absorbance_3.1_1,3.1_1,3.1_2,3.1_3,3.1_4
1327.75,0.0892337,0.07043008,0.07542124,0.07631796
1328.232,0.08918864,0.07025135,0.07529822,0.07625849
1328.714,0.08912552,0.07009093,0.07518618,0.07622315
1329.196,0.08903635,0.06997485,0.0750902,0.07619686
1329.678,0.08891553,0.0699264,0.07501365,0.07616529
1330.16,0.08876245,0.06995569,0.07495526,0.07611889
1330.642,0.08858432,0.07005521,0.07490683,0.07605385
1331.124,0.0883963,0.07019895,0.07485333,0.07597255
1331.606,0.08821829,0.07035256,0.07477918,0.07588211
1332.089,0.08807126,0.07048068,0.07467305,0.07579251
1332.571,0.0879726,0.07055864,0.07453593,0.07571533
1333.053,0.08793157,0.07058027,0.07438266,0.07566116
1333.535,0.08794969,0.07055579,0.07424059,0.0756404
1334.017,0.0880216,0.0705073,0.07414298,0.07566193
1334.499,0.08813901,0.07045952,0.07411754,0.07573199
1334.981,0.08829191,0.07043394,0.07418196,0.07585306
1335.463,0.0884715,0.07044364,0.07433833,0.07602225
1335.945,0.08867241,0.07049216,0.07457588,0.07623198
1336.427,0.08889139,0.07057634,0.07487515,0.07646917
1336.91,0.0891286,0.07069074,0.07521698,0.07671932
1337.392,0.08938541,0.07083233,0.07558776,0.0769694
1337.874,0.08966222,0.07100128,0.07597623,0.07720871
1338.356,0.08995504,0.07120087,0.07636817,0.07743029
1338.838,0.09025228,0.07143337,0.07673821,0.07763105
1339.32,0.09053542,0.07169718,0.07704732,0.07781136
1339.802,0.09078403,0.07198521,0.07725611,0.07797514
1340.284,0.09098451,0.07228686,0.07734263,0.07812729
1340.767,0.09113386,0.07259054,0.07731406,0.07827342
1341.249,0.09123921,0.07288377,0.07720321,0.07841558
1341.731,0.091313,0.0731535,0.07705517,0.07855301
1342.213,0.09137076,0.07338518,0.07691689,0.07868335
1342.695,0.09142771,0.07356474,0.07682464,0.07880494
1343.177,0.09149823,0.07368252,0.07680204,0.07891789
1343.659,0.0915952,0.07373654,0.0768592,0.07902638
1344.141,0.09172668,0.07373712,0.07699219,0.07913717
1344.624,0.09189418,0.07370707,0.07718619,0.07925866
1345.106,0.09209141,0.07367903,0.07741854,0.07939903
1345.588,0.09230565,0.07368479,0.07766695,0.07956325
1346.07,0.09252076,0.0737493,0.07791097,0.07975219
1346.552,0.09272089,0.07388331,0.07813478,0.07996267
1347.034,0.0928949,0.07408209,0.07832886,0.08018894
1347.516,0.09303698,0.07432835,0.0784877,0.08042368
1347.998,0.09314769,0.07459715,0.07861003,0.08065989
1348.48,0.0932311,0.07486477,0.07869851,0.08089182
1348.963,0.0932933,0.07511009,0.07875913,0.08111389
1349.445,0.09333988,0.07531838,0.07880038,0.08132011
1349.927,0.09337459,0.07548075,0.07882985,0.0815033
1350.409,0.09340009,0.07559305,0.07885391,0.08165602
1350.891,0.0934193,0.07565485,0.07887547,0.08177147
1351.373,0.09343581,0.07566944,0.07889438,0.08184636
1351.855,0.09345494,0.07564479,0.07890957,0.08188197
1352.337,0.09348237,0.07559312,0.07891968,0.08188489
1352.82,0.09352238,0.07552806,0.07892508,0.08186493
1353.302,0.09357661,0.07546283,0.07892831,0.08183405
1353.784,0.09364315,0.07540558,0.078933,0.08180296
1354.266,0.09371617,0.07535779,0.07894374,0.08177984
1354.748,0.09378718,0.07531466,0.07896577,0.0817703
1355.23,0.09384724,0.07526982,0.07900368,0.08177824
1355.712,0.09388912,0.0752205,0.0790614,0.08180621
1356.194,0.09390827,0.07517107,0.07914153,0.08185653
1356.677,0.09390478,0.07513313,0.07924426,0.0819294
1357.159,0.09388278,0.07512106,0.07936653,0.08202096
1357.641,0.09385312,0.07514847,0.07950161,0.08212184
1358.123,0.09383091,0.07522149,0.07964003,0.08221796
1358.605,0.09383553,0.07533766,0.07977192,0.08229257
1359.087,0.09388848,0.075486,0.07988892,0.08233016
1359.569,0.09400614,0.07565221,0.07998782,0.08232188
1360.051,0.09419522,0.07582239,0.08007157,0.08226903
1360.533,0.09444501,0.07598559,0.0801494,0.08218549
1361.016,0.09472491,0.07613716,0.0802332,0.08209476
1361.498,0.09498308,0.0762756,0.08033569,0.08202785
1361.98,0.09515896,0.0764007,0.08046445,0.08201355
1362.462,0.09521186,0.07651316,0.08061816,0.08206791
1362.944,0.09514386,0.07661636,0.08078684,0.08218879
1363.426,0.09500486,0.07671778,0.08095575,0.0823583
1363.908,0.09486148,0.07682595,0.08111179,0.08255344
1364.39,0.09476958,0.07694773,0.08124439,0.08275323
1364.872,0.09475406,0.07708395,0.08134485,0.08294234
1365.354,0.09480918,0.07722887,0.08140529,0.08311067
1365.837,0.09491287,0.0773713,0.08141775,0.08325227
1366.319,0.09503728,0.07749747,0.08137809,0.08336509
1366.801,0.09516142,0.0775943,0.08129164,0.08345257
1367.283,0.09527647,0.07765254,0.08117759,0.08352473
1367.765,0.09538972,0.07767229,0.08106939,0.0835967
1368.247,0.09551953,0.0776654,0.08100473,0.08368418
1368.729,0.09568592,0.07765418,0.08101557,0.08379658
1369.211,0.09589861,0.07766349,0.08111233,0.08393101
1369.694,0.09615104,0.07771242,0.08128331,0.08407267
1370.176,0.09642387,0.07781066,0.08150043,0.08419917
1370.658,0.09669346,0.07795779,0.08173525,0.08429209
1371.14,0.09694254,0.07814987,0.08197096,0.08434574
1371.622,0.09716409,0.07838506,0.08220739,0.08437503
1372.104,0.09736532,0.07866779,0.08246252,0.0844184
1372.586,0.09756412,0.07900979,0.08276631,0.08453472
1373.068,0.09778626,0.07942242,0.08315071,0.08479315
1373.551,0.09805455,0.07990728,0.0836315,0.08524378
1374.033,0.09838104,0.08044603,0.08419556,0.08588861
1374.515,0.09876209,0.08100041,0.08480093,0.08666648
1374.997,0.09917964,0.08152728,0.08539601,0.08747971
1375.479,0.09960827,0.08199199,0.08594057,0.08823329
1375.961,0.1000174,0.0823714,0.08641113,0.08886007
1376.443,0.1003725,0.08264985,0.08679377,0.08932438
1376.925,0.1006312,0.0828101,0.08706704,0.08960176
1377.407,0.1007432,0.08283105,0.08719473,0.08966688
1377.89,0.1006652,0.08269274,0.08713527,0.08949472
1378.372,0.1003697,0.08238159,0.0868515,0.08906752
1378.854,0.09986082,0.08189669,0.0863322,0.0883892
1379.336,0.09917399,0.08125053,0.08560083,0.08749161
1379.818,0.09836428,0.08046206,0.0847107,0.0864305
1380.3,0.0974853,0.07954937,0.08372618,0.08527046
1380.782,0.09657143,0.07852671,0.08270074,0.08406798
1381.264,0.09564132,0.07741284,0.08167427,0.08287168
1381.747,0.09470548,0.07624029,0.08067234,0.08172064
1382.229,0.09377833,0.07505658,0.07971081,0.08064377
1382.711,0.09288684,0.07392421,0.07880361,0.07966456
1383.193,0.09206457,0.07289923,0.07796085,0.07879411
1383.675,0.09133857,0.07201241,0.07718488,0.07802725
1384.157,0.09072174,0.07126392,0.07646935,0.07734506
1384.639,0.09020236,0.07062207,0.07579865,0.07671854
1385.121,0.08974609,0.07003789,0.07515401,0.07611659
1385.604,0.08929981,0.0694584,0.07452241,0.07551506
1386.086,0.08880799,0.06885093,0.07390796,0.07490724
1386.568,0.08823469,0.06821886,0.07333708,0.07431012
1387.05,0.08758134,0.0676029,0.0728508,0.07375917
1387.532,0.08689273,0.06705956,0.07248125,0.07329205
1388.014,0.08623178,0.06662724,0.07222964,0.07292871
1388.496,0.08564967,0.0663051,0.07206164,0.07266302
1388.978,0.08516533,0.0660608,0.07192708,0.07247083
1389.46,0.08477192,0.06585122,0.07177907,0.07232395
1389.943,0.08444994,0.06564082,0.07158601,0.07219975
1390.425,0.08417974,0.06541265,0.07133758,0.07208551
1390.907,0.08394782,0.06516653,0.07104028,0.07197664
1391.389,0.083749,0.06491525,0.07071347,0.0718732
1391.871,0.0835828,0.06467348,0.07037781,0.07177441
1392.353,0.08345263,0.06445437,0.07005134,0.0716748
1392.835,0.08336139,0.06426428,0.06974406,0.07156057
1393.317,0.08331022,0.06410309,0.06945613,0.07140939
1393.799,0.08329437,0.06396422,0.06918249,0.07119066
1394.281,0.08330017,0.06383827,0.06892025,0.07087597
1394.764,0.0833099,0.06372082,0.06867712,0.07045803
1395.246,0.0833047,0.06361391,0.06847272,0.06996259
1395.728,0.08327612,0.06352818,0.06833153,0.06944586
1396.21,0.08322714,0.06347404,0.06827173,0.0689674
1396.692,0.08316707,0.06345649,0.06830177,0.06857309
1397.174,0.08310583,0.06346982,0.06842088,0.06828284
1397.656,0.083049,0.06350077,0.06862129,0.06809287
1398.138,0.08300067,0.06353015,0.06888609,0.0679807
1398.621,0.08296265,0.06354016,0.06918736,0.06791171
1399.103,0.08293592,0.06352316,0.06948955,0.06785418
1399.585,0.08291936,0.06348371,0.06975666,0.06778924
1400.067,0.08290931,0.0634359,0.069965,0.06772178
1400.549,0.0828986,0.06339178,0.0701063,0.06767136
1401.031,0.08287667,0.063355,0.07018133,0.06766202
1401.513,0.08283134,0.06331773,0.07019268,0.06771056
1401.995,0.08275053,0.06326436,0.07013986,0.06782497
1402.478,0.08262402,0.06317472,0.07001746,0.06800386
1402.96,0.08244579,0.06302901,0.06981816,0.06823546
1403.442,0.08221602,0.06281409,0.06953695,0.06849808
1403.924,0.08194379,0.06253058,0.06917992,0.06875718
1404.406,0.08164722,0.06220152,0.06876877,0.06897835
1404.888,0.08135031,0.06187121,0.06834178,0.06913622
1405.37,0.08107924,0.06159469,0.06794704,0.06922387
1405.852,0.08085585,0.06141596,0.06762709,0.06925227
1406.334,0.08069754,0.06135641,0.06741136,0.06924143
1406.817,0.08061904,0.06141414,0.06731443,0.06921249
1407.299,0.08063285,0.06157199,0.0673373,0.06918263
1407.781,0.08075126,0.0618093,0.06747197,0.06917045
1408.263,0.08098359,0.06211019,0.06770325,0.06920204
1408.745,0.08133175,0.06246906,0.068013,0.0693085
1409.227,0.08178644,0.06288971,0.06838065,0.06952637
1409.709,0.08232547,0.06338161,0.0687881,0.06988622
1410.191,0.08291883,0.06395139,0.06922461,0.07039899
1410.674,0.08353336,0.0645953,0.06968818,0.07104644
1411.156,0.084144,0.06529365,0.07018419,0.07178036
1411.638,0.08473967,0.06601524,0.07071906,0.07253857
1412.12,0.08532271,0.06672308,0.07129501,0.07325789
1412.602,0.0859017,0.06738415,0.07190529,0.07389262
1413.084,0.0864825,0.06797676,0.07253629,0.07442115
1413.566,0.08706445,0.06848921,0.07316928,0.07484241
1414.048,0.087639,0.06891948,0.07378642,0.0751715
1414.531,0.08819512,0.06927118,0.07437608,0.075432
1415.013,0.08872013,0.0695495,0.07493112,0.07565232
1415.495,0.08920451,0.06975742,0.0754482,0.07585838
1415.977,0.08964075,0.0698941,0.07592317,0.07606804
1416.459,0.09001431,0.06995434,0.07633933,0.07628495
1416.941,0.09029635,0.06993243,0.07665999,0.07649094
1417.423,0.09043704,0.06982999,0.07682521,0.07664115
1417.905,0.09037109,0.06966995,0.07676344,0.07666608
1418.387,0.09005566,0.06950126,0.07643799,0.07650543
1418.87,0.08952007,0.06938567,0.07589629,0.07615638
1419.352,0.08887682,0.06936355,0.07527012,0.07569561
1419.834,0.08825634,0.06942575,0.07469569,0.07523104
1420.316,0.08773695,0.06952258,0.07424574,0.07483452
1420.798,0.08733179,0.06959053,0.073923,0.07452197
1421.28,0.08701241,0.06957816,0.07369106,0.07427096
1421.762,0.08674126,0.06945088,0.07350593,0.07405046
1422.244,0.08648772,0.06919174,0.07333158,0.07383773
1422.726,0.08623649,0.06880596,0.07314923,0.07362692
1423.208,0.0859918,0.06832713,0.07295951,0.07343238
1423.691,0.0857772,0.06782182,0.07278232,0.07328548
1424.173,0.08562309,0.06736988,0.07264556,0.07321918
1424.655,0.08555167,0.06703796,0.07257275,0.07324959
1425.137,0.08556391,0.06685206,0.0725721,0.07336613
1425.619,0.08564374,0.06679649,0.07263881,0.07354067
1426.101,0.08576976,0.06683587,0.07276464,0.0737422
1426.583,0.08592824,0.06693821,0.07294551,0.07395254
1427.065,0.08611843,0.06708895,0.07318389,0.07417224
1427.548,0.08635235,0.06729411,0.07348482,0.07442056
1428.03,0.08665011,0.06757625,0.07384947,0.07472862
1428.512,0.08703088,0.06796432,0.07427007,0.07512763
1428.994,0.08750281,0.06847913,0.07472648,0.07563341
1429.476,0.08805531,0.06912042,0.07519339,0.07623487
1429.958,0.08866335,0.06986451,0.07565204,0.07689752
1430.44,0.08929525,0.07067022,0.07609931,0.07757594
1430.922,0.08992381,0.07149312,0.07654623,0.07823317
1431.405,0.09052986,0.07229574,0.07700649,0.078849
1431.887,0.09109981,0.07304988,0.07748881,0.0794182
1432.369,0.09162333,0.0737398,0.07799136,0.07994485
1432.851,0.09209326,0.07436122,0.07850656,0.08043672
1433.333,0.09250504,0.07491925,0.07902821,0.08090439
1433.815,0.09286095,0.07542764,0.07956092,0.08136284
1434.297,0.09317364,0.075907,0.08012418,0.08183629
1434.779,0.09347405,0.0763844,0.08075067,0.08236387
1435.261,0.09381433,0.07688983,0.08147338,0.08299707
1435.744,0.09426315,0.07744849,0.08229811,0.08378057
1436.226,0.09487475,0.07806472,0.08317098,0.08471018
1436.708,0.09563839,0.07871204,0.08398198,0.08570156
1437.19,0.09647404,0.07935166,0.08462708,0.08662897
1437.672,0.0972835,0.07996091,0.08507417,0.08740053
1438.154,0.09800577,0.0805362,0.08536123,0.08799437
1438.636,0.09862511,0.0810837,0.08555438,0.08843679
1439.118,0.09915233,0.08160574,0.08571226,0.08876899
1439.601,0.09960633,0.08209623,0.08587194,0.08902681
1440.083,0.1000046,0.08254158,0.08605447,0.08923932
1440.565,0.1003627,0.08292784,0.08626851,0.08943057
1441.047,0.1006968,0.08325116,0.08651586,0.0896224
1441.529,0.1010248,0.08352323,0.08679341,0.08983767
1442.011,0.1013637,0.08377217,0.08709496,0.09009785
1442.493,0.1017232,0.08403202,0.08741151,0.09041797
1442.975,0.1021015,0.08433378,0.0877299,0.09080238
1443.458,0.1024841,0.08469314,0.08803529,0.09124193
1443.94,0.10285,0.0851084,0.08831541,0.0917174
1444.422,0.1031785,0.08556585,0.08856506,0.09220254
1444.904,0.1034618,0.08604918,0.0887918,0.09267367
1445.386,0.1037113,0.08655086,0.0890177,0.09311818
1445.868,0.1039619,0.08707383,0.08927994,0.09353878
1446.35,0.1042663,0.08763124,0.08962199,0.09395798
1446.832,0.1046799,0.08823666,0.09007894,0.09441327
1447.314,0.1052431,0.08889465,0.09066407,0.09495094
1447.797,0.1059572,0.08959529,0.09135761,0.09560697
1448.279,0.1067857,0.09032288,0.09211838,0.09639365
1448.761,0.1076771,0.09107319,0.09291177,0.09730334
1449.243,0.1085985,0.09186398,0.0937339,0.09831811
1449.725,0.109552,0.09273031,0.09461342,0.09942414
1450.207,0.1105694,0.09371547,0.09559715,0.1006147
1450.689,0.1116898,0.09485066,0.09672286,0.1018841
1451.171,0.1129392,0.09614353,0.09799919,0.1032161
1451.653,0.1143089,0.09756672,0.09938824,0.1045723
1452.135,0.1157567,0.09906941,0.1008172,0.1059021
1452.618,0.1172124,0.10059,0.1021953,0.1071516
1453.1,0.1185976,0.1020786,0.1034456,0.1082824
1453.582,0.1198574,0.1035223,0.1045395,0.109288
1454.064,0.1209567,0.1049359,0.1054955,0.1101884
1454.546,0.1218737,0.1063427,0.1063697,0.1110207
1455.028,0.1225813,0.1077439,0.1072273,0.1118259
1455.51,0.1230474,0.109075,0.1081241,0.1126452
1455.992,0.123268,0.1101623,0.1090731,0.1135098
1456.475,0.1233241,0.1107441,0.1100095,0.1144019
1456.957,0.1234484,0.1106794,0.1108167,0.1152343
1457.439,0.1238929,0.1102194,0.1114323,0.1159126
1457.921,0.124691,0.1098323,0.1118993,0.1164276
1458.403,0.125684,0.1098122,0.112309,0.1168476
1458.885,0.1266789,0.1101458,0.1127043,0.1172259
1459.367,0.1275583,0.1106857,0.1130826,0.1175832
1459.849,0.128278,0.1112931,0.1134333,0.117934
1460.332,0.1288462,0.1118829,0.1137561,0.1182971
1460.814,0.1292952,0.112422,0.1140631,0.1186953
1461.296,0.1296577,0.1129056,0.1143705,0.1191515
1461.778,0.129954,0.1133419,0.1146887,0.1196782
1462.26,0.1301837,0.11374,0.1150147,0.1202738
1462.742,0.1303242,0.1141013,0.115323,0.1209125
1463.224,0.130344,0.1144214,0.1155697,0.1215421
1463.706,0.1302271,0.1146945,0.1157036,0.1220882
1464.188,0.1300006,0.1149091,0.115685,0.1224591
1464.671,0.1297335,0.1150394,0.1155069,0.1225822
1465.153,0.1294859,0.1150256,0.1151821,0.1224227
1465.635,0.1292363,0.1147572,0.1147036,0.1219688
1466.117,0.1288686,0.1141075,0.1140246,0.1212042
1466.599,0.1282246,0.1129704,0.1130742,0.1200966
1467.081,0.1271681,0.1112949,0.1117944,0.1186139
1467.563,0.1256475,0.1091155,0.1101818,0.1167607
1468.045,0.1236944,0.1065362,0.1082874,0.114585
1468.528,0.1214053,0.1037071,0.1062028,0.1121702
1469.01,0.1188797,0.1007491,0.1040055,0.1095822
1469.492,0.1161865,0.09772727,0.1017323,0.1068456
1469.974,0.1133222,0.09460723,0.09933861,0.1039058
1470.456,0.1101773,0.09122951,0.09667273,0.1006036
1470.938,0.1065722,0.08734906,0.09349953,0.09671444
1471.42,0.1023577,0.08275992,0.08961044,0.09207061
1471.902,0.09761773,0.07754231,0.08504963,0.08679145
1472.385,0.09279224,0.07221623,0.08027402,0.08141865
1472.867,0.08850013,0.06752943,0.07597287,0.07668319
1473.349,0.08513929,0.06396009,0.07260863,0.07302327
1473.831,0.08270007,0.06149074,0.07020009,0.07038447
1474.313,0.0809309,0.05980434,0.06848671,0.06843615
1474.795,0.07957012,0.05857053,0.06718534,0.06685811
1475.277,0.07843591,0.05755714,0.06609198,0.06544235
1475.759,0.07744925,0.05666277,0.06511362,0.0641205
1476.241,0.07659736,0.05587504,0.06423559,0.06291384
1476.724,0.07588931,0.05521584,0.06347466,0.06187483
1477.206,0.07532204,0.05469479,0.06284083,0.06103341
1477.688,0.07486938,0.05428912,0.0623204,0.06037635
1478.17,0.07448925,0.05395068,0.06188145,0.05986003
1478.652,0.07413862,0.05362368,0.06148556,0.05942999
1479.134,0.07378466,0.05326345,0.06110121,0.05903826
1479.616,0.07341,0.05284663,0.06070858,0.05865229
1480.098,0.07301351,0.05237859,0.06030207,0.05825537
1480.58,0.07260874,0.05189139,0.05988712,0.05784345
1481.063,0.07221843,0.0514359,0.05947663,0.05742086
1481.545,0.07186603,0.05106006,0.05908365,0.05699751
1482.027,0.07156775,0.05079047,0.05871792,0.0565857
1482.509,0.07132949,0.05062521,0.05838456,0.05619927
1482.991,0.07114659,0.05054029,0.05808631,0.05585067
1483.473,0.07100894,0.05050301,0.05782478,0.05555106
1483.955,0.07090244,0.05048256,0.05760141,0.05531086
1484.437,0.07081145,0.05045681,0.057413,0.05513625
1484.919,0.0707192,0.05041159,0.05725043,0.05503056
1485.402,0.07060958,0.05033968,0.05709518,0.05499155
1485.884,0.07047259,0.05023884,0.05692269,0.05501354
1486.366,0.07030822,0.05010936,0.05670699,0.05508597
1486.848,0.07013036,0.04995085,0.05643095,0.05519692
1487.33,0.06996219,0.04975917,0.05609504,0.05533665
1487.812,0.06982876,0.04952424,0.05572318,0.05549164
1488.294,0.06973898,0.04923011,0.05536072,0.05563826
1488.776,0.0696756,0.04886651,0.05506131,0.0557372
1489.259,0.06959257,0.04844527,0.05487012,0.0557369
1489.741,0.06944486,0.04801762,0.05479772,0.05560639
1490.223,0.06922772,0.04765969,0.0548151,0.05536854
1490.705,0.06897912,0.04743294,0.0548723,0.05509046
1491.187,0.06875052,0.04735129,0.05492998,0.05483942
1491.669,0.06857209,0.04738593,0.05497121,0.05464663
1492.151,0.06844975,0.04749295,0.05499448,0.0545124
1492.633,0.06837171,0.04763269,0.05500444,0.0544185
1493.115,0.06831975,0.04777989,0.05500644,0.05434309
1493.598,0.06827641,0.0479218,0.05500636,0.05426843
1494.08,0.06822931,0.04805722,0.05501074,0.05418167
1494.562,0.06817401,0.04819299,0.05502912,0.05407693
1495.044,0.068119,0.04833888,0.05507356,0.05395598
1495.526,0.06808324,0.04849847,0.05515486,0.05382573
1496.008,0.06808751,0.04865583,0.0552727,0.05369355
1496.49,0.06813531,0.0487665,0.05540641,0.05355795
1496.972,0.06820565,0.04877655,0.05551816,0.05341114
1497.455,0.06826159,0.04865411,0.05556963,0.05324749
1497.937,0.06827371,0.04841018,0.05554212,0.05307042
1498.419,0.06823677,0.04809058,0.05544448,0.05289214
1498.901,0.06816679,0.04775241,0.055304,0.05272566
1499.383,0.0680885,0.04744418,0.05515387,0.05257817
1499.865,0.06802082,0.04719135,0.05501917,0.05244909
1500.347,0.06797077,0.0470002,0.05491424,0.05233446
1500.829,0.06793366,0.04686338,0.05484175,0.0522334
1501.312,0.06789754,0.04676938,0.05479697,0.0521512
1501.794,0.06784931,0.04670962,0.05477415,0.05210314
1502.276,0.0677793,0.04668293,0.05477019,0.05211057
1502.758,0.06768157,0.04669223,0.05478687,0.05219394
1503.24,0.06755155,0.04674159,0.05482922,0.05236935
1503.722,0.06738436,0.04683091,0.05490272,0.05264172
1504.204,0.06717227,0.04695547,0.05500942,0.05300836
1504.686,0.06691754,0.0471117,0.05513799,0.05345929
1505.168,0.0666532,0.04730885,0.05524983,0.0539851
1505.651,0.06647658,0.04758165,0.05526254,0.0545721
1506.133,0.06655183,0.04794115,0.05504402,0.05512446
1506.615,0.06697004,0.04826605,0.05451691,0.05537599
1507.097,0.06753348,0.04832113,0.05384863,0.05506324
1507.579,0.06788596,0.04806888,0.05337565,0.05435035
1508.061,0.06792428,0.04771589,0.05322611,0.05365168
1508.543,0.06776136,0.0474154,0.05330057,0.05316731
1509.025,0.06751801,0.04719222,0.05346687,0.05288553
1509.507,0.06726159,0.04701543,0.05364436,0.05273237
1509.99,0.06702317,0.04685503,0.05379961,0.05264891
1510.472,0.0668193,0.04669804,0.0539266,0.05260161
1510.954,0.06665743,0.04654563,0.05403805,0.05257383
1511.436,0.06653989,0.0464094,0.05415523,0.05255764
1511.918,0.06646887,0.04630733,0.05430194,0.05255033
1512.4,0.06644431,0.04625483,0.054496,0.05255088
1512.882,0.06646615,0.04626152,0.05474679,0.05255855
1513.364,0.0665344,0.04633214,0.05505482,0.05257264
1513.846,0.06664892,0.04646685,0.05541344,0.05259104
1514.329,0.06680634,0.04666382,0.05580637,0.05260901
1514.811,0.06699459,0.04691503,0.05619964,0.05261715
1515.293,0.06718999,0.04720326,0.05653536,0.05260314
1515.775,0.06734964,0.0474867,0.056724,0.0525521
1516.257,0.06741943,0.04769461,0.05666476,0.0524561
1516.739,0.0673639,0.04775611,0.05630463,0.0523286
1517.221,0.06719587,0.04764102,0.05568931,0.05220843
1517.703,0.06697771,0.04738549,0.05495171,0.052141
1518.186,0.06677474,0.04705422,0.05422688,0.05214478
1518.668,0.06662667,0.04670366,0.0536131,0.0522001
1519.15,0.06653468,0.04636268,0.05316227,0.05225211
1519.632,0.06647131,0.0460386,0.05290222,0.05222609
1520.114,0.06639084,0.04574779,0.05285758,0.05203686
1520.596,0.06623555,0.04552652,0.05303698,0.05162123
1521.078,0.06595416,0.04542353,0.05339412,0.05099374
1521.56,0.06552684,0.04544706,0.05377163,0.05030613
1522.042,0.06500473,0.04553578,0.05396343,0.04979547
1522.525,0.06448027,0.04560338,0.05386196,0.0496076
1523.007,0.06402221,0.04558991,0.05349591,0.04971608
1523.489,0.06365594,0.04547833,0.05295763,0.0500006
1523.971,0.06339298,0.04527562,0.05232848,0.05035167
1524.453,0.06326794,0.04500666,0.05168135,0.05070313
1524.935,0.06333719,0.04471421,0.05109192,0.05103177
1525.417,0.06365326,0.04445619,0.05064706,0.05134065
1525.899,0.0642217,0.04429764,0.05043667,0.05163591
1526.382,0.06496305,0.04427907,0.05050555,0.05190895
1526.864,0.06573247,0.0444007,0.05082997,0.05213368
1527.346,0.06637652,0.04462875,0.05132855,0.0522772
1527.828,0.06680311,0.0449199,0.05190407,0.05232298
1528.31,0.06699419,0.04523942,0.0524754,0.05227867
1528.792,0.06699027,0.04556692,0.05298818,0.05217304
1529.274,0.06686072,0.04589171,0.05341999,0.05204164
1529.756,0.06667706,0.04620702,0.05376738,0.05191452
1530.239,0.0664991,0.04650341,0.05403729,0.05180795
1530.721,0.06636165,0.04676842,0.05423858,0.05171816
1531.203,0.06628206,0.04698312,0.05437102,0.05162776
1531.685,0.06626584,0.04712006,0.05441717,0.05151296
1532.167,0.06631423,0.04714976,0.05434218,0.0513601
1532.649,0.06642519,0.04704925,0.05410774,0.05118115
1533.131,0.0665888,0.04683208,0.05371789,0.05102478
1533.613,0.06678656,0.04656639,0.0532507,0.05095134
1534.095,0.06699616,0.0463492,0.05282763,0.05098925
1534.578,0.06720135,0.04624137,0.05253293,0.05111128
1535.06,0.06739233,0.04624352,0.0523815,0.05126154
1535.542,0.06756414,0.04632746,0.05234998,0.05139007
1536.024,0.06771471,0.04646243,0.05240648,0.05147114
1536.506,0.06784128,0.04662525,0.05252836,0.05150031
1536.988,0.06793731,0.04679361,0.05270228,0.05149104
1537.47,0.06798899,0.04693756,0.05292805,0.05146994
1537.952,0.06797282,0.04701427,0.05322483,0.05147521
1538.434,0.06784841,0.04695414,0.05363611,0.05154924
1538.917,0.06754702,0.04666433,0.05423243,0.05169962
1539.399,0.06697409,0.04606183,0.05507226,0.05183663
1539.881,0.06607429,0.04519135,0.05609403,0.05174089
1540.363,0.0649734,0.04433494,0.05704132,0.05126562
1540.845,0.06396104,0.04384752,0.05762601,0.05056113
1541.327,0.0632633,0.04386237,0.05775674,0.04994586
1541.809,0.06290986,0.04424194,0.05752389,0.04960093
1542.291,0.06281704,0.04475802,0.05705625,0.04952485
1542.773,0.06288572,0.04519993,0.0564554,0.04963473
1543.256,0.06303997,0.04542169,0.0557963,0.04984158
1543.738,0.06323259,0.04535101,0.05514794,0.05008583
1544.22,0.06343724,0.04500538,0.05457863,0.05034779
1544.702,0.06364487,0.04449773,0.05413633,0.05063894
1545.184,0.06385259,0.04398423,0.05383471,0.05097678
1545.666,0.06405465,0.04359575,0.05365185,0.05135922
1546.148,0.06423939,0.04338536,0.0535471,0.05175732
1546.63,0.06439218,0.0433482,0.05348207,0.0521226
1547.113,0.06450006,0.04345021,0.05342887,0.05239924
1547.595,0.06455833,0.04365442,0.05337212,0.05253835
1548.077,0.0645744,0.04392879,0.05330377,0.05250147
1548.559,0.06457184,0.04424084,0.05321985,0.05227829
1549.041,0.06458738,0.04455344,0.05311787,0.05190337
1549.523,0.06465875,0.04481596,0.05299829,0.05146412
1550.005,0.06480367,0.04498343,0.05286751,0.0510723
1550.487,0.06501052,0.04503877,0.05273947,0.05080579
1550.969,0.06524479,0.04499431,0.05263667,0.05067909
1551.452,0.06546871,0.04487823,0.052586,0.05065003
1551.934,0.0656532,0.04471429,0.05261408,0.05065596
1552.416,0.06577934,0.04452243,0.05274311,0.05063761
1552.898,0.06583935,0.04431745,0.05297736,0.05055694
1553.38,0.06583584,0.04411184,0.05329296,0.05040419
1553.862,0.06578134,0.04391978,0.05362868,0.05019604
1554.344,0.06569419,0.04375562,0.05390376,0.04996828
1554.826,0.06559298,0.0436348,0.05404947,0.04975872
1555.309,0.06549087,0.04357569,0.05402787,0.04959641
1555.791,0.06539071,0.04360009,0.05383649,0.04949356
1556.273,0.06528267,0.04373514,0.05349104,0.04944847
1556.755,0.06514508,0.04401924,0.05302266,0.04945067
1557.237,0.06494597,0.04449883,0.05248079,0.04948566
1557.719,0.06465728,0.04518994,0.05198407,0.04953088
1558.201,0.06428278,0.04590296,0.05179541,0.04951244
1558.683,0.06390776,0.0461513,0.05216806,0.04932162
1559.166,0.06368859,0.04571467,0.05292027,0.04903023
1559.648,0.06371354,0.04507851,0.05357509,0.04891218
