absorbance_1.11_1A,1.11_1A,1.11_2A,1.11_3A,1.11_4A,1.11_5A,6.9_1,6.9_2,6.9_2_NoCbbes_DiffDrop_Drop1,6.9_2_NoCbbes_DiffDrop_Drop2_1,6.9_2_NoCbbes_DiffDrop_Drop2_2,6.9_2_NoCbbes_DiffDrop_Drop2_3,6.9_2_NoCbbes_SameDrop_1,6.9_2_NoCbbes_SameDrop_2,6.9_3,6.9_4,6.9_5
2938.501,0.1418538,0.1359448,0.1804005,0.1246885,0.1628507,0.179051,0.1729573,0.1755848,0.1189087,0.1716835,0.1966856,0.1547904,0.1611946,0.1535357,0.1250224,0.1283488
2938.983,0.1384301,0.133538,0.1777464,0.1219701,0.1598994,0.1758611,0.1698941,0.1727839,0.1155679,0.1687159,0.1944336,0.1520556,0.158406,0.1507757,0.1220683,0.1250801
2939.466,0.1353435,0.1311898,0.1750793,0.1193088,0.1571153,0.1728227,0.1670418,0.1701181,0.1124249,0.1658739,0.1924527,0.149465,0.155834,0.1480701,0.1193371,0.1219904
2939.948,0.1326251,0.1289041,0.1724027,0.1166937,0.154511,0.1699164,0.1644062,0.167567,0.1095004,0.1631612,0.1906538,0.1470151,0.1534505,0.1454142,0.116864,0.1191233
2940.43,0.1302457,0.126705,0.1697375,0.1141172,0.1520927,0.1671282,0.161981,0.1651123,0.1067865,0.1605765,0.188945,0.1446932,0.1512249,0.1428057,0.1146361,0.1164881
2940.912,0.1281278,0.1246352,0.1671257,0.1115768,0.1498637,0.1644563,0.1597486,0.1627435,0.1042572,0.1581173,0.1872375,0.1424806,0.1491295,0.1402494,0.1126034,0.1140599
2941.394,0.126173,0.122738,0.1646245,0.1090812,0.1478216,0.1619149,0.1576802,0.1604649,0.1018827,0.1557803,0.1854655,0.1403579,0.1471454,0.1377654,0.1107003,0.1117865
2941.876,0.1242969,0.1210376,0.1622931,0.106654,0.1459552,0.1595277,0.1557424,0.1582942,0.09964395,0.1535614,0.1835973,0.1383079,0.1452624,0.1353852,0.1088705,0.1096104
2942.358,0.1224421,0.1195275,0.1601867,0.1043355,0.144241,0.1573215,0.1539018,0.15626,0.09753784,0.1514567,0.1816357,0.1363174,0.1434784,0.1331511,0.1070793,0.1074847
2942.84,0.1205916,0.1181684,0.1583376,0.1021735,0.1426449,0.1553106,0.1521354,0.1543908,0.09557856,0.1494644,0.1796183,0.1343817,0.141797,0.1310996,0.1053226,0.1053931
2943.323,0.1187605,0.1169065,0.1567484,0.1002074,0.1411282,0.153492,0.1504357,0.1527046,0.09378736,0.147589,0.1776036,0.1325049,0.140224,0.1292477,0.1036195,0.103354
2943.805,0.1169827,0.1156917,0.1553925,0.09846179,0.139656,0.1518447,0.1488134,0.151205,0.09218731,0.1458465,0.1756651,0.1307047,0.13877,0.1275877,0.1020036,0.1014177
2944.287,0.1152964,0.1145027,0.1542231,0.09693578,0.1382124,0.1503386,0.1472938,0.1498782,0.09079106,0.1442641,0.1738714,0.1290096,0.1374452,0.1260875,0.1005076,0.09964764
2944.769,0.1137354,0.1133547,0.1531914,0.09560849,0.1368093,0.148947,0.1459081,0.1486979,0.08959745,0.1428743,0.1722727,0.1274548,0.1362577,0.1247053,0.0991524,0.09809898
2945.251,0.1123324,0.1122943,0.1522575,0.09444872,0.1354918,0.1476544,0.1446874,0.1476313,0.08859129,0.1417077,0.170899,0.1260796,0.1352092,0.1234056,0.09794521,0.09680662
2945.733,0.1111173,0.1113762,0.1514051,0.09342928,0.1343272,0.1464615,0.1436498,0.1466487,0.08774731,0.1407762,0.169752,0.124916,0.1342915,0.1221776,0.09687711,0.09576969
2946.215,0.1101186,0.1106381,0.1506418,0.09253696,0.1333872,0.1453811,0.1427973,0.1457297,0.08703512,0.1400646,0.168812,0.1239815,0.1334852,0.1210393,0.09593002,0.09495682
2946.697,0.1093622,0.1100858,0.1499909,0.09177348,0.1327301,0.1444307,0.1421158,0.1448647,0.08642241,0.1395264,0.1680442,0.1232771,0.1327619,0.1200348,0.09508339,0.09431377
2947.179,0.1088593,0.1096877,0.1494763,0.09114924,0.1323742,0.1436224,0.1415798,0.1440556,0.08588193,0.1390947,0.167412,0.1227854,0.1320941,0.1192128,0.09432322,0.09378389
2947.662,0.1085994,0.1093887,0.1491085,0.09067158,0.1322912,0.1429588,0.1411596,0.1433131,0.08539185,0.1386986,0.1668848,0.1224752,0.1314622,0.1186084,0.09364906,0.09332229
2948.144,0.1085448,0.1091304,0.1488754,0.0903356,0.1324051,0.1424344,0.1408274,0.1426541,0.08493841,0.1382801,0.1664445,0.1223063,0.1308626,0.1182288,0.09307687,0.09290406
2948.626,0.1086376,0.1088771,0.1487437,0.09012026,0.1326175,0.1420392,0.140564,0.1420972,0.08451757,0.1378173,0.1660878,0.1222392,0.1303097,0.1180486,0.09263414,0.09252708
2949.108,0.10881,0.1086263,0.148667,0.08999315,0.1328299,0.141765,0.1403571,0.1416582,0.08413436,0.1373254,0.1658206,0.1222381,0.1298301,0.1180177,0.09235205,0.09220394
2949.59,0.1089982,0.1084069,0.1485985,0.08991937,0.1329702,0.141607,0.1401994,0.1413475,0.08380233,0.1368548,0.1656524,0.1222741,0.1294536,0.1180766,0.09225252,0.09195112
2950.072,0.1091614,0.1082599,0.148507,0.0898743,0.133016,0.1415611,0.1400832,0.1411641,0.08353785,0.1364669,0.165584,0.1223281,0.1291968,0.1181786,0.09233458,0.09177668
2950.554,0.1092817,0.1082177,0.1483828,0.08984715,0.1329908,0.1416174,0.1399972,0.1410941,0.08335549,0.1362147,0.1656019,0.1223877,0.1290551,0.1182956,0.09256795,0.09167553
2951.036,0.1093618,0.1082834,0.1482354,0.08983928,0.1329498,0.1417515,0.1399254,0.1411084,0.08326179,0.1361232,0.1656726,0.1224449,0.1289975,0.1184186,0.09289254,0.09162807
2951.519,0.1094101,0.1084243,0.1480831,0.08985434,0.1329463,0.1419244,0.139851,0.1411708,0.08325047,0.136179,0.1657494,0.1224929,0.1289763,0.1185464,0.0932359,0.0916077
2952.0,0.1094287,0.1085782,0.1479414,0.08988738,0.1330068,0.142082,0.139762,0.1412412,0.08330236,0.1363362,0.1657784,0.1225234,0.1289367,0.1186697,0.09352513,0.09158614
2952.483,0.1094039,0.1086712,0.1478104,0.08991554,0.1331103,0.1421656,0.1396572,0.1412864,0.08338744,0.13653,0.1657125,0.1225235,0.128834,0.1187592,0.0937075,0.09153901
2952.965,0.1093094,0.1086463,0.1476715,0.08990192,0.1331946,0.142129,0.1395473,0.1412874,0.08347498,0.1367025,0.1655277,0.1224779,0.1286482,0.1187694,0.09376344,0.09144902
2953.447,0.109114,0.1084753,0.1474899,0.08979939,0.1331718,0.1419457,0.1394526,0.1412408,0.08353723,0.1368121,0.1652278,0.1223675,0.1283852,0.1186461,0.09370324,0.09130187
2953.929,0.1087957,0.1081669,0.1472252,0.08956455,0.1329636,0.1416166,0.139392,0.1411535,0.08355591,0.1368426,0.1648445,0.1221738,0.1280728,0.1183465,0.0935549,0.09108403
2954.411,0.1083515,0.1077547,0.1468474,0.08917081,0.1325343,0.1411632,0.1393701,0.1410336,0.08352237,0.1367967,0.1644222,0.1218834,0.1277427,0.1178585,0.09334241,0.09078252
2954.893,0.1077992,0.107285,0.1463435,0.08861129,0.1319026,0.1406197,0.1393682,0.1408802,0.08343272,0.1366832,0.1640033,0.1214905,0.1274186,0.1172053,0.09307034,0.09038815
2955.375,0.1071681,0.1067971,0.1457243,0.08789939,0.131138,0.1400184,0.1393402,0.1406763,0.08328089,0.1365022,0.1636083,0.1209999,0.1271028,0.1164414,0.09271559,0.08990128
2955.857,0.1064856,0.1063122,0.1450173,0.08706003,0.13033,0.1393779,0.1392246,0.1403939,0.08305504,0.1362408,0.1632261,0.1204257,0.1267761,0.1156302,0.09223825,0.08933698
2956.34,0.1057668,0.1058358,0.1442625,0.08612573,0.1295649,0.1387013,0.138952,0.1399975,0.08273376,0.1358723,0.1628143,0.1197878,0.1264019,0.1148295,0.09159631,0.08872524
2956.822,0.1050067,0.1053616,0.1434986,0.0851285,0.1288906,0.1379772,0.1384663,0.1394591,0.08229049,0.1353679,0.1623134,0.1191056,0.125941,0.1140707,0.09077004,0.08810245
2957.304,0.1041847,0.1048793,0.1427523,0.08409655,0.128305,0.1371855,0.1377407,0.1387673,0.08170179,0.1347097,0.1616693,0.1183902,0.1253647,0.1133531,0.08977398,0.0874943
2957.786,0.1032714,0.1043786,0.1420349,0.08305543,0.1277609,0.1363027,0.1367787,0.1379281,0.08095104,0.133894,0.1608464,0.1176411,0.1246576,0.112648,0.08865848,0.08690394
2958.268,0.1022416,0.1038481,0.1413381,0.0820252,0.1271855,0.1353067,0.1356138,0.1369615,0.08003533,0.1329348,0.1598421,0.1168435,0.1238212,0.1119113,0.0874946,0.08629914
2958.75,0.1010835,0.1032726,0.1406391,0.08101764,0.1265089,0.1341806,0.1342954,0.13589,0.07896453,0.1318547,0.1586828,0.1159742,0.1228653,0.1110987,0.08634962,0.08562003
2959.232,0.09980102,0.1026276,0.1399027,0.08003424,0.1256762,0.1329126,0.1328822,0.1347319,0.07775769,0.1306785,0.1574149,0.1150045,0.1218026,0.1101713,0.08527364,0.08478671
2959.714,0.09841353,0.101884,0.1390924,0.07906418,0.1246639,0.1315008,0.1314281,0.1334972,0.07643745,0.1294261,0.1560869,0.1139111,0.1206421,0.1091045,0.08428282,0.08372852
2960.197,0.09694857,0.1010155,0.1381778,0.07808736,0.1234762,0.1299566,0.1299761,0.1321896,0.07502406,0.1281095,0.1547351,0.1126816,0.1193885,0.1078889,0.0833617,0.08240835
2960.679,0.09543821,0.100008,0.1371392,0.07707879,0.1221377,0.1283078,0.1285598,0.1308144,0.07353376,0.1267372,0.1533794,0.1113164,0.1180456,0.1065291,0.08247077,0.08083428
2961.161,0.09391031,0.09887061,0.1359739,0.07601923,0.1206827,0.1265964,0.127199,0.1293842,0.07197776,0.1253171,0.152022,0.1098287,0.1166207,0.1050447,0.08156127,0.07906292
2961.643,0.09238577,0.09763598,0.1346949,0.07490167,0.1191481,0.124871,0.1259005,0.1279203,0.07036551,0.1238588,0.1506556,0.1082412,0.1151279,0.103469,0.08058761,0.07718362
2962.125,0.09087881,0.09635781,0.1333285,0.07373419,0.117572,0.1231793,0.1246567,0.1264492,0.06870861,0.1223745,0.1492705,0.1065837,0.1135895,0.1018503,0.0795099,0.07530132
2962.607,0.08939633,0.09509313,0.1319069,0.07253736,0.1159914,0.1215541,0.1234477,0.1249926,0.06702355,0.1208762,0.1478623,0.1048889,0.1120315,0.1002423,0.07830325,0.07350421
2963.089,0.08794065,0.09388839,0.1304612,0.07133599,0.1144432,0.1200062,0.1222454,0.1235614,0.06533451,0.1193743,0.1464334,0.1031925,0.1104807,0.09869563,0.07695638,0.0718486
2963.571,0.08651195,0.09276918,0.1290174,0.07015172,0.1129643,0.118526,0.1210199,0.122153,0.06367338,0.1178789,0.1449913,0.1015352,0.1089616,0.09724832,0.07547449,0.07035428
2964.053,0.08511016,0.09173191,0.1275909,0.06899381,0.111582,0.1170891,0.1197518,0.1207559,0.06207421,0.1164012,0.1435481,0.09995686,0.1074917,0.09591307,0.07388048,0.06900568
2964.536,0.08373524,0.09074942,0.1261882,0.06785771,0.1103117,0.1156677,0.1184377,0.1193594,0.06056948,0.1149579,0.1421179,0.09849477,0.106083,0.0946748,0.07221575,0.06776416
2965.018,0.08238757,0.08977932,0.1248096,0.06672543,0.1091499,0.1142419,0.1170933,0.117963,0.05918479,0.1135732,0.1407178,0.09717742,0.104742,0.0934944,0.07053687,0.06657973
2965.5,0.08106688,0.08878216,0.1234532,0.06557381,0.1080755,0.1128065,0.1157456,0.1165824,0.05793091,0.1122722,0.1393667,0.0960145,0.1034704,0.09232488,0.06890072,0.06540841
2965.982,0.07976961,0.0877308,0.1221189,0.06437845,0.1070521,0.111372,0.114424,0.1152468,0.05680306,0.1110758,0.1380844,0.09499417,0.1022657,0.09112515,0.06735536,0.06421643
2966.464,0.07848862,0.08661994,0.1208104,0.06312114,0.1060366,0.1099582,0.1131469,0.1139903,0.0557795,0.10999,0.1368866,0.09408127,0.1011208,0.08987505,0.06592697,0.06298505
2966.946,0.07721375,0.08546684,0.1195345,0.06179605,0.1049919,0.1085846,0.1119146,0.1128377,0.05482892,0.1089996,0.1357779,0.09322658,0.1000251,0.08858296,0.06461287,0.06171171
2967.428,0.07593245,0.08430676,0.1182982,0.0604102,0.1038922,0.1072648,0.1107105,0.1117965,0.05391398,0.1080667,0.1347479,0.09237438,0.0989635,0.08728174,0.06338648,0.06040558
2967.91,0.07463428,0.08318439,0.1171057,0.05898616,0.10273,0.1060021,0.1095094,0.1108522,0.0529999,0.1071381,0.1337699,0.09147493,0.09791864,0.0860173,0.06220797,0.05908393
2968.393,0.07331496,0.08213855,0.1159545,0.05755684,0.1015169,0.1047922,0.1082927,0.1099748,0.05206285,0.1061628,0.1328088,0.09049834,0.096875,0.08482999,0.0610428,0.05776514
2968.875,0.07197978,0.08119635,0.1148354,0.05616485,0.100282,0.103627,0.1070557,0.1091256,0.05109037,0.1051017,0.1318291,0.08943588,0.09581935,0.08374488,0.05987137,0.05646639
2969.357,0.07064528,0.08036553,0.1137341,0.05485465,0.09906592,0.1024995,0.1058131,0.1082694,0.05008279,0.1039414,0.1308088,0.0883017,0.09474409,0.0827634,0.05869677,0.05519852
2969.839,0.06933632,0.07963405,0.1126376,0.05366085,0.09790869,0.1014068,0.104591,0.1073843,0.04904941,0.1026965,0.1297466,0.08712336,0.09364831,0.08186719,0.05753876,0.05396548
2970.321,0.06808397,0.07897449,0.1115384,0.05260576,0.09684618,0.1003484,0.1034184,0.1064611,0.04800457,0.1014052,0.1286635,0.08593588,0.09253727,0.08102507,0.05642585,0.0527661
2970.803,0.06691851,0.07835249,0.1104404,0.05169188,0.09589869,0.0993232,0.1023138,0.105502,0.04696237,0.1001171,0.127594,0.0847705,0.09142131,0.08020557,0.05538072,0.05159873
2971.285,0.06586147,0.0777386,0.109359,0.05090394,0.09506556,0.09832688,0.1012781,0.1045147,0.04593296,0.09887721,0.1265709,0.08364713,0.09031358,0.07938617,0.05441164,0.05046502
2971.767,0.06492268,0.07711382,0.1083211,0.05021486,0.09432565,0.09735082,0.1002972,0.103508,0.04492247,0.09771983,0.1256151,0.08257474,0.08922985,0.07855517,0.05351107,0.04937443
2972.25,0.06409691,0.0764759,0.1073567,0.04959434,0.09364172,0.0963855,0.09935099,0.1024899,0.04393283,0.0966606,0.1247251,0.08155269,0.08818679,0.07771096,0.05266069,0.04834457
2972.732,0.06336572,0.07583699,0.1064902,0.04902098,0.09297332,0.09542561,0.09842511,0.1014682,0.04296363,0.09569845,0.1238804,0.08057572,0.08719948,0.07685735,0.05184182,0.04739603
2973.214,0.06270009,0.07521959,0.1057347,0.04848509,0.09228443,0.0944746,0.0975192,0.1004546,0.0420133,0.09481976,0.1230476,0.07963907,0.0862817,0.07599873,0.05104226,0.04654956
2973.696,0.06206933,0.07464648,0.1050863,0.0479896,0.0915569,0.09354652,0.09664856,0.09946607,0.04108102,0.09400598,0.1221976,0.07874236,0.08544336,0.07513912,0.05026098,0.04581605
2974.178,0.06144872,0.07413071,0.1045267,0.04754259,0.09079448,0.09266247,0.09583525,0.09852231,0.04016642,0.09323977,0.1213174,0.07788968,0.08468895,0.07428351,0.0495052,0.04519348
2974.66,0.06082264,0.07367299,0.1040273,0.04714864,0.09001987,0.09184635,0.09509908,0.09764431,0.03927097,0.09250602,0.1204145,0.07708741,0.08401737,0.07344128,0.04878412,0.04466522
2975.142,0.06018902,0.07325853,0.1035608,0.04680063,0.08926564,0.09111559,0.09444541,0.09684714,0.03839835,0.09179509,0.119515,0.07633992,0.0834211,0.0726281,0.04810052,0.04420342
2975.624,0.05955718,0.07286362,0.1031093,0.0464784,0.08856194,0.09047589,0.09386341,0.09613556,0.0375556,0.09110298,0.1186526,0.07564669,0.08288921,0.07186329,0.0474471,0.04377732
2976.106,0.05894418,0.07246083,0.102669,0.04615125,0.08793058,0.08992124,0.09332958,0.09550466,0.03675564,0.09043219,0.1178609,0.07500158,0.08240742,0.07116687,0.04680778,0.04335647
2976.589,0.05836783,0.07202979,0.1022499,0.04578891,0.08737883,0.08943689,0.09282009,0.09494209,0.03601558,0.08979205,0.1171615,0.07439527,0.08196199,0.07055067,0.04616532,0.04292001
2977.071,0.05784076,0.07156228,0.10187,0.04537189,0.08690248,0.08900642,0.09232221,0.0944334,0.0353553,0.08919775,0.1165622,0.07381933,0.08154117,0.07001378,0.04550834,0.04245718
2977.553,0.05736767,0.07106446,0.1015472,0.04489536,0.08649207,0.08861651,0.09183928,0.09396688,0.03479429,0.08866934,0.1160597,0.07327027,0.08113503,0.06954102,0.04483913,0.04196645
2978.035,0.05694448,0.07055365,0.1012895,0.04437112,0.08613905,0.08826042,0.0913879,0.09353568,0.03434433,0.08822364,0.1156438,0.07275193,0.08073702,0.0691085,0.04417428,0.04145213
2978.517,0.05656021,0.07005306,0.10109,0.04382031,0.08583842,0.08793615,0.09098757,0.09313664,0.03400447,0.08786839,0.1153019,0.07227314,0.08034306,0.06869234,0.0435396,0.04092055
2978.999,0.0562012,0.06958539,0.1009263,0.04326726,0.08558657,0.08764162,0.09064831,0.09276639,0.03375799,0.08759662,0.1150198,0.07184442,0.07995199,0.06827682,0.04296279,0.04037773
2979.481,0.05585586,0.06916557,0.1007677,0.04272888,0.08537653,0.08737001,0.0903611,0.09241777,0.03357524,0.08738538,0.1147821,0.07147174,0.07956657,0.06786204,0.0424614,0.03982828
2979.963,0.05551621,0.06879855,0.1005823,0.04221351,0.08519279,0.08710818,0.09009826,0.09207894,0.03341936,0.08719996,0.1145693,0.07115217,0.07919434,0.06746269,0.04203831,0.03927721
2980.446,0.05517792,0.0684787,0.1003445,0.04172061,0.08500934,0.08683804,0.08982117,0.09173559,0.03325516,0.08700211,0.1143583,0.07087416,0.07884827,0.06710301,0.04168008,0.03873202
2980.928,0.05483842,0.0681941,0.1000418,0.04124585,0.08479726,0.08654488,0.08949771,0.09137756,0.03306114,0.086764,0.114127,0.07062133,0.07854347,0.06680442,0.04136379,0.03820403
2981.41,0.05449495,0.0679287,0.09967414,0.04078502,0.08453149,0.08622317,0.089114,0.09100451,0.03283399,0.08647557,0.113859,0.07037786,0.07829476,0.06657848,0.04106552,0.03770798
2981.892,0.054143,0.06766734,0.09925129,0.04033705,0.08420049,0.0858814,0.08868196,0.09062904,0.03258875,0.08614799,0.1135494,0.0701349,0.0781111,0.066421,0.04076934,0.03726003
2982.374,0.05377759,0.06739958,0.09878691,0.03990316,0.08381209,0.08553955,0.08823311,0.09027281,0.03235035,0.08580744,0.1132073,0.06989225,0.0779904,0.06631473,0.04047322,0.036872
2982.856,0.0533962,0.0671204,0.09829479,0.03948542,0.08339184,0.08522359,0.08780878,0.08996138,0.0321438,0.08548672,0.112853,0.0696575,0.07791772,0.06623393,0.04018948,0.03654934
2983.338,0.05300139,0.06683177,0.09778831,0.03908429,0.08297662,0.08495522,0.08744381,0.08971415,0.03198186,0.08521289,0.1125124,0.06943954,0.07786571,0.06615302,0.03993868,0.03628745
2983.82,0.05260203,0.06654145,0.09727953,0.03869951,0.08259963,0.08474115,0.08715222,0.08953506,0.03185817,0.08499665,0.1122056,0.06924161,0.07780303,0.06605344,0.03974073,0.03607455
2984.302,0.05221311,0.06626235,0.09678393,0.03833257,0.08228546,0.08457097,0.08692504,0.08941135,0.03174736,0.08483163,0.1119426,0.06905784,0.07769923,0.06592396,0.03960764,0.03589302
2984.785,0.05185144,0.06601016,0.09632156,0.03798955,0.08204381,0.08441798,0.08673383,0.08931504,0.03161334,0.08469708,0.11172,0.06887276,0.07753406,0.06575926,0.03953839,0.03572632
2985.267,0.05153049,0.0658,0.09591501,0.03768179,0.08187179,0.08425051,0.08654483,0.08921415,0.03142378,0.08456848,0.1115241,0.06866751,0.0773024,0.0655561,0.03952017,0.03556413
2985.749,0.05125834,0.06564384,0.09558742,0.03742488,0.08176089,0.08404071,0.08632934,0.0890798,0.03116111,0.08442423,0.1113364,0.06842676,0.07701422,0.06531103,0.03953139,0.03540444
2986.231,0.05103652,0.0655475,0.09535601,0.03723243,0.08170358,0.08377551,0.08607511,0.0888965,0.03083169,0.08425306,0.1111417,0.06814679,0.07669014,0.06502087,0.03954989,0.03525303
2986.713,0.05086295,0.06550831,0.09522562,0.03710901,0.08169732,0.08346093,0.08578926,0.08866517,0.03046369,0.08405527,0.110934,0.06783801,0.07635379,0.06468763,0.03956125,0.03511902
2987.195,0.05073577,0.06551483,0.09518619,0.03704636,0.08174238,0.08312061,0.08549525,0.08840051,0.03010149,0.08383957,0.1107171,0.06752448,0.07602837,0.06432399,0.03955965,0.03501001
2987.677,0.05065573,0.06554967,0.09521236,0.03702305,0.08183599,0.08278834,0.08522344,0.08812501,0.02978907,0.08361763,0.1105031,0.06723601,0.07573123,0.0639559,0.03954943,0.03492803
2988.159,0.05062636,0.06559379,0.09527109,0.03701132,0.08196843,0.08249606,0.0850006,0.08785929,0.02955517,0.08339965,0.1103075,0.06699778,0.07547414,0.06361778,0.03953914,0.03486817
2988.642,0.05064943,0.06562933,0.09532467,0.03698391,0.08211872,0.08226869,0.08484483,0.08761898,0.02940722,0.08319361,0.1101459,0.06682706,0.0752669,0.06334791,0.03953678,0.03482162
2989.124,0.05071952,0.06564458,0.09534127,0.0369244,0.08225984,0.08211688,0.08476016,0.08741083,0.02932873,0.08300644,0.1100301,0.06672808,0.07511894,0.06317503,0.03954291,0.03478117
2989.606,0.05082051,0.06563559,0.09530043,0.03683153,0.08236688,0.08203765,0.08473832,0.08723499,0.0292897,0.08284546,0.1099657,0.06669553,0.07503949,0.06310961,0.03954983,0.03474554
2990.088,0.05092528,0.06560463,0.09519436,0.03671832,0.08242322,0.08201686,0.08476146,0.08708943,0.02925615,0.08272078,0.109952,0.06671913,0.07503635,0.06314158,0.03954242,0.03472155
2990.57,0.05100399,0.0655579,0.09502908,0.03660548,0.08242677,0.08203489,0.08480835,0.08697377,0.0292051,0.08264318,0.1099823,0.0667894,0.07511028,0.06324465,0.03950459,0.03472085
2991.052,0.05103439,0.06550279,0.09482108,0.03651295,0.08238809,0.08207207,0.08486003,0.08689055,0.02913089,0.08262049,0.1100448,0.06690021,0.07525249,0.06338727,0.03942689,0.03475323
2991.534,0.0510117,0.06544579,0.09459658,0.03645566,0.08232461,0.08211103,0.08490245,0.08684539,0.02904585,0.0826545,0.1101231,0.06704756,0.07544166,0.06354192,0.03931049,0.03481983
2992.016,0.05095421,0.06539183,0.09438606,0.0364383,0.08225135,0.08214213,0.08493086,0.08684448,0.02897329,0.08273768,0.1102006,0.06722644,0.07564876,0.06369488,0.03916992,0.03490865
2992.499,0.05089878,0.06534577,0.09422027,0.03645901,0.08217436,0.08216365,0.08494955,0.08689176,0.02893769,0.08285518,0.1102643,0.0674281,0.07584423,0.06384732,0.03902997,0.0349967
2992.98,0.05089241,0.06531425,0.09412706,0.03651231,0.08209042,0.08218405,0.08497135,0.08698802,0.0289574,0.08298774,0.1103081,0.06763782,0.07600419,0.06400969,0.03891974,0.03505442
2993.463,0.05097178,0.06530678,0.09412427,0.03659403,0.08199173,0.08221933,0.08501142,0.08713098,0.029037,0.08311877,0.1103356,0.0678379,0.07611868,0.06419206,0.0388631,0.03506026
2993.945,0.05114997,0.06533551,0.09421542,0.03670308,0.08187428,0.08228908,0.08508264,0.08731589,0.02916913,0.08323907,0.1103591,0.06801159,0.07619274,0.06439582,0.03887159,0.0350092
2994.427,0.05140987,0.06541437,0.09438738,0.03684045,0.08174577,0.08241154,0.08519113,0.08753785,0.0293385,0.08334855,0.1103962,0.06814766,0.07624373,0.0646098,0.03894103,0.03491916
2994.909,0.0517102,0.06555419,0.09461302,0.03700686,0.08162812,0.08259437,0.08533345,0.08779217,0.02953065,0.08345457,0.1104627,0.06824423,0.07629275,0.06481507,0.03905358,0.03482687
2995.391,0.05199824,0.06575971,0.09485683,0.03719915,0.08155352,0.08283111,0.08549838,0.08807434,0.02973652,0.08356798,0.1105679,0.06830855,0.07635821,0.06499229,0.03918438,0.0347785
2995.873,0.05222792,0.06602637,0.09508277,0.03741036,0.0815559,0.08309883,0.08567206,0.08837956,0.02995628,0.0836997,0.1107134,0.06835557,0.07645137,0.06513138,0.03930918,0.03481717
2996.355,0.05237838,0.06634025,0.09526645,0.03763144,0.08165739,0.08336544,0.08584473,0.08870253,0.03019687,0.08385669,0.1108944,0.06840186,0.07657412,0.06523731,0.03941432,0.03496675
2996.837,0.05245759,0.06667823,0.09539887,0.03785376,0.08186165,0.08359669,0.08601527,0.08903703,0.03046764,0.08404285,0.1111047,0.0684633,0.07672315,0.06532837,0.03950038,0.0352272
2997.32,0.0524998,0.06701172,0.09548932,0.03807266,0.08215056,0.08376797,0.08619157,0.08937688,0.03077418,0.08426091,0.1113415,0.06855235,0.076894,0.06542991,0.03958265,0.03557441
2997.802,0.05254875,0.067314,0.0955595,0.03828921,0.08249126,0.08387429,0.08638646,0.08971724,0.03111393,0.08451308,0.1116073,0.06867636,0.07708453,0.06556231,0.03968326,0.03597005
2998.284,0.05264487,0.06756338,0.09563671,0.03850886,0.08284345,0.08393245,0.08661185,0.09005489,0.03147464,0.08480249,0.1119078,0.06883836,0.0772966,0.0657345,0.03982515,0.03637087
2998.766,0.05281155,0.06774945,0.09574438,0.03873844,0.08317029,0.08397844,0.08687171,0.09038793,0.03183559,0.08512982,0.1122455,0.0690372,0.07753374,0.06594056,0.04002263,0.03674009
2999.248,0.05304951,0.06787504,0.09589478,0.03898297,0.08344929,0.08405323,0.08715894,0.09071482,0.03217413,0.08549085,0.112615,0.06926703,0.07779781,0.06616347,0.04027484,0.03705734
2999.73,0.0533403,0.06795669,0.09608818,0.03924336,0.08367401,0.08419322,0.08745704,0.0910321,0.03246872,0.0858727,0.1129984,0.06951749,0.07808632,0.06638225,0.04056513,0.03731862
3000.212,0.05365521,0.06801963,0.09631643,0.03951488,0.08385264,0.08441658,0.08774515,0.0913334,0.03270436,0.08625319,0.1133683,0.06977406,0.07839119,0.06657952,0.04086462,0.03753488
3000.694,0.05396743,0.06808959,0.09656892,0.0397893,0.08400165,0.08471845,0.08800749,0.09160957,0.03287591,0.0866068,0.1136968,0.07002146,0.07870043,0.06674742,0.04114257,0.03772449
3001.177,0.05425584,0.06818704,0.09683909,0.04005463,0.08414041,0.08507196,0.08823637,0.0918496,0.03298721,0.08690742,0.1139628,0.07024574,0.07899977,0.0668854,0.04137175,0.037908
3001.659,0.05450828,0.06831853,0.0971269,0.04029767,0.08428529,0.08543783,0.08843468,0.09204344,0.0330502,0.08713727,0.1141608,0.0704384,0.07927586,0.06699734,0.04153766,0.03810094
3002.141,0.05471973,0.06847565,0.0974372,0.0405063,0.08444548,0.08577772,0.08861135,0.09218547,0.0330808,0.08729164,0.1143017,0.07059968,0.07951822,0.06708485,0.04164035,0.03830896
3002.623,0.05488727,0.06863599,0.09777384,0.04066895,0.08462424,0.08606156,0.08877673,0.09227625,0.03309687,0.08737957,0.1144093,0.07073712,0.07971855,0.06714491,0.04169267,0.03852602
3003.105,0.05500794,0.06877105,0.09813301,0.04077693,0.0848191,0.08627534,0.08893695,0.09232414,0.03311524,0.08742161,0.1145102,0.07086375,0.07987224,0.0671709,0.0417151,0.0387339
3003.587,0.05507858,0.06885742,0.0985002,0.04082681,0.08502352,0.08642137,0.08909073,0.09234216,0.0331473,0.08744065,0.1146222,0.07099092,0.07997768,0.06715736,0.04172762,0.03890699
3004.069,0.0550976,0.06888341,0.09884879,0.04082053,0.08522626,0.08651354,0.08923151,0.09234733,0.03319944,0.08745798,0.1147494,0.07112513,0.08003843,0.06710465,0.04174487,0.0390152
