absorbance_5.11_1A (2),5.11_1A (2),5.11_1A,5.11_2A (2),5.11_2A,5.11_3A (2),5.11_3A,5.11_4A (2),5.11_4A
1638.715,0.01744085,0.02197795,0.09416299,0.04714834,0.02326006,0.04724354,0.04810851,0.01056416
1639.197,0.01759255,0.02192667,0.09415073,0.04713241,0.02316238,0.04740465,0.04810567,0.01051164
1639.679,0.01763352,0.02182893,0.09416412,0.04712956,0.02306469,0.04755962,0.04807515,0.01040621
1640.161,0.01756314,0.02172047,0.09421125,0.04717402,0.02297076,0.04769873,0.04801099,0.01027171
1640.643,0.01739935,0.02163712,0.0942959,0.04729092,0.02289127,0.04782015,0.04792304,0.01014523
1641.125,0.01717758,0.02160731,0.09441523,0.04748782,0.02284243,0.04792906,0.04783406,0.01006787
1641.607,0.01693836,0.02164576,0.09456206,0.04775508,0.02284192,0.04803541,0.04776748,0.01006924
1642.09,0.01672042,0.02175475,0.09472474,0.04806777,0.02290578,0.04815128,0.04774026,0.01016031
1642.572,0.01655035,0.0219234,0.09488942,0.04839412,0.02304465,0.04828764,0.047755,0.01032635
1643.054,0.01643931,0.0221331,0.09504248,0.04870547,0.02326152,0.04845225,0.04780117,0.01053246
1643.536,0.01638981,0.0223566,0.09516934,0.0489756,0.02355161,0.0486505,0.04785908,0.0107252
1644.018,0.01640325,0.02256115,0.09525814,0.04918392,0.02390289,0.04888557,0.04790847,0.01084425
1644.5,0.01649157,0.02271264,0.0953033,0.04931522,0.02430058,0.04916167,0.04793797,0.01083753
1644.982,0.01668472,0.02277494,0.09531537,0.04935858,0.02472254,0.04948037,0.04795247,0.01067988
1645.464,0.01702765,0.02272112,0.09532653,0.04931206,0.02513094,0.04982974,0.04798259,0.01040403
1645.947,0.01754856,0.02255099,0.09538548,0.04919238,0.02545777,0.05016096,0.04807802,0.01012141
1646.429,0.01818908,0.02232238,0.09552931,0.04905712,0.02559823,0.05037011,0.04828017,0.01000884
1646.911,0.01878526,0.02214974,0.09574781,0.0489889,0.02548448,0.05036202,0.04856675,0.0101874
1647.393,0.01918113,0.02213424,0.09599826,0.04903847,0.02517727,0.05015945,0.04884856,0.01061169
1647.875,0.01935372,0.02229583,0.09625435,0.04919266,0.02483519,0.04989992,0.0490438,0.01111903
1648.357,0.01938584,0.02258195,0.09652028,0.04940288,0.02458159,0.04970673,0.04913488,0.01157665
1648.839,0.01936322,0.02292966,0.09680842,0.04963066,0.02445358,0.0496229,0.0491471,0.01193624
1649.321,0.01933934,0.02329784,0.09712535,0.04985612,0.02443853,0.04963845,0.04911296,0.01220309
1649.803,0.01933304,0.02367197,0.09746169,0.05007532,0.02450258,0.04971593,0.04905427,0.01240091
1650.286,0.01934303,0.02405543,0.09778211,0.05029255,0.02460525,0.04980445,0.04897877,0.01254347
1650.768,0.01935736,0.02445999,0.09801017,0.05051313,0.02470109,0.04983795,0.04888264,0.01263009
1651.25,0.01935665,0.02490257,0.09802144,0.05074327,0.02475063,0.04973611,0.04875321,0.01264937
1651.732,0.01931777,0.02539116,0.0976557,0.05098126,0.02475651,0.04942234,0.0485787,0.0126185
1652.214,0.01920913,0.0258663,0.09680051,0.05119535,0.02481899,0.04888474,0.04838272,0.01263649
1652.696,0.0189921,0.02612035,0.09558355,0.0513037,0.02510539,0.0482682,0.04826923,0.01284593
1653.178,0.01866733,0.02588452,0.09450977,0.0512219,0.02562103,0.04786386,0.04838315,0.01321401
1653.66,0.01835555,0.02522633,0.09406056,0.05098742,0.02610302,0.0478416,0.04871481,0.01347635
1654.142,0.01819162,0.0245212,0.0941906,0.05072619,0.02635758,0.0480909,0.04909005,0.01349359
1654.625,0.01817969,0.02399999,0.09457227,0.05051452,0.02639148,0.04841724,0.04937822,0.01332838
1655.107,0.01824548,0.02367219,0.09497171,0.05036513,0.026277,0.04870931,0.04954838,0.01308233
1655.589,0.01832362,0.02347231,0.09530717,0.0502692,0.02607737,0.04894051,0.04961948,0.01282511
1656.071,0.01838166,0.02334133,0.09556948,0.05022081,0.02583944,0.04912313,0.04962087,0.01259668
1656.553,0.01841238,0.02324042,0.0957702,0.05021745,0.02559822,0.0492784,0.04958504,0.01241467
1657.035,0.01842364,0.02314722,0.09592003,0.05025638,0.0253763,0.04942237,0.04954306,0.01227903
1657.517,0.01843181,0.02305291,0.09602471,0.05033345,0.0251943,0.04956433,0.04952328,0.01218257
1657.999,0.01845671,0.02295918,0.09608902,0.05043966,0.02506936,0.04970649,0.0495462,0.01211764
1658.481,0.01851381,0.02287339,0.09612011,0.05056269,0.02501303,0.04984657,0.04961802,0.01207775
1658.964,0.01861192,0.02280495,0.09612957,0.05068693,0.02503162,0.04997899,0.04972991,0.01206082
1659.446,0.01874873,0.02275924,0.09613103,0.05079713,0.0251214,0.05009523,0.04985685,0.01206454
1659.928,0.01891237,0.02273426,0.09613466,0.05088136,0.02526769,0.05018575,0.04996569,0.01208428
1660.41,0.01908054,0.02272057,0.09614301,0.05093076,0.02544289,0.050237,0.05001695,0.01211038
1660.892,0.0192241,0.02270511,0.09614758,0.05094144,0.02560802,0.05023337,0.04997694,0.01212981
1661.374,0.01931288,0.02267773,0.09613015,0.05091504,0.02571967,0.05016065,0.04983022,0.01213161
1661.856,0.01931923,0.02263754,0.09606732,0.05086179,0.02573465,0.05001295,0.04959627,0.01211228
1662.338,0.01923496,0.02259745,0.0959481,0.05080104,0.02563286,0.04980588,0.0493379,0.01208184
1662.821,0.01908411,0.02257795,0.09579005,0.05075485,0.02543525,0.04958033,0.0491407,0.01206079
1663.303,0.01891889,0.02259448,0.09563951,0.05074053,0.02520035,0.04938997,0.04907552,0.01206794
1663.785,0.0187924,0.02264475,0.0955476,0.05076165,0.02499181,0.04927209,0.04916064,0.01210688
1664.267,0.01873278,0.02271063,0.09554392,0.05081077,0.02484571,0.04923101,0.04937078,0.01216329
1664.749,0.01874339,0.02276842,0.09563396,0.05087641,0.02476837,0.04924578,0.04966464,0.01221187
1665.231,0.01880987,0.0227997,0.09580473,0.05094935,0.02474581,0.04928331,0.05000808,0.01222743
1665.713,0.01891441,0.02279774,0.09603611,0.05102428,0.02475834,0.04931101,0.05037896,0.01219105
1666.195,0.01904014,0.02277088,0.09630363,0.05109992,0.02478805,0.04930008,0.05076149,0.01209233
1666.677,0.01917318,0.02274218,0.0965819,0.05117866,0.02482126,0.04922948,0.05114429,0.01193234
1667.16,0.01930238,0.02275022,0.0968449,0.05126382,0.02485047,0.04908942,0.05151103,0.01172866
1667.642,0.01941718,0.02284478,0.09706658,0.05135552,0.02487508,0.04888936,0.05183177,0.01152277
1668.124,0.01951288,0.02306919,0.09722789,0.05144286,0.02490325,0.048664,0.05206334,0.01137455
1668.606,0.01959103,0.0234321,0.09731896,0.05149481,0.02494737,0.04847436,0.05215392,0.01134617
1669.088,0.01966244,0.02387406,0.09734103,0.05146193,0.02501518,0.04838928,0.05206974,0.01146352
1669.57,0.01974065,0.02428018,0.09730475,0.05130439,0.02510259,0.04844684,0.05182705,0.01169074
1670.052,0.01983489,0.0245367,0.09722974,0.05102399,0.02519636,0.04863252,0.05150377,0.01194468
1670.534,0.01994226,0.02460165,0.0971399,0.05067525,0.02528578,0.04889242,0.05120048,0.01215289
1671.017,0.02004883,0.02451038,0.09705698,0.05033169,0.02536828,0.04917473,0.05098507,0.01229586
1671.499,0.0201379,0.02433029,0.09699687,0.05005626,0.02544593,0.04944974,0.05087943,0.01239284
1671.981,0.02019632,0.02411955,0.0969697,0.04988666,0.02551948,0.04971011,0.05086933,0.01247405
1672.463,0.02021764,0.02391049,0.09697852,0.04983809,0.02558437,0.04995905,0.05092394,0.0125547
1672.945,0.02020398,0.02372351,0.09702345,0.04991722,0.02563163,0.05020252,0.0510058,0.01263129
1673.427,0.02016491,0.02357786,0.0971014,0.05012282,0.02565085,0.05044267,0.05107656,0.01268161
1673.909,0.02011462,0.02349867,0.09720685,0.05044312,0.02563561,0.0506764,0.05110461,0.01267698
1674.391,0.02006813,0.0235196,0.09733129,0.05083972,0.02559249,0.05089297,0.05107606,0.0126003
1674.874,0.02003272,0.02366029,0.09746013,0.05124281,0.02554497,0.05107671,0.0510136,0.01246838
1675.356,0.02000622,0.0239048,0.09757652,0.05157568,0.02552469,0.05121885,0.05097291,0.0123339
1675.838,0.0199798,0.02419791,0.09766513,0.05179244,0.02555435,0.05132404,0.05101724,0.01225977
1676.32,0.01994753,0.0244762,0.09772126,0.05190171,0.02563551,0.05140708,0.05117627,0.01228079
1676.802,0.0199079,0.02469775,0.09774773,0.05194563,0.02575247,0.05147767,0.0514397,0.01239412
1677.284,0.01986636,0.0248451,0.09775037,0.0519721,0.02588639,0.05153642,0.05177548,0.01257634
1677.766,0.01983602,0.0249214,0.09773599,0.05201821,0.02602402,0.05157479,0.05214454,0.01280008
1678.248,0.01983676,0.02494127,0.09771192,0.05210771,0.02615994,0.05158102,0.05251083,0.01304187
1678.73,0.0198961,0.02492911,0.09768996,0.05225543,0.02629714,0.05154372,0.05283638,0.01328109
1679.213,0.02003845,0.02491393,0.0976865,0.05246498,0.0264455,0.05145733,0.05309159,0.01350369
1679.695,0.02027512,0.02492354,0.09772074,0.05272926,0.02662162,0.05132508,0.05326281,0.01370423
1680.177,0.02059554,0.02497847,0.09780745,0.05302936,0.02684451,0.0511584,0.05335902,0.01388569
1680.659,0.02097218,0.02508625,0.09794755,0.05334445,0.02713269,0.05097,0.05341188,0.01405885
1681.141,0.0213737,0.02524454,0.0981234,0.05366058,0.02750197,0.05076481,0.05346159,0.01423586
1681.623,0.02177459,0.02545032,0.09829514,0.05397463,0.02796562,0.05053839,0.05354631,0.0144258
1682.105,0.02216438,0.02571112,0.09840541,0.05429498,0.02853582,0.05028186,0.05368784,0.01463269
1682.587,0.02253941,0.02604941,0.09838805,0.05463183,0.02921513,0.05000494,0.05388794,0.01486318
1683.069,0.02288141,0.02648526,0.09819947,0.05497665,0.02995989,0.04977561,0.05411743,0.01513443
1683.552,0.02313356,0.02698484,0.09788048,0.05527532,0.03062582,0.0497301,0.05431684,0.01545877
1684.034,0.02322714,0.0274182,0.0975991,0.05543787,0.03098469,0.04998903,0.05443031,0.0158022
1684.516,0.02318755,0.02765618,0.09755591,0.05542328,0.03094158,0.05051004,0.05447483,0.01609172
1684.998,0.02313895,0.02771317,0.09779537,0.0552898,0.0306579,0.05111844,0.05452574,0.0162897
1685.48,0.02317815,0.02769283,0.09821267,0.0551268,0.03034837,0.05166703,0.05464148,0.01640664
1685.962,0.02331758,0.02767555,0.09868287,0.05498915,0.03011636,0.05209835,0.05483487,0.01646658
1686.444,0.02352555,0.02769465,0.09913623,0.05489717,0.02997139,0.05241602,0.05509098,0.01649337
1686.926,0.02377274,0.02776534,0.09954926,0.05486084,0.029899,0.05264815,0.05538778,0.01651522
1687.408,0.02404064,0.02789555,0.09991748,0.05489154,0.02987934,0.05282918,0.0557003,0.01656029
1687.891,0.02432104,0.02808749,0.100241,0.05500128,0.02989346,0.05299091,0.05600429,0.01664968
1688.373,0.02461121,0.02833493,0.100515,0.05520122,0.02992408,0.05316124,0.05627555,0.0167954
1688.855,0.02491204,0.02862141,0.1007358,0.05549067,0.02996167,0.05336276,0.05649735,0.01699749
1689.337,0.02522613,0.02892564,0.1009072,0.05585169,0.03000949,0.05360997,0.05666793,0.01724475
1689.819,0.02555267,0.02922439,0.1010422,0.05624843,0.03008333,0.05390895,0.05680144,0.01751934
1690.301,0.02588428,0.0295007,0.1011591,0.05663884,0.03020411,0.05425541,0.0569226,0.01780614
1690.783,0.02620659,0.02974596,0.1012733,0.05698953,0.03038721,0.05463809,0.05705392,0.01809967
1691.265,0.02650007,0.02995574,0.1013945,0.0572807,0.03063911,0.0550414,0.05721102,0.01840609
1691.748,0.02674557,0.03012853,0.101525,0.0575099,0.03095692,0.05544925,0.05739862,0.01874145
1692.23,0.02693037,0.03026388,0.1016639,0.05768811,0.03133421,0.05584817,0.05761524,0.01912621
1692.712,0.02704882,0.03036522,0.101809,0.05783761,0.03176215,0.05622482,0.05785765,0.01958073
1693.194,0.02710819,0.03044536,0.1019611,0.05799247,0.0322341,0.05656794,0.05812651,0.02012059
1693.676,0.02713242,0.03053461,0.1021297,0.05820012,0.03274959,0.05687174,0.05843192,0.02075741
1694.158,0.02717532,0.03069738,0.1023506,0.05852809,0.0333168,0.05714398,0.05879443,0.02149596
1694.64,0.02732562,0.03103624,0.102698,0.05905272,0.03395556,0.05741892,0.05924334,0.02233433
1695.122,0.02769134,0.03166708,0.1032717,0.05982564,0.0346821,0.05775947,0.05979909,0.02324822
1695.604,0.0283408,0.03263623,0.1041276,0.06080659,0.03546759,0.05822986,0.0604397,0.02416044
1696.087,0.02923004,0.03383444,0.1051918,0.06183361,0.03621955,0.05883903,0.06108195,0.02495453
1696.569,0.03021697,0.03503345,0.106285,0.0627065,0.03683349,0.05952638,0.0616192,0.02554652
1697.051,0.03116533,0.03603463,0.107252,0.06331784,0.03727253,0.06021259,0.06198948,0.02595232
1697.533,0.03202827,0.03677553,0.1080577,0.06369537,0.03757709,0.06085404,0.06220146,0.02625798
1698.015,0.032844,0.03730183,0.1087624,0.06394815,0.03782548,0.061448,0.06231651,0.02656466
1698.497,0.03370388,0.03771976,0.1094731,0.06422672,0.03811494,0.06201607,0.06244336,0.02697003
1698.979,0.03471234,0.03815909,0.1102946,0.06469222,0.03854842,0.06258682,0.06273359,0.02756523
1699.461,0.03593972,0.0387559,0.1112912,0.06548688,0.03922801,0.06318454,0.06336992,0.02843685
1699.944,0.03734504,0.03959111,0.1124138,0.06663673,0.04018445,0.06381162,0.06446117,0.0296046
1700.426,0.03876443,0.04061227,0.1134884,0.0679712,0.04130619,0.06444107,0.06589514,0.03094951
1700.908,0.04004048,0.04167771,0.1143464,0.06923263,0.0424068,0.06504707,0.06739241,0.03227755
1701.39,0.0411379,0.04267643,0.1149571,0.07027304,0.04337113,0.06562882,0.06872811,0.03346248
1701.872,0.04210799,0.04358195,0.1154032,0.07109931,0.04419963,0.06620015,0.06984702,0.03449257
1702.354,0.04302209,0.04442507,0.1158044,0.07178825,0.04496261,0.06678443,0.07080228,0.03542186
1702.836,0.04393572,0.04525619,0.1162705,0.07241948,0.04574968,0.06740834,0.07167959,0.03631471
1703.318,0.04488559,0.04612464,0.1168816,0.07305506,0.04664069,0.06809686,0.07255907,0.03722025
1703.801,0.04589355,0.04706813,0.1176939,0.07374088,0.04769797,0.06887026,0.07350054,0.03816289
1704.283,0.04696915,0.0481017,0.118729,0.074513,0.04895011,0.06973999,0.07453225,0.03915005
1704.765,0.0481118,0.04920931,0.1199655,0.07539624,0.05037718,0.07070497,0.07564006,0.0401797
1705.247,0.04930359,0.0503322,0.1213223,0.07639749,0.05189009,0.0717409,0.07675804,0.04124169
1705.729,0.05051597,0.05139411,0.1226846,0.07749774,0.05336194,0.07280643,0.0777998,0.04232109
1706.211,0.05171685,0.05234124,0.1239616,0.07865468,0.05469473,0.07385961,0.07870817,0.04339898
1706.693,0.0528787,0.05316719,0.1251198,0.07982333,0.05586374,0.07487407,0.07948723,0.04445721
1707.175,0.05397359,0.05389817,0.1261698,0.08096379,0.05690283,0.07583462,0.08018427,0.04547388
1707.657,0.05496895,0.05456578,0.1271253,0.08204392,0.05785687,0.07672637,0.08085053,0.04642233
1708.14,0.05582894,0.05519595,0.1279802,0.08303124,0.05875665,0.07753139,0.08152229,0.0472726
1708.622,0.05652474,0.05580594,0.1287084,0.08389594,0.05960858,0.07823402,0.08220919,0.04800113
1709.104,0.0570454,0.05640889,0.1292827,0.08461958,0.06040324,0.07883096,0.08289897,0.04860047
1709.586,0.05740129,0.05701345,0.1296901,0.08519692,0.06112342,0.07933605,0.08356153,0.04908075
1710.068,0.05762406,0.05762256,0.1299497,0.0856448,0.06175634,0.07978018,0.08416312,0.04946935
1710.55,0.05775332,0.05822828,0.1301095,0.08599497,0.06229717,0.08020003,0.08467754,0.04979718
1711.032,0.05782324,0.05880697,0.1302336,0.08628245,0.06274628,0.08062336,0.08508983,0.05008553
1711.514,0.05784987,0.05932196,0.1303779,0.08652918,0.06310572,0.08105585,0.08540244,0.05033559
1711.996,0.05783042,0.0597289,0.1305748,0.0867363,0.06337572,0.08147856,0.08563073,0.05052895
1712.479,0.05775431,0.05998188,0.1308289,0.08688337,0.06355659,0.08185191,0.08580326,0.05063644
1712.961,0.05761731,0.06004886,0.1311202,0.08693725,0.06365453,0.08213064,0.08595855,0.05063384
1713.443,0.05743504,0.0599229,0.1314126,0.08686625,0.06368971,0.08227634,0.08614425,0.05051694
1713.925,0.05725139,0.05963648,0.1316611,0.08665723,0.06370422,0.08227021,0.08641504,0.05031264
1714.407,0.05712717,0.05925504,0.1318253,0.08632509,0.06375503,0.08211749,0.08681501,0.05007416
1714.889,0.05711902,0.05886417,0.131875,0.08591694,0.06390131,0.08184228,0.08735617,0.04986779
1715.371,0.05724636,0.05853598,0.1317956,0.08549979,0.06417655,0.08147147,0.08798932,0.04974817
1715.853,0.05747213,0.05829413,0.1315868,0.08513466,0.06455963,0.0810149,0.08859541,0.04973612
1716.335,0.05770697,0.05811035,0.1312771,0.08486696,0.06495831,0.08047657,0.08899669,0.04981853
1716.818,0.05785847,0.05794704,0.1309442,0.08472883,0.06523251,0.07989976,0.08903364,0.04997371
1717.3,0.05790806,0.05782796,0.1307127,0.08474743,0.06528178,0.07940756,0.08868603,0.05020201
1717.782,0.05793965,0.05785936,0.1307135,0.08493649,0.06513019,0.07916899,0.08812821,0.05053068
1718.264,0.05807597,0.05815915,0.1310055,0.08528054,0.06492273,0.07928848,0.08761901,0.05098496
1718.746,0.05837291,0.05875951,0.1315472,0.08573343,0.06480633,0.07973463,0.08731849,0.051552
1719.228,0.05880727,0.05961901,0.1322491,0.08624744,0.064859,0.08039464,0.08725503,0.05219518
1719.71,0.05931577,0.06066385,0.1330264,0.08679235,0.06508979,0.08114867,0.08738017,0.05287671
1720.192,0.05984519,0.06183266,0.1338291,0.08736384,0.06547967,0.08191995,0.08763707,0.05357991
1720.675,0.06037547,0.06308991,0.1346437,0.08798544,0.06602279,0.08268064,0.0879948,0.05431626
1721.157,0.0609279,0.06442353,0.135491,0.08870696,0.06673691,0.08345293,0.08845738,0.05512604
1721.639,0.06155923,0.0658398,0.1364194,0.08959709,0.06766418,0.08429857,0.08905751,0.05606998
1722.121,0.0623553,0.06734507,0.1374945,0.09073396,0.0688647,0.08530749,0.08984636,0.05722093
1722.603,0.06340568,0.06894042,0.1387797,0.09217953,0.07039556,0.08657152,0.09087116,0.0586395
1723.085,0.064774,0.07061997,0.1403092,0.09395302,0.07228824,0.08815093,0.09215337,0.06035129
1723.567,0.06647792,0.07237366,0.1420693,0.09601659,0.0745335,0.0900496,0.09367472,0.06233123
1724.049,0.06848548,0.07420284,0.1440026,0.09828801,0.07708696,0.09221423,0.09538697,0.06451444
1724.531,0.07074022,0.07612744,0.1460378,0.1006791,0.07989436,0.09456665,0.09723884,0.0668297
1725.014,0.07319008,0.07818653,0.1481218,0.1031267,0.08291337,0.09703806,0.09920209,0.06922675
1725.496,0.07580654,0.08042081,0.1502426,0.105611,0.08612175,0.09959602,0.1012818,0.07169136
1725.978,0.07858355,0.08285726,0.1524244,0.1081457,0.08950808,0.1022404,0.1035066,0.07423483
1726.46,0.08151776,0.08549574,0.1547095,0.1107556,0.09304492,0.1049815,0.10591,0.07687269
1726.942,0.084601,0.08831234,0.1571384,0.1134645,0.09668278,0.1078254,0.1085178,0.07961363
1727.424,0.08781351,0.09126674,0.1597361,0.1162853,0.1003461,0.1107614,0.1113401,0.08245419
1727.906,0.09111306,0.09430376,0.1624953,0.1192097,0.1039238,0.1137502,0.1143611,0.08537471
1728.388,0.09445225,0.0973786,0.1653815,0.1222153,0.1073073,0.1167405,0.117548,0.08835582
1728.871,0.09777923,0.1004578,0.1683338,0.1252595,0.1104098,0.1196751,0.1208491,0.09138188
1729.353,0.1010401,0.1035153,0.1712707,0.1282752,0.1131961,0.1225029,0.1241887,0.09443976
1729.835,0.1041912,0.1065282,0.1741203,0.1311834,0.1156994,0.1251944,0.1274871,0.09752053
1730.317,0.1072088,0.1094735,0.1768412,0.1339116,0.1180243,0.1277501,0.130676,0.1006213
1730.799,0.1101138,0.1123463,0.1794559,0.1364335,0.1203451,0.1302137,0.1337352,0.1037651
1731.281,0.1130045,0.1152009,0.1820776,0.138819,0.1228951,0.1326888,0.1367343,0.1070381
1731.763,0.1161277,0.1182285,0.1849716,0.1413128,0.126035,0.1354,0.1398949,0.1106613
1732.245,0.1199761,0.1218713,0.1886479,0.1444497,0.1303423,0.1387888,0.1436747,0.1150852
1732.728,0.125287,0.1268449,0.1938647,0.149069,0.1365942,0.1435344,0.1487575,0.1209843
1733.21,0.1328533,0.1339805,0.2014451,0.1561451,0.1454898,0.1504043,0.1558714,0.1290483
1733.692,0.1427722,0.1434813,0.2115108,0.1659594,0.1567871,0.1595562,0.1650877,0.1392377
1734.174,0.1537475,0.1541364,0.2227398,0.1772098,0.1686911,0.1698077,0.1751725,0.1501534
1734.656,0.1637871,0.163932,0.2330446,0.1876348,0.1788725,0.1792319,0.1842633,0.1598174
1735.138,0.1717316,0.1716091,0.241162,0.1957641,0.1862371,0.1866431,0.1913088,0.167188
1735.62,0.1776699,0.1771705,0.2471287,0.2015503,0.191147,0.192065,0.1964331,0.1724681
1736.102,0.1822942,0.1812419,0.2516152,0.2056731,0.1945187,0.1961182,0.2003041,0.1764031
1736.584,0.1863308,0.1844997,0.255331,0.2088917,0.1971673,0.1994676,0.2036029,0.1797141
1737.067,0.1903466,0.18747,0.2588137,0.2118025,0.1996396,0.2026317,0.2068533,0.1829286
1737.549,0.194765,0.1905513,0.262444,0.2148593,0.2022878,0.2060022,0.2104529,0.1864178
