absorbance_1.8_1A,1.8_1A,1.8_2A,1.8_3A,1.8_4A,1.8_6A
1235.665,0.1184525,0.09894133,0.0696144,0.1785581,0.1422866
1236.147,0.1184495,0.09893943,0.06949072,0.17856,0.1423921
1236.629,0.1183996,0.09896178,0.06933081,0.1785495,0.1424577
1237.112,0.1183206,0.0990062,0.06915177,0.1785353,0.1424779
1237.594,0.1182286,0.09906237,0.06897599,0.1785174,0.1424553
1238.076,0.1181326,0.09911308,0.06882426,0.1784848,0.1423955
1238.558,0.1180306,0.09913708,0.06870781,0.1784165,0.1423029
1239.04,0.1179123,0.0991144,0.0686247,0.1782932,0.1421797
1239.522,0.1177641,0.09902789,0.06856123,0.1781057,0.1420252
1240.004,0.1175748,0.09886549,0.06849694,0.1778611,0.1418397
1240.486,0.1173405,0.09862126,0.0684134,0.1775799,0.1416258
1240.969,0.1170635,0.09829316,0.06829691,0.1772867,0.1413888
1241.451,0.1167496,0.09788226,0.06814069,0.1769976,0.1411342
1241.933,0.1164028,0.09739164,0.06794227,0.1767097,0.1408644
1242.415,0.1160245,0.09682845,0.06770033,0.1764026,0.1405768
1242.897,0.1156132,0.09620554,0.06741203,0.1760487,0.1402625
1243.379,0.1151682,0.09554148,0.06707423,0.1756285,0.1399122
1243.861,0.1146943,0.09486208,0.0666858,0.1751416,0.1395172
1244.343,0.1142019,0.09419572,0.06625134,0.1746105,0.1390757
1244.825,0.113705,0.09356724,0.06578143,0.1740692,0.1385928
1245.307,0.113218,0.09299643,0.06529194,0.1735518,0.1380803
1245.79,0.1127478,0.09249172,0.06479803,0.1730753,0.1375515
1246.272,0.1122914,0.09205057,0.06430919,0.1726336,0.1370169
1246.754,0.1118354,0.09165967,0.06382635,0.1722009,0.1364817
1247.236,0.1113607,0.09129746,0.06334101,0.1717468,0.1359448
1247.718,0.1108511,0.0909381,0.06284006,0.171251,0.1353994
1248.2,0.1102988,0.09055241,0.06231062,0.1707139,0.1348387
1248.682,0.1097109,0.09011544,0.06174688,0.1701569,0.1342595
1249.164,0.1091087,0.08961135,0.06115444,0.1696126,0.1336666
1249.646,0.1085255,0.08903874,0.06054954,0.1691121,0.1330751
1250.129,0.1079946,0.08841586,0.05995586,0.1686696,0.1325074
1250.611,0.1075418,0.08778043,0.05939752,0.168279,0.1319889
1251.093,0.1071767,0.08718692,0.05889512,0.1679176,0.1315422
1251.575,0.1068887,0.08669074,0.05845886,0.1675594,0.1311791
1252.057,0.1066496,0.08633618,0.05808853,0.1671857,0.1308982
1252.539,0.1064199,0.08614485,0.05777457,0.1667953,0.1306847
1253.021,0.1061627,0.08610702,0.05750344,0.1664039,0.1305168
1253.503,0.1058528,0.08618388,0.05725921,0.166039,0.1303718
1253.986,0.1054852,0.08631526,0.05702866,0.1657309,0.1302323
1254.468,0.1050757,0.08643983,0.05680243,0.1655007,0.1300904
1254.95,0.1046562,0.08650392,0.05657407,0.1653567,0.1299443
1255.432,0.1042654,0.08647345,0.05633928,0.1652912,0.1297925
1255.914,0.1039315,0.08633783,0.05609395,0.1652851,0.1296267
1256.396,0.1036682,0.08610357,0.05583378,0.1653102,0.1294273
1256.878,0.1034681,0.0857868,0.05555433,0.1653348,0.1291648
1257.36,0.1033101,0.08540424,0.0552524,0.1653306,0.1288113
1257.843,0.1031663,0.08497252,0.05492805,0.1652732,0.1283512
1258.325,0.1030134,0.08450778,0.05458604,0.1651477,0.1277948
1258.807,0.1028412,0.08402847,0.05423592,0.1649519,0.1271812
1259.289,0.1026526,0.08355896,0.05389111,0.1646959,0.1265765
1259.771,0.1024596,0.0831266,0.05356587,0.1644003,0.1260546
1260.253,0.1022744,0.08275547,0.05327125,0.1640889,0.1256717
1260.735,0.1021014,0.08246176,0.05301269,0.1637822,0.1254543
1261.217,0.1019339,0.08224827,0.05278822,0.1634903,0.125388
1261.699,0.1017579,0.08210674,0.05259025,0.1632113,0.1254295
1262.182,0.1015569,0.0820211,0.0524056,0.162934,0.1255197
1262.664,0.1013217,0.08197519,0.0522207,0.1626455,0.1256079
1263.146,0.1010535,0.08195578,0.05202451,0.1623368,0.1256641
1263.628,0.1007647,0.08195105,0.05181063,0.1620073,0.1256781
1264.11,0.1004743,0.08194822,0.05157989,0.1616634,0.1256548
1264.592,0.1002029,0.08192869,0.05134015,0.1613158,0.1256024
1265.074,0.09996972,0.08186655,0.05110579,0.1609745,0.1255237
1265.556,0.09978835,0.08173547,0.05089214,0.1606452,0.1254151
1266.039,0.09966705,0.08151667,0.05071254,0.1603293,0.1252709
1266.521,0.09960796,0.08120851,0.05057243,0.160026,0.1250916
1267.003,0.09960581,0.08083024,0.05046732,0.1597353,0.124888
1267.485,0.09964614,0.08041933,0.05038339,0.1594613,0.1246809
1267.967,0.09970268,0.08002187,0.05030106,0.1592116,0.1244934
1268.449,0.09974197,0.0796752,0.05020429,0.1589948,0.1243387
1268.931,0.09972593,0.07939961,0.05008507,0.1588183,0.1242135
1269.413,0.09962144,0.0791925,0.04994841,0.1586845,0.1240943
1269.896,0.09941185,0.07903297,0.04980957,0.1585902,0.1239474
1270.378,0.09910244,0.07889225,0.04968774,0.1585258,0.1237383
1270.86,0.09872173,0.07874668,0.04959622,0.1584769,0.1234456
1271.342,0.09831091,0.07858934,0.04953299,0.158427,0.1230707
1271.824,0.09791449,0.07842994,0.04947837,0.1583579,0.1226359
1272.306,0.09756433,0.0782897,0.0494005,0.1582526,0.1221774
1272.788,0.09727152,0.07818788,0.0492699,0.1580989,0.1217307
1273.27,0.09702814,0.07813339,0.04907016,0.1578916,0.1213247
1273.752,0.09681381,0.07811798,0.04880952,0.1576367,0.1209756
1274.234,0.09660818,0.07811989,0.04851919,0.1573512,0.1206872
1274.717,0.09639773,0.07810855,0.04824713,0.1570623,0.1204577
1275.199,0.09618147,0.07805597,0.04804048,0.1568004,0.1202827
1275.681,0.09596778,0.07794431,0.04792795,0.1565897,0.1201583
1276.163,0.09577037,0.07776812,0.04791149,0.1564426,0.1200803
1276.645,0.09560081,0.07753389,0.04796137,0.1563534,0.1200419
1277.127,0.09546378,0.07725482,0.048027,0.1563017,0.1200333
1277.609,0.09535681,0.07694679,0.04804733,0.1562568,0.1200411
1278.091,0.09527101,0.07662356,0.0479721,0.1561909,0.1200503
1278.573,0.09519366,0.07629474,0.04777531,0.1560882,0.1200486
1279.056,0.09510836,0.0759683,0.04745847,0.1559483,0.1200246
1279.538,0.09499762,0.07565125,0.04704925,0.1557868,0.11997
1280.02,0.09484249,0.0753512,0.0465911,0.1556262,0.1198771
1280.502,0.09462424,0.07507747,0.04613474,0.1554883,0.1197368
1280.984,0.09433006,0.07483721,0.04572301,0.1553832,0.1195416
1281.466,0.09395838,0.07463366,0.04538494,0.1553053,0.119287
1281.948,0.09352336,0.07446323,0.04513196,0.1552333,0.1189763
1282.43,0.09305441,0.07431459,0.04495723,0.1551372,0.1186215
1282.913,0.09259203,0.07417139,0.04483928,0.1549852,0.1182435
1283.395,0.09218012,0.0740149,0.04474639,0.1547512,0.1178679
1283.877,0.09185217,0.07383133,0.04464627,0.1544227,0.1175166
1284.359,0.09162536,0.073615,0.04451111,0.1540031,0.1172043
1284.841,0.09149656,0.07337154,0.04432346,0.1535123,0.1169351
1285.323,0.09144431,0.0731161,0.04408143,0.1529814,0.1167032
1285.805,0.09143479,0.07287045,0.04379733,0.1524494,0.1164962
1286.287,0.09142934,0.0726562,0.04349488,0.1519538,0.1163007
1286.77,0.09139556,0.07248672,0.04319928,0.1515206,0.1161069
1287.252,0.09130879,0.07236306,0.04293186,0.1511607,0.115909
1287.734,0.09115599,0.07227191,0.04270232,0.1508674,0.1157057
1288.216,0.09093509,0.07219095,0.04250709,0.1506213,0.1154969
1288.698,0.09065327,0.07209301,0.04233129,0.1503983,0.1152825
1289.18,0.09032551,0.0719561,0.04215563,0.1501807,0.1150616
1289.662,0.08997136,0.07176957,0.04196397,0.1499653,0.1148344
1290.144,0.08961512,0.07153502,0.04174692,0.1497629,0.1146033
1290.626,0.08928093,0.07126508,0.04150438,0.1495934,0.1143735
1291.109,0.08898766,0.07097749,0.04124376,0.1494736,0.1141522
1291.591,0.08874674,0.07069328,0.04097852,0.1494101,0.1139469
1292.073,0.0885569,0.07043079,0.04072461,0.1493908,0.1137625
1292.555,0.08840526,0.07020455,0.0404974,0.1493895,0.1136013
1293.037,0.0882699,0.07002509,0.04031146,0.1493701,0.1134628
1293.519,0.08812816,0.06989785,0.04017663,0.1493011,0.1133472
1294.001,0.08796464,0.06982307,0.04009629,0.1491661,0.1132563
1294.483,0.08777592,0.06979489,0.04006504,0.1489672,0.1131943
1294.966,0.08757347,0.06980206,0.0400679,0.1487252,0.1131647
1295.448,0.08737928,0.06982881,0.04008323,0.1484714,0.1131674
1295.93,0.08722068,0.06985719,0.04008583,0.1482408,0.1131944
1296.412,0.08712005,0.06987312,0.04005595,0.1480605,0.1132295
1296.894,0.08708961,0.0698697,0.03998633,0.1479461,0.1132517
1297.376,0.08712872,0.06984983,0.0398861,0.1479011,0.1132391
1297.858,0.08722578,0.06982423,0.03977789,0.1479188,0.1131783
1298.34,0.08736297,0.06980611,0.03969179,0.1479859,0.1130659
1298.823,0.08752025,0.06980492,0.03965557,0.1480849,0.112909
1299.305,0.08768047,0.06982049,0.03968287,0.1481961,0.1127201
1299.787,0.0878277,0.06984188,0.0397696,0.1482977,0.1125126
1300.269,0.08794641,0.06984999,0.03989173,0.1483674,0.112297
1300.751,0.08802214,0.06982499,0.04001382,0.1483874,0.1120784
1301.233,0.08804011,0.06975252,0.04009503,0.1483478,0.111861
1301.715,0.08798736,0.06962896,0.04010001,0.1482507,0.1116518
1302.197,0.08785683,0.0694622,0.04000843,0.1481087,0.1114626
1302.679,0.08765009,0.06926785,0.03981604,0.147943,0.1113116
1303.161,0.0873791,0.06906441,0.03953647,0.1477765,0.1112179
1303.644,0.08706502,0.0688658,0.0391956,0.1476256,0.1111929
1304.126,0.0867371,0.06868091,0.0388297,0.1474984,0.1112341
1304.608,0.08642645,0.06851208,0.03847767,0.1473923,0.1113205
1305.09,0.08615795,0.06835838,0.03817208,0.1472981,0.1114176
1305.572,0.08594902,0.06821804,0.03793614,0.1472034,0.1114829
1306.054,0.08580451,0.06809018,0.03777615,0.1470979,0.1114799
1306.536,0.08571845,0.06797449,0.03768059,0.1469748,0.1113891
1307.018,0.0856765,0.0678696,0.03762132,0.1468317,0.1112123
1307.5,0.08566003,0.06777153,0.03756138,0.1466692,0.1109731
1307.983,0.08565279,0.06767456,0.03746694,0.1464906,0.1107074
1308.465,0.08564167,0.06757261,0.03731569,0.146302,0.1104556
1308.947,0.08561967,0.06746275,0.03710638,0.1461137,0.1102482
1309.429,0.08558567,0.06734763,0.03685789,0.145939,0.1101006
1309.911,0.08554047,0.0672349,0.03660501,0.1457949,0.1100139
1310.393,0.0854857,0.06713423,0.03638547,0.1456963,0.1099784
1310.875,0.08542131,0.06705327,0.03622956,0.1456529,0.1099821
1311.357,0.085346,0.06699328,0.03615374,0.1456639,0.1100132
1311.84,0.08525823,0.06694707,0.03615407,0.1457164,0.1100643
1312.322,0.08515783,0.06690074,0.03620863,0.1457864,0.1101306
1312.804,0.08504682,0.06683744,0.03628239,0.1458437,0.1102064
1313.286,0.08493026,0.06674609,0.03634075,0.1458637,0.1102837
1313.768,0.08481248,0.06662631,0.0363581,0.1458333,0.1103495
1314.25,0.08469595,0.06648896,0.03632277,0.1457536,0.1103869
1314.732,0.08457902,0.06635147,0.03623714,0.1456363,0.1103796
1315.214,0.08445684,0.06623291,0.03611268,0.145496,0.1103133
1315.697,0.08432412,0.06614777,0.03596519,0.1453459,0.1101795
1316.179,0.08417886,0.06610182,0.03580961,0.1451925,0.1099783
1316.661,0.08402467,0.06609187,0.03565979,0.1450381,0.1097191
1317.143,0.08387178,0.06610675,0.0355279,0.1448834,0.1094221
1317.625,0.08373394,0.06613108,0.03542235,0.1447308,0.1091136
1318.107,0.08362371,0.06614721,0.03534739,0.1445846,0.1088245
1318.589,0.08354607,0.06613876,0.03530082,0.1444503,0.1085828
1319.071,0.0834953,0.06609393,0.03527442,0.1443298,0.1084057
1319.553,0.08345512,0.06600472,0.03525419,0.1442181,0.1082959
1320.036,0.08340511,0.06586811,0.0352242,0.144103,0.1082403
1320.518,0.08332874,0.06568531,0.0351708,0.1439705,0.1082151
1321.0,0.08321787,0.06546158,0.03508344,0.1438081,0.1081905
1321.482,0.08307464,0.06520472,0.0349566,0.1436111,0.1081391
1321.964,0.08290771,0.06492561,0.03478825,0.1433831,0.1080424
1322.446,0.08272877,0.06463788,0.03458007,0.1431352,0.1078911
1322.928,0.08254586,0.06435665,0.03433724,0.1428818,0.1076882
1323.41,0.08236095,0.06409569,0.03406885,0.1426355,0.1074456
1323.893,0.08216908,0.06386703,0.03379001,0.1424057,0.107182
1324.375,0.08196212,0.06367663,0.03351815,0.142195,0.106916
1324.857,0.08173387,0.06352361,0.03326993,0.1420019,0.1066611
1325.339,0.08148474,0.06339999,0.03305662,0.1418229,0.1064227
1325.821,0.08122407,0.06329343,0.03287863,0.1416562,0.106198
1326.303,0.08096838,0.06318943,0.03272491,0.1415019,0.1059783
1326.785,0.08073868,0.0630739,0.03257415,0.141362,0.1057542
1327.267,0.08055279,0.06293674,0.03240393,0.1412379,0.1055207
1327.75,0.08042061,0.06277359,0.03219849,0.141128,0.105281
1328.232,0.08034194,0.06258646,0.03195767,0.1410269,0.105047
1328.714,0.08030742,0.06238383,0.03169991,0.1409272,0.1048365
1329.196,0.08030179,0.06217894,0.03145937,0.1408222,0.1046689
1329.678,0.08030863,0.0619884,0.03127811,0.1407089,0.1045616
1330.16,0.08031622,0.06182747,0.03118983,0.14059,0.1045228
1330.642,0.08031696,0.0617101,0.03121121,0.1404743,0.1045518
1331.124,0.08030852,0.06164552,0.03133396,0.1403747,0.1046363
1331.606,0.08029173,0.06163743,0.03152854,0.1403037,0.1047577
1332.089,0.08026932,0.061684,0.03175099,0.1402723,0.1048927
1332.571,0.08024578,0.06177909,0.03195661,0.1402874,0.1050202
1333.053,0.08022725,0.06191454,0.03211566,0.140351,0.1051262
1333.535,0.08022283,0.0620815,0.0322164,0.1404617,0.1052054
1334.017,0.08024397,0.06227174,0.03226718,0.1406137,0.1052615
1334.499,0.08030204,0.06247902,0.03228981,0.1407993,0.1053051
1334.981,0.08040611,0.06269793,0.03231274,0.141007,0.1053504
1335.463,0.08055964,0.06292488,0.03236275,0.1412227,0.1054119
1335.945,0.08075877,0.06315822,0.03245753,0.1414336,0.1055011
1336.427,0.08099179,0.06339834,0.03260471,0.1416282,0.1056246
1336.91,0.08124217,0.06364591,0.03280056,0.1418017,0.1057836
1337.392,0.08149377,0.06390106,0.03303284,0.1419559,0.1059747
1337.874,0.08173153,0.06415783,0.03328082,0.1421017,0.1061901
1338.356,0.08194568,0.06440202,0.03351911,0.1422541,0.1064196
1338.838,0.08213302,0.0646117,0.03372393,0.142427,0.1066531
1339.32,0.08229831,0.06476504,0.03387921,0.1426287,0.1068836
1339.802,0.08245369,0.06485341,0.03398593,0.1428552,0.107112
1340.284,0.08261429,0.06488861,0.03406207,0.1430939,0.1073453
1340.767,0.08279438,0.06489938,0.03413609,0.1433292,0.1075932
1341.249,0.08300163,0.06491665,0.03423239,0.1435493,0.1078609
1341.731,0.08323597,0.06496271,0.03436448,0.1437476,0.1081445
1342.213,0.08349231,0.06504856,0.03453436,0.143922,0.1084311
1342.695,0.08376128,0.06517398,0.03473396,0.1440734,0.1087022
1343.177,0.08403175,0.0653314,0.03494931,0.1442049,0.108936
1343.659,0.08429184,0.06550887,0.03516414,0.1443235,0.1091123
1344.141,0.08453162,0.06569527,0.03536559,0.1444391,0.1092204
1344.624,0.08474548,0.0658815,0.03554663,0.1445641,0.1092622
1345.106,0.08493194,0.06606299,0.03570723,0.1447098,0.109255
1345.588,0.08509472,0.06623982,0.03585347,0.1448819,0.1092259
1346.07,0.08523976,0.06641458,0.03599362,0.1450773,0.1092066
1346.552,0.08537199,0.06658968,0.03613585,0.1452843,0.1092247
1347.034,0.08549358,0.0667651,0.03628548,0.1454866,0.1092958
1347.516,0.08560475,0.06693755,0.03644682,0.1456687,0.1094227
1347.998,0.08570524,0.06710087,0.03662248,0.1458232,0.1095959
1348.48,0.08579782,0.06724842,0.03681437,0.1459549,0.1097986
1348.963,0.08588954,0.06737399,0.03702134,0.1460798,0.1100101
1349.445,0.08599091,0.06747378,0.03723672,0.1462193,0.110211
1349.927,0.08611103,0.06754619,0.03744665,0.1463892,0.1103873
1350.409,0.08625334,0.06759136,0.03763038,0.1465941,0.1105284
1350.891,0.08641151,0.06761106,0.03776579,0.1468235,0.1106276
1351.373,0.0865708,0.06760761,0.03783649,0.1470561,0.1106806
1351.855,0.08671043,0.06758424,0.03783679,0.1472642,0.1106846
1352.337,0.08681049,0.06754444,0.03777442,0.1474227,0.1106394
1352.82,0.08685816,0.06749164,0.03766803,0.1475151,0.1105484
1353.302,0.08685064,0.06743,0.03754285,0.1475351,0.1104214
1353.784,0.08679582,0.06736383,0.03742207,0.1474871,0.1102753
1354.266,0.0867091,0.06729928,0.03732023,0.147385,0.1101326
1354.748,0.08660861,0.06724519,0.03724223,0.1472507,0.1100199
1355.23,0.08650876,0.06721287,0.03718511,0.1471084,0.109961
1355.712,0.08641727,0.06721456,0.03714535,0.1469815,0.1099706
1356.194,0.08633695,0.06726153,0.03712486,0.146889,0.1100515
1356.677,0.08626913,0.06735936,0.037133,0.1468416,0.1101939
1357.159,0.08621789,0.0675058,0.03718369,0.1468403,0.1103785
1357.641,0.08619296,0.0676905,0.03728885,0.1468773,0.1105799
1358.123,0.08620641,0.06789728,0.03745116,0.1469385,0.1107738
1358.605,0.08626923,0.06810792,0.0376605,0.1470079,0.1109407
1359.087,0.08638547,0.06830527,0.03789296,0.1470718,0.1110687
1359.569,0.08654821,0.06847865,0.0381196,0.1471246,0.1111563
1360.051,0.08673741,0.06862368,0.03831135,0.1471688,0.1112111
1360.533,0.08691978,0.06874005,0.03844804,0.1472145,0.1112487
1361.016,0.0870574,0.06882753,0.03852528,0.1472727,0.111287
1361.498,0.08711338,0.06888212,0.03855714,0.1473476,0.1113442
1361.98,0.08706784,0.06889631,0.03857435,0.1474292,0.1114326
1362.462,0.08693275,0.06886756,0.03860927,0.1474962,0.1115557
1362.944,0.08675395,0.0688082,0.03868315,0.147528,0.1117088
1363.426,0.08659278,0.06874773,0.03879341,0.1475209,0.111884
1363.908,0.08649489,0.06871906,0.03891897,0.1474935,0.1120736
1364.39,0.08647977,0.06874699,0.03903184,0.1474781,0.1122715
1364.872,0.08654281,0.0688384,0.03910871,0.147507,0.1124706
1365.354,0.08666769,0.06898426,0.03913568,0.1476006,0.1126625
1365.837,0.08683789,0.06916467,0.03910614,0.147765,0.1128357
1366.319,0.08704014,0.06935455,0.03902181,0.1479905,0.1129787
1366.801,0.08726393,0.06953162,0.03889146,0.148255,0.1130828
1367.283,0.08749574,0.06967852,0.03873277,0.1485271,0.1131447
1367.765,0.08771597,0.0697908,0.03856926,0.1487766,0.1131706
1368.247,0.08790177,0.06987698,0.03842426,0.148986,0.1131752
1368.729,0.08802903,0.06995423,0.03831545,0.1491548,0.1131779
1369.211,0.0880853,0.07003792,0.03824918,0.149299,0.1131949
1369.694,0.0880747,0.0701329,0.03822088,0.1494403,0.1132331
1370.176,0.08802006,0.07023127,0.03822143,0.1495978,0.1132908
1370.658,0.08795698,0.07031769,0.03824462,0.1497822,0.1133609
1371.14,0.08792734,0.07037845,0.03829354,0.1499972,0.1134383
1371.622,0.08798001,0.07041042,0.03838482,0.1502455,0.1135258
1372.104,0.08816247,0.07042784,0.03854889,0.1505333,0.113639
1372.586,0.08851649,0.07046536,0.03882636,0.1508732,0.1138068
1373.068,0.089066,0.0705769,0.03925949,0.1512794,0.1140701
1373.551,0.08979859,0.07081935,0.03987079,0.1517592,0.1144659
1374.033,0.09065646,0.07122935,0.04064285,0.1523001,0.1150091
1374.515,0.0915473,0.07180142,0.04151121,0.1528675,0.1156768
1374.997,0.09238616,0.07248642,0.04238935,0.1534155,0.1164127
1375.479,0.09312118,0.0732117,0.043199,0.1539039,0.1171469
1375.961,0.09373276,0.07390156,0.04388414,0.1543038,0.1178098
1376.443,0.09421207,0.07448972,0.04440756,0.154595,0.1183417
1376.925,0.09454001,0.07491107,0.04473022,0.1547537,0.1186822
1377.407,0.09467795,0.07509859,0.04480653,0.1547483,0.1187704
1377.89,0.09458171,0.07499764,0.04459705,0.1545487,0.11856
1378.372,0.09421395,0.07457739,0.04408548,0.1541346,0.1180329
1378.854,0.09356722,0.07385387,0.04330062,0.1535107,0.117218
1379.336,0.09267137,0.07289051,0.04231377,0.1527079,0.1161856
1379.818,0.09158593,0.07178579,0.04122428,0.1517769,0.1150313
1380.3,0.0903803,0.07064059,0.04012476,0.1507685,0.1138436
1380.782,0.08911227,0.06952682,0.03907366,0.1497201,0.1126785
1381.264,0.08782928,0.06848608,0.03809566,0.1486568,0.1115649
1381.747,0.08657125,0.0675301,0.03718811,0.1475955,0.1105113
1382.229,0.08537227,0.06665269,0.03633725,0.1465518,0.109521
1382.711,0.08426671,0.06584239,0.03553195,0.1455446,0.108601
1383.193,0.08327823,0.06508759,0.03476772,0.1445905,0.1077614
1383.675,0.08241045,0.06437722,0.03404392,0.143695,0.1070067
1384.157,0.08164485,0.06369823,0.03335559,0.1428509,0.1063322
1384.639,0.08094098,0.06303321,0.03268685,0.1420354,0.1057186
1385.121,0.08024656,0.06236054,0.03200962,0.1412181,0.1051357
1385.604,0.07950668,0.06165869,0.0312901,0.1403714,0.1045484
1386.086,0.07868515,0.06091543,0.03050613,0.1394879,0.1039294
1386.568,0.07778297,0.06014165,0.02966698,0.1385926,0.1032733
1387.05,0.07684516,0.05937527,0.02882372,0.1377426,0.1026002
1387.532,0.07594718,0.05867242,0.02805328,0.1370025,0.1019492
1388.014,0.07515915,0.05808112,0.02742098,0.1364133,0.1013552
1388.496,0.07452038,0.05762105,0.02695306,0.1359774,0.1008322
1388.978,0.07403578,0.05728104,0.02663419,0.135672,0.100374
1389.46,0.07369275,0.05703146,0.02642615,0.1354689,0.09996627
1389.943,0.07347467,0.0568367,0.02628355,0.1353464,0.09959795
1390.425,0.07336669,0.0566643,0.02616762,0.1352921,0.09926511
1390.907,0.07335311,0.05648714,0.02604742,0.1352974,0.09897006
1391.389,0.07341325,0.05628482,0.02590142,0.1353496,0.09871696
1391.871,0.07351947,0.05604479,0.02571674,0.1354285,0.09850436
1392.353,0.07363719,0.05576382,0.02549034,0.1355001,0.0983235
1392.835,0.07372766,0.05545133,0.02523142,0.1355174,0.09815729
1393.317,0.07375894,0.05513033,0.0249633,0.135429,0.09798586
1393.799,0.07371134,0.05483791,0.02472734,0.1351925,0.09779339
1394.281,0.07358802,0.05461488,0.02457532,0.1348026,0.09758014
1394.764,0.07341456,0.05448791,0.02454751,0.1343074,0.09736916
1395.246,0.07323238,0.05445266,0.02465085,0.1338048,0.09720191
1395.728,0.07307917,0.05447511,0.02485379,0.1333959,0.09712026
1396.21,0.07297346,0.05451362,0.02510806,0.1331384,0.09714651
1396.692,0.07291609,0.05453745,0.02536683,0.1330386,0.09728134
1397.174,0.07289777,0.05454082,0.02559722,0.1330644,0.09750755
1397.656,0.07290755,0.05454139,0.02577912,0.1331701,0.09779804
1398.138,0.07293489,0.05457415,0.02589847,0.1333047,0.09811521
1398.621,0.07296872,0.05467367,0.02594813,0.1334256,0.09841742
1399.103,0.07299822,0.05485357,0.02593178,0.1335083,0.09867024
1399.585,0.07301269,0.05509665,0.02586451,0.1335509,0.09885678
1400.067,0.0730082,0.05536098,0.02576811,0.1335703,0.09898428
1400.549,0.07298735,0.05560072,0.02566205,0.1335896,0.09907283
1401.031,0.0729564,0.05577677,0.02555946,0.1336288,0.09914242
1401.513,0.07292178,0.05586522,0.02546476,0.1336981,0.09920251
1401.995,0.07288643,0.05585497,0.02537657,0.1337978,0.09925018
1402.478,0.0728495,0.0557456,0.02528968,0.1339168,0.09926991
1402.96,0.07280239,0.05554862,0.02519697,0.1340323,0.0992368
1403.442,0.0727291,0.05528824,0.02509038,0.13411,0.09912057
1403.924,0.07260808,0.05500401,0.02496287,0.1341083,0.09889419
1404.406,0.07242452,0.05474178,0.02481047,0.1339964,0.09855121
1404.888,0.07218204,0.05454188,0.02463471,0.1337712,0.09811774
1405.37,0.07190801,0.05442618,0.02444388,0.1334688,0.09765385
1405.852,0.07164415,0.0543923,0.02425344,0.1331503,0.09723294
1406.334,0.07143086,0.05442194,0.02408382,0.1328816,0.0969223
1406.817,0.0712951,0.05449414,0.02395945,0.1327143,0.09677117
1407.299,0.07124594,0.05459692,0.02390444,0.1326739,0.09680336
1407.781,0.07128238,0.05473109,0.02394252,0.1327644,0.09702526
1408.263,0.07140146,0.05490948,0.02409418,0.132974,0.09742692
1408.745,0.07160363,0.05515064,0.02437135,0.1332842,0.0979846
1409.227,0.07189491,0.0554721,0.02477422,0.1336753,0.09865895
1409.709,0.07228336,0.05588196,0.0252862,0.1341324,0.09939753
1410.191,0.07277124,0.05637323,0.02587646,0.1346499,0.1001486
1410.674,0.07334793,0.05692329,0.02650296,0.135228,0.1008679
1411.156,0.07398763,0.05750089,0.02712483,0.1358689,0.1015351
1411.638,0.07465866,0.05807921,0.02771528,0.1365688,0.102155
1412.12,0.07533206,0.05864204,0.02826494,0.1373154,0.1027497
1412.602,0.0759922,0.05918712,0.02878062,0.1380871,0.1033411
1413.084,0.07663865,0.05972114,0.02927589,0.1388606,0.1039365
1413.566,0.07728016,0.06025163,0.02976568,0.1396126,0.1045216
1414.048,0.07792692,0.06078139,0.03026006,0.1403266,0.1050632
1414.531,0.07858269,0.06130591,0.0307645,0.1409963,0.1055201
1415.013,0.07923824,0.06181162,0.03127778,0.1416201,0.1058507
1415.495,0.07987136,0.06227959,0.03179251,0.1421998,0.1060267
1415.977,0.08045133,0.06268821,0.03229291,0.1427327,0.1060388
1416.459,0.08093806,0.06301057,0.03274398,0.1431991,0.1058999
1416.941,0.08129138,0.06321518,0.0330866,0.1435526,0.105644
1417.423,0.08147722,0.06326558,0.03323593,0.1437166,0.1053217
1417.905,0.08148156,0.06313089,0.03309973,0.143599,0.1050014
1418.387,0.08132438,0.06281167,0.03263959,0.1431523,0.1047465
1418.87,0.08106475,0.06236869,0.03193008,0.1424379,0.1045883
1419.352,0.08077658,0.06190976,0.03114807,0.1416234,0.1045088
1419.834,0.08050296,0.06152572,0.03046031,0.1408757,0.1044595
1420.316,0.08024345,0.06124686,0.02994351,0.1402782,0.1043907
1420.798,0.07997055,0.0610493,0.02959009,0.1398283,0.1042674
1421.28,0.07965693,0.06088589,0.02935226,0.1394798,0.1040724
1421.762,0.07928912,0.06071118,0.02917891,0.1391819,0.1037993
1422.244,0.0788723,0.06049262,0.02902969,0.1388974,0.1034527
1422.726,0.07842931,0.0602169,0.02888284,0.1386115,0.103051
1423.208,0.07800234,0.0598941,0.02873821,0.1383327,0.1026351
1423.691,0.07764487,0.05955997,0.02861848,0.1380885,0.1022699
1424.173,0.07739933,0.05926363,0.02855599,0.137908,0.1020212
1424.655,0.0772797,0.05905026,0.02857615,0.1378076,0.1019331
1425.137,0.07726677,0.05894207,0.02868253,0.1377836,0.1020078
1425.619,0.07732518,0.05893524,0.02885981,0.1378235,0.1022148
1426.101,0.07742302,0.0590148,0.02908672,0.1379208,0.1025122
1426.583,0.0775456,0.05916797,0.02934713,0.1380846,0.1028651
1427.065,0.07769755,0.05939225,0.02963502,0.1383377,0.1032543
1427.548,0.07790064,0.05969586,0.02995322,0.1387112,0.1036717
1428.03,0.07818616,0.06009075,0.03030994,0.139227,0.104117
