absorbance_3.8_1A,3.8_1A,3.8_2A,3.8_3A
2197.488,0.02413396,0.05263179,0.04743922
2197.97,0.02455716,0.05284215,0.0474549
2198.452,0.02506082,0.05298294,0.04741104
2198.934,0.02560282,0.05297457,0.04736879
2199.417,0.02611651,0.05279452,0.04736991
2199.898,0.02652625,0.05247875,0.04742453
2200.381,0.02675715,0.05211078,0.04751264
2200.863,0.02676393,0.05179195,0.04759534
2201.345,0.0265513,0.0516058,0.04763561
2201.827,0.02618656,0.05160252,0.04760925
2202.309,0.02579153,0.05178366,0.04751508
2202.791,0.02550785,0.05211402,0.04736627
2203.273,0.02546971,0.05253568,0.04717687
2203.755,0.02574687,0.05299133,0.0469464
2204.238,0.02632023,0.0534379,0.04665728
2204.72,0.02707333,0.05384507,0.04628269
2205.202,0.02782911,0.05419412,0.04581019
2205.684,0.02840805,0.05446864,0.04526296
2206.166,0.0286767,0.05464548,0.04471378
2206.648,0.02860317,0.05469821,0.0442698
2207.13,0.02825339,0.05460334,0.04404689
2207.612,0.02776795,0.05435222,0.0441348
2208.094,0.02729743,0.0539618,0.04455777
2208.577,0.0269569,0.05347759,0.04526528
2209.059,0.02679178,0.05296963,0.04614087
2209.541,0.02677325,0.05250795,0.04704832
2210.023,0.02682575,0.05215018,0.04786739
2210.505,0.0268667,0.05192284,0.04852743
2210.987,0.02684528,0.05181693,0.04902019
2211.469,0.0267514,0.05179505,0.04938253
2211.951,0.02661018,0.05180535,0.0496693
2212.434,0.02645575,0.0518025,0.04992044
2212.916,0.02631261,0.05175734,0.05014896
2213.398,0.02618351,0.05166436,0.05033876
2213.88,0.02605727,0.05153579,0.05046048
2214.362,0.02592616,0.05139365,0.05048773
2214.844,0.02580366,0.05125798,0.05040927
2215.326,0.02572518,0.05114116,0.05023037
2215.808,0.02573993,0.05105129,0.04996544
2216.291,0.02588396,0.05099713,0.04963054
2216.773,0.02615701,0.05099289,0.04924004
2217.255,0.02651277,0.05105943,0.04881313
2217.737,0.02686822,0.05121424,0.04838283
2218.219,0.02713372,0.05145878,0.0479991
2218.701,0.02723632,0.05176502,0.04773122
2219.183,0.02714977,0.05207348,0.04764755
2219.665,0.02689825,0.05230451,0.04779239
2220.147,0.02654961,0.05237398,0.04816858
2220.63,0.02618721,0.05222809,0.0487266
2221.112,0.02588269,0.05186355,0.04937454
2221.594,0.02568222,0.05133604,0.04999645
2222.076,0.02559259,0.05074375,0.05049186
2222.558,0.02559019,0.05019914,0.05079656
2223.04,0.02563273,0.04980113,0.05089149
2223.522,0.02567944,0.04960001,0.0508007
2224.004,0.0257013,0.04959358,0.05057254
2224.487,0.02569031,0.04973453,0.0502624
2224.969,0.02566097,0.04995705,0.04991283
2225.451,0.02564477,0.05020012,0.04955034
2225.933,0.02568131,0.05042556,0.04918763
2226.415,0.0258026,0.05062429,0.04883056
2226.897,0.02602304,0.05080464,0.04848694
2227.379,0.02633036,0.05097713,0.04817037
2227.861,0.02668841,0.05114236,0.04789803
2228.344,0.02704159,0.05128688,0.04768644
2228.826,0.02733378,0.05138924,0.04754636
2229.308,0.02752823,0.05143258,0.04747863
2229.79,0.02761439,0.05141167,0.04747356
2230.272,0.02761233,0.05133682,0.04751389
2230.754,0.02755764,0.05122828,0.04758178
2231.236,0.02749073,0.0511081,0.04765787
2231.718,0.02743582,0.05099333,0.04772789
2232.2,0.02739506,0.0508955,0.04778647
2232.683,0.02734994,0.05082756,0.04783653
2233.165,0.02727393,0.05080906,0.04788828
2233.647,0.02714796,0.05086698,0.0479545
2234.129,0.02696729,0.05103128,0.04804444
2234.611,0.0267429,0.05131788,0.04815638
2235.093,0.02649267,0.05171576,0.04827635
2235.575,0.02623294,0.05217589,0.04837802
2236.057,0.02596983,0.05262079,0.04843303
2236.54,0.02570363,0.05296474,0.04842237
2237.021,0.02543799,0.05313485,0.0483467
2237.504,0.02518968,0.05309985,0.04823202
2237.986,0.024993,0.05287702,0.04812576
2238.468,0.024895,0.0525276,0.04808728
2238.95,0.02493343,0.05213284,0.0481654
2239.432,0.02511949,0.05177234,0.04838359
2239.914,0.02542258,0.0515056,0.04872685
2240.396,0.02577612,0.0513575,0.04914355
2240.878,0.02609254,0.05132643,0.04955491
2241.361,0.02629012,0.05139304,0.04987273
2241.843,0.02632472,0.05153518,0.05002959
2242.325,0.02619763,0.05173147,0.04998999
2242.807,0.02595546,0.05196004,0.04976384
2243.289,0.02566627,0.05219565,0.04940016
2243.771,0.02540144,0.0524028,0.04897843
2244.253,0.02521012,0.05253969,0.04858591
2244.735,0.02510792,0.05257009,0.04828897
2245.218,0.02508155,0.05247318,0.04812519
2245.7,0.02509955,0.05225581,0.04809271
2246.182,0.02512869,0.05195158,0.04815941
2246.664,0.02513936,0.05161687,0.04827631
2247.146,0.02511144,0.05131343,0.04839711
2247.628,0.0250335,0.05108814,0.04849437
2248.11,0.0249013,0.05096735,0.04856164
2248.592,0.02471995,0.05094974,0.04860865
2249.074,0.02450681,0.05101544,0.04864637
2249.557,0.02429646,0.05113679,0.0486741
2250.039,0.02413632,0.05129098,0.04867203
2250.521,0.0240738,0.05146607,0.04860787
2251.003,0.02414556,0.05165887,0.04845032
2251.485,0.02435742,0.05187114,0.04819081
2251.967,0.02467814,0.05210147,0.04785535
2252.449,0.02504244,0.05234141,0.04750806
2252.931,0.02537322,0.05257574,0.04722954
2253.414,0.0256031,0.05278672,0.04709381
2253.896,0.02569391,0.05295952,0.04714448
2254.378,0.0256499,0.05308866,0.04737632
2254.86,0.0255101,0.05318035,0.0477389
2255.342,0.02533594,0.05324952,0.04815274
2255.824,0.02518313,0.05331493,0.04854283
2256.306,0.02509073,0.05339026,0.048856
2256.788,0.02507388,0.0534772,0.04907304
2257.271,0.02512924,0.05356158,0.04920474
2257.752,0.0252476,0.05361366,0.0492748
2258.235,0.02542578,0.0535946,0.04930359
2258.717,0.02566941,0.05347272,0.04929758
2259.199,0.02598846,0.05323347,0.04925133
2259.681,0.02638545,0.05289298,0.04915832
2260.163,0.02684578,0.05249679,0.04902191
2260.645,0.02733099,0.05211586,0.04886191
2261.127,0.0277845,0.05182566,0.04871017
2261.609,0.02815011,0.05167943,0.04859596
2262.092,0.02838294,0.05169532,0.04853599
2262.574,0.02846811,0.05184346,0.04852499
2263.056,0.02842463,0.0520594,0.04854146
2263.538,0.02829962,0.05225901,0.04855872
2264.02,0.02814969,0.05237242,0.04856289
2264.502,0.02801967,0.05236784,0.04856193
2264.984,0.02793132,0.05225782,0.04858482
2265.466,0.02787526,0.05209197,0.04866805
2265.948,0.02782092,0.05193057,0.04883706
2266.431,0.02772954,0.05182163,0.04909369
2266.913,0.02757601,0.05177663,0.04941068
2267.395,0.02736047,0.05176968,0.04974269
2267.877,0.02711133,0.05174876,0.05003854
2268.359,0.0268736,0.05166445,0.05026244
2268.841,0.02669152,0.05149294,0.05040067
2269.323,0.02659222,0.05124928,0.05046061
2269.805,0.0265718,0.05098265,0.05046006
2270.288,0.02659734,0.0507586,0.0504173
2270.77,0.02661777,0.050635,0.05034367
2271.252,0.02658768,0.05063706,0.05024343
2271.734,0.02648462,0.05075145,0.05011996
2272.216,0.02632115,0.05093217,0.04998253
2272.698,0.02614088,0.05112346,0.04984763
2273.18,0.0260056,0.05127721,0.04973561
2273.662,0.02597403,0.05137065,0.04966117
2274.145,0.02607745,0.05141057,0.04962395
2274.627,0.02631256,0.05142619,0.04960626
2275.109,0.02664072,0.05145503,0.04957792
2275.591,0.02700545,0.0515246,0.04951092
2276.073,0.02734562,0.05164705,0.04939074
2276.555,0.02761598,0.05181531,0.04922689
2277.037,0.02779672,0.05201012,0.0490493
2277.519,0.02788964,0.05220678,0.04890238
2278.001,0.02791207,0.05238378,0.04882613
2278.484,0.02788424,0.05252735,0.04884078
2278.966,0.02782411,0.0526299,0.0489412
2279.448,0.02774353,0.05268968,0.04909705
2279.93,0.0276518,0.05270731,0.04926596
2280.412,0.02755999,0.05268512,0.0494023
2280.894,0.02748329,0.05262799,0.04947403
2281.376,0.02743679,0.05254345,0.04946855
2281.858,0.02743144,0.05244333,0.04939291
2282.341,0.02746718,0.0523419,0.04927031
2282.823,0.02752977,0.05225295,0.04913171
2283.305,0.02759509,0.05218855,0.04901113
2283.787,0.02763925,0.05215506,0.04893667
2284.269,0.02764791,0.05215253,0.04892686
2284.751,0.02762404,0.0521756,0.0489882
2285.233,0.02758749,0.05221538,0.04911511
2285.715,0.02756805,0.05226105,0.04928942
2286.198,0.0275948,0.05230207,0.04948474
2286.68,0.02768181,0.05233074,0.04967397
2287.162,0.02782284,0.05234332,0.04983295
2287.644,0.02799219,0.05234071,0.04994639
2288.126,0.02815597,0.05232797,0.05001078
2288.608,0.02828209,0.05231387,0.05003425
2289.09,0.02835258,0.05230813,0.05003361
2289.572,0.02836989,0.05231917,0.05002845
2290.054,0.02835374,0.05235182,0.05003845
2290.537,0.02833385,0.05240662,0.05007754
2291.019,0.02833586,0.05247992,0.05015085
2291.501,0.02837523,0.05256528,0.05025261
2291.983,0.02845085,0.05265583,0.05036548
2292.465,0.02854777,0.05274656,0.05046503
2292.947,0.02864272,0.05283408,0.0505213
2293.429,0.02871284,0.05291674,0.05050849
2293.911,0.02874402,0.05299441,0.05041303
2294.394,0.02873208,0.05306639,0.05023935
2294.875,0.02868341,0.05313107,0.05001239
2295.358,0.02861017,0.05318742,0.04977157
2295.84,0.02852619,0.0532343,0.04956383
2296.322,0.02844186,0.05327207,0.04942835
2296.804,0.02836287,0.0533017,0.04938484
2297.286,0.02829038,0.05332485,0.04943044
2297.768,0.02822227,0.05334093,0.04954058
2298.25,0.02815658,0.05334766,0.04967998
2298.732,0.02809212,0.05333931,0.04981259
2299.215,0.028029,0.05330832,0.04991566
2299.697,0.02796899,0.05324784,0.04998318
2300.179,0.02791276,0.05315373,0.05002372
2300.661,0.02785987,0.05302736,0.05005189
2301.143,0.02780821,0.05287675,0.05007934
2301.625,0.02775394,0.05271717,0.05010728
2302.107,0.02769413,0.0525677,0.05012619
2302.589,0.02762756,0.05244936,0.05011915
2303.072,0.02755699,0.05238097,0.05006955
2303.554,0.02748813,0.05237466,0.04996897
2304.036,0.02742931,0.05243275,0.04982062
2304.518,0.02738918,0.05254708,0.0496392
2305.0,0.02737299,0.05269956,0.0494457
2305.482,0.02738096,0.05286419,0.04926433
2305.964,0.02740767,0.05301197,0.04911603
2306.446,0.02744328,0.05311957,0.04901531
2306.928,0.02747581,0.05317214,0.04896944
2307.411,0.0274951,0.05316927,0.04897805
2307.893,0.02749695,0.0531238,0.04903508
2308.375,0.02748341,0.05305953,0.04912957
2308.857,0.02746364,0.05300486,0.04924883
2309.339,0.02744964,0.05298375,0.04938202
2309.821,0.02745468,0.05301316,0.04952124
2310.303,0.02748839,0.05309829,0.04966391
2310.785,0.02755409,0.05323402,0.04981091
2311.268,0.02764867,0.0534069,0.04996382
2311.75,0.02776322,0.05360015,0.05012029
2312.232,0.02788468,0.05379702,0.0502726
2312.714,0.02799799,0.05398235,0.05040685
2313.196,0.02808852,0.05414548,0.05050741
2313.678,0.02814362,0.05427874,0.05056388
2314.16,0.02815546,0.05437832,0.05057451
2314.642,0.02812234,0.05444196,0.0505496
2315.125,0.0280511,0.05446853,0.05050702
2315.606,0.02795769,0.05445682,0.05046761
2316.089,0.0278646,0.05440437,0.05044479
2316.571,0.02779723,0.05430754,0.05044187
2317.053,0.02777807,0.05416259,0.05045093
2317.535,0.02781824,0.05396836,0.05045936
2318.017,0.02791225,0.05372993,0.05045628
2318.499,0.02803582,0.05346279,0.05044055
2318.981,0.02815278,0.05319198,0.05042223
2319.463,0.02822158,0.05295034,0.05042077
2319.946,0.02820927,0.05277076,0.05045829
2320.428,0.02810381,0.05267553,0.05054958
2320.91,0.0279187,0.0526696,0.0506992
2321.392,0.02769116,0.05273577,0.050899
2321.874,0.02746846,0.05284184,0.05113311
2322.356,0.02729764,0.05294627,0.05138008
2322.838,0.02720778,0.05301431,0.05161766
2323.32,0.02720298,0.05302911,0.05182588
2323.802,0.02726409,0.05299483,0.05198476
2324.285,0.02735729,0.05293618,0.05207737
2324.767,0.02744875,0.0528865,0.05209389
2325.249,0.02751155,0.05288156,0.05203392
2325.731,0.02753453,0.05294704,0.05191259
2326.213,0.02752093,0.0530935,0.05175823
2326.695,0.02748375,0.0533157,0.05161163
2327.177,0.02743823,0.05359245,0.05151171
2327.659,0.02739628,0.05389266,0.05148327
2328.142,0.02736298,0.05417476,0.05152641
2328.624,0.02733568,0.05439696,0.05161272
2329.106,0.02730736,0.05452368,0.05169353
2329.588,0.02727036,0.05453044,0.05171308
2330.07,0.02722126,0.05441112,0.05163233
2330.552,0.02716339,0.05417956,0.05144274
2331.034,0.02710767,0.05386658,0.05117208
2331.516,0.02706848,0.05351254,0.05087227
2331.999,0.02706035,0.05315866,0.05060403
2332.481,0.02709373,0.05283782,0.05041765
2332.963,0.02717003,0.05256455,0.0503381
2333.445,0.02728144,0.05233815,0.05036403
2333.927,0.02740799,0.05214806,0.05047179
2334.409,0.02752483,0.05198307,0.05062999
2334.891,0.02760552,0.05183829,0.05080567
2335.373,0.02763269,0.05171573,0.05097285
2335.855,0.02760638,0.05162324,0.05111524
2336.338,0.02754645,0.05156811,0.05122554
2336.82,0.02748881,0.0515524,0.05130475
2337.302,0.02747072,0.0515716,0.05135966
2337.784,0.02751877,0.05161752,0.05140255
2338.266,0.02763608,0.05168073,0.05144864
2338.748,0.02780009,0.05175351,0.05150935
2339.23,0.02796694,0.05183122,0.05158814
2339.712,0.02808774,0.0519129,0.05167232
2340.195,0.02812797,0.05199783,0.05173702
2340.677,0.0280782,0.05207807,0.05174876
2341.159,0.027961,0.05213454,0.05168308
2341.641,0.02781747,0.0521465,0.05153431
2342.123,0.0276906,0.05210979,0.05131687
2342.605,0.02760813,0.05204238,0.05106361
2343.087,0.02757925,0.05197103,0.05081972
2343.569,0.02760071,0.05191242,0.05063593
2344.052,0.02765921,0.0518744,0.05054279
2344.534,0.02773677,0.05186144,0.05053173
2345.016,0.02781365,0.05187781,0.05055504
2345.498,0.02787359,0.05192098,0.05055317
2345.98,0.02790453,0.05197891,0.05049209
2346.462,0.02790118,0.05203678,0.0503798
2346.944,0.0278684,0.05208538,0.05025477
2347.426,0.02782093,0.05212683,0.0501576
2347.908,0.02777907,0.05216862,0.05011115
2348.391,0.02776069,0.05221656,0.05011494
2348.873,0.027775,0.0522678,0.05015111
2349.355,0.02781943,0.05230876,0.05019229
2349.837,0.02788147,0.05231997,0.05021229
2350.319,0.02794189,0.05228306,0.05019284
2350.801,0.02798072,0.05219202,0.05012998
2351.283,0.02798383,0.05206205,0.05003418
2351.765,0.02794709,0.0519294,0.049928
2352.248,0.02787736,0.0518386,0.04983649
2352.729,0.02779001,0.05181921,0.04977679
2353.212,0.0277065,0.05187881,0.04974665
2353.694,0.02764608,0.05200807,0.04972301
2354.176,0.02761954,0.05219624,0.04967359
2354.658,0.02762686,0.05243146,0.04957541
2355.14,0.02765805,0.05269431,0.04943394
2355.622,0.02770072,0.05295171,0.04928411
2356.104,0.02774445,0.05314738,0.04918354
2356.586,0.027787,0.05322191,0.04918354
2357.069,0.0278304,0.0531462,0.04930282
2357.551,0.02787256,0.05295541,0.04950695
2358.033,0.02790735,0.05274266,0.04971649
2358.515,0.02792912,0.05260825,0.04984333
2358.997,0.02794125,0.0525997,0.04983073
2359.479,0.02795421,0.05267642,0.04969344
2359.961,0.02797367,0.0527515,0.04950626
2360.443,0.02797819,0.05279034,0.0493574
2360.926,0.02793572,0.05283567,0.04929645
2361.408,0.02784027,0.05294196,0.04933083
2361.89,0.0277327,0.05310116,0.04945781
2362.372,0.0276741,0.05325315,0.04967211
2362.854,0.02771595,0.05332134,0.04996242
2363.336,0.0278737,0.05325697,0.05029423
2363.818,0.02811371,0.05307449,0.05060691
2364.3,0.02836565,0.05285048,0.05081499
2364.782,0.02855039,0.05268044,0.05084332
2365.265,0.02861715,0.05262036,0.05066751
2365.747,0.02855153,0.05267369,0.05033388
2366.229,0.02837811,0.05280163,0.04994538
2366.711,0.0281482,0.05295243,0.04961466
2367.193,0.02792605,0.05308705,0.04943094
2367.675,0.02777083,0.05319301,0.04942469
2368.157,0.02771755,0.05328247,0.04956663
2368.639,0.02777659,0.05337526,0.04978498
2369.122,0.02792845,0.05348425,0.0499998
2369.604,0.02813217,0.05360694,0.05015483
2370.086,0.02833099,0.05372946,0.05022729
2370.568,0.02846845,0.05383522,0.0502296
2371.05,0.02850508,0.05391246,0.05019468
2371.532,0.02842677,0.05395717,0.0501607
2372.014,0.02825127,0.05396986,0.05015574
2372.496,0.02802116,0.05395162,0.05019274
2372.979,0.02779435,0.05390002,0.05027242
2373.46,0.02762343,0.05381217,0.05038778
2373.943,0.02754003,0.05368809,0.05052784
2374.425,0.02755024,0.05353749,0.05067869
2374.907,0.02763295,0.05338061,0.05082362
2375.389,0.02775086,0.05324301,0.0509439
2375.871,0.02786295,0.05315013,0.05102048
2376.353,0.02793957,0.05311549,0.05104116
2376.835,0.02796818,0.05313621,0.05100616
2377.317,0.02795345,0.0531937,0.05093113
2377.8,0.02791159,0.05326337,0.05084325
2378.282,0.02786242,0.0533224,0.05077352
2378.764,0.02782257,0.0533591,0.05074726
2379.246,0.02780045,0.05337572,0.05077204
2379.728,0.02779573,0.05338421,0.05083656
2380.21,0.02780124,0.05339753,0.05091245
2380.692,0.02780681,0.05342065,0.05096779
2381.174,0.02780142,0.05344591,0.05097494
2381.656,0.02777592,0.05345459,0.05092232
2382.139,0.02772501,0.05342605,0.05081773
2382.621,0.02764966,0.05334612,0.05068477
2383.103,0.02755775,0.05321603,0.05055487
2383.585,0.02746276,0.05305336,0.05045472
2384.067,0.02738445,0.05288924,0.05040082
2384.549,0.02734334,0.05275786,0.05039374
2385.031,0.0273549,0.05268481,0.050421
2385.513,0.02742521,0.05268252,0.05046085
2385.996,0.02754734,0.05274658,0.05049016
2386.478,0.02770169,0.05286164,0.05049169
2386.96,0.0278596,0.05300578,0.05045542
2387.442,0.02799194,0.0531602,0.05038067
2387.924,0.02807764,0.0533127,0.05027399
2388.406,0.02810575,0.05345686,0.05014746
2388.888,0.02807912,0.05358987,0.0500152
2389.37,0.02800913,0.05370925,0.04989102
2389.853,0.02791032,0.05380949,0.0497885
2390.335,0.02779405,0.05388325,0.0497183
2390.817,0.02766595,0.05392393,0.04968742
2391.299,0.02752695,0.05392825,0.0496978
2391.781,0.02737862,0.05389849,0.04974595
2392.263,0.02722731,0.05384278,0.04982219
2392.745,0.02708973,0.05377461,0.04991196
2393.227,0.0269883,0.05370914,0.04999774
2393.709,0.02694737,0.0536628,0.05006289
2394.192,0.02698408,0.0536506,0.05009424
2394.674,0.0270999,0.05368404,0.05008641
2395.156,0.02727753,0.05376814,0.0500428
2395.638,0.02748223,0.05389919,0.04997639
2396.12,0.02767343,0.05406304,0.04990515
2396.602,0.02781207,0.05423432,0.04984975
2397.084,0.02787247,0.05438081,0.04982692
2397.566,0.02784916,0.05447242,0.04984497
2398.049,0.02775589,0.054488,0.04990224
2398.531,0.02762179,0.05442311,0.04998684
2399.013,0.02747902,0.05429167,0.05008164
2399.495,0.02735789,0.05412203,0.05016802
2399.977,0.02727883,0.05394701,0.05023113
2400.459,0.02725169,0.05379292,0.05025906
2400.941,0.02727175,0.05366805,0.05025567
2401.423,0.02733005,0.05356526,0.050224
2401.906,0.02741493,0.05346603,0.0501683
2402.388,0.02751351,0.05334882,0.05009251
2402.87,0.02761297,0.05320114,0.04999999
2403.352,0.02770116,0.0530261,0.04989447
2403.834,0.02776637,0.0528446,0.04978153
2404.316,0.02780007,0.05268884,0.04966965
2404.798,0.02779882,0.0525913,0.04956735
2405.28,0.02776641,0.05257738,0.04948373
2405.762,0.02771335,0.05265561,0.04942426
2406.245,0.02765399,0.05281652,0.04939105
2406.727,0.02760206,0.05303435,0.0493833
2407.209,0.02756489,0.05327605,0.04939942
2407.691,0.02754057,0.0535075,0.04943908
2408.173,0.02751843,0.05369898,0.04950351
2408.655,0.02748482,0.05383222,0.04959413
2409.137,0.02742825,0.05390082,0.04970983
2409.619,0.02734684,0.05391083,0.04984362
2410.102,0.02724998,0.05387772,0.04998258
2410.583,0.02715707,0.05382266,0.05010999
2411.066,0.02709122,0.05376732,0.05020895
2411.548,0.02707008,0.05372645,0.05026987
2412.03,0.0271005,0.05370546,0.05029245
2412.512,0.02717573,0.05369845,0.05028599
2412.994,0.02727962,0.05369224,0.05026531
2413.476,0.02739113,0.05367108,0.05024517
2413.958,0.02749272,0.05362427,0.05023406
2414.44,0.02757526,0.05355092,0.05023163
2414.923,0.0276374,0.05346061,0.05022993
2415.405,0.02768173,0.05336881,0.05021836
2415.887,0.02770957,0.0532903,0.05018993
2416.369,0.02771678,0.05323274,0.05014507
2416.851,0.02769382,0.05319313,0.0500932
2417.333,0.02763077,0.05316047,0.05004773
2417.815,0.02752298,0.0531204,0.05002271
2418.297,0.02737766,0.05306369,0.05002587
2418.78,0.02721451,0.05299196,0.05005634
2419.262,0.02706347,0.05291914,0.05010439
2419.744,0.02695459,0.05286674,0.05015569
2420.226,0.02690835,0.0528569,0.05019584
2420.708,0.02693039,0.05290563,0.05021323
2421.19,0.02700897,0.05301627,0.05020184
2421.672,0.02712055,0.05317901,0.05016088
2422.154,0.02723739,0.05337258,0.05009283
2422.636,0.02733863,0.05357119,0.05000322
2423.119,0.02741606,0.05374945,0.04989985
2423.601,0.02747464,0.05388566,0.04979406
2424.083,0.02752759,0.05396663,0.04969944
2424.565,0.02758922,0.05398822,0.04963227
2425.047,0.02766744,0.05395601,0.04960736
2425.529,0.02775927,0.05388364,0.04963285
2426.011,0.02785108,0.05379214,0.04970677
2426.493,0.02792225,0.05370546,0.04981391
2426.976,0.02795417,0.05364321,0.04992955
2427.458,0.02793528,0.05361759,0.05002281
2427.94,0.02786625,0.05362795,0.05006553
2428.422,0.02775999,0.05366229,0.05004142
2428.904,0.02763971,0.0537013,0.04995015
2429.386,0.02753232,0.05372581,0.04980946
2429.868,0.02746015,0.05372546,0.04964888
2430.35,0.02743643,0.05370219,0.04950492
2430.833,0.02746115,0.05367005,0.0494095
2431.314,0.02752245,0.05364699,0.04938112
2431.797,0.02760006,0.0536486,0.04942222
2432.279,0.02767262,0.0536791,0.04951826
2432.761,0.02772526,0.05373015,0.04964471
2433.243,0.02775292,0.0537845,0.04977205
2433.725,0.02776196,0.05382524,0.04987687
2434.207,0.02776488,0.0538454,0.04994755
2434.689,0.02777533,0.05385258,0.04998511
2435.171,0.02780002,0.0538679,0.05000152
2435.654,0.02783537,0.05391635,0.05001344
2436.136,0.02786851,0.05401715,0.0500363
2436.618,0.02788295,0.05417185,0.0500784
2437.1,0.02786613,0.05436171,0.05013881
2437.582,0.02781543,0.05454934,0.05020886
2438.064,0.0277402,0.0546928,0.05027762
2438.546,0.02765821,0.05475771,0.05033623
2439.028,0.0275897,0.05472778,0.05038186
2439.51,0.02754786,0.05461117,0.05041844
2439.993,0.02753633,0.05443576,0.05045427
2440.475,0.02754836,0.05424181,0.05049755
2440.957,0.0275723,0.05406505,0.05055187
2441.439,0.02759801,0.0539291,0.05061369
2441.921,0.02762089,0.05383856,0.05067299
2442.403,0.02764251,0.0537818,0.05071684
2442.885,0.02766654,0.05373625,0.05073283
2443.367,0.02769245,0.0536794,0.05071314
2443.85,0.02771226,0.05359862,0.05065699
2444.332,0.02771067,0.05349385,0.0505698
2444.814,0.02767127,0.05337863,0.05046123
2445.296,0.02758638,0.05327298,0.05034254
2445.778,0.02746287,0.0531969,0.05022519
2446.26,0.02732494,0.05316304,0.05011958
2446.742,0.02720562,0.05317298,0.05003431
2447.224,0.02713907,0.05321679,0.04997749
2447.707,0.02714497,0.05327857,0.04995439
2448.189,0.02722199,0.05334218,0.04996673
2448.671,0.02734633,0.05339541,0.05001056
2449.153,0.02748119,0.0534334,0.05007549
2449.635,0.02759112,0.0534582,0.0501467
2450.117,0.02765152,0.05347484,0.05020611
2450.599,0.02765864,0.05348887,0.05023805
2451.081,0.02762615,0.05350263,0.05023303
2451.563,0.02757923,0.05351596,0.05018981
2452.046,0.027542,0.05352736,0.05011554
2452.528,0.02752851,0.05353689,0.05002266
2453.01,0.02754096,0.05354705,0.04992552
2453.492,0.02757117,0.05356201,0.04983542
2453.974,0.02760844,0.05358574,0.04975804
2454.456,0.02764505,0.05361857,0.0496936
2454.938,0.02768107,0.05365647,0.04963793
2455.42,0.02772213,0.05369136,0.04958567
2455.903,0.02777517,0.05371446,0.0495322
2456.385,0.02784164,0.05372028,0.04947612
2456.867,0.02791494,0.05370979,0.04941862
2457.349,0.02797987,0.0536896,0.04936341
2457.831,0.028019,0.05366813,0.04931547
2458.313,0.02801785,0.05365184,0.04928073
2458.795,0.02797082,0.05364022,0.04926599
2459.277,0.02788342,0.05362562,0.04927765
2459.76,0.02777068,0.05359689,0.04932218
2460.242,0.02765167,0.05354546,0.04940391
2460.724,0.02754188,0.05347214,0.04952274
2461.206,0.02745029,0.0533898,0.04967247
2461.688,0.02737587,0.05332143,0.04983919
2462.17,0.02731062,0.05329068,0.05000468
2462.652,0.02724318,0.05331511,0.05014775
2463.134,0.02716514,0.05339611,0.05025173
2463.616,0.02707457,0.05351751,0.05030955
2464.099,0.0269781,0.05364766,0.05032618
2464.581,0.02688881,0.05375012,0.05031934
2465.063,0.02682199,0.05379571,0.05031253
2465.545,0.02679054,0.05376928,0.05033055
2466.027,0.02679973,0.05367484,0.05038916
2466.509,0.02684525,0.05353238,0.05048991
2466.991,0.02691399,0.05337238,0.05061908
2467.473,0.0269891,0.05322509,0.05075126
2467.956,0.02705468,0.05311329,0.05085785
2468.438,0.02710063,0.05304984,0.05091394
2468.92,0.02712631,0.05303605,0.05090813
2469.402,0.02713832,0.0530646,0.05084411
2469.884,0.02714852,0.05312279,0.05074016
2470.366,0.02716652,0.05319654,0.05062213
2470.848,0.02719658,0.05327176,0.05051708
2471.33,0.02723588,0.05333583,0.05044675
2471.813,0.027277,0.05337982,0.05042194
2472.294,0.02731177,0.05339983,0.05044249
2472.777,0.02733691,0.05339884,0.05049898
2473.259,0.02735708,0.05338655,0.05057766
2473.741,0.02738292,0.05337879,0.05066292
2474.223,0.02742753,0.05339456,0.05074126
2474.705,0.02749878,0.05344934,0.05080371
2475.187,0.02759498,0.05355182,0.05084651
2475.669,0.02770297,0.05369934,0.05087154
2476.151,0.02780402,0.05387888,0.0508858
2476.634,0.02787763,0.05406838,0.05090016
2477.116,0.02791185,0.05424232,0.05092666
2477.598,0.02790759,0.05437961,0.05097456
2478.08,0.02787849,0.05446469,0.05104751
2478.562,0.02784606,0.05449214,0.05114033
2479.044,0.02782989,0.05446561,0.05123977
2479.526,0.02784194,0.0543949,0.05132613
2480.008,0.02788153,0.05429364,0.05137859
2480.49,0.02793761,0.0541749,0.05138156
2480.973,0.02799363,0.05405238,0.0513275
2481.455,0.02803633,0.0539395,0.05121973
2481.937,0.02806138,0.05384975,0.05107037
2482.419,0.02807415,0.05379862,0.0508977
2482.901,0.02808696,0.05380036,0.05072095
2483.383,0.02811177,0.05386504,0.05055773
2483.865,0.02815454,0.05399478,0.05042369
2484.347,0.02821149,0.05418069,0.05033121
2484.83,0.02827209,0.054403,0.05029105
2485.312,0.02832255,0.05463253,0.05031129
2485.794,0.02835503,0.05483936,0.05039469
2486.276,0.02837126,0.0549982,0.0505354
2486.758,0.02838373,0.05509317,0.05071558
2487.24,0.02840956,0.0551213,0.05090798
2487.722,0.02846429,0.05508912,0.05107839
2488.204,0.02855301,0.05500819,0.05119364
2488.687,0.02866686,0.05488823,0.05123278
2489.168,0.02878333,0.05473514,0.05119172
2489.651,0.0288728,0.05455082,0.0510858
2490.133,0.02890963,0.05433736,0.05094343
