absorbance_2.9_1A,2.9_1A,2.9_2A,2.9_3A,2.9_4A
2451.563,0.03493239,0.02623557,0.06190496,0.07817515
2452.046,0.03492393,0.02632221,0.06200065,0.07817861
2452.528,0.03498674,0.02630504,0.06211867,0.07810477
2453.01,0.03510646,0.02616444,0.06225519,0.07796188
2453.492,0.03525656,0.02591449,0.0624028,0.07777404
2453.974,0.03540721,0.02560022,0.06254745,0.07757622
2454.456,0.03553349,0.02528738,0.0626683,0.07740911
2454.938,0.0356235,0.02503806,0.06274297,0.07730726
2455.42,0.03567769,0.02489497,0.0627521,0.07729287
2455.903,0.03570651,0.02486906,0.06268708,0.0773714
2456.385,0.03572231,0.02493711,0.06255476,0.07752977
2456.867,0.03573537,0.02505294,0.0623776,0.07773742
2457.349,0.03575064,0.02516324,0.06218987,0.07795136
2457.831,0.03576876,0.02522951,0.06202452,0.07812814
2458.313,0.03578923,0.02523529,0.06190679,0.07822944
2458.795,0.03581304,0.02519156,0.06184651,0.07823283
2459.277,0.03584376,0.02512697,0.06183819,0.07813841
2459.76,0.03588615,0.02507779,0.0618659,0.07796864
2460.242,0.03594231,0.02507341,0.06191252,0.0777647
2460.724,0.03601016,0.0251261,0.06196797,0.07757168
2461.206,0.03608163,0.025229,0.0620309,0.0774313
2461.688,0.03614493,0.02535914,0.06210607,0.07736824
2462.17,0.03618935,0.02548747,0.06219748,0.07738561
2462.652,0.03620678,0.02558452,0.06230096,0.07746627
2463.134,0.03619491,0.02563051,0.06240143,0.07758048
2463.616,0.03615724,0.02562016,0.06247691,0.07769829
2464.099,0.03610096,0.02556224,0.06250416,0.07779509
2464.581,0.03603442,0.02547918,0.06246981,0.0778595
2465.063,0.0359655,0.02539907,0.06237535,0.07789284
2465.545,0.03590248,0.02535187,0.06223786,0.07790392
2466.027,0.03585325,0.02535925,0.06208367,0.07790452
2466.509,0.03582546,0.0254278,0.0619383,0.07790387
2466.991,0.03582532,0.02554607,0.06182095,0.07790811
2467.473,0.03585436,0.02568592,0.06173801,0.07791974
2467.956,0.03590748,0.02580915,0.061685,0.07794052
2468.438,0.03597112,0.02587607,0.06165038,0.07797188
2468.92,0.03602647,0.02586063,0.06162263,0.07801513
2469.402,0.03605436,0.02575717,0.06159321,0.07807025
2469.884,0.03604129,0.02558495,0.06155879,0.07813475
2470.366,0.03598524,0.0253817,0.06151974,0.07820456
2470.848,0.03589798,0.02519274,0.06147934,0.07827533
2471.33,0.03580269,0.02505958,0.06144282,0.07834446
2471.813,0.03572598,0.02500338,0.06141673,0.07841224
2472.294,0.03569194,0.02502296,0.06140941,0.07848009
2472.777,0.0357152,0.02509554,0.06142934,0.0785475
2473.259,0.0357974,0.02519022,0.06148136,0.07860883
2473.741,0.03592841,0.0252781,0.06156256,0.07865205
2474.223,0.03608982,0.02534452,0.06165927,0.07866029
2474.705,0.03626074,0.02539343,0.06175007,0.07861942
2475.187,0.03642107,0.02544359,0.06180929,0.07852332
2475.669,0.03655335,0.02551851,0.06181794,0.07837956
2476.151,0.03664564,0.02563352,0.06177165,0.07820831
2476.634,0.03669023,0.02578856,0.06168538,0.07803793
2477.116,0.03668544,0.02596478,0.06158976,0.07789526
2477.598,0.03663631,0.02613322,0.0615197,0.07779507
2478.08,0.03655596,0.02626233,0.06150467,0.07773639
2478.562,0.03646458,0.02633138,0.06155609,0.07770257
2479.044,0.03638566,0.0263381,0.06166392,0.07766982
2479.526,0.03634169,0.02629805,0.06179902,0.07761565
2480.008,0.03634671,0.02623811,0.06192458,0.07752872
2480.49,0.03640166,0.02618438,0.0620083,0.07741293
2480.973,0.03649214,0.02615434,0.06202888,0.07728603
2481.455,0.03659242,0.02615128,0.06198205,0.07717161
2481.937,0.0366732,0.02616628,0.06187717,0.07709014
2482.419,0.03670811,0.02618558,0.06173277,0.07705311
2482.901,0.036685,0.02620021,0.06157056,0.07705952
2483.383,0.03660917,0.02621163,0.06141117,0.07709804
2483.865,0.03650335,0.02623213,0.06127475,0.07715123
2484.347,0.03639961,0.02627744,0.06117796,0.07720337
2484.83,0.03632996,0.02635705,0.06113453,0.07724381
2485.312,0.036318,0.02646607,0.06115175,0.07726905
2485.794,0.03636908,0.02658272,0.06122686,0.07728246
2486.276,0.03646928,0.02667258,0.06134477,0.07729115
2486.758,0.03658876,0.02669916,0.06147901,0.07730366
2487.24,0.03669335,0.02663948,0.0616005,0.07732747
2487.722,0.03675292,0.02649239,0.06168488,0.07736719
2488.204,0.03675152,0.02628309,0.06172075,0.0774245
2488.687,0.03669257,0.02605355,0.06171479,0.07749843
2489.168,0.03659594,0.02585387,0.06168811,0.07758535
2489.651,0.03649134,0.02572664,0.06166862,0.07768007
2490.133,0.03640559,0.02569267,0.06167768,0.07777757
2490.615,0.03635534,0.02574917,0.06172444,0.07787316
2491.097,0.03634074,0.02587008,0.06180146,0.07796311
2491.579,0.03634717,0.02601834,0.06189133,0.07804551
2492.061,0.03635056,0.02615277,0.06197377,0.07811941
2492.543,0.03632744,0.02624005,0.06203675,0.07818413
2493.025,0.03626473,0.02626253,0.06208132,0.07823951
2493.508,0.03616143,0.02621728,0.06212096,0.07828557
2493.99,0.03603005,0.02611697,0.06217555,0.07832238
2494.472,0.03588904,0.02598412,0.06226103,0.07834987
2494.954,0.03575731,0.02584892,0.06238349,0.07836646
2495.436,0.03564738,0.02574217,0.06253398,0.07836758
2495.918,0.03556265,0.02568853,0.06269253,0.07834546
2496.4,0.03549985,0.02570416,0.06283202,0.07828867
2496.882,0.03545237,0.02579053,0.06292672,0.07818675
2497.365,0.03541567,0.02593435,0.0629594,0.07803538
2497.847,0.03538932,0.02610861,0.06292266,0.07784141
2498.329,0.03537698,0.02627966,0.06282105,0.07762587
2498.811,0.0353849,0.02641583,0.06266817,0.07742187
2499.293,0.03541785,0.02649272,0.06248568,0.07726902
2499.775,0.03547718,0.02650118,0.06229778,0.07720044
2500.257,0.03555956,0.0264463,0.06212905,0.07723369
2500.739,0.03565724,0.02634486,0.06200235,0.07736418
2501.221,0.03575983,0.02621702,0.06193348,0.07756586
2501.704,0.03585626,0.02608224,0.06193034,0.07779938
2502.186,0.03593546,0.02595435,0.06199152,0.07802144
2502.668,0.03598995,0.02584078,0.06210725,0.07820091
2503.15,0.03601727,0.0257447,0.06226268,0.07832272
2503.632,0.03602277,0.02566744,0.06244109,0.07838936
2504.114,0.03601976,0.02560982,0.06262873,0.07841402
2504.596,0.0360288,0.02557196,0.0628152,0.07841255
2505.078,0.03607322,0.02555067,0.06299306,0.07839501
2505.561,0.03616967,0.02553832,0.06315632,0.07836176
2506.043,0.0363232,0.02552176,0.06329791,0.07830655
2506.525,0.03652017,0.02548625,0.06340881,0.07822091
2507.007,0.03673164,0.02542097,0.06347962,0.0781017
2507.489,0.03691674,0.02532442,0.06350245,0.07795376
2507.971,0.03703599,0.02520832,0.06347348,0.07779126
2508.453,0.03706424,0.02509562,0.06339488,0.07763238
2508.935,0.03699611,0.02501821,0.06327494,0.07749704
2509.417,0.03684942,0.02500616,0.06312545,0.07740167
2509.9,0.03665594,0.02507847,0.06295935,0.07735693
2510.382,0.03645416,0.02523822,0.06278847,0.07736947
2510.864,0.0362752,0.02546924,0.06262283,0.07744112
2511.346,0.03613511,0.02574102,0.06247001,0.07756982
2511.828,0.03603664,0.02601313,0.0623366,0.07774815
2512.31,0.0359735,0.02624631,0.06222844,0.07796194
2512.792,0.03593853,0.02641102,0.0621502,0.07819143
2513.274,0.03593053,0.02648981,0.06210449,0.07841142
2513.757,0.03595566,0.02648171,0.06209045,0.07859825
2514.239,0.03602378,0.02639767,0.06210358,0.07873502
2514.721,0.03614223,0.02625803,0.06213732,0.07881499
2515.203,0.03630879,0.02608509,0.0621856,0.07884303
2515.685,0.03650985,0.02589861,0.06224581,0.07883197
2516.167,0.0367221,0.02571505,0.06231992,0.07879679
2516.649,0.03692078,0.02554477,0.06241452,0.07874763
2517.131,0.03708597,0.02539443,0.06253807,0.07868706
2517.614,0.03720738,0.02527013,0.06269719,0.07861026
2518.096,0.0372859,0.02517656,0.06289248,0.07851064
2518.578,0.03732944,0.02511857,0.06311586,0.07838523
2519.06,0.03734802,0.02509896,0.06335037,0.07824037
2519.542,0.03734807,0.02511682,0.06357401,0.07809206
2520.024,0.03733202,0.02516594,0.06376277,0.0779642
2520.506,0.03729927,0.02523484,0.06389572,0.07788153
2520.988,0.03725082,0.02530992,0.06396077,0.07786059
2521.47,0.03719292,0.02537794,0.06395558,0.07790586
2521.953,0.03713834,0.02542987,0.06388827,0.0780066
2522.435,0.03710281,0.02546291,0.06377392,0.07814123
2522.917,0.03710127,0.02547948,0.06363086,0.07828146
2523.399,0.03714109,0.02548448,0.06347611,0.07840039
2523.881,0.03721828,0.02548157,0.06332095,0.07848053
2524.363,0.03731679,0.02547111,0.06317129,0.07851515
2524.845,0.03741204,0.02545067,0.0630287,0.0785104
2525.327,0.03747921,0.02541737,0.06289466,0.07848013
2525.81,0.03749807,0.02537183,0.06277438,0.07844296
2526.292,0.0374614,0.02532081,0.06267924,0.07841574
2526.774,0.03737607,0.0252764,0.0626251,0.07840804
2527.256,0.03726297,0.02525358,0.06262849,0.07842288
2527.738,0.03714921,0.02526415,0.06269928,0.07845745
2528.22,0.03705982,0.02531095,0.06283452,0.07850643
2528.702,0.03701095,0.02538602,0.06301414,0.07856712
2529.184,0.03700202,0.02547211,0.06320476,0.07864091
2529.667,0.03701587,0.02554747,0.06336733,0.07873329
2530.148,0.03702199,0.02559118,0.06346431,0.07885059
2530.631,0.03698818,0.02559021,0.06347383,0.07899357
2531.113,0.03689129,0.02554126,0.06339402,0.07915337
2531.595,0.03672587,0.02545068,0.06324347,0.07930885
2532.077,0.03650893,0.02533176,0.06305471,0.07943144
2532.559,0.03627624,0.02520242,0.06286548,0.0794923
2533.041,0.03607415,0.02508399,0.06271112,0.07947116
2533.523,0.03594179,0.02499787,0.06261371,0.07936537
2534.005,0.03590224,0.02496623,0.06258288,0.0791927
2534.488,0.03595393,0.02500779,0.06261549,0.07898827
2534.97,0.03607336,0.02513324,0.06270111,0.07879132
2535.452,0.03622226,0.02533995,0.06282425,0.07863759
2535.934,0.03635949,0.0256068,0.06296799,0.07854681
2536.416,0.0364568,0.02589835,0.06311577,0.07851738
2536.898,0.03650162,0.02616649,0.06325145,0.07852815
2537.38,0.0365,0.0263642,0.06336032,0.07854532
2537.862,0.03646836,0.02645987,0.06343228,0.07853536
2538.344,0.03642689,0.02644349,0.06346253,0.07847216
2538.827,0.03639039,0.02633182,0.06345393,0.07834581
2539.309,0.03636428,0.02615994,0.06341542,0.07816434
2539.791,0.03634596,0.0259731,0.06335957,0.07795311
2540.273,0.03632917,0.02581135,0.06329845,0.07774782
2540.755,0.03630945,0.0256973,0.06323898,0.0775863
2541.237,0.03628759,0.02563595,0.06318252,0.07750346
2541.719,0.03626983,0.02561549,0.06312662,0.07752263
2542.201,0.03626419,0.0256195,0.06306856,0.07765046
2542.684,0.03627772,0.025634,0.06301008,0.07787599
2543.166,0.0363117,0.02565776,0.06295935,0.07817242
2543.648,0.03636102,0.02570134,0.06292794,0.07850331
2544.13,0.03641558,0.02578503,0.0629282,0.07882777
2544.612,0.03646405,0.02592847,0.06296499,0.07911179
2545.094,0.03649774,0.02614283,0.06303201,0.07933346
2545.576,0.03651346,0.02642446,0.06311074,0.07948416
2546.058,0.03651442,0.0267534,0.06317639,0.07956759
2546.541,0.03650896,0.02709658,0.06320485,0.07959306
2547.022,0.03650814,0.0274123,0.06317973,0.0795702
2547.505,0.03652248,0.02766187,0.06309973,0.07950538
2547.987,0.03655823,0.02781546,0.06297747,0.07940146
2548.469,0.03661667,0.0278574,0.06283662,0.07926298
2548.951,0.03669305,0.02778986,0.06270225,0.07910101
2549.433,0.03677785,0.02763077,0.06259499,0.0789367
2549.915,0.03685889,0.0274097,0.06252566,0.07880167
2550.397,0.03692586,0.02715825,0.06249446,0.07872893
2550.879,0.03697233,0.0269056,0.06249424,0.07874658
2551.362,0.03699832,0.02667189,0.0625155,0.07886735
2551.844,0.03700955,0.02646559,0.06255216,0.07908318
2552.326,0.03701494,0.02628618,0.06260381,0.07936485
2552.808,0.03702281,0.02612879,0.06267621,0.07966807
2553.29,0.03703576,0.02599034,0.06277856,0.07994735
2553.772,0.03704947,0.02587235,0.06291997,0.08016181
2554.254,0.03705247,0.02578222,0.0631041,0.08028622
2554.736,0.03703162,0.02572872,0.06332663,0.08031413
2555.219,0.03697665,0.02571795,0.06357159,0.08025665
2555.701,0.03688588,0.02574819,0.06381217,0.08013798
2556.183,0.03676881,0.02580974,0.06401602,0.07998782
2556.665,0.03664475,0.02588642,0.06414841,0.07983834
2557.147,0.03653603,0.02596251,0.06418294,0.07971711
2557.629,0.03645985,0.02602865,0.06411051,0.07964279
2558.111,0.03642319,0.02608417,0.0639449,0.07962517
2558.593,0.03641882,0.02613596,0.06372346,0.07966308
2559.075,0.03642945,0.02619255,0.06349906,0.07974691
2559.558,0.03643372,0.02625746,0.06333253,0.07986055
2560.04,0.03641647,0.02632383,0.06327119,0.07998645
2560.522,0.03637597,0.0263754,0.06333688,0.08010972
2561.004,0.03632732,0.02639057,0.06351808,0.08021943
2561.486,0.03629738,0.02635325,0.06377301,0.08031069
2561.968,0.03631685,0.02626107,0.06404183,0.08038238
2562.45,0.03640971,0.02612972,0.06426163,0.08043455
2562.932,0.03658159,0.02599012,0.06438917,0.08046604
2563.415,0.03681587,0.02588111,0.06440901,0.08047417
2563.897,0.03707383,0.02583827,0.0643361,0.08045558
2564.379,0.03730704,0.02588041,0.0642047,0.08040853
2564.861,0.03746692,0.02600563,0.06405609,0.08033533
2565.343,0.03751838,0.02619079,0.06392276,0.08024261
2565.825,0.03745087,0.02640041,0.06381847,0.0801391
2566.307,0.03728034,0.02659494,0.06373988,0.08003296
2566.789,0.03704677,0.02674112,0.06367365,0.07992914
2567.271,0.0367999,0.0268212,0.06360812,0.07982786
2567.754,0.03659205,0.02683311,0.06354164,0.07972641
2568.236,0.03646275,0.02678943,0.06348442,0.07962219
2568.718,0.03642945,0.02670995,0.0634521,0.07951675
2569.2,0.03648687,0.02661781,0.06345759,0.07941679
2569.682,0.03660925,0.02653312,0.06349981,0.07933351
2570.164,0.0367613,0.0264685,0.06356136,0.07927651
2570.646,0.0369052,0.02642992,0.06361129,0.0792501
2571.128,0.03701308,0.02641603,0.06361701,0.0792485
2571.611,0.03707309,0.02642069,0.06355934,0.07925703
2572.093,0.03709072,0.0264344,0.06344008,0.07925504
2572.575,0.03708517,0.02644747,0.06328556,0.07922515
2573.057,0.03708164,0.02645279,0.06313673,0.07916078
2573.539,0.03710464,0.02644791,0.06303986,0.07907057
2574.021,0.0371682,0.02643719,0.06302734,0.07897785
2574.503,0.03727238,0.02643024,0.06310809,0.078913
2574.985,0.03740226,0.02644192,0.06326532,0.07890598
2575.468,0.03753281,0.02648666,0.06346278,0.07897388
2575.95,0.03763584,0.0265739,0.06365854,0.07911522
2576.432,0.03768662,0.02670441,0.06381474,0.07930829
2576.914,0.03767238,0.02686756,0.06391124,0.07951843
2577.396,0.03759416,0.02704324,0.06394742,0.07970743
2577.878,0.03746697,0.02720452,0.06393859,0.07984181
2578.36,0.03731432,0.02732735,0.06390796,0.07990427
2578.842,0.03716243,0.02739557,0.06387848,0.07989521
2579.324,0.03703466,0.02740653,0.06386671,0.0798305
2579.807,0.03694528,0.02737176,0.06387934,0.07973457
2580.289,0.03689954,0.02731369,0.0639153,0.07963307
2580.771,0.03689424,0.02725927,0.06396964,0.07954616
2581.253,0.03692181,0.02722999,0.06403805,0.07948406
2581.735,0.03697255,0.02723741,0.06411819,0.07944835
2582.217,0.03703703,0.0272787,0.06421058,0.07943495
2582.699,0.03710795,0.0273392,0.0643157,0.0794384
2583.181,0.03717841,0.02739563,0.06443106,0.07945425
2583.664,0.03724165,0.02742301,0.06454866,0.07948028
2584.146,0.03729153,0.02740131,0.06465582,0.07951491
2584.628,0.03732247,0.02731756,0.06473567,0.07955592
2585.11,0.03733117,0.02716854,0.0647729,0.07959827
2585.592,0.03731759,0.0269599,0.06475896,0.07963622
2586.074,0.03728529,0.02670676,0.06469511,0.07966403
2586.556,0.03724111,0.02643185,0.06459498,0.07967986
2587.038,0.037193,0.02616333,0.06448078,0.07968671
2587.521,0.03714959,0.02593498,0.0643806,0.07969244
2588.002,0.0371184,0.02577906,0.06431957,0.07970571
2588.485,0.03710531,0.02571937,0.06431222,0.07973207
2588.967,0.03711414,0.02576674,0.06436009,0.07977019
2589.449,0.03714601,0.02591212,0.06444952,0.07981072
2589.931,0.03719734,0.02612821,0.06455645,0.07983986
2590.413,0.03725937,0.0263724,0.06465051,0.07984277
2590.895,0.03731735,0.02659986,0.06470426,0.07981116
2591.377,0.03735434,0.02677581,0.0647001,0.07974622
2591.859,0.0373539,0.02688234,0.0646325,0.07965981
2592.342,0.03730769,0.02692396,0.06451088,0.07956997
2592.824,0.03722004,0.02692186,0.06435618,0.07949492
2593.306,0.03710964,0.02690517,0.06419958,0.07944877
2593.788,0.0370052,0.0268969,0.06407376,0.07943565
2594.27,0.03693912,0.02690624,0.064009,0.07945112
2594.752,0.03693726,0.026926,0.06402699,0.07948321
2595.234,0.03700934,0.02693812,0.06413416,0.07951917
2595.716,0.03714661,0.02692215,0.06431888,0.07954822
2596.198,0.03732305,0.02686576,0.06454979,0.07956571
2596.681,0.03750635,0.02677141,0.06478366,0.07957291
2597.163,0.03766578,0.02665577,0.06497062,0.0795768
2597.645,0.03778101,0.0265444,0.06506766,0.07958753
2598.127,0.03784717,0.02646059,0.06505238,0.07961442
2598.609,0.03787129,0.02641965,0.06492937,0.07966463
2599.091,0.03786748,0.02642268,0.0647325,0.07973965
2599.573,0.03784812,0.02645949,0.0645133,0.07983451
2600.055,0.03782109,0.02651257,0.06433149,0.07993674
2600.538,0.03778844,0.02656493,0.06423555,0.08002883
2601.02,0.03774886,0.02660682,0.06424709,0.08009263
2601.502,0.03770208,0.02663628,0.06435779,0.08011404
2601.984,0.03765085,0.02665928,0.06453115,0.08008939
2602.466,0.03759965,0.02668427,0.06471769,0.08002728
2602.948,0.03755235,0.02671951,0.06486598,0.07994909
2603.43,0.03750781,0.02676883,0.06494159,0.07988164
2603.912,0.03745971,0.02683085,0.06493427,0.07984822
2604.395,0.03739809,0.02689962,0.06485766,0.07986193
2604.876,0.03731554,0.02696696,0.06474251,0.07991961
2605.359,0.03721305,0.02702393,0.06462414,0.08000369
2605.841,0.03710358,0.02706243,0.06453493,0.08008821
2606.323,0.03700945,0.02707695,0.06449459,0.08014949
2606.805,0.036956,0.02706532,0.06450939,0.08017448
2607.287,0.03696315,0.02702988,0.06457394,0.08016479
2607.769,0.03703678,0.02697765,0.06467719,0.08013508
2608.251,0.03716595,0.02691977,0.06480522,0.08010574
2608.733,0.03732572,0.02687064,0.06494403,0.0800956
2609.216,0.0374865,0.02684399,0.06508105,0.08011408
2609.698,0.03762301,0.0268505,0.06520426,0.0801603
2610.18,0.03772137,0.02689507,0.06530109,0.0802248
2610.662,0.03778333,0.02697517,0.06536107,0.08029619
2611.144,0.03782205,0.02708171,0.06537601,0.08036441
2611.626,0.03785639,0.02720052,0.06534359,0.08042369
2612.108,0.03790129,0.02731618,0.06526835,0.08047146
2612.59,0.03796333,0.02741433,0.0651629,0.08050528
2613.073,0.03803833,0.02748266,0.06504623,0.08052049
2613.555,0.03811368,0.0275142,0.06493891,0.08051124
2614.037,0.03817283,0.0275058,0.06486073,0.08047315
2614.519,0.03820033,0.02745934,0.0648251,0.0804073
2615.001,0.03818786,0.02738095,0.06483594,0.08032285
2615.483,0.0381345,0.02728131,0.06488658,0.08023704
2615.965,0.03804747,0.02717385,0.06496051,0.08017016
2616.447,0.03793836,0.02707272,0.06503697,0.08013763
2616.929,0.03782131,0.02699175,0.06509269,0.08014642
2617.412,0.03770864,0.0269407,0.06510852,0.08019117
2617.894,0.03760752,0.02692354,0.06507445,0.08025814
2618.376,0.03752042,0.02693875,0.06498988,0.08032878
2618.858,0.03744501,0.02697935,0.06486388,0.08038764
2619.34,0.03737761,0.02703635,0.06471173,0.08042638
2619.822,0.03731656,0.02710008,0.06455242,0.08044323
2620.304,0.0372654,0.02716276,0.0644045,0.08044077
2620.786,0.03723367,0.02721911,0.06428293,0.08042224
2621.269,0.0372353,0.02726501,0.0642,0.08038945
2621.751,0.03728266,0.02729697,0.06416411,0.08034357
2622.233,0.03738014,0.02731125,0.06417927,0.08028834
2622.715,0.03751978,0.02730385,0.06424596,0.0802343
2623.197,0.0376806,0.02727273,0.06435911,0.08019811
2623.679,0.03783344,0.02721937,0.06450781,0.08020014
2624.161,0.03794724,0.02715152,0.06467431,0.08025777
2624.643,0.03800128,0.02708156,0.06483776,0.08037614
2625.125,0.03799074,0.02702597,0.06497739,0.08054426
2625.608,0.03792915,0.0270007,0.06507611,0.08073309
2626.09,0.03784223,0.02701552,0.06512621,0.08090526
2626.572,0.03776088,0.02707139,0.06512947,0.08102351
2627.054,0.03771037,0.02715826,0.06509656,0.08106155
2627.536,0.03770189,0.02725875,0.06504198,0.08101339
2628.018,0.03773241,0.027351,0.06498105,0.08089353
2628.5,0.0377868,0.02741498,0.06492548,0.08073306
2628.982,0.03784761,0.02743784,0.06488177,0.08056655
2629.465,0.03789962,0.02741555,0.06485235,0.08042656
2629.947,0.0379363,0.02735197,0.06483824,0.08033295
2630.429,0.03795899,0.02725618,0.0648398,0.08029054
2630.911,0.03797344,0.02713848,0.0648582,0.08029119
2631.393,0.037985,0.02700814,0.06489363,0.08031929
2631.875,0.03799431,0.02687264,0.06494395,0.08035961
2632.357,0.03799694,0.02673967,0.06500254,0.0804003
2632.839,0.03798584,0.02662005,0.06505965,0.08043792
2633.322,0.03795512,0.02652786,0.06510524,0.08047523
2633.804,0.03790308,0.0264811,0.06513267,0.08051902
2634.286,0.03783447,0.02649588,0.06514091,0.08057494
2634.768,0.03775811,0.02658045,0.06513673,0.08064418
2635.25,0.03768544,0.02673099,0.06513186,0.08072069
2635.732,0.03762639,0.02692902,0.06513929,0.08079267
2636.214,0.03758706,0.02714455,0.06516715,0.08084603
2636.696,0.03756956,0.02734083,0.06521732,0.08086897
2637.178,0.03757194,0.02748578,0.06528367,0.08085796
2637.661,0.03759038,0.02755928,0.0653553,0.0808205
2638.143,0.03761943,0.02755688,0.06541991,0.08077408
2638.625,0.03765383,0.02748931,0.06546874,0.08074074
2639.107,0.03768913,0.02737763,0.06549855,0.08073909
2639.589,0.037722,0.02724691,0.06551148,0.08077688
2640.071,0.03775189,0.02711815,0.06551321,0.08084666
2640.553,0.03778131,0.02700548,0.0655106,0.08092618
2641.035,0.03781617,0.02691693,0.06550859,0.08098417
2641.518,0.03786333,0.02685545,0.06551005,0.08099382
2642.0,0.03792885,0.02682262,0.06551425,0.08094087
2642.482,0.03801414,0.02681999,0.06551932,0.08083056
2642.964,0.03811476,0.026849,0.0655221,0.08068746
2643.446,0.03821918,0.02690828,0.06551833,0.08054806
2643.928,0.03831177,0.02699251,0.06550365,0.08045091
2644.41,0.03837847,0.02709167,0.06547354,0.0804204
2644.892,0.03840965,0.02719205,0.06542476,0.08046303
2645.375,0.03840439,0.02728044,0.06535625,0.08056363
2645.856,0.03837048,0.02734854,0.065271,0.0806926
2646.339,0.03832161,0.02739403,0.06517633,0.08081441
2646.821,0.03827307,0.02742195,0.06508338,0.08089865
2647.303,0.03823601,0.0274403,0.06500357,0.0809295
2647.785,0.03821503,0.02745826,0.06494686,0.08090653
2648.267,0.03820704,0.02748109,0.06491817,0.08084333
2648.749,0.0382045,0.02750871,0.06491597,0.08076081
2649.231,0.03819697,0.02753685,0.06493282,0.08068161
2649.713,0.03817702,0.02755968,0.06495807,0.08062378
2650.196,0.03814165,0.02757325,0.06498176,0.08059767
2650.678,0.03809306,0.02757795,0.06499695,0.08060677
2651.16,0.038038,0.0275791,0.06500255,0.08064874
2651.642,0.03798504,0.0275853,0.06500299,0.08071712
2652.124,0.03794308,0.02760617,0.06500703,0.08080328
2652.606,0.03791834,0.02764825,0.06502427,0.0808969
2653.088,0.03791416,0.02771249,0.06506155,0.08098722
2653.57,0.0379305,0.02779299,0.06512149,0.0810632
2654.052,0.03796444,0.027879,0.06520067,0.0811149
2654.535,0.03801074,0.0279564,0.06529012,0.08113593
2655.017,0.03806338,0.02801128,0.06537734,0.08112349
2655.499,0.03811688,0.02803444,0.06545017,0.08108033
2655.981,0.03816681,0.02802415,0.06549953,0.08101355
2656.463,0.03821079,0.02798703,0.06552177,0.08093437
2656.945,0.03824876,0.02793649,0.06552033,0.08085414
2657.427,0.03828205,0.02788948,0.06550413,0.08078348
2657.909,0.03831358,0.0278619,0.0654859,0.08073028
2658.392,0.03834593,0.02786246,0.06547641,0.08069771
2658.874,0.03838174,0.02789033,0.06548294,0.08068504
2659.356,0.03842265,0.02793548,0.06550574,0.08068836
2659.838,0.03846967,0.0279821,0.06553863,0.08070146
2660.32,0.03852291,0.02801362,0.06557126,0.08071799
2660.802,0.03858154,0.02801857,0.06559217,0.08073188
2661.284,0.03864364,0.0279947,0.06559363,0.08073981
2661.766,0.03870564,0.02794873,0.0655735,0.08074073
2662.249,0.03876283,0.02789349,0.06553569,0.08073705
2662.73,0.03881001,0.02784159,0.06548833,0.08073314
2663.213,0.03884256,0.02780234,0.06544096,0.08073528
2663.695,0.0388585,0.02777848,0.06540199,0.08074947
2664.177,0.03885879,0.027767,0.06537517,0.08077955
2664.659,0.03884828,0.0277631,0.06536067,0.08082648
2665.141,0.03883444,0.02776397,0.06535531,0.08088696
2665.623,0.03882462,0.02777159,0.06535573,0.0809551
2666.105,0.03882482,0.02779249,0.06535916,0.08102276
2666.587,0.03883702,0.02783481,0.06536551,0.08108275
2667.07,0.0388587,0.02790365,0.06537652,0.08113088
2667.552,0.03888312,0.02799835,0.06539547,0.08116695
2668.034,0.03890177,0.02811125,0.06542449,0.08119486
2668.516,0.03890682,0.0282303,0.06546357,0.08122027
2668.998,0.03889306,0.02834206,0.06551023,0.08124884
2669.48,0.03885984,0.02843698,0.06555974,0.08128279
2669.962,0.03881208,0.0285111,0.06560612,0.0813201
2670.444,0.03875924,0.02856592,0.06564415,0.08135509
2670.927,0.03871325,0.02860551,0.06567104,0.08138114
2671.409,0.03868655,0.02863458,0.06568705,0.08139374
2671.891,0.03868889,0.02865521,0.06569549,0.08139382
2672.373,0.03872476,0.02866668,0.06570153,0.08138728
2672.855,0.03879166,0.0286674,0.06571028,0.08138437
2673.337,0.0388799,0.0286553,0.06572461,0.08139521
2673.819,0.0389763,0.02863026,0.06574379,0.08142531
2674.301,0.0390659,0.02859391,0.0657633,0.08147325
2674.783,0.03913734,0.02854887,0.06577598,0.08152986
2675.266,0.03918598,0.02849831,0.06577528,0.08158333
2675.748,0.03921461,0.0284452,0.06575788,0.08162124
2676.23,0.03923252,0.02839313,0.06572577,0.0816373
2676.712,0.03925046,0.02834708,0.06568684,0.08163311
2677.194,0.03927693,0.0283137,0.06565338,0.08161696
2677.676,0.03931396,0.02829997,0.06563833,0.08160075
2678.158,0.03935651,0.02831046,0.06565077,0.08159367
2678.64,0.03939371,0.02834448,0.06569364,0.08159965
2679.123,0.03941395,0.0283941,0.06576235,0.08161516
2679.605,0.03940993,0.02844658,0.06584634,0.08163165
2680.087,0.03938111,0.0284865,0.06593137,0.08163942
2680.569,0.03933455,0.02850217,0.06600448,0.081632
2681.051,0.03928118,0.02849072,0.0660564,0.08160867
2681.533,0.03923202,0.02845965,0.06608289,0.08157437
2682.015,0.03919313,0.02842419,0.06608471,0.08153669
2682.497,0.03916411,0.02840116,0.06606625,0.0815028
2682.979,0.03913869,0.02840298,0.0660337,0.08147638
2683.462,0.03910914,0.02843078,0.06599333,0.08145697
