absorbance_5.10_3A,5.10_3A,5.10_4A,5.9_1A_16,5.9_2A,5.9_2AA,5.9_3A,5.9_4A
3565.735,0.101775,0.04737974,0.03180278,0.06652038,0.03096084,0.06816357,0.01905443
3566.217,0.1023123,0.0472485,0.03218133,0.0664325,0.03186689,0.06888077,0.0190504
3566.699,0.1028316,0.04663349,0.03261733,0.06619938,0.03233346,0.06932633,0.01918055
3567.182,0.1032078,0.04563007,0.03297124,0.06580728,0.03229034,0.06937177,0.01933712
3567.664,0.1034029,0.04443941,0.03315286,0.0653195,0.03186531,0.06904952,0.01943736
3568.146,0.103465,0.04326559,0.03315575,0.06483684,0.0312702,0.06850164,0.019455
3568.628,0.1034689,0.04223845,0.03303092,0.06443934,0.03066889,0.06787867,0.01940962
3569.11,0.1034745,0.04141919,0.03284354,0.06416821,0.03014806,0.06729507,0.01933897
3569.592,0.1035062,0.04082006,0.03264546,0.06402573,0.02973112,0.06682216,0.01928486
3570.074,0.1035578,0.04042171,0.03246268,0.06398528,0.02940522,0.06649684,0.01928211
3570.556,0.103605,0.04018896,0.03229878,0.06400625,0.02914723,0.06634598,0.01936164
3571.039,0.1036199,0.04007237,0.03214042,0.06404339,0.02893253,0.06638677,0.01954672
3571.521,0.1035861,0.04001646,0.03196891,0.06406065,0.02874162,0.06662142,0.01984675
3572.003,0.1035035,0.03996367,0.03176986,0.06403686,0.02855979,0.06703284,0.02025466
3572.485,0.1033895,0.03986744,0.03154326,0.06397293,0.02838093,0.06757593,0.02074191
3572.967,0.1032682,0.03970397,0.03130542,0.06388843,0.02820949,0.06818379,0.02126458
3573.449,0.1031647,0.03947616,0.03108503,0.06381446,0.02806436,0.06877162,0.02176406
3573.931,0.1030931,0.03921258,0.03091106,0.06377851,0.02798003,0.06926033,0.02218427
3574.413,0.1030555,0.03895352,0.03079961,0.06379305,0.02800023,0.06959859,0.02248941
3574.896,0.1030468,0.03873879,0.03074928,0.06385146,0.02817013,0.06977081,0.02267187
3575.377,0.103063,0.03859132,0.03074288,0.06393209,0.02851759,0.06979828,0.02275783
3575.86,0.1031073,0.03851352,0.03076244,0.06401288,0.02903796,0.06972028,0.02279333
3576.342,0.1031896,0.03849465,0.03079938,0.0640818,0.02968382,0.06957667,0.02282939
3576.824,0.1033197,0.03852395,0.03086377,0.06414405,0.03036822,0.06938844,0.02289913
3577.306,0.103498,0.03860202,0.03097912,0.06421891,0.03098114,0.06915438,0.02300691
3577.788,0.1037106,0.03874246,0.03117027,0.06433029,0.03140292,0.06886043,0.023128
3578.27,0.1039306,0.03896305,0.03144397,0.06449142,0.03154484,0.06849501,0.02322106
3578.752,0.1041265,0.0392691,0.03178073,0.0646975,0.03137386,0.0680627,0.02324865
3579.234,0.1042734,0.03963751,0.032132,0.06492277,0.03092607,0.06758949,0.02319092
3579.717,0.1043632,0.04001486,0.03244053,0.06513105,0.0302968,0.06711627,0.02305701
3580.199,0.1044032,0.04032762,0.03266048,0.06528836,0.02961052,0.06668527,0.02287644
3580.681,0.1044099,0.04050209,0.03277332,0.06537476,0.02898753,0.06633331,0.02268657
3581.163,0.1043952,0.04049477,0.03279415,0.06539047,0.02850234,0.06608271,0.02251195
3581.645,0.1043576,0.04030496,0.03276187,0.06535342,0.02817336,0.06594594,0.02235731
3582.127,0.1042798,0.03997939,0.03272116,0.06529304,0.02796629,0.06593151,0.02220801
3582.609,0.1041368,0.03959241,0.03270146,0.0652374,0.027819,0.06604671,0.02204297
3583.091,0.1039049,0.03922645,0.03270739,0.0652106,0.02766655,0.06629578,0.0218474
3583.573,0.1035735,0.03894765,0.03271759,0.06523107,0.0274702,0.06667291,0.02162645
3584.056,0.1031521,0.03878457,0.03269614,0.06531323,0.02723409,0.06715745,0.02140584
3584.538,0.1026754,0.03872782,0.03260551,0.06547589,0.02701027,0.06770367,0.0212268
3585.02,0.1022066,0.03873433,0.03242225,0.06574309,0.02688999,0.06824138,0.02112827
3585.502,0.1018267,0.03875289,0.03214815,0.06613866,0.02696969,0.06869593,0.02112226
3585.984,0.1016291,0.03874792,0.03181747,0.06666429,0.02730618,0.06900919,0.02116946
3586.466,0.1016779,0.03873594,0.03148938,0.06727014,0.0278452,0.06918739,0.02117475
3586.948,0.1019607,0.03879016,0.03122137,0.06784736,0.02841456,0.06931134,0.0210399
3587.43,0.1023685,0.039001,0.03104528,0.06826115,0.02879361,0.06950592,0.02072877
3587.913,0.1027527,0.03940224,0.03095604,0.0684244,0.02886644,0.06984798,0.02030995
3588.395,0.1030136,0.03994553,0.03093354,0.06833612,0.02867785,0.07031445,0.01990684
3588.877,0.1031258,0.04053868,0.03096689,0.06805514,0.02836389,0.07080656,0.01963255
3589.359,0.1031223,0.04109214,0.03105969,0.06765807,0.02805812,0.07120562,0.01954247
3589.841,0.1030558,0.04154627,0.03122093,0.0672079,0.02783707,0.07142562,0.01963584
3590.323,0.1029765,0.04186538,0.03145378,0.06675646,0.02772721,0.0714179,0.01988184
3590.805,0.1029206,0.04203629,0.031743,0.06634405,0.02771228,0.07118449,0.02023511
3591.287,0.1029069,0.04205974,0.03205421,0.06600151,0.02775559,0.07076937,0.02065266
3591.77,0.1029376,0.04194258,0.03233252,0.06575941,0.02781759,0.07025456,0.02109395
3592.251,0.1029975,0.041695,0.0325194,0.06563675,0.02787625,0.06974132,0.02152816
3592.734,0.1030591,0.04132869,0.03257135,0.06563441,0.02793916,0.06932783,0.02193254
3593.216,0.1030864,0.04086182,0.03248034,0.06572507,0.02804654,0.0690926,0.02228707
3593.698,0.1030505,0.04031951,0.03228435,0.06585577,0.02825298,0.06906457,0.0225755
3594.18,0.1029421,0.03973624,0.03205462,0.06596046,0.02859627,0.06922074,0.0227862
3594.662,0.1027819,0.03915424,0.03186843,0.06597835,0.0290703,0.06949413,0.02291348
3595.144,0.1026131,0.03861305,0.03176917,0.06588066,0.02961895,0.06980444,0.0229589
3595.626,0.1024896,0.03814399,0.03175309,0.06567442,0.03015828,0.07008028,0.02292901
3596.108,0.1024589,0.03776926,0.03177771,0.06539596,0.03060501,0.07026654,0.02282923
3596.591,0.1025495,0.03750185,0.03178836,0.06509221,0.03090749,0.07033146,0.02265781
3597.073,0.1027662,0.037351,0.03174071,0.06480502,0.03104859,0.0702631,0.02240316
3597.555,0.1030891,0.03732449,0.03161573,0.0645656,0.03104021,0.07007029,0.02204667
3598.037,0.1034793,0.03742595,0.03142438,0.06438662,0.03091048,0.06978549,0.02157264
3598.519,0.10388,0.03764997,0.0312006,0.06426701,0.03069348,0.06946716,0.02098241
3599.001,0.1042241,0.0379746,0.03099262,0.0641966,0.03042507,0.069194,0.02030801
3599.483,0.1044508,0.038361,0.0308444,0.06416342,0.03013944,0.06903853,0.01961454
3599.965,0.1045151,0.03875294,0.03078887,0.06415529,0.02987361,0.06904902,0.01899525
3600.448,0.1044025,0.03909188,0.03083942,0.06416339,0.02966505,0.06922575,0.01854488
3600.93,0.1041336,0.03933745,0.03098893,0.06418272,0.02954156,0.06952178,0.01832222
3601.412,0.1037563,0.03947652,0.03121494,0.06420807,0.0295113,0.0698617,0.01833572
3601.894,0.1033305,0.03952486,0.03148519,0.06423375,0.029554,0.07017375,0.01854013
3602.376,0.1029082,0.03951534,0.03176612,0.06425513,0.0296262,0.07041598,0.01886334
3602.858,0.1025281,0.03948406,0.03202068,0.06426787,0.02966808,0.07057646,0.01922774
3603.34,0.1022109,0.03945857,0.03221257,0.06427184,0.02962072,0.07066613,0.01957197
3603.822,0.1019596,0.03945107,0.03231058,0.06426919,0.02944282,0.07069873,0.01986311
3604.304,0.101767,0.03945988,0.03228699,0.0642671,0.02911804,0.0706768,0.02008844
3604.787,0.1016197,0.03947216,0.03212708,0.06427534,0.02866571,0.07058176,0.02025011
3605.269,0.1015049,0.03947203,0.03183341,0.06430657,0.02813706,0.07037859,0.02035439
3605.751,0.1014167,0.03944673,0.03143587,0.06437684,0.02762086,0.07002781,0.02040346
3606.233,0.101362,0.03939543,0.03099282,0.06450509,0.02722296,0.06951416,0.02039044
3606.715,0.1013613,0.03933244,0.03058186,0.06470932,0.02703754,0.06887106,0.02030338
3607.197,0.1014461,0.03928428,0.03028686,0.06499864,0.02711232,0.06820075,0.0201346
3607.679,0.1016403,0.03927435,0.03015896,0.06536144,0.02741611,0.06764628,0.0198947
3608.161,0.1019456,0.03930468,0.03019475,0.06576226,0.02784724,0.06733032,0.01961709
3608.644,0.1023381,0.03935022,0.0303351,0.066144,0.02827472,0.06730516,0.01934982
3609.126,0.1027815,0.03937036,0.03049947,0.06644804,0.02859909,0.06753282,0.01913354
3609.608,0.1032466,0.03932858,0.03062389,0.06662814,0.02877425,0.06792455,0.01898935
3610.09,0.103715,0.03920891,0.03067796,0.06665523,0.02879315,0.06838288,0.01892164
3610.572,0.1041765,0.03902504,0.03067298,0.06652274,0.02866709,0.06884143,0.0189238
3611.054,0.1046151,0.03882085,0.03065111,0.0662468,0.02841176,0.06926808,0.01898705
3611.536,0.1049921,0.0386693,0.03067571,0.06586939,0.02804974,0.06965441,0.01910081
3612.018,0.1052468,0.03864802,0.03080386,0.06544946,0.02761649,0.07000007,0.01924913
3612.5,0.1053095,0.03881044,0.03106289,0.06504989,0.02717447,0.07029298,0.0194074
3612.983,0.1051345,0.03914673,0.03142539,0.06471307,0.02680758,0.07050249,0.01954575
3613.465,0.1047362,0.03957361,0.0318142,0.06444079,0.02658894,0.07059132,0.01964726
3613.947,0.104191,0.03996374,0.03213413,0.06419857,0.02655302,0.07053492,0.01972083
3614.429,0.1036099,0.04019871,0.03231362,0.06393851,0.02668152,0.0703378,0.01980744
3614.911,0.1030907,0.04021517,0.03233269,0.06363067,0.02692108,0.07003227,0.01996461
3615.393,0.1027025,0.04000467,0.03221855,0.06327651,0.0272053,0.0696701,0.02025837
3615.875,0.1024771,0.03960781,0.03203336,0.06291559,0.02747322,0.06931262,0.02074439
3616.357,0.1024117,0.03909394,0.03185143,0.06261311,0.02768403,0.0690187,0.02144717
3616.84,0.1024754,0.03856098,0.03174731,0.06245493,0.02781767,0.06884388,0.02233213
3617.322,0.1026153,0.03812044,0.03176882,0.06251634,0.02788156,0.06882796,0.0232753
3617.804,0.1027747,0.03786866,0.03191136,0.06282687,0.02790718,0.06898194,0.02407948
3618.286,0.1029101,0.03786211,0.03210625,0.06334172,0.02794423,0.06927221,0.0245108
3618.768,0.1030135,0.03808478,0.03224506,0.06394755,0.02803357,0.069624,0.02442724
3619.25,0.1031073,0.03846125,0.03224545,0.06452473,0.02818267,0.06995285,0.02386822
3619.732,0.1032225,0.03889545,0.03209434,0.06500347,0.0283646,0.07019254,0.02303875
3620.214,0.1033706,0.03931793,0.03185395,0.06539059,0.0285375,0.07031964,0.02219033
3620.697,0.1035392,0.039697,0.0316135,0.06573562,0.02866929,0.07034571,0.02149653
3621.179,0.1037021,0.04002067,0.0314528,0.06609029,0.02874541,0.07029886,0.02103019
3621.661,0.1038343,0.04028109,0.03141326,0.06647868,0.02877045,0.07020877,0.02077147
3622.143,0.1039221,0.04046551,0.03149783,0.06689402,0.02875954,0.07009982,0.0206536
3622.625,0.1039631,0.04055457,0.03168372,0.06730699,0.02873603,0.0699902,0.02059895
3623.107,0.1039669,0.04053016,0.03193477,0.06768031,0.02872409,0.06989038,0.02054295
3623.589,0.1039509,0.04038311,0.03221579,0.06798254,0.02874348,0.06980374,0.02044542
3624.071,0.1039365,0.04011791,0.03249883,0.06819432,0.02880769,0.0697268,0.02028867
3624.553,0.1039401,0.03975609,0.03277359,0.06831639,0.02891829,0.06964915,0.02007658
3625.036,0.1039664,0.03933268,0.03304524,0.06836712,0.0290636,0.06955598,0.01982669
3625.518,0.1040016,0.03889764,0.03333019,0.06837836,0.02921685,0.06943116,0.0195691
3626.0,0.104007,0.03850752,0.03364881,0.06838375,0.02934167,0.06926213,0.01934301
3626.482,0.1039162,0.03823144,0.03401363,0.06841017,0.02939511,0.069047,0.01920111
3626.964,0.1036429,0.03815839,0.0344147,0.06846073,0.02933308,0.06880432,0.01920916
3627.446,0.1031215,0.03838773,0.03480726,0.06849684,0.02912793,0.06857998,0.01942639
3627.928,0.1023903,0.03898108,0.03510663,0.06842395,0.0287971,0.06844413,0.0198597
3628.41,0.10166,0.03987042,0.03522447,0.06813084,0.02843188,0.06845094,0.02041771
3628.893,0.1011949,0.04084371,0.03513676,0.0676018,0.02815528,0.06858451,0.02095279
3629.375,0.1011097,0.04167489,0.03490002,0.06695201,0.02803644,0.06876174,0.02136195
3629.857,0.1013237,0.04225913,0.03459111,0.06633604,0.02805609,0.06889652,0.02163595
3630.339,0.1016982,0.04260411,0.03425062,0.06584348,0.0281507,0.06894907,0.021814
3630.821,0.1021314,0.04275478,0.03388009,0.06549283,0.02826,0.06891826,0.02194111
3631.303,0.1025652,0.04275314,0.03346467,0.06526873,0.02834561,0.06882367,0.0220532
3631.785,0.1029676,0.04262949,0.0329958,0.06514801,0.02839308,0.06869311,0.02217475
3632.267,0.1033069,0.04240609,0.0324861,0.06511568,0.02840421,0.06855905,0.02232161
3632.75,0.1035524,0.04210315,0.03197728,0.06515628,0.02839196,0.06845409,0.02249334
3633.231,0.1036868,0.04173955,0.03152852,0.06524785,0.02837271,0.06840137,0.02267261
3633.714,0.103713,0.04133327,0.03120221,0.06535503,0.02835946,0.06841055,0.02282661
3634.196,0.1036619,0.04089947,0.03103357,0.06543742,0.0283569,0.06847048,0.02292404
3634.678,0.1035768,0.04044975,0.03101751,0.0654645,0.02836208,0.06855681,0.02294892
3635.16,0.1035041,0.0399956,0.03111349,0.06542189,0.02836622,0.06863932,0.02290314
3635.642,0.1034742,0.03955197,0.03126357,0.06531851,0.02835975,0.06869482,0.02280268
3636.124,0.1034957,0.03913789,0.03141519,0.06518219,0.02833608,0.06871297,0.02266597
3636.606,0.1035557,0.03877677,0.03152795,0.06505655,0.02829163,0.06869721,0.02250661
3637.088,0.1036245,0.03848666,0.0315838,0.06498806,0.0282272,0.06866223,0.02232737
3637.571,0.1036669,0.03827262,0.03158712,0.06501143,0.02814789,0.06862608,0.02212127
3638.053,0.1036518,0.03812255,0.03155879,0.06513868,0.0280636,0.06860316,0.02187779
3638.535,0.1035649,0.03801126,0.03152696,0.06535008,0.02798787,0.06859395,0.021592
3639.017,0.1034107,0.03791303,0.03151704,0.06560132,0.02793551,0.06858363,0.02127159
3639.499,0.1032105,0.03781274,0.03154451,0.06583114,0.02792037,0.06854467,0.02093882
3639.981,0.1029927,0.03771551,0.03161195,0.06598271,0.02794939,0.0684488,0.02062563
3640.463,0.1027839,0.03764223,0.03171004,0.06601788,0.02801847,0.06827807,0.02036452
3640.945,0.1026038,0.03762113,0.03182039,0.06592667,0.02810705,0.06803598,0.02018126
3641.427,0.1024602,0.03767041,0.03192136,0.06573287,0.02818152,0.06775083,0.02008535
3641.91,0.1023493,0.03778701,0.03199428,0.06548781,0.02820218,0.06747003,0.02006821
3642.392,0.102259,0.03794455,0.03202699,0.06525781,0.0281351,0.06724746,0.02010723
3642.874,0.102177,0.03810618,0.03201825,0.06509865,0.02796608,0.06712119,0.02017725
3643.356,0.1020958,0.03823885,0.03197574,0.06504513,0.02770425,0.067105,0.02025869
3643.838,0.1020171,0.03832527,0.03191329,0.06510631,0.0273813,0.06718515,0.02034377
3644.32,0.101951,0.03836968,0.03184473,0.06527098,0.0270398,0.06732802,0.0204364
3644.802,0.1019145,0.03839304,0.03178242,0.06551854,0.02673389,0.06748444,0.02054681
3645.284,0.1019277,0.03842804,0.03173349,0.06582619,0.0265244,0.06759351,0.0206829
3645.767,0.102007,0.03850509,0.03169662,0.06617939,0.02647087,0.06759248,0.0208431
3646.249,0.1021552,0.0386418,0.03166061,0.06657027,0.0266182,0.06742553,0.02100402
3646.731,0.1023452,0.03882514,0.03160271,0.06699123,0.02696531,0.06707198,0.02112063
3647.213,0.1025134,0.0390063,0.03149668,0.06742004,0.02743874,0.06657459,0.02114271
3647.695,0.1025675,0.03911204,0.03132839,0.06779432,0.02787648,0.06607024,0.02104887
3648.177,0.1024529,0.03908862,0.03111674,0.06799809,0.02809558,0.06575762,0.0208762
3648.659,0.1022197,0.03894371,0.03091571,0.0678966,0.02801565,0.0657919,0.0207024
3649.141,0.1020247,0.03874924,0.03079531,0.06741294,0.02772879,0.06618715,0.02059756
3649.624,0.1020171,0.03858848,0.03079847,0.06660729,0.02742536,0.06679209,0.02057546
3650.105,0.1022222,0.03850541,0.03091886,0.06566261,0.02724378,0.0673989,0.02060744
3650.588,0.1025621,0.03850161,0.03112015,0.06478259,0.02721629,0.0678529,0.02065859
3651.07,0.1029318,0.03855679,0.03136231,0.06409931,0.02729661,0.06810582,0.02071496
3651.552,0.1032637,0.03864783,0.03161893,0.06364384,0.02741939,0.0681873,0.02077942
3652.034,0.1035337,0.03875666,0.03187817,0.06338554,0.02752846,0.06815401,0.02086236
3652.516,0.1037498,0.03886901,0.03213552,0.06326412,0.02758608,0.06806508,0.02097354
3652.998,0.103934,0.0389738,0.032388,0.06321958,0.02757018,0.06797049,0.02111897
3653.48,0.1041012,0.03906075,0.0326267,0.06321155,0.02747205,0.06791584,0.02129981
3653.962,0.1042557,0.03912407,0.03283447,0.0632247,0.02729928,0.06793936,0.02150283
3654.445,0.1043836,0.0391676,0.03298775,0.06326896,0.02707919,0.06806757,0.02169432
3654.927,0.1044557,0.03921048,0.03305963,0.06337126,0.026868,0.06830473,0.02180788
3655.409,0.1044402,0.03928973,0.0330371,0.06355266,0.02673755,0.06861736,0.02177279
3655.891,0.1043228,0.03944511,0.03293288,0.06380457,0.02674813,0.06893639,0.02155593
3656.373,0.1041221,0.03969433,0.03278612,0.0640786,0.0269171,0.0691797,0.02119536
3656.855,0.1038823,0.04000979,0.03263839,0.06431083,0.02720715,0.06929433,0.02078702
3657.337,0.1036526,0.04032744,0.03251323,0.06444839,0.02755069,0.06927244,0.02043185
3657.819,0.10347,0.04056934,0.0324092,0.06446487,0.02787727,0.06914221,0.02019898
3658.302,0.1033489,0.0406739,0.0323088,0.06436492,0.02813753,0.06894759,0.02010571
3658.784,0.1032828,0.04060837,0.03219067,0.06417872,0.02830359,0.06873673,0.02013369
3659.266,0.1032473,0.04037734,0.03204155,0.0639592,0.02836882,0.06855717,0.02024085
3659.748,0.1032111,0.04002247,0.03186411,0.06376409,0.02834605,0.06844792,0.02037779
3660.23,0.1031439,0.03961359,0.03167795,0.06364837,0.02826315,0.06843767,0.02049721
3660.712,0.1030277,0.03923075,0.03151669,0.06364815,0.02815868,0.06853762,0.02056586
3661.194,0.1028629,0.03893445,0.03141405,0.06376953,0.02807024,0.06873638,0.02057394
3661.676,0.1026671,0.0387549,0.03139492,0.06398987,0.02802961,0.06899915,0.02053405
3662.158,0.1024672,0.03868588,0.03146504,0.06426504,0.02805655,0.06927225,0.02047536
3662.641,0.1022869,0.0386988,0.03160835,0.06454874,0.02815758,0.06949931,0.0204291
3663.123,0.1021399,0.03875853,0.03179155,0.06479838,0.02832887,0.06962948,0.0204208
3663.605,0.1020268,0.03884158,0.03197331,0.06498513,0.02855924,0.0696333,0.02046197
3664.087,0.1019382,0.0389424,0.03211963,0.06509593,0.02883467,0.06951021,0.02055044
3664.569,0.1018628,0.03906906,0.03220877,0.06512625,0.02913728,0.06928828,0.02067545
3665.051,0.1017929,0.03923315,0.03223975,0.06507536,0.02944589,0.06901776,0.02082508
3665.533,0.1017308,0.03943911,0.03222874,0.06494131,0.02973615,0.06875397,0.02099303
3666.015,0.1016861,0.03967758,0.03220679,0.06471934,0.02997472,0.06855202,0.0211802
3666.498,0.1016731,0.03992591,0.03221132,0.06440521,0.03011865,0.06845269,0.02139267
3666.98,0.1017043,0.04015363,0.03227737,0.06399906,0.03011663,0.06847762,0.02163655
3667.462,0.1017869,0.04032291,0.0324302,0.06352106,0.02990974,0.06862493,0.0219031
3667.944,0.1019193,0.04039278,0.0326697,0.06302439,0.02945041,0.06886458,0.0221514
3668.426,0.1020931,0.04032205,0.0329573,0.06260186,0.02873827,0.06914012,0.02229771
3668.908,0.1022949,0.04008168,0.03320239,0.06237544,0.02788511,0.06937008,0.02222051
3669.39,0.1025093,0.03968201,0.03329582,0.0624306,0.02712314,0.06948876,0.02183516
3669.872,0.1027154,0.03918768,0.03317946,0.06275029,0.02669517,0.0694864,0.02117788
3670.354,0.1028874,0.03869177,0.03289021,0.06321274,0.02669712,0.06941959,0.02040476
3670.837,0.1030031,0.03826034,0.0325251,0.06368039,0.02703696,0.06936344,0.01967354
3671.319,0.1030524,0.0379177,0.03217351,0.06406119,0.02755058,0.06936871,0.01905505
3671.801,0.1030322,0.03766771,0.03188849,0.06430888,0.02809332,0.06945642,0.01854056
3672.283,0.1029398,0.03751321,0.03168371,0.06440883,0.0285804,0.06962664,0.01808236
3672.765,0.1027603,0.03746778,0.03155272,0.06436401,0.02897165,0.06986912,0.01763906
3673.247,0.1024643,0.03755065,0.03147875,0.06419998,0.02925405,0.07016032,0.01719999
3673.729,0.1020213,0.03776484,0.03144132,0.06396899,0.02943576,0.07045805,0.01679673
3674.211,0.1014443,0.0380537,0.03141927,0.06375635,0.02954258,0.07068498,0.01650056
3674.694,0.1008556,0.03826433,0.03139817,0.06364922,0.02961871,0.07074367,0.01639676
3675.176,0.1004556,0.03822932,0.03137836,0.06367059,0.02971075,0.07058746,0.01652963
3675.658,0.1003702,0.03791727,0.03136864,0.06375267,0.0298507,0.07028196,0.01686125
3676.14,0.1005399,0.03746941,0.03136949,0.06380112,0.0300399,0.06995966,0.01730323
3676.622,0.1008301,0.0370468,0.03136442,0.06376629,0.03025229,0.06971128,0.0177798
3677.104,0.1011555,0.036738,0.03132696,0.06363362,0.03044804,0.0695594,0.01825666
3677.586,0.1014966,0.03656491,0.03123224,0.06341083,0.03058149,0.06948192,0.01873339
3678.068,0.1018609,0.03651726,0.03106808,0.06312209,0.03061178,0.06944401,0.01922312
3678.551,0.1022455,0.03658013,0.0308408,0.06281183,0.03050613,0.06941304,0.01973815
3679.033,0.1026235,0.03673907,0.03058241,0.06253686,0.03025446,0.06936837,0.02027475
3679.515,0.1029535,0.03697909,0.03034245,0.06234606,0.0298768,0.06930681,0.02080908
3679.997,0.1031927,0.03728339,0.0301799,0.06227182,0.02942385,0.06923953,0.02130111
3680.479,0.1033191,0.03763199,0.03014299,0.06231594,0.02896562,0.06918668,0.02171038
3680.961,0.1033411,0.03800355,0.03025309,0.06245486,0.0285676,0.06916547,0.02201077
3681.443,0.1032912,0.038374,0.03050678,0.06264958,0.02828624,0.06918516,0.02219257
3681.925,0.1032147,0.03871916,0.03087529,0.06285794,0.02815482,0.06924307,0.02226323
3682.407,0.1031523,0.03901817,0.0313145,0.0630468,0.02818026,0.06932686,0.02224045
3682.89,0.1031324,0.03925438,0.0317668,0.06319292,0.02834329,0.06941794,0.02214627
3683.372,0.1031614,0.03942201,0.03217567,0.0632888,0.02859969,0.06949975,0.02200001
3683.854,0.1032259,0.03952856,0.03249757,0.06334067,0.02889093,0.06956384,0.02181378
3684.336,0.1032982,0.0395966,0.03270505,0.0633669,0.02915116,0.06961244,0.02159459
3684.818,0.1033495,0.03965805,0.03279276,0.06339299,0.02932619,0.06965718,0.02134675
3685.3,0.1033606,0.03974759,0.03277049,0.06344616,0.02938242,0.06971339,0.02107802
3685.782,0.1033263,0.03989843,0.03265695,0.06355399,0.02930762,0.06979273,0.02080747
3686.264,0.1032567,0.04013204,0.03247019,0.06373745,0.02911069,0.06989565,0.02056748
3686.747,0.1031725,0.04044955,0.03222556,0.06400321,0.02881709,0.07000742,0.02040064
3687.229,0.1031033,0.04081104,0.0319411,0.06432591,0.02847517,0.07009704,0.02034569
3687.711,0.1030697,0.04112684,0.03164335,0.06464069,0.02815,0.07012964,0.02041627
3688.193,0.1030697,0.04126706,0.03137371,0.06485231,0.02791712,0.07008903,0.02057985
3688.675,0.1030687,0.0411143,0.03118454,0.0648796,0.02783807,0.07000058,0.02075831
3689.157,0.1030224,0.04064611,0.03111742,0.06472046,0.02792751,0.06992418,0.02086912
3689.639,0.1029128,0.03996031,0.03118142,0.0644616,0.02814105,0.06991959,0.02086836
3690.121,0.1027682,0.03922562,0.03135053,0.06422696,0.02839786,0.07000823,0.02076432
3690.604,0.1026408,0.03859381,0.03158109,0.06410172,0.02862196,0.07016396,0.02059493
3691.085,0.1025761,0.03815961,0.03182832,0.06410975,0.02876219,0.07033663,0.0203998
3691.568,0.1025916,0.03795616,0.03205725,0.06422494,0.02879959,0.07047694,0.02020453
3692.05,0.1026749,0.03796449,0.03224954,0.0644003,0.02874538,0.07055744,0.02001763
3692.532,0.1027978,0.03813775,0.03239696,0.06459097,0.02862869,0.07057136,0.01983878
3693.014,0.1029273,0.03841374,0.03249909,0.06476685,0.02848919,0.07052892,0.01966862
3693.496,0.1030394,0.03873074,0.03255978,0.06491651,0.02836399,0.07044788,0.01951452
3693.978,0.1031189,0.03902937,0.03258309,0.06504156,0.02828478,0.07034647,0.01939746
3694.46,0.1031631,0.03926005,0.03257351,0.06515128,0.02826927,0.07023761,0.0193505
3694.942,0.1031804,0.03939269,0.03253628,0.06525523,0.02831734,0.07012603,0.01940682
3695.425,0.1031874,0.0394165,0.03247808,0.06535789,0.02841027,0.07001011,0.01959139
3695.907,0.1032043,0.03934664,0.03240679,0.06545601,0.02851718,0.06988393,0.01990441
3696.389,0.1032467,0.03921683,0.03233005,0.06554171,0.02860948,0.06974183,0.02031853
3696.871,0.1033228,0.03907141,0.03225107,0.06560538,0.02866971,0.0695813,0.02078168
3697.353,0.1034304,0.03895022,0.0321667,0.06564098,0.02870084,0.06940347,0.02123488
3697.835,0.10356,0.03887691,0.03206686,0.06564742,0.02872145,0.06921161,0.02163102
3698.317,0.1036966,0.03886023,0.0319358,0.06562745,0.02875724,0.0690093,0.02193922
3698.799,0.1038234,0.03889363,0.03175838,0.06558433,0.02882931,0.06879906,0.02215052
3699.281,0.1039254,0.03896184,0.03152778,0.06552044,0.02894362,0.06858142,0.02227215
3699.764,0.1039903,0.03904374,0.0312543,0.06543672,0.02908456,0.0683585,0.02232012
3700.246,0.1040138,0.039121,0.03097231,0.06533337,0.0292151,0.06813598,0.02231213
3700.728,0.1040007,0.03918602,0.03073547,0.0652138,0.02928992,0.06792523,0.02226048
3701.21,0.1039647,0.03924728,0.03060128,0.0650872,0.02927423,0.06774379,0.02217272
3701.692,0.1039185,0.03932626,0.03059845,0.06497021,0.02917105,0.06760939,0.02205299
3702.174,0.1038668,0.03944184,0.03071114,0.06488182,0.02902205,0.06753371,0.02190483
3702.656,0.1038066,0.03959632,0.0308838,0.06483499,0.02888853,0.06752023,0.02173306
3703.138,0.1037335,0.03976759,0.03105158,0.06483008,0.02881922,0.06756523,0.02154214
3703.621,0.1036504,0.03991555,0.03116475,0.06485679,0.02883668,0.06766192,0.02133662
3704.103,0.1035706,0.03998994,0.03119951,0.06489883,0.02893832,0.06780255,0.02112228
3704.585,0.1035168,0.03994681,0.03116274,0.06494049,0.02910222,0.06797937,0.02090582
3705.067,0.1035172,0.03975637,0.03108571,0.06497065,0.02929679,0.06818298,0.02069667
3705.549,0.1035989,0.03941258,0.03101644,0.06498526,0.02948482,0.06839988,0.02050646
3706.031,0.103778,0.03893718,0.03100377,0.06498568,0.02963311,0.06861492,0.02034559
3706.513,0.1040532,0.03838092,0.03108896,0.06497729,0.02971395,0.06880938,0.0202204
3706.995,0.1043993,0.03781754,0.03129209,0.0649669,0.02970939,0.06896389,0.0201294
3707.478,0.1047714,0.03732318,0.0316071,0.06495917,0.02961382,0.06906197,0.02006318
3707.959,0.1051055,0.03696881,0.03199949,0.0649581,0.02943536,0.06908975,0.02000327
3708.442,0.1053311,0.03680361,0.03240822,0.06496836,0.02919741,0.06903886,0.01992615
