absorbance_3.9_0,3.9_0,3.9_1,3.9_2A,3.9_3A,3.9_4,3.9_5
3050.834,0.01347002,0.03233641,0.07114544,0.04692762,0.02715798,0.04496802
3051.317,0.01330911,0.03228386,0.07116361,0.0469952,0.02727211,0.04495087
3051.799,0.01314585,0.03223504,0.07118246,0.04708503,0.02737271,0.04493573
3052.281,0.01300624,0.03217319,0.07118697,0.04718962,0.02745227,0.04492683
3052.763,0.01291237,0.03208715,0.07116234,0.04729842,0.0275066,0.04492903
3053.245,0.01287797,0.03197566,0.07110059,0.04740016,0.02753555,0.04494366
3053.727,0.01290359,0.03185021,0.07100897,0.04748745,0.02754294,0.04496625
3054.209,0.01297808,0.03173188,0.07091084,0.04755955,0.02753698,0.04498768
3054.691,0.01308138,0.03164626,0.07084264,0.04762312,0.02752947,0.04499624
3055.174,0.01319176,0.03161271,0.07083923,0.04768786,0.02753217,0.04498332
3055.656,0.01329124,0.03163718,0.07092074,0.04776123,0.02755463,0.04494672
3056.138,0.01336833,0.03170951,0.07108214,0.04784298,0.02760093,0.04489272
3056.62,0.01341951,0.0318059,0.07129189,0.04792311,0.02766965,0.04483492
3057.102,0.01344723,0.03189632,0.07150069,0.04798505,0.02775541,0.04479049
3057.584,0.013456,0.03195256,0.07165474,0.04801147,0.02785059,0.04477535
3058.066,0.01344932,0.03195944,0.07171713,0.04799257,0.02794769,0.04479955
3058.548,0.01342923,0.03191596,0.07167497,0.04792874,0.02803882,0.04486504
3059.031,0.01339561,0.03183644,0.07154484,0.0478316,0.028115,0.0449641
3059.513,0.01334805,0.03174372,0.07136386,0.0477175,0.02816591,0.04508385
3059.995,0.01328769,0.0316636,0.07118134,0.04760303,0.02817964,0.04520867
3060.477,0.01321767,0.03161799,0.07104521,0.04749947,0.02814549,0.04532511
3060.959,0.01314299,0.03161804,0.07098775,0.04741088,0.02805893,0.0454264
3061.441,0.01306993,0.03166352,0.07102288,0.04733651,0.02792372,0.04551306
3061.923,0.0130039,0.0317434,0.07114266,0.04727546,0.02775415,0.04559183
3062.405,0.01294801,0.03183982,0.07132179,0.0472301,0.0275697,0.04566965
3062.887,0.01290249,0.03193241,0.07152109,0.04720719,0.02739214,0.04575001
3063.37,0.01286499,0.03200369,0.07169633,0.04721645,0.02723752,0.04582758
3063.852,0.01283149,0.03204522,0.07181025,0.04726573,0.02711207,0.04588792
3064.334,0.01279847,0.03205821,0.07183731,0.04735711,0.02701359,0.04591003
3064.816,0.01276477,0.03205416,0.07177434,0.04748505,0.02693512,0.04587495
3065.298,0.01273298,0.03204974,0.0716406,0.04763784,0.02687199,0.04577416
3065.78,0.01270931,0.03206349,0.0714757,0.04780074,0.02682597,0.04561573
3066.262,0.01270195,0.03210793,0.07132704,0.0479608,0.02680562,0.04542567
3066.744,0.0127179,0.0321858,0.07123381,0.04811015,0.02682086,0.04523979
3067.227,0.01275996,0.03228839,0.07121823,0.04824568,0.026877,0.04509662
3067.708,0.01282426,0.03239842,0.07127637,0.04836724,0.02696744,0.04502217
3068.191,0.01290053,0.03249453,0.07138188,0.04847555,0.02707436,0.04502246
3068.673,0.01297292,0.03255527,0.0714939,0.04856864,0.02717113,0.04508065
3069.155,0.01302539,0.03256533,0.07157364,0.04864205,0.02723335,0.04516288
3069.637,0.01304558,0.03251807,0.07159525,0.04868874,0.02724676,0.04523025
3070.119,0.01302727,0.03241603,0.07155073,0.04870091,0.0272118,0.04524737
3070.601,0.01297245,0.03226867,0.07144939,0.04867275,0.02714267,0.04519576
3071.083,0.01288849,0.03209063,0.07130958,0.04860272,0.02706052,0.04507574
3071.565,0.0127867,0.03190017,0.07115109,0.04849512,0.02698503,0.04490546
3072.048,0.01267716,0.03171434,0.07098713,0.04836017,0.02692678,0.04471143
3072.53,0.01256832,0.03154839,0.07082537,0.04821418,0.02688537,0.04452125
3073.012,0.01246633,0.03141405,0.07067058,0.04807678,0.02685354,0.04435628
3073.494,0.01237683,0.03131674,0.07052998,0.04796551,0.02682425,0.04422684
3073.976,0.01230641,0.03125603,0.07041641,0.04789232,0.02679633,0.04413319
3074.458,0.01226448,0.031225,0.07034592,0.04785891,0.02677705,0.04406876
3074.94,0.01226033,0.03121294,0.07033099,0.04785535,0.02677828,0.04402516
3075.422,0.01230075,0.03120699,0.07037323,0.04786176,0.02681047,0.04399493
3075.905,0.01238606,0.0311957,0.07045815,0.04785331,0.02687529,0.04397465
3076.387,0.01250783,0.03117178,0.07055966,0.04781074,0.0269632,0.04396583
3076.869,0.0126481,0.03113249,0.07064421,0.04772424,0.02705473,0.0439746
3077.351,0.0127829,0.03108005,0.07068387,0.0476001,0.02712817,0.04401124
3077.833,0.01288998,0.0310194,0.07066621,0.04745749,0.02716808,0.04408496
3078.315,0.01295214,0.03095635,0.07059731,0.04732461,0.02717029,0.04420314
3078.797,0.0129629,0.03089668,0.07049745,0.04722909,0.02714306,0.04436508
3079.279,0.01292712,0.03084433,0.07039066,0.04718913,0.0271007,0.04455977
3079.761,0.01285929,0.03080256,0.07029574,0.04720996,0.02705705,0.04476434
3080.244,0.01277772,0.03077335,0.07021753,0.0472848,0.02701746,0.04494832
3080.726,0.01269872,0.03075741,0.07014804,0.04739853,0.02697605,0.04508175
3081.208,0.01263372,0.03075333,0.07007139,0.04753402,0.02691824,0.04514214
3081.69,0.01258598,0.03075661,0.06997514,0.04767722,0.02682724,0.04512298
3082.172,0.01255141,0.03076146,0.06985766,0.04781842,0.02669314,0.04503582
3082.654,0.01252157,0.03076051,0.06973092,0.04794987,0.02651627,0.04490841
3083.136,0.01248671,0.03074954,0.0696168,0.04806273,0.02630916,0.04477425
3083.618,0.01243984,0.0307299,0.06953804,0.04814558,0.02609135,0.04466261
3084.101,0.01237869,0.03071021,0.0695114,0.04818324,0.02588477,0.04459194
3084.583,0.01230718,0.03070505,0.06953909,0.04816172,0.02570619,0.04456388
3085.065,0.01223381,0.03073125,0.0696098,0.04807316,0.025564,0.04456811
3085.547,0.01217106,0.03080217,0.06970073,0.04791962,0.02545834,0.04458752
3086.029,0.01213053,0.03092168,0.06978671,0.0477152,0.02538334,0.0446081
3086.511,0.01212019,0.03108159,0.06984681,0.04748378,0.02533121,0.04462441
3086.993,0.01214182,0.0312617,0.06986868,0.04725602,0.02529475,0.04464046
3087.475,0.01218977,0.03143587,0.0698517,0.04705929,0.02526998,0.04466503
3087.958,0.01225284,0.03157828,0.06980385,0.04691447,0.02525568,0.04470536
3088.44,0.01231665,0.03166996,0.06973892,0.04683099,0.02525182,0.04476024
3088.922,0.01236905,0.0317033,0.06967045,0.04680586,0.02525719,0.04481803
3089.404,0.01240292,0.03168175,0.06960907,0.04682641,0.02526906,0.04485826
3089.886,0.01241819,0.03161711,0.06956088,0.04687324,0.02528164,0.04485792
3090.368,0.01242032,0.03152388,0.06952699,0.04692756,0.02528736,0.04480073
3090.85,0.01241812,0.03141666,0.06950659,0.04697439,0.02527841,0.04468264
3091.332,0.01241967,0.03130707,0.06949865,0.04700631,0.02524893,0.04451526
3091.814,0.01242828,0.03120345,0.06950532,0.04702513,0.02519769,0.044322
3092.297,0.01244202,0.03111231,0.06953321,0.04703984,0.02512937,0.04413417
3092.779,0.01245356,0.03103949,0.06959242,0.04706292,0.0250553,0.04398194
3093.261,0.01245294,0.03098925,0.06969243,0.04710447,0.02499082,0.04388523
3093.743,0.0124307,0.03096372,0.06983838,0.04716782,0.02495351,0.0438522
3094.225,0.01238137,0.03095996,0.07002458,0.04724674,0.02495752,0.04387741
3094.707,0.01230493,0.03097039,0.07023264,0.04732777,0.02500976,0.0439457
3095.189,0.01220781,0.03098172,0.0704316,0.04739291,0.02510751,0.04403814
3095.671,0.0121008,0.03097878,0.0705836,0.04742744,0.0252384,0.04413945
3096.154,0.01199628,0.03094927,0.07065644,0.04742519,0.02538487,0.04424401
3096.636,0.01190661,0.03088618,0.07062852,0.04738993,0.02552786,0.04435624
3097.118,0.01184024,0.03079123,0.07049868,0.04733162,0.02565275,0.04448894
3097.6,0.01180084,0.0306742,0.0702847,0.04726226,0.02575213,0.04465545
3098.082,0.01178688,0.03055043,0.07002091,0.04718866,0.02582514,0.04486169
3098.564,0.01179287,0.03043747,0.06974892,0.04711154,0.02587542,0.04509984
3099.046,0.01181161,0.0303502,0.06950802,0.04702596,0.02590677,0.04534658
3099.528,0.01183541,0.03029973,0.06933149,0.046928,0.02592026,0.04556546
3100.01,0.01185954,0.03029022,0.06923915,0.04682055,0.02591277,0.04571801
3100.493,0.01188154,0.03031925,0.0692374,0.04671728,0.02587798,0.04577623
3100.975,0.01190187,0.03037909,0.06931972,0.04664114,0.02580846,0.04572997
3101.457,0.01192128,0.03045844,0.06946851,0.04661576,0.02570047,0.0455915
3101.939,0.01193893,0.03054568,0.06965631,0.04665563,0.02555536,0.04539039
3102.421,0.01195152,0.0306297,0.06984502,0.04675929,0.02538185,0.04516468
3102.903,0.01195477,0.03070342,0.06999204,0.04690787,0.0251944,0.04494627
3103.385,0.01194528,0.0307638,0.07005364,0.04707024,0.02501195,0.04475498
3103.867,0.01192449,0.03081238,0.06999151,0.04721263,0.02485719,0.04459594
3104.35,0.01190015,0.03085445,0.06978604,0.04731166,0.02475043,0.04446561
3104.832,0.01188581,0.03089692,0.06944276,0.04735857,0.02470957,0.0443574
3105.314,0.01189799,0.03094675,0.06899945,0.04736035,0.02474487,0.04427029
3105.796,0.011949,0.03100766,0.06851766,0.04733269,0.02485588,0.04421048
3106.278,0.01204277,0.03107943,0.06807781,0.04729233,0.02502842,0.04418883
3106.76,0.01217174,0.03115685,0.06776046,0.04724873,0.0252349,0.04421448
3107.242,0.01231882,0.03123059,0.06762179,0.04720215,0.02544067,0.0442885
3107.724,0.01246089,0.03128893,0.06768533,0.04714672,0.02560914,0.04440051
3108.207,0.0125765,0.03132024,0.06793084,0.04707734,0.02571151,0.04453123
3108.688,0.01265282,0.03131557,0.06830445,0.04699679,0.02573722,0.04466024
3109.171,0.01268572,0.03127019,0.06872732,0.04691806,0.02569433,0.04477001
3109.653,0.01267997,0.03118426,0.06911793,0.04686166,0.02560932,0.04485045
3110.135,0.01264394,0.03106312,0.06941552,0.04684678,0.02551537,0.04489805
3110.617,0.01258595,0.03091654,0.06958546,0.04688508,0.02544514,0.04491027
3111.099,0.01251172,0.03075686,0.0696285,0.04697228,0.02541734,0.04488177
3111.581,0.01242425,0.0305972,0.06957203,0.04708984,0.0254319,0.04480334
3112.063,0.01232731,0.03045123,0.06946073,0.04720675,0.02547124,0.04466581
3112.545,0.01222807,0.03033108,0.06933957,0.04728988,0.02550774,0.04446897
3113.028,0.01213676,0.0302463,0.06924014,0.04731243,0.02551525,0.0442285
3113.51,0.01206589,0.03020443,0.06917816,0.04725828,0.02547556,0.04398131
3113.992,0.01202408,0.03020938,0.06915212,0.04712653,0.02538628,0.04377786
3114.474,0.0120135,0.03026059,0.0691507,0.04692958,0.02525797,0.04366926
3114.956,0.01202678,0.03035082,0.06916208,0.04669215,0.02510917,0.04369319
3115.438,0.01205108,0.03046544,0.06918203,0.04644541,0.02495855,0.04385677
3115.92,0.01207371,0.03058286,0.06921565,0.04622122,0.02481899,0.04413331
3116.402,0.01208776,0.03067402,0.06927603,0.04605054,0.02469718,0.04446527
3116.885,0.01209709,0.03071057,0.06937472,0.04595395,0.02459523,0.04478489
3117.367,0.01211376,0.03066927,0.06951471,0.04593888,0.02451632,0.04503082
3117.849,0.01215425,0.03053914,0.06968476,0.04599751,0.02446797,0.04516145
3118.331,0.0122291,0.03032713,0.0698608,0.04610803,0.02446196,0.04516638
3118.813,0.01233811,0.03005948,0.07001226,0.04624001,0.02451174,0.04506101
3119.295,0.012467,0.0297804,0.07011021,0.04636125,0.02462617,0.04487973
3119.777,0.01259341,0.02953961,0.07013988,0.0464494,0.02480366,0.0446616
3120.259,0.01269145,0.02938612,0.07010251,0.04649477,0.02503169,0.04444301
3120.741,0.01274084,0.02935589,0.07001567,0.04650239,0.02528659,0.04425178
3121.224,0.01273318,0.02946244,0.06990494,0.04648653,0.02554321,0.04410402
3121.706,0.01267238,0.02969467,0.06979584,0.0464633,0.02577723,0.04400568
3122.188,0.01257236,0.03001727,0.0697052,0.04644362,0.02597184,0.04395487
3122.67,0.01245032,0.03038197,0.06963647,0.04642912,0.02611935,0.04394346
3123.152,0.01232366,0.0307331,0.06958216,0.04641496,0.02621791,0.0439601
3123.634,0.01220569,0.03101846,0.06952944,0.04639674,0.02626725,0.04399443
3124.116,0.01210533,0.03120104,0.06946919,0.04637795,0.02626583,0.04404153
3124.598,0.01202958,0.03125712,0.06939966,0.0463738,0.02621059,0.0441048
3125.081,0.01198395,0.03118048,0.06932845,0.04640939,0.0260998,0.04419571
3125.563,0.01197204,0.03097958,0.06926942,0.04650893,0.02593784,0.04432776
3126.045,0.0119942,0.03067718,0.06923622,0.04668489,0.02573967,0.04450928
3126.527,0.01204426,0.03030759,0.06923716,0.04692673,0.02553027,0.04473277
3127.009,0.01211039,0.02991122,0.0692718,0.0471992,0.02533824,0.04497096
3127.491,0.0121743,0.02953513,0.06933102,0.0474459,0.0251904,0.04517762
3127.973,0.01221716,0.02922338,0.06940055,0.04760602,0.0251006,0.04530086
3128.455,0.01222443,0.02900912,0.06946667,0.04763438,0.02506588,0.04530133
3128.938,0.01218945,0.02891322,0.06951766,0.04751194,0.02506684,0.04516449
3129.419,0.01211496,0.02893868,0.06954766,0.04725543,0.02507383,0.04491094
3129.902,0.01201201,0.0290721,0.06955454,0.04691052,0.02505746,0.04458985
3130.384,0.01189755,0.02928434,0.06953891,0.04654387,0.02499514,0.04427003
3130.866,0.01178963,0.02954034,0.06950294,0.04622066,0.02487944,0.0440144
3131.348,0.01170437,0.02980618,0.06944972,0.04598859,0.02471898,0.04386102
3131.83,0.0116536,0.03005353,0.0693849,0.04586873,0.02453586,0.04381415
3132.312,0.01164288,0.03026751,0.06931726,0.04584905,0.02435929,0.04384299
3132.794,0.01167068,0.03044564,0.06925804,0.04589376,0.02421913,0.0438969
3133.276,0.01172873,0.03059449,0.06922066,0.04595426,0.02414129,0.04392347
3133.759,0.01180231,0.03072314,0.06921546,0.04598932,0.0241419,0.04389146
3134.241,0.01187356,0.0308365,0.06924652,0.04597554,0.024227,0.04379733
3134.723,0.01192319,0.03093189,0.06930818,0.04591409,0.02439111,0.04366377
3135.205,0.01193711,0.03099892,0.06938443,0.045827,0.02461918,0.04352386
3135.687,0.01190878,0.03102249,0.06945148,0.04574877,0.02488636,0.04340706
3136.169,0.01184179,0.03098858,0.06948205,0.0457147,0.02516055,0.043326
3136.651,0.01174916,0.03089085,0.06945512,0.04574709,0.02540816,0.04327294
3137.133,0.01165012,0.03073387,0.06936146,0.04585035,0.02559694,0.04322689
3137.615,0.01156596,0.03053485,0.06920964,0.04600909,0.02570253,0.04316571
3138.098,0.01151257,0.03031809,0.06902526,0.04619447,0.02571432,0.04308018
3138.58,0.01149854,0.03011176,0.06884881,0.04637076,0.0256369,0.04298177
3139.062,0.0115233,0.02993976,0.06872473,0.04650577,0.02548964,0.04290085
3139.544,0.01157858,0.02981572,0.06868675,0.04657895,0.02530078,0.04287427
3140.026,0.01165085,0.02974158,0.06874937,0.04658237,0.02510265,0.04293337
3140.508,0.01172469,0.02970916,0.0688995,0.04651883,0.02492491,0.04308834
3140.99,0.01178578,0.02970494,0.06910015,0.04639801,0.02478737,0.04332263
3141.472,0.01182149,0.0297152,0.06929588,0.04623168,0.02469949,0.04359385
3141.955,0.01182366,0.02973055,0.06943142,0.04603258,0.02465802,0.04384612
3142.437,0.01178959,0.02974866,0.06946972,0.04581319,0.02465102,0.04403007
3142.919,0.01172459,0.02977327,0.06940081,0.04559026,0.02465908,0.04411183
3143.401,0.01164202,0.02981133,0.06924797,0.04538602,0.02466192,0.04408692
3143.883,0.0115607,0.02986754,0.0690565,0.0452258,0.02464409,0.04397646
3144.365,0.01150327,0.02994207,0.06888372,0.0451375,0.02459759,0.04382176
3144.847,0.01148752,0.03002791,0.06877668,0.04514221,0.0245255,0.04366825
3145.329,0.0115219,0.03011177,0.06875834,0.04524783,0.02444109,0.04355185
3145.812,0.01160118,0.03017554,0.06882413,0.04544467,0.02436412,0.04349382
3146.294,0.01170836,0.03020099,0.0689453,0.04570636,0.02431513,0.04349682
3146.776,0.01181949,0.03017452,0.06908245,0.04599458,0.0243074,0.04355038
3147.258,0.0119105,0.03008953,0.06919767,0.04626632,0.02434375,0.04363814
3147.74,0.01196561,0.02995,0.06926931,0.04648593,0.02441348,0.0437455
3148.222,0.01198133,0.02977022,0.06929521,0.04663162,0.02449653,0.04386314
3148.704,0.01196535,0.02957437,0.06929036,0.04669635,0.0245679,0.04398524
3149.186,0.01193172,0.02939119,0.0692769,0.04668755,0.02460719,0.04410568
3149.668,0.01189461,0.02924818,0.06927548,0.04662218,0.02460224,0.04421511
3150.151,0.01186337,0.02916709,0.06929745,0.04652242,0.02455207,0.04429847
3150.633,0.01184051,0.0291547,0.06934272,0.04640927,0.02446448,0.04434023
3151.115,0.01182291,0.02920206,0.06940203,0.04630318,0.02435283,0.04432909
3151.597,0.0118058,0.02928314,0.06946182,0.046223,0.02423262,0.04426399
3152.079,0.01178581,0.02936434,0.06950974,0.04618504,0.02411767,0.04415722
3152.561,0.01176235,0.02941008,0.06953577,0.04620278,0.0240224,0.04403225
3153.043,0.01173666,0.02939432,0.06953274,0.04628347,0.02396251,0.04391783
3153.525,0.01170945,0.02931033,0.06949591,0.04642458,0.02395446,0.04383653
3154.008,0.01167995,0.02917252,0.06942147,0.04661002,0.02401408,0.04380057
3154.49,0.01164592,0.02901498,0.06930836,0.04680991,0.02415,0.04380721
3154.972,0.01160626,0.02887893,0.06916004,0.04698749,0.02435852,0.04384306
3155.454,0.01156323,0.0288049,0.06898773,0.04710252,0.02461921,0.04388941
3155.936,0.01152367,0.02881882,0.06881053,0.04712329,0.02489633,0.04393049
3156.418,0.01149646,0.02892407,0.06865117,0.04703609,0.02514909,0.04395972
3156.9,0.01149021,0.02910129,0.0685325,0.04684868,0.02533882,0.04397945
3157.382,0.01150645,0.02931369,0.06846967,0.04659128,0.02544329,0.04399799
3157.865,0.01153896,0.02952054,0.06846461,0.04630674,0.02546296,0.04402334
3158.347,0.01157393,0.02968521,0.06850553,0.04604552,0.02542019,0.04405823
3158.829,0.01159564,0.02978804,0.06857041,0.04584988,0.02535073,0.04409738
3159.311,0.01159314,0.02982962,0.0686352,0.04574377,0.02528877,0.04412869
3159.793,0.01156485,0.02982817,0.06868124,0.04573086,0.02525938,0.04413677
3160.275,0.01152072,0.029812,0.06870332,0.0457937,0.02526822,0.04410868
3160.757,0.01147736,0.02980789,0.06871049,0.04590274,0.02530451,0.04403884
3161.239,0.01145323,0.02983451,0.0687241,0.04602328,0.02534577,0.04393103
3161.721,0.01145995,0.02989503,0.06876743,0.04612879,0.02536937,0.0437982
3162.204,0.01149882,0.02997814,0.06885591,0.04620685,0.02535988,0.04365966
3162.686,0.01156128,0.03006154,0.06898919,0.04626076,0.02531221,0.04353878
3163.168,0.01163315,0.03012122,0.06914731,0.04630632,0.02523157,0.04345612
3163.65,0.01170105,0.03013946,0.0692947,0.04636402,0.0251286,0.04342552
3164.132,0.01175649,0.03010854,0.06938754,0.04645205,0.0250154,0.04345068
3164.614,0.01179844,0.03003434,0.06939132,0.04657784,0.02490197,0.04352333
3165.096,0.01183079,0.02993321,0.06929088,0.04673699,0.02479644,0.04362385
3165.578,0.01185792,0.02982804,0.06909991,0.04691407,0.02470669,0.04372526
3166.061,0.01188156,0.02974043,0.06885809,0.04708943,0.02464011,0.04380274
3166.542,0.01189878,0.0296866,0.06862331,0.0472445,0.02460466,0.04383915
3167.025,0.01190293,0.02967381,0.06845729,0.04736579,0.02460596,0.04383222
3167.507,0.0118879,0.02969944,0.06840263,0.04744818,0.02464476,0.04379459
3167.989,0.01185046,0.0297521,0.06847566,0.04749212,0.02471547,0.04375089
3168.471,0.01179258,0.02981372,0.06865921,0.04750101,0.02480592,0.04372941
3168.953,0.01172042,0.02986479,0.06891167,0.04747753,0.02490138,0.04375013
3169.435,0.01164169,0.02988606,0.0691777,0.04742343,0.02498642,0.04382045
3169.917,0.01156393,0.02986297,0.06940515,0.0473401,0.02504869,0.0439318
3170.399,0.01149149,0.02978953,0.06956152,0.04723078,0.02508127,0.04406584
3170.882,0.01142608,0.02966927,0.06963456,0.04710422,0.02508143,0.0441998
3171.364,0.01136911,0.02951508,0.06963293,0.04697508,0.02505078,0.04431627
3171.846,0.01132247,0.02934523,0.06957449,0.04686099,0.02499477,0.0444077
3172.328,0.01128968,0.02917972,0.06947957,0.04678098,0.0249232,0.04447526
3172.81,0.01127538,0.0290329,0.06936274,0.04674882,0.02485021,0.04452475
3173.292,0.01128247,0.02890815,0.06923091,0.04676909,0.02479209,0.04456126
3173.774,0.01131047,0.02879804,0.06908842,0.04683656,0.02476485,0.04458553
3174.256,0.01135387,0.02868698,0.06894156,0.04693698,0.02477729,0.04459465
3174.739,0.01140313,0.0285605,0.068801,0.04705151,0.02482662,0.04458596
3175.221,0.01144528,0.02841238,0.06868265,0.04715909,0.0248944,0.04456066
3175.703,0.01146804,0.02825276,0.06860169,0.04724118,0.024951,0.04452707
3176.185,0.01146213,0.02810792,0.06856661,0.04728361,0.02496416,0.04449761
3176.667,0.01142324,0.02801638,0.06857505,0.04727685,0.02490791,0.04448542
3177.149,0.01135293,0.02801416,0.06861479,0.04721747,0.02477561,0.044496
3177.631,0.01125893,0.02812205,0.06866907,0.04710885,0.02458336,0.04452371
3178.113,0.01115396,0.02833604,0.06872415,0.04696304,0.02436688,0.04455272
3178.595,0.01105296,0.02862687,0.06877704,0.0467996,0.0241682,0.04456306
3179.078,0.0109703,0.0289484,0.06883571,0.04664376,0.02402062,0.04453955
3179.56,0.01091827,0.02925045,0.06891482,0.04652383,0.02393987,0.04447686
3180.042,0.0109032,0.02949896,0.06902579,0.04646192,0.02391843,0.04438204
3180.524,0.01092509,0.0296818,0.06916799,0.04646873,0.02393367,0.04426991
3181.006,0.01097759,0.02981074,0.06932492,0.04653747,0.0239586,0.04415595
3181.488,0.01105051,0.0299121,0.06946863,0.04664513,0.02397703,0.0440486
3181.97,0.01113237,0.03001534,0.06956767,0.04675519,0.02398939,0.04394772
3182.452,0.01121292,0.0301407,0.06959926,0.04682645,0.02401342,0.04384676
3182.935,0.01128618,0.03029094,0.06955975,0.04682881,0.02407391,0.04373918
3183.417,0.01134988,0.03045176,0.06946727,0.04674961,0.02419121,0.04362611
3183.899,0.01140336,0.03059783,0.06935775,0.04660141,0.02436845,0.04352038
3184.381,0.01144625,0.03070333,0.06926956,0.04641705,0.02458793,0.04344309
3184.863,0.01147513,0.03074826,0.06923283,0.04624232,0.02481227,0.04341886
3185.345,0.0114843,0.0307239,0.06925625,0.04612099,0.02499629,0.04346604
3185.827,0.01146837,0.03063262,0.06932428,0.0460786,0.02510344,0.04358919
3186.309,0.01142476,0.03048533,0.06940068,0.04611747,0.02511388,0.0437776
3186.792,0.01135738,0.03029861,0.06944089,0.04621506,0.02503117,0.04400751
3187.273,0.01127685,0.03009201,0.06940813,0.04633464,0.02487769,0.04425134
3187.756,0.01119953,0.02988991,0.06928088,0.04643357,0.02468867,0.04447989
3188.238,0.01114207,0.02971895,0.06906097,0.04647844,0.02450003,0.04466901
3188.72,0.01111664,0.02960285,0.06877059,0.04645346,0.02433767,0.04480073
3189.202,0.01112673,0.02955931,0.06844753,0.04636154,0.02421563,0.04486096
3189.684,0.01116609,0.02959033,0.06813383,0.04622103,0.02413264,0.04484013
3190.166,0.01122116,0.02967972,0.06786484,0.04605654,0.02407744,0.04473352
3190.648,0.01127407,0.02979294,0.0676671,0.04589328,0.02403349,0.04454432
3191.13,0.01130893,0.02988844,0.06755345,0.04575013,0.0239869,0.04428619
3191.613,0.01131559,0.02993209,0.06752639,0.0456386,0.02393194,0.04398312
3192.095,0.01129085,0.0299082,0.06758108,0.04556599,0.02387417,0.04367023
3192.577,0.01123811,0.02982803,0.06770971,0.0455387,0.02383014,0.04338501
3193.059,0.01116539,0.02972566,0.06790128,0.04556448,0.02382332,0.04316048
3193.541,0.01108368,0.02964738,0.06814007,0.04565126,0.02387984,0.04302143
3194.023,0.01100412,0.02963052,0.06840403,0.04580189,0.02401987,0.04297886
3194.505,0.01093796,0.02968949,0.06866384,0.04600854,0.02425176,0.04303137
3194.987,0.01089684,0.02980736,0.06888279,0.04624717,0.0245687,0.04316708
3195.469,0.01089118,0.02994152,0.06902647,0.04647953,0.02494905,0.04336799
3195.952,0.01092967,0.03003727,0.06906921,0.0466587,0.02535934,0.0436102
3196.434,0.01101771,0.03004568,0.06900334,0.04673944,0.0257583,0.04386384
3196.916,0.01115506,0.02994461,0.06884344,0.04669516,0.02610834,0.04409462
3197.398,0.01133399,0.02974364,0.06862436,0.04652639,0.02637847,0.04426461
3197.88,0.01153934,0.02948314,0.06839263,0.04626518,0.02654907,0.04433709
3198.362,0.01175034,0.02921563,0.06818966,0.04596382,0.02661358,0.04428685
3198.844,0.01194242,0.02899403,0.06804374,0.04568376,0.02657689,0.04410604
3199.326,0.01209067,0.02885482,0.06796297,0.04547719,0.02645378,0.04380958
3199.809,0.01217571,0.02881073,0.06793857,0.04537012,0.02626499,0.04343348
3200.291,0.01218553,0.02885379,0.06795376,0.04536014,0.02603749,0.04302879
3200.773,0.01211968,0.02896128,0.06799418,0.04541986,0.02580197,0.04265213
3201.255,0.01198984,0.02910769,0.0680567,0.04551176,0.02558675,0.04234955
3201.737,0.01182004,0.02926925,0.06814874,0.04560127,0.02541631,0.04215417
3202.219,0.01164326,0.02942931,0.06828324,0.04567054,0.02530557,0.04207988
3202.701,0.0114919,0.02957964,0.0684676,0.04572321,0.02525723,0.04212352
3203.183,0.01139555,0.02971693,0.0686964,0.045779,0.02526286,0.04227028
3203.666,0.01137119,0.02984005,0.06894758,0.04586102,0.02530586,0.04249959
3204.148,0.01141991,0.02994728,0.06918965,0.04598068,0.02536837,0.04279041
3204.63,0.01152706,0.03003378,0.06938792,0.04612847,0.02543391,0.04312054
3205.112,0.01166638,0.03009124,0.06951823,0.04627372,0.02548924,0.04346854
3205.594,0.01180844,0.03010924,0.06957293,0.04637739,0.0255242,0.04381379
3206.076,0.01192536,0.03007697,0.06955985,0.04640362,0.02552567,0.04413455
3206.558,0.01199885,0.02998769,0.06949623,0.04633943,0.02547613,0.04441201
3207.04,0.01202204,0.02984315,0.06939948,0.04620017,0.02535563,0.04463263
3207.522,0.01199827,0.02965784,0.06928287,0.04602836,0.02514603,0.04478944
3208.005,0.01193821,0.02945811,0.06915297,0.0458775,0.02484285,0.04488383
3208.487,0.01185545,0.02927875,0.06901458,0.04579218,0.02446354,0.04492433
3208.969,0.01176389,0.02915711,0.0688763,0.04579323,0.02405363,0.04492586
3209.451,0.01167458,0.02911957,0.06875356,0.04586761,0.02367759,0.04490523
3209.933,0.01159531,0.029175,0.06866598,0.04597422,0.02340355,0.04487837
3210.415,0.01153125,0.02930989,0.06863132,0.04605814,0.02328626,0.04485928
3210.897,0.01148507,0.02949313,0.06865565,0.04607558,0.02334408,0.04485614
3211.379,0.01145702,0.0296839,0.06872898,0.04600682,0.02355354,0.04486982
3211.862,0.01144532,0.02984018,0.06882597,0.04586319,0.0238501,0.04489208
3212.344,0.01144578,0.02993243,0.06891578,0.04567937,0.0241517,0.04490633
3212.826,0.01145285,0.02994538,0.06897204,0.04550013,0.0243759,0.04488915
3213.308,0.01145995,0.02987946,0.06898254,0.04536394,0.02446505,0.04481633
3213.79,0.01146137,0.02974685,0.06895345,0.04528758,0.02440421,0.0446718
3214.272,0.01145286,0.02956845,0.06890454,0.04526544,0.0242219,0.04445475
