absorbance_2.2_1,2.2_1,2.2_2,2.2_3,2.2_4,6.10_1 (1),6.10_2,6.10_3,6.10_4
3631.303,0.09360868,0.01724979,0.06414143,0.02406285,0.08518586,0.02658607,0.02039981,0.07260533
3631.785,0.09407265,0.0171373,0.06401236,0.02466253,0.08513919,0.02695576,0.02016371,0.07264179
3632.267,0.09444673,0.01708916,0.06388865,0.02518086,0.0851696,0.02726983,0.01992523,0.07261655
3632.75,0.09471964,0.01711871,0.06381015,0.02557105,0.08525647,0.02746641,0.01969666,0.07254564
3633.231,0.09487667,0.01722694,0.06379723,0.02579129,0.08536735,0.02751171,0.01949602,0.07244849
3633.714,0.094909,0.01740125,0.06384547,0.02581958,0.08545732,0.02740568,0.01934044,0.07234526
3634.196,0.09482697,0.01761794,0.06392536,0.02567693,0.08548176,0.02718964,0.01923554,0.07224848
3634.678,0.09465967,0.0178506,0.06400028,0.02542161,0.08541314,0.02692692,0.0191713,0.07215812
3635.16,0.09444813,0.01807524,0.06404049,0.02513466,0.08524466,0.02668172,0.01912569,0.07206479
3635.642,0.09423316,0.01827405,0.06404078,0.02489177,0.08499283,0.02649597,0.0190729,0.0719581
3636.124,0.09404489,0.01843479,0.06402092,0.02474199,0.08468936,0.02638287,0.01899183,0.07183685
3636.606,0.0939031,0.01854631,0.06402216,0.02470483,0.08437972,0.0263325,0.01886832,0.07171488
3637.088,0.09381444,0.01860039,0.06409037,0.02476617,0.08411307,0.02632102,0.01869968,0.07162276
3637.571,0.09377562,0.01859296,0.06425747,0.02488944,0.08393195,0.02632318,0.01849408,0.071598
3638.053,0.09377634,0.01852664,0.06452719,0.02502625,0.08386772,0.02631914,0.01827104,0.07167584
3638.535,0.09380449,0.01841315,0.06486888,0.0251371,0.08392838,0.02630113,0.01805614,0.07187267
3639.017,0.09384944,0.01827076,0.06522845,0.02520411,0.0841001,0.02627264,0.01787494,0.07217962
3639.499,0.0939023,0.01812246,0.06554349,0.02523255,0.08435005,0.02624142,0.0177519,0.07256288
3639.981,0.09395569,0.01799025,0.06576697,0.02524295,0.08463629,0.0262131,0.01770396,0.07297499
3640.463,0.09400141,0.0178919,0.065879,0.02525903,0.0849141,0.02618794,0.01773896,0.07336517
3640.945,0.09402905,0.01783979,0.06588816,0.02529658,0.08513861,0.0261614,0.01785253,0.07368614
3641.427,0.0940286,0.01783744,0.06582478,0.02535648,0.08527253,0.02612922,0.01802655,0.07390667
3641.91,0.09399508,0.01787909,0.06572561,0.02542686,0.08529143,0.02609194,0.01823086,0.07401635
3642.392,0.09393232,0.01794964,0.06561971,0.02548988,0.08518787,0.0260568,0.01842835,0.0740269
3642.874,0.09385411,0.01802903,0.06551591,0.02553317,0.08497195,0.02603497,0.01858837,0.0739672
3643.356,0.09378014,0.01809588,0.06540467,0.02555365,0.08466965,0.02603636,0.01869347,0.07387512
3643.838,0.09373195,0.01813112,0.06526724,0.02555753,0.08431999,0.02606528,0.0187436,0.07379301
3644.32,0.09372473,0.01812269,0.06508807,0.02555513,0.08396839,0.02611926,0.01875458,0.07375993
3644.802,0.09376345,0.01806507,0.06486481,0.02555303,0.08367319,0.02619164,0.01875278,0.07381567
3645.284,0.09383612,0.01796247,0.06461798,0.02554733,0.08350874,0.026274,0.01876712,0.07399958
3645.767,0.09391165,0.01782993,0.06438923,0.02552265,0.08355987,0.02636173,0.01881916,0.07434732
3646.249,0.09393471,0.01769677,0.06424025,0.02545526,0.08390838,0.0264531,0.01891083,0.07487357
3646.731,0.09383648,0.01760606,0.06422936,0.02533272,0.08458681,0.02654636,0.0190121,0.07553928
3647.213,0.09356469,0.01760277,0.06437852,0.02517844,0.08552898,0.02663414,0.01906342,0.07622724
3647.695,0.09313048,0.01770994,0.06463609,0.02507609,0.08651537,0.02669571,0.01900104,0.0767234
3648.177,0.09264155,0.01789989,0.06488557,0.025149,0.08722548,0.02670107,0.01881411,0.07678625
3648.659,0.09226584,0.01809603,0.06501506,0.02547854,0.08740723,0.02663065,0.01858461,0.07628176
3649.141,0.09214774,0.01820847,0.06499363,0.02602944,0.08704176,0.02650562,0.0184622,0.07529411
3649.624,0.09231221,0.01819736,0.06488878,0.02664069,0.08637195,0.02639287,0.0185583,0.07410077
3650.105,0.0926614,0.01809498,0.06479618,0.02712939,0.08571737,0.02636688,0.01885831,0.07300173
3650.588,0.09305218,0.0179676,0.06477471,0.02738297,0.08529782,0.02647499,0.01924723,0.07217995
3651.07,0.09337603,0.01786805,0.06482472,0.02739274,0.08516155,0.02671155,0.01958932,0.0716659
3651.552,0.09358735,0.0178147,0.06491739,0.02721263,0.08524639,0.02703297,0.01979847,0.07140125
3652.034,0.09368072,0.01780346,0.06502163,0.02690837,0.08546528,0.02737937,0.01984155,0.0713101
3652.516,0.09367289,0.01782103,0.0651189,0.02653238,0.08574736,0.02769269,0.01973086,0.07132941
3652.998,0.09358616,0.01785623,0.06520402,0.02611586,0.08605131,0.02792681,0.01950393,0.07141867
3653.48,0.09344302,0.01790559,0.06528138,0.02567573,0.08635647,0.02805059,0.01921038,0.0715528
3653.962,0.09326695,0.01797275,0.06535889,0.02522219,0.08665417,0.02805278,0.01890585,0.07171654
3654.445,0.09308363,0.01806563,0.0654408,0.02477058,0.08693263,0.02794481,0.0186441,0.07189868
3654.927,0.09292396,0.01818739,0.06552,0.02436,0.08715982,0.0277634,0.01847172,0.07208381
3655.409,0.0928165,0.01833146,0.06557374,0.02405208,0.08728658,0.02756221,0.0184102,0.07225374
3655.891,0.09277613,0.018481,0.06557271,0.02391224,0.08726636,0.02739428,0.01844617,0.07239223
3656.373,0.09279367,0.01861361,0.06549647,0.02397455,0.0870839,0.02729012,0.01853777,0.07248989
3656.855,0.09283926,0.01871134,0.06535309,0.0242139,0.08677205,0.02724808,0.01864003,0.07254799
3657.337,0.09287844,0.01876442,0.06517318,0.02456162,0.08639247,0.02724494,0.01873002,0.07257302
3657.819,0.09288692,0.01876834,0.06499773,0.02493673,0.08601086,0.02725372,0.0188135,0.07256944
3658.302,0.09285983,0.01872211,0.06486062,0.02527757,0.08567336,0.02725828,0.01891276,0.07253901
3658.784,0.09280808,0.0186268,0.06478602,0.02554491,0.08540495,0.02725623,0.01904853,0.07248166
3659.266,0.09275432,0.01848699,0.0647899,0.02571897,0.08521096,0.02725549,0.01922635,0.07240163
3659.748,0.09272421,0.01831313,0.06487767,0.02579788,0.08507857,0.02726345,0.01943004,0.07230905
3660.23,0.09274165,0.01812446,0.06504634,0.0257901,0.08498266,0.02728019,0.01962521,0.07222067
3660.712,0.09282171,0.01794942,0.06528155,0.02570964,0.08489364,0.02729207,0.0197697,0.07215498
3661.194,0.09296631,0.01781893,0.06555821,0.02556951,0.08479086,0.02727749,0.01983319,0.07212298
3661.676,0.09316462,0.0177629,0.06583944,0.02537985,0.08466906,0.02721324,0.01980627,0.07212277
3662.158,0.09339552,0.01780076,0.06607913,0.02514796,0.08454318,0.02708679,0.01970534,0.07213673
3662.641,0.09363432,0.01793335,0.06623339,0.02488258,0.08444057,0.0269039,0.01956221,0.0721397
3663.123,0.09385545,0.01814159,0.06626458,0.02459974,0.08439141,0.02669067,0.0194144,0.07210694
3663.605,0.09403633,0.01838823,0.06615406,0.0243258,0.08441435,0.02648763,0.01928956,0.07202735
3664.087,0.0941623,0.01862945,0.06590748,0.02409064,0.08450706,0.02633577,0.01919683,0.07190989
3664.569,0.09422465,0.01882201,0.06555447,0.0239246,0.08464346,0.02626928,0.01912904,0.07178365
3665.051,0.09422307,0.0189361,0.06514091,0.02384603,0.08477964,0.02630619,0.01906858,0.07168927
3665.533,0.09416317,0.01896129,0.06471102,0.02385569,0.08486796,0.02644682,0.01899676,0.07166361
3666.015,0.09405559,0.0189055,0.06430215,0.0239353,0.08486251,0.02667649,0.01889937,0.07173276
3666.498,0.09391276,0.01879103,0.06393205,0.02405045,0.08473255,0.02697116,0.01876917,0.07190108
3666.98,0.09374499,0.01864442,0.0635988,0.02416262,0.08446915,0.02730601,0.01860307,0.07215293
3667.462,0.09355881,0.01849046,0.06328937,0.02423095,0.08409351,0.02765228,0.01839738,0.07244938
3667.944,0.09335551,0.01834074,0.06299741,0.02422845,0.08366729,0.0279813,0.01814549,0.07273515
3668.426,0.09313353,0.01818843,0.06274743,0.02415143,0.08329462,0.02826213,0.01784358,0.07295165
3668.908,0.09290086,0.01801094,0.06261259,0.02403399,0.0831162,0.02846281,0.01751428,0.07305432
3669.39,0.09268808,0.0177942,0.06269084,0.02393727,0.08324101,0.028566,0.01722621,0.07304265
3669.872,0.09254549,0.01755788,0.06303278,0.02390726,0.08366667,0.02859168,0.01707116,0.07296371
3670.354,0.09251345,0.01735028,0.06358966,0.02393529,0.08426502,0.0286002,0.01710212,0.07288177
3670.837,0.09259486,0.01720865,0.06424632,0.02396434,0.08487606,0.02865166,0.01729038,0.0728272
3671.319,0.09276182,0.017135,0.06489497,0.02393917,0.08539561,0.02877044,0.01756068,0.07279167
3671.801,0.09297894,0.01710675,0.06546529,0.02383746,0.08578858,0.02894625,0.01784173,0.07274677
3672.283,0.09321947,0.01709565,0.06592599,0.02367625,0.08606727,0.0291494,0.01809532,0.07266515
3672.765,0.0934682,0.01708326,0.06626195,0.02350088,0.08626439,0.02935245,0.01831443,0.07252701
3673.247,0.09371329,0.01706894,0.06645684,0.02338101,0.08641496,0.02953832,0.01851082,0.07232354
3673.729,0.0939442,0.01707574,0.06648591,0.02340068,0.08654193,0.029699,0.01871423,0.07206123
3674.211,0.09414067,0.01714831,0.06631935,0.02363787,0.08663767,0.02981989,0.01896052,0.07177398
3674.694,0.09427485,0.0173395,0.0659507,0.02410581,0.0866522,0.02985886,0.01928121,0.07152948
3675.176,0.09432866,0.01766825,0.06543825,0.0246899,0.08653246,0.02976488,0.01966937,0.0713951
3675.658,0.0943094,0.01808565,0.06490858,0.0251781,0.08628981,0.02953977,0.02005544,0.07138153
3676.14,0.09423532,0.01849286,0.06448601,0.02540992,0.08600478,0.02925866,0.0203271,0.07143313
3676.622,0.09411409,0.01880415,0.06422501,0.02537147,0.08575386,0.02900128,0.02040295,0.07148909
3677.104,0.09394646,0.01897183,0.06412303,0.02514401,0.08557152,0.02879767,0.02026341,0.07152323
3677.586,0.09374097,0.01898494,0.06415632,0.02483182,0.0854601,0.02864161,0.0199408,0.07154303
3678.068,0.09351943,0.01886061,0.06429858,0.02452124,0.0854086,0.02851615,0.01949875,0.07157261
3678.551,0.09331734,0.01863744,0.06452521,0.02427549,0.08540468,0.02841533,0.01901773,0.07164145
3679.033,0.09317359,0.01837261,0.06480673,0.02413114,0.085435,0.02834125,0.01858374,0.0717731
3679.515,0.09311149,0.01812557,0.06511042,0.02409332,0.08548553,0.0282953,0.01826197,0.07197652
3679.997,0.09313045,0.01794508,0.06540206,0.02414323,0.08554292,0.02827233,0.0180869,0.07224506
3680.479,0.0932015,0.01785269,0.06565458,0.02424486,0.08559731,0.02825833,0.01804994,0.07255744
3680.961,0.09328154,0.01783898,0.06585273,0.02436379,0.08564486,0.02823562,0.01811094,0.07288594
3681.443,0.09332627,0.01787437,0.06598952,0.02447395,0.08568604,0.02818775,0.01821584,0.07319836
3681.925,0.09330642,0.01792084,0.06606343,0.0245646,0.08572384,0.02810874,0.01831429,0.07346319
3682.407,0.09321466,0.01794671,0.06607678,0.02463865,0.08576037,0.02800417,0.01837136,0.07365207
3682.89,0.09306385,0.01792986,0.066035,0.02470541,0.08579458,0.02789256,0.01836618,0.07373878
3683.372,0.09288058,0.01786503,0.06595021,0.02477687,0.08582222,0.02779703,0.01829468,0.07370562
3683.854,0.09269339,0.01776138,0.06584018,0.02486016,0.08583701,0.02773673,0.01816649,0.07354648
3684.336,0.09252589,0.01764114,0.06572931,0.02495719,0.08583411,0.02771973,0.01800411,0.0732673
3684.818,0.0923888,0.01753144,0.06564249,0.02506307,0.08581459,0.02773969,0.017836,0.07288285
3685.3,0.0922834,0.01746031,0.06559888,0.0251704,0.08578668,0.02778066,0.01769268,0.0724085
3685.782,0.09220965,0.01745406,0.06560988,0.02526926,0.08576769,0.02782455,0.01760324,0.07186232
3686.264,0.09217699,0.01753283,0.06567499,0.02535227,0.08577952,0.02786367,0.01758763,0.07126404
3686.747,0.0922128,0.01770617,0.065781,0.0254158,0.08584256,0.02790851,0.01764769,0.07064535
3687.229,0.09236459,0.01795857,0.06589915,0.02546096,0.08596287,0.02799234,0.01775438,0.07007181
3687.711,0.09268512,0.01824362,0.06599064,0.02549514,0.08611884,0.02816085,0.01784685,0.06964803
3688.193,0.09320045,0.01848665,0.06601503,0.02552784,0.08625646,0.02844665,0.01785251,0.06949928
3688.675,0.09387049,0.01861268,0.06594621,0.02556302,0.086306,0.02883364,0.01773439,0.06971146
3689.157,0.09458454,0.01859117,0.06578768,0.02558861,0.08622491,0.02924746,0.01753157,0.07025928
3689.639,0.09520511,0.01845398,0.06556736,0.02558137,0.08602647,0.02958435,0.01734822,0.07099817
3690.121,0.09563156,0.01827161,0.06531816,0.0255239,0.08577147,0.02976116,0.01729615,0.07173196
3690.604,0.09583419,0.01810862,0.06506249,0.02542125,0.08552933,0.02975253,0.01743126,0.07231199
3691.085,0.09583855,0.01800183,0.06481212,0.02529787,0.08535217,0.02958482,0.01774391,0.07267108
3691.568,0.0956973,0.01795571,0.0645746,0.02518368,0.08526208,0.02931746,0.01817351,0.07282119
3692.05,0.09546374,0.017953,0.0643571,0.02509683,0.08525362,0.02901615,0.01863998,0.07282213
3692.532,0.09518136,0.01796819,0.06416729,0.02503896,0.08530404,0.02873769,0.01906708,0.07274967
3693.014,0.09488228,0.01797903,0.06401061,0.02499467,0.08538277,0.02852043,0.01939698,0.07267259
3693.496,0.0945886,0.0179738,0.06388755,0.0249414,0.08546194,0.02838005,0.01960236,0.07263451
3693.978,0.09432047,0.01795393,0.06379623,0.02485637,0.08551916,0.02831822,0.01967742,0.07265455
3694.46,0.09409681,0.01793311,0.06373569,0.02472701,0.08554365,0.02832646,0.01963596,0.07272459
3694.942,0.09393237,0.01793135,0.06371015,0.02455766,0.08553831,0.02839074,0.01950403,0.07281692
3695.425,0.0938353,0.01796774,0.06373274,0.02437176,0.08551972,0.0284934,0.01931396,0.07289203
3695.907,0.09380031,0.01805038,0.06382398,0.02420631,0.08551507,0.0286161,0.01909623,0.07291453
3696.389,0.09380891,0.01817027,0.06400353,0.02409681,0.0855512,0.02874406,0.01887128,0.07286846
3696.871,0.09383281,0.01830173,0.06428027,0.02406806,0.08564728,0.02886447,0.01864935,0.07276222
3697.353,0.09384382,0.01841092,0.06464303,0.02412564,0.08580565,0.02896887,0.01843089,0.07262625
3697.835,0.09382273,0.01846881,0.06505979,0.02426004,0.08601068,0.02905324,0.01821287,0.07249872
3698.317,0.09376065,0.01845743,0.06547736,0.02445569,0.08622967,0.02911703,0.01799511,0.07241703
3698.799,0.093658,0.01837605,0.06583185,0.02470044,0.086419,0.02916324,0.01778589,0.07240649
3699.281,0.09351905,0.01824053,0.06606221,0.02499055,0.08653314,0.02919781,0.01760167,0.07247592
3699.764,0.09334836,0.01807984,0.06611993,0.02532373,0.08652704,0.02922756,0.01746692,0.07261665
3700.246,0.09314939,0.01792791,0.06599154,0.02568901,0.08637437,0.02925493,0.01740715,0.07280311
3700.728,0.09292927,0.01781184,0.06571123,0.02605499,0.08608294,0.02927407,0.01743782,0.07299867
3701.21,0.09270637,0.01774222,0.06536341,0.02636251,0.08570703,0.02926878,0.01755366,0.07316397
3701.692,0.09251182,0.01770945,0.06504823,0.02654158,0.08533274,0.02922219,0.01772373,0.07327326
3702.174,0.09238032,0.01769185,0.06483842,0.02653983,0.08504251,0.02912986,0.01790136,0.07332043
3702.656,0.09233919,0.0176702,0.06475594,0.0263429,0.0848867,0.02900285,0.01804243,0.0733162
3703.138,0.09239412,0.01764014,0.06477408,0.0259794,0.0848675,0.02886423,0.01812289,0.07327581
3703.621,0.0925286,0.01761213,0.0648463,0.02550517,0.08495411,0.02873821,0.0181432,0.07321046
3704.103,0.09270879,0.01760705,0.06492779,0.0249884,0.08510131,0.0286426,0.01812296,0.07312487
3704.585,0.09289383,0.01764584,0.06499123,0.0244907,0.08526681,0.0285806,0.01809106,0.07301813
3705.067,0.09304293,0.01774357,0.06502631,0.02406316,0.08541877,0.0285408,0.01807829,0.07288871
3705.549,0.09312401,0.01790409,0.06503511,0.02374384,0.08553836,0.02849694,0.01810987,0.07273758
3706.031,0.09312321,0.0181184,0.06502366,0.02355254,0.08562201,0.02841534,0.01819847,0.07256986
3706.513,0.09304704,0.01836554,0.06499656,0.02349398,0.08568043,0.02826359,0.0183404,0.07239713
3706.995,0.09292227,0.01861529,0.06495269,0.0235578,0.08573569,0.02802489,0.01851175,0.07223699
3707.478,0.09278376,0.01883776,0.06488615,0.02372312,0.08581537,0.02771025,0.01867322,0.07211109
3707.959,0.0926667,0.01900356,0.06479119,0.02395739,0.08594742,0.02736818,0.01877044,0.07204574
3708.442,0.09259261,0.01908897,0.06466884,0.02421661,0.0861515,0.02708482,0.01874271,0.07206964
3708.924,0.09256288,0.01907652,0.06453265,0.02445098,0.08642926,0.02696065,0.01853862,0.07221027
3709.406,0.09255909,0.01895785,0.06441253,0.02460632,0.08675238,0.0270814,0.01813838,0.07248299
3709.888,0.09255651,0.01874053,0.06434881,0.02464402,0.08705648,0.02745586,0.01758683,0.07287379
3710.37,0.09254718,0.01845505,0.06437318,0.02456457,0.08725926,0.02797957,0.01700614,0.07332707
3710.852,0.09255594,0.01816085,0.06448824,0.02442546,0.08729213,0.02844368,0.01657984,0.07374449
3711.334,0.09263069,0.01793017,0.06465967,0.02431699,0.08714572,0.02865124,0.01646131,0.07402585
3711.816,0.0928046,0.01781464,0.06483795,0.02430435,0.08687337,0.02854458,0.01668571,0.07412069
3712.299,0.09307437,0.01782788,0.06498268,0.0243969,0.08655701,0.02821686,0.01716825,0.07404009
3712.781,0.09339837,0.017945,0.06507877,0.02454987,0.08626121,0.02783347,0.01776161,0.07383631
3713.263,0.09372294,0.01812283,0.06512985,0.02470411,0.08601516,0.02752903,0.01833179,0.07356736
3713.745,0.09400203,0.01831602,0.06514438,0.0248123,0.08582209,0.02737633,0.01878465,0.07327816
3714.227,0.09420952,0.01848951,0.06512885,0.02485602,0.08567359,0.02737882,0.01907652,0.07299286
3714.709,0.09434115,0.01862362,0.06508514,0.02484425,0.08556073,0.0274962,0.01920536,0.07271948
3715.191,0.09440707,0.01871069,0.06501374,0.02480304,0.08548322,0.0276693,0.01919303,0.07245675
3715.673,0.09442659,0.01875445,0.06491648,0.02476503,0.0854474,0.02783942,0.01907868,0.07220054
3716.156,0.09442155,0.01876494,0.06479905,0.0247564,0.08546262,0.02796192,0.01890722,0.07194898
3716.638,0.09441034,0.01875382,0.06467399,0.02478873,0.08553505,0.02801018,0.0187233,0.07170928
3717.12,0.0944032,0.01872815,0.06455762,0.02485226,0.08565835,0.02798271,0.01855968,0.07149771
3717.602,0.09439937,0.01868911,0.06446526,0.02491939,0.08580969,0.02790045,0.01842998,0.07133613
3718.084,0.09438875,0.01862793,0.06440718,0.02495397,0.08594865,0.02780106,0.01832715,0.07124687
3718.566,0.09435618,0.01853099,0.06438328,0.02492948,0.08603051,0.02772584,0.01822705,0.07124068
3719.048,0.09428847,0.01838448,0.06438464,0.02484111,0.08602006,0.02770698,0.01810044,0.07131013
3719.53,0.0941802,0.01817893,0.0643985,0.02471024,0.08590455,0.02775917,0.0179279,0.07142806
3720.012,0.09403813,0.01791388,0.06441668,0.02457513,0.08570123,0.02787281,0.01771116,0.07155595
3720.495,0.09388113,0.01760031,0.06444166,0.02447758,0.085455,0.0280164,0.01747698,0.07165305
3720.977,0.09373807,0.01726124,0.06448936,0.02444906,0.08523118,0.02813728,0.01727341,0.07168815
3721.459,0.09363803,0.01692787,0.06458272,0.02449775,0.08509241,0.02817979,0.01715097,0.07165118
3721.941,0.09360022,0.01663625,0.06474461,0.02460821,0.08508115,0.02809856,0.01714623,0.07155738
3722.423,0.093624,0.01641998,0.0649844,0.02474814,0.08520028,0.02788213,0.01726433,0.07144172
3722.905,0.09368676,0.01629937,0.06529193,0.0248851,0.08541336,0.02756203,0.01747648,0.07134086
3723.387,0.09375095,0.01628139,0.06563609,0.02499625,0.08565792,0.02720897,0.01773214,0.07128017
3723.869,0.09377896,0.01635887,0.06596927,0.02507133,0.08586869,0.0269129,0.01797834,0.07126379
3724.352,0.09374989,0.01651371,0.06623886,0.02510938,0.08600182,0.02675071,0.01817906,0.07127859
3724.834,0.09366649,0.01671702,0.0663901,0.0251109,0.08603907,0.02677095,0.01831706,0.0713024
3725.316,0.09355899,0.01692895,0.06638036,0.0250779,0.08599357,0.02696906,0.01839499,0.07131746
3725.798,0.09347245,0.01710737,0.06619756,0.0250166,0.08590217,0.02728503,0.01842992,0.07132058
3726.28,0.09345198,0.01721614,0.06586993,0.02494259,0.08581422,0.02761537,0.01844838,0.07132398
3726.762,0.09351999,0.01724014,0.06546371,0.02487935,0.08577213,0.02785609,0.01847678,0.07134963
3727.244,0.09366849,0.01718932,0.06505627,0.02484769,0.08579484,0.02794836,0.01853263,0.07141557
3727.726,0.09386865,0.01709274,0.06471639,0.0248598,0.08587956,0.02788103,0.01862767,0.07153117
3728.208,0.09408784,0.01698776,0.06448766,0.02491397,0.08600753,0.02768393,0.01876779,0.07169496
3728.691,0.09430377,0.01690962,0.06438746,0.02499646,0.08615746,0.02740143,0.0189561,0.07189989
3729.173,0.094506,0.01689556,0.06441987,0.02508272,0.08630938,0.02708635,0.01918927,0.0721368
3729.655,0.0946964,0.01697969,0.06458046,0.02514178,0.08644931,0.02679056,0.01945218,0.0723963
3730.137,0.09488285,0.01719164,0.06486335,0.02514438,0.08657187,0.02656274,0.0197136,0.07267085
3730.619,0.09506845,0.0175493,0.06525657,0.02506921,0.08667842,0.02644959,0.01991704,0.07295021
3731.101,0.09524401,0.01804903,0.06574101,0.02491953,0.08678028,0.02648343,0.01999585,0.07322299
3731.583,0.09538507,0.01866041,0.06628799,0.0247292,0.08689823,0.02667098,0.0198982,0.07347666
3732.065,0.09545711,0.01932238,0.0668519,0.02456511,0.08705968,0.02698021,0.01962326,0.07370313
3732.548,0.09543347,0.01996093,0.06737939,0.02449836,0.08728657,0.02734822,0.01923689,0.07390308
3733.03,0.09531178,0.02049936,0.06781088,0.02457548,0.08758068,0.02769528,0.01885495,0.07409058
3733.512,0.09512476,0.0208578,0.06808062,0.02479836,0.08790613,0.02793389,0.01860877,0.07429373
3733.994,0.09492914,0.02095638,0.0681217,0.02512395,0.08818622,0.02798307,0.01858424,0.0745418
3734.476,0.09478298,0.02072701,0.06788745,0.02547812,0.08831739,0.02778222,0.01878249,0.07484779
3734.958,0.09471135,0.0201634,0.06739099,0.02577931,0.08821358,0.02732533,0.01910426,0.07518611
3735.44,0.09468521,0.01936728,0.06673217,0.02597468,0.08787816,0.02669166,0.01940743,0.07548798
3735.922,0.09463871,0.01852233,0.0660665,0.02605149,0.08741633,0.02602823,0.01958773,0.07567225
3736.405,0.09451621,0.01780289,0.06552812,0.02602092,0.08697044,0.02547944,0.01963168,0.07568482
3736.887,0.09431075,0.01728794,0.06517112,0.02589601,0.08663249,0.02512042,0.01959246,0.07551888
3737.369,0.09405947,0.01696905,0.06498301,0.02568433,0.08642462,0.02495893,0.01953831,0.07519716
3737.851,0.09382482,0.01679027,0.06491933,0.02539384,0.08631905,0.02496532,0.01952079,0.07475552
3738.333,0.09366804,0.01668597,0.06493367,0.02504088,0.08626793,0.02509886,0.01956093,0.07423475
3738.815,0.09363949,0.01659964,0.06499154,0.02465352,0.08622202,0.02532494,0.01965343,0.07368293
3739.297,0.09376401,0.01649354,0.06507421,0.02427132,0.08614048,0.02561589,0.01977332,0.07315633
3739.779,0.09403349,0.01635209,0.06517655,0.02393281,0.08599704,0.02594822,0.01988771,0.0727076
3740.261,0.09441049,0.01618119,0.06530131,0.02367143,0.08578088,0.02629692,0.01996521,0.07238566
3740.744,0.09483925,0.01600704,0.06545245,0.02350529,0.08549672,0.02663469,0.01998929,0.07222299
3741.226,0.09526902,0.01586778,0.06563082,0.02343565,0.08516094,0.02693629,0.01996311,0.07223008
3741.708,0.09565928,0.01581131,0.06583169,0.02345069,0.08480585,0.02718002,0.01990762,0.07239804
3742.19,0.09598751,0.01588336,0.06604628,0.02353241,0.08448011,0.0273547,0.01985163,0.0726984
3742.672,0.09624238,0.01611352,0.06626507,0.02366646,0.08424978,0.02746217,0.01981886,0.07308929
3743.154,0.09640618,0.01647755,0.06647884,0.02383955,0.08419535,0.02751652,0.01980832,0.07350156
3743.636,0.09644739,0.01687311,0.06667837,0.0240452,0.08437632,0.02753649,0.01979408,0.0738476
3744.118,0.09633304,0.01714952,0.06685111,0.02427673,0.08477784,0.02753787,0.01974385,0.07405107
3744.601,0.09606507,0.01720038,0.06698249,0.02452007,0.08528394,0.02753264,0.01965778,0.07409421
3745.083,0.09569143,0.01705096,0.0670658,0.0247438,0.08573909,0.02753174,0.01956813,0.07402813
3745.565,0.09527869,0.01681196,0.06710278,0.02491494,0.08603571,0.02753527,0.01951231,0.07392203
3746.047,0.09489124,0.01660203,0.06709388,0.02501983,0.08613444,0.02752768,0.01952654,0.07382366
3746.529,0.09458344,0.01649475,0.06703477,0.02506672,0.08604588,0.02748835,0.01963948,0.07374615
3747.011,0.0944057,0.01652318,0.06691781,0.02507755,0.08580353,0.02740542,0.01987733,0.07368481
3747.493,0.0944142,0.01669196,0.06673982,0.02507463,0.08546442,0.02729468,0.02025347,0.07363302
3747.975,0.09465455,0.0169729,0.06650653,0.02507585,0.08510972,0.02719827,0.02076076,0.07359325
3748.458,0.09513693,0.01729522,0.06623562,0.02508472,0.08484951,0.02718051,0.02135082,0.07358357
3748.939,0.09578204,0.01752847,0.06596075,0.02508415,0.08481825,0.02730755,0.0219086,0.07363398
3749.422,0.09640052,0.01752588,0.0657165,0.02503961,0.0851177,0.02760605,0.02227399,0.07376675
3749.904,0.09672593,0.01720232,0.06552123,0.02491912,0.085747,0.02802481,0.02230024,0.07396379
3750.386,0.09654401,0.01662613,0.06536627,0.02472574,0.08655081,0.0284346,0.02194439,0.07414588
3750.868,0.09585362,0.01600834,0.06523134,0.02451001,0.08729062,0.02870751,0.02130839,0.07420974
3751.35,0.09487643,0.01558593,0.0651098,0.02434761,0.08777846,0.02879285,0.02057797,0.07409362
3751.832,0.09392166,0.01549401,0.0650166,0.02429747,0.0879671,0.02873386,0.01991593,0.07381378
3752.314,0.0932122,0.01572011,0.06497629,0.02437059,0.08793192,0.02861862,0.01939744,0.07344577
3752.796,0.09283663,0.01616761,0.06500461,0.0245434,0.08778636,0.02852326,0.01902734,0.07307556
3753.279,0.0927748,0.01672111,0.0651021,0.02477644,0.08762446,0.02848704,0.01878121,0.07276773
3753.761,0.09294876,0.01729073,0.06525232,0.02503517,0.08749254,0.02850994,0.01863568,0.07255068
3754.243,0.09326879,0.01781895,0.06543035,0.02529627,0.08740202,0.02856988,0.01858548,0.07242679
3754.725,0.0936502,0.01827317,0.06560649,0.02554523,0.08733993,0.02863545,0.01864271,0.07237837
3755.207,0.09402807,0.0186404,0.06575332,0.02577613,0.08728141,0.02867606,0.01882675,0.07237625
3755.689,0.09434588,0.01890725,0.06584737,0.02598057,0.08719913,0.02866675,0.01915116,0.07238472
3756.171,0.09456255,0.01905596,0.06587381,0.02614656,0.0870707,0.02859172,0.01960677,0.07236805
3756.653,0.09465747,0.01906436,0.06583128,0.02625925,0.08688884,0.02844687,0.02015429,0.07230045
3757.135,0.09463122,0.01890994,0.06573295,0.02630189,0.08666553,0.02824006,0.02071402,0.07217079
3757.618,0.09450655,0.01858666,0.06560544,0.02626443,0.08643419,0.02799103,0.02118319,0.07198928
