absorbance_2.2_1,2.2_1,2.2_2,2.2_3,2.2_4
2561.004,0.08880579,0.01836239,0.0644241,0.02477878
2561.486,0.0888622,0.01831458,0.0644995,0.02486193
2561.968,0.08896671,0.01832682,0.06456584,0.02495516
2562.45,0.0890926,0.01839382,0.06461377,0.02506457
2562.932,0.08922049,0.01850282,0.06464253,0.0251908
2563.415,0.08934254,0.01863664,0.0646569,0.02532705
2563.897,0.08946216,0.01877616,0.06466253,0.02545859
2564.379,0.08958841,0.01890721,0.06465981,0.02556852
2564.861,0.08973027,0.01902018,0.06464319,0.02564034
2565.343,0.08989072,0.01911127,0.0646021,0.02566368
2565.825,0.09006545,0.01918003,0.06452744,0.02563762
2566.307,0.090244,0.01922699,0.0644163,0.02556961
2566.789,0.09041262,0.01925097,0.06427542,0.02547354
2567.271,0.09055787,0.01924897,0.06411856,0.02536371
2567.754,0.09066677,0.01921753,0.06396412,0.02525363
2568.236,0.09072825,0.01915652,0.06382705,0.02515392
2568.718,0.09073336,0.0190718,0.06371493,0.02507262
2569.2,0.09067541,0.01897635,0.0636263,0.02501711
2569.682,0.09055356,0.01888815,0.0635524,0.02499443
2570.164,0.09037384,0.01882305,0.06348214,0.02500985
2570.646,0.0901522,0.01879005,0.06340599,0.02506435
2571.128,0.08991303,0.01878642,0.06331956,0.02515094
2571.611,0.08968338,0.01879759,0.06322492,0.02525537
2572.093,0.08949132,0.01880051,0.06313021,0.02535755
2572.575,0.08935779,0.0187735,0.06304687,0.02543826
2573.057,0.089293,0.01870431,0.0629863,0.02548644
2573.539,0.08929648,0.01859537,0.06295909,0.02550317
2574.021,0.08935809,0.01846432,0.06297079,0.02550199
2574.503,0.08946231,0.01833722,0.06302147,0.02550323
2574.985,0.08958975,0.01824186,0.06310435,0.02552672
2575.468,0.0897223,0.01819627,0.0632074,0.02558217
2575.95,0.0898445,0.01820374,0.06331658,0.02566444
2576.432,0.08994419,0.01825194,0.06341878,0.02575419
2576.914,0.09001555,0.01831945,0.06350731,0.02582581
2577.396,0.09005808,0.0183824,0.06358347,0.02585578
2577.878,0.0900785,0.01842128,0.06365671,0.02583088
2578.36,0.09008823,0.0184278,0.06373985,0.02575344
2578.842,0.09010104,0.01840434,0.06384355,0.02563941
2579.324,0.09013048,0.01836219,0.06397135,0.02551454
2579.807,0.0901839,0.01831595,0.0641166,0.02540428
2580.289,0.09026115,0.01827966,0.06426404,0.0253298
2580.771,0.09035292,0.01826358,0.06439432,0.02530496
2581.253,0.09044408,0.01827175,0.06449159,0.02533535
2581.735,0.0905161,0.0183024,0.06454713,0.02542081
2582.217,0.09055223,0.01834831,0.06456144,0.02555707
2582.699,0.09054257,0.01840007,0.06454168,0.02573628
2583.181,0.090486,0.01844695,0.06449796,0.02594552
2583.664,0.09039139,0.01848095,0.06443856,0.02616565
2584.146,0.09027511,0.01849927,0.06436889,0.02637446
2584.628,0.09015869,0.01850506,0.0642921,0.02654686
2585.11,0.09006426,0.0185065,0.06421285,0.02666189
2585.592,0.09000748,0.01851268,0.06413842,0.02670814
2586.074,0.08999591,0.01853007,0.06407988,0.02668574
2586.556,0.0900244,0.01855752,0.06404814,0.02660651
2587.038,0.09007767,0.0185866,0.06404818,0.02648842
2587.521,0.090132,0.01860326,0.06407659,0.02635233
2588.002,0.0901639,0.01859454,0.06412006,0.02621443
2588.485,0.09015813,0.01855597,0.06416114,0.0260841
2588.967,0.09011272,0.01849479,0.06418415,0.02596536
2589.449,0.09004201,0.01843039,0.06418367,0.02585956
2589.931,0.08997181,0.01838719,0.06416711,0.02576791
2590.413,0.08993395,0.01838767,0.06415321,0.02569338
2590.895,0.08995297,0.0184422,0.06416316,0.02563853
2591.377,0.09003868,0.01854568,0.06421089,0.02560278
2591.859,0.09018202,0.01867745,0.06429666,0.0255786
2592.342,0.09035756,0.01880998,0.0644045,0.02555273
2592.824,0.09053151,0.01891739,0.06450843,0.025509
2593.306,0.09066968,0.01898297,0.06458081,0.02543458
2593.788,0.09074971,0.01900388,0.06460523,0.02532738
2594.27,0.09076388,0.01898984,0.06458156,0.0251997
2594.752,0.0907198,0.01895894,0.06452785,0.02507763
2595.234,0.0906347,0.01893009,0.06447195,0.02499272
2595.716,0.09053067,0.01891979,0.06444339,0.02497327
2596.198,0.09042872,0.01893963,0.06446376,0.02503552
2596.681,0.09034409,0.01899494,0.06453929,0.02517702
2597.163,0.09028777,0.01908618,0.06466135,0.0253778
2597.645,0.09026628,0.01920815,0.06480949,0.02560611
2598.127,0.09028302,0.01934958,0.06496022,0.02583076
2598.609,0.09033815,0.01949182,0.0650897,0.02602659
2599.091,0.09042753,0.01961069,0.06517928,0.02618158
2599.573,0.09054278,0.01968293,0.06521728,0.02629651
2600.055,0.09067012,0.01969012,0.0651967,0.02637979
2600.538,0.0907929,0.01962725,0.06511535,0.02644116
2601.02,0.09089503,0.01950471,0.06497639,0.0264857
2601.502,0.09096321,0.0193473,0.06478828,0.02651254
2601.984,0.0909899,0.01918756,0.06456662,0.02651649
2602.466,0.09097473,0.01905332,0.0643318,0.02649364
2602.948,0.0909232,0.01896364,0.06410901,0.02644557
2603.43,0.09084567,0.01892232,0.06392252,0.02638184
2603.912,0.09075524,0.01892055,0.06379088,0.02631841
2604.395,0.09066718,0.01894356,0.06372537,0.02627398
2604.876,0.09059697,0.01897789,0.0637273,0.02626309
2605.359,0.09055737,0.01901725,0.06379008,0.02629036
2605.841,0.09055787,0.01906225,0.06390112,0.02634949
2606.323,0.09060021,0.0191164,0.06404581,0.02642413
2606.805,0.09067703,0.01918099,0.0642105,0.02649366
2607.287,0.0907718,0.01925073,0.06438231,0.02653767
2607.769,0.09086287,0.01931432,0.06455023,0.02654353
2608.251,0.09092911,0.01935871,0.06470483,0.02650887
2608.733,0.09095545,0.01937536,0.06483626,0.02644167
2609.216,0.09093914,0.01936665,0.06493636,0.02635615
2609.698,0.09088998,0.0193466,0.06499877,0.02626891
2610.18,0.09082766,0.01933849,0.0650205,0.02619331
2610.662,0.09077382,0.01936521,0.06500358,0.02613482
2611.144,0.09074536,0.01944256,0.06495596,0.02609023
2611.626,0.09074861,0.01957216,0.06489036,0.0260489
2612.108,0.09077773,0.01974061,0.0648219,0.02599815
2612.59,0.09081697,0.01992161,0.06476659,0.02592751
2613.073,0.09084643,0.02008289,0.0647373,0.02583465
2613.555,0.09085027,0.02019623,0.06474033,0.02572743
2614.037,0.09081961,0.0202413,0.06477438,0.02562441
2614.519,0.09075588,0.0202111,0.06482901,0.02555024
2615.001,0.09066898,0.02011156,0.06488892,0.02552739
2615.483,0.0905748,0.01996049,0.06493515,0.02557101
2615.965,0.09049129,0.01978332,0.06495179,0.02568239
2616.447,0.09043375,0.01960579,0.06493122,0.02584818
2616.929,0.0904142,0.01945291,0.06487656,0.02604184
2617.412,0.09043841,0.01934181,0.06480182,0.02623097
2617.894,0.09050526,0.01927946,0.06472776,0.02638707
2618.376,0.0906068,0.01926251,0.06467769,0.02648928
2618.858,0.09072895,0.01927891,0.06466937,0.02653087
2619.34,0.09085465,0.01931257,0.06470923,0.02651785
2619.822,0.09096584,0.0193472,0.06479105,0.0264658
2620.304,0.0910492,0.01937204,0.06489761,0.02639351
2620.786,0.09109919,0.0193836,0.06500623,0.02631678
2621.269,0.09111914,0.01938547,0.0650938,0.02624683
2621.751,0.09111975,0.01938572,0.06514432,0.02618798
2622.233,0.09111481,0.019393,0.06515159,0.02613999
2622.715,0.09111708,0.01941407,0.06511889,0.02610083
2623.197,0.09113175,0.01945161,0.06505614,0.0260694
2623.679,0.09115585,0.01950431,0.06497505,0.02604733
2624.161,0.09117856,0.01956782,0.06488684,0.02603853
2624.643,0.09118564,0.01963622,0.06479888,0.02604814
2625.125,0.09116432,0.01970288,0.0647158,0.02608081
2625.608,0.09110747,0.01976005,0.06464088,0.02613913
2626.09,0.09101645,0.01980103,0.06457827,0.02622222
2626.572,0.09090134,0.01982045,0.06453346,0.02632507
2627.054,0.09077901,0.01981687,0.06451339,0.02643907
2627.536,0.09066911,0.01979402,0.06452359,0.02655357
2628.018,0.09059126,0.01976167,0.06456641,0.0266572
2628.5,0.09056223,0.01973417,0.06463955,0.02674051
2628.982,0.09059164,0.01972455,0.06473526,0.02679941
2629.465,0.09068056,0.01974174,0.0648417,0.02683502
2629.947,0.09081989,0.01978514,0.06494513,0.026855
2630.429,0.09099055,0.0198448,0.0650328,0.02686954
2630.911,0.09116526,0.0199034,0.06509422,0.02688856
2631.393,0.09131328,0.0199422,0.06512301,0.02691673
2631.875,0.09140972,0.01994797,0.06511734,0.02695131
2632.357,0.09143904,0.01991653,0.06508061,0.0269818
2632.839,0.0914019,0.01985417,0.06502156,0.02699414
2633.322,0.0913145,0.01977341,0.06495297,0.02697653
2633.804,0.09120642,0.01969087,0.0648919,0.0269248
2634.286,0.09111115,0.01962004,0.06485552,0.02684577
2634.768,0.09105581,0.01956913,0.06485716,0.02675641
2635.25,0.09105667,0.01954094,0.06490346,0.02667999
2635.732,0.0911134,0.01953516,0.0649903,0.02663807
2636.214,0.091212,0.01954957,0.06510386,0.02664305
2636.696,0.09132954,0.01958272,0.06522231,0.02669564
2637.178,0.09144332,0.01963226,0.0653237,0.02678403
2637.661,0.09153684,0.01969527,0.06539185,0.02688948
2638.143,0.09160254,0.01976677,0.06542169,0.02699146
2638.625,0.09164181,0.01984038,0.06542109,0.02707488
2639.107,0.09166255,0.01991012,0.06540702,0.0271332
2639.589,0.09167484,0.01997203,0.06540047,0.02716742
2640.071,0.09168803,0.02002582,0.06541669,0.02718281
2640.553,0.09171007,0.02007284,0.06546086,0.02718536
2641.035,0.0917481,0.02011475,0.06552581,0.0271785
2641.518,0.09180874,0.02014989,0.06559589,0.02716259
2642.0,0.09189849,0.02017228,0.06565267,0.02713638
2642.482,0.09202109,0.02017285,0.06568305,0.02710022
2642.964,0.09217498,0.02014408,0.06568304,0.02705748
2643.446,0.09235048,0.02008475,0.0656603,0.02701584
2643.928,0.09252792,0.0200033,0.0656295,0.02698394
2644.41,0.09268288,0.01991661,0.06560566,0.02696873
2644.892,0.09278838,0.01984661,0.06560016,0.02697131
2645.375,0.09282326,0.01981237,0.0656154,0.02698599
2645.856,0.09277948,0.019822,0.06564595,0.02700153
2646.339,0.09266373,0.01987074,0.06568141,0.0270042
2646.821,0.09249725,0.019941,0.06571104,0.02698277
2647.303,0.09230906,0.02001106,0.06572809,0.02693339
2647.785,0.09213074,0.02006099,0.06573167,0.02686135
2648.267,0.09198686,0.02008147,0.06572643,0.02678144
2648.749,0.09188993,0.02007546,0.06571964,0.02671291
2649.231,0.09183952,0.02005683,0.06572018,0.0266772
2649.713,0.09182478,0.02004272,0.06573495,0.0266904
2650.196,0.09182998,0.02004614,0.06576829,0.02675885
2650.678,0.09183986,0.02007113,0.06582179,0.02687819
2651.16,0.09184565,0.02011139,0.06589345,0.02703263
2651.642,0.09184609,0.02015382,0.06597798,0.0272001
2652.124,0.09184688,0.02018399,0.06606558,0.02735415
2652.606,0.09185719,0.02019291,0.06614333,0.02747228
2653.088,0.09188441,0.02018009,0.06619706,0.02753981
2653.57,0.09193163,0.02015401,0.06621374,0.02755246
2654.052,0.09199525,0.02012764,0.06618652,0.02751731
2654.535,0.09206567,0.02011405,0.06611701,0.02744908
2655.017,0.09212998,0.02012157,0.06601664,0.02736892
2655.499,0.09217605,0.02015104,0.06590343,0.027296
2655.981,0.09219658,0.02019572,0.06579833,0.0272456
2656.463,0.09219058,0.02024352,0.06572045,0.0272267
2656.945,0.09216417,0.02028153,0.06568174,0.02724103
2657.427,0.09212881,0.02029971,0.06568562,0.0272848
2657.909,0.09209844,0.02029318,0.06572834,0.02735143
2658.392,0.09208432,0.02026337,0.06580202,0.0274344
2658.874,0.09209283,0.02021789,0.06589735,0.02752744
2659.356,0.09212324,0.02016776,0.06600496,0.02762546
2659.838,0.0921681,0.02012378,0.06611715,0.02772366
2660.32,0.09221536,0.02009484,0.06622437,0.02781573
2660.802,0.09225164,0.02008523,0.06631577,0.02789302
2661.284,0.09226701,0.02009406,0.06637927,0.027946
2661.766,0.09225684,0.02011655,0.06640366,0.02796474
2662.249,0.09222349,0.02014544,0.06638278,0.02794274
2662.73,0.0921746,0.02017443,0.06631863,0.02787956
2663.213,0.09212159,0.0201987,0.06622232,0.02778299
2663.695,0.09207568,0.02021637,0.06611291,0.0276691
2664.177,0.09204457,0.02022783,0.06601046,0.02755856
2664.659,0.09203154,0.02023441,0.06593286,0.02747477
2665.141,0.09203568,0.02023716,0.06588967,0.02743592
2665.623,0.09205367,0.0202364,0.0658816,0.02745131
2666.105,0.0920818,0.02023248,0.06590195,0.0275181
2666.587,0.09211759,0.02022627,0.06594127,0.02762206
2667.07,0.09216011,0.02022013,0.06599194,0.02774226
2667.552,0.09220872,0.0202174,0.06604946,0.02785495
2668.034,0.09226063,0.02022151,0.0661128,0.02794203
2668.516,0.09230938,0.02023333,0.06618137,0.02799451
2668.998,0.09234428,0.02025062,0.06625158,0.02801367
2669.48,0.09235311,0.02026729,0.06631589,0.02800787
2669.962,0.09232542,0.02027522,0.06636384,0.02798795
2670.444,0.0922568,0.02026737,0.06638539,0.02796237
2670.927,0.09215184,0.02024119,0.06637646,0.02793325
2671.409,0.09202515,0.02019988,0.06634151,0.02789725
2671.891,0.09189923,0.02015339,0.06629408,0.02784865
2672.373,0.09179746,0.020114,0.06625147,0.02778444
2672.855,0.09174047,0.02009401,0.06623023,0.02770829
2673.337,0.09173984,0.0201014,0.06623977,0.02763169
2673.819,0.09179578,0.0201374,0.0662793,0.02756991
2674.301,0.09189779,0.02019737,0.06633831,0.02753819
2674.783,0.09202731,0.0202719,0.06640147,0.0275452
2675.266,0.09216437,0.02035099,0.06645524,0.02758913
2675.748,0.09229024,0.02042594,0.06649201,0.02765826
2676.23,0.09239145,0.02049073,0.06651258,0.02773466
2676.712,0.09246185,0.02054307,0.06652385,0.02780147
2677.194,0.09250105,0.02058283,0.06653519,0.02784712
2677.676,0.09251364,0.02061115,0.06655231,0.02786929
2678.158,0.09250604,0.02062993,0.06657502,0.02787314
2678.64,0.09248658,0.02064194,0.0665962,0.02786786
2679.123,0.09246355,0.02065056,0.06660578,0.02786139
2679.605,0.0924441,0.0206592,0.06659529,0.02785628
2680.087,0.09243516,0.02067021,0.06656194,0.02784957
2680.569,0.09244168,0.02068388,0.06651062,0.02783487
2681.051,0.09246658,0.02069731,0.06645187,0.02780688
2681.533,0.09250993,0.02070502,0.06639849,0.02776444
2682.015,0.09256884,0.02070034,0.0663605,0.02771255
2682.497,0.09263732,0.02067946,0.06634101,0.02766086
2682.979,0.09270684,0.02064337,0.06633569,0.02762086
2683.462,0.09276745,0.02059944,0.0663351,0.02760057
2683.944,0.09280968,0.02056066,0.06632888,0.02760278
2684.426,0.09282476,0.02054292,0.06630979,0.0276232
2684.908,0.09280782,0.02055879,0.06627706,0.02765299
2685.39,0.09275865,0.02061365,0.06623583,0.02768146
2685.872,0.09268326,0.02070278,0.0661956,0.02769865
2686.354,0.09259285,0.02081224,0.06616571,0.02769846
2686.836,0.09250353,0.02092086,0.06615143,0.02767935
2687.319,0.09243265,0.02100636,0.06615257,0.02764374
2687.801,0.09239437,0.02105128,0.0661639,0.02759668
2688.283,0.09239691,0.02104712,0.06617717,0.0275444
2688.765,0.09243961,0.02099565,0.06618495,0.02749369
2689.247,0.09251332,0.02090767,0.06618334,0.02744974
2689.729,0.09260219,0.02079954,0.0661734,0.02741644
2690.211,0.09268822,0.0206889,0.06615905,0.02739512
2690.693,0.09275663,0.02058936,0.06614554,0.02738484
2691.176,0.09279852,0.02050937,0.0661361,0.02738314
2691.658,0.09281256,0.02045086,0.06613047,0.02738653
2692.14,0.09280343,0.02041158,0.06612481,0.02739269
2692.622,0.09277995,0.02038649,0.06611316,0.02740033
2693.104,0.09275103,0.02037106,0.06609018,0.02740961
2693.586,0.09272315,0.02036191,0.06605383,0.02742128
2694.068,0.0927005,0.02035754,0.06600638,0.02743491
2694.55,0.0926853,0.02035689,0.065954,0.02744735
2695.032,0.09267831,0.02035896,0.06590473,0.02745419
2695.515,0.09268038,0.02036149,0.06586655,0.02744962
2695.997,0.09269154,0.02036247,0.06584474,0.02743005
2696.479,0.09271009,0.02036095,0.06584068,0.02739611
2696.961,0.09273065,0.02035926,0.06585199,0.02735365
2697.443,0.0927446,0.02036259,0.06587314,0.02731273
2697.925,0.0927415,0.02037867,0.06589737,0.02728455
2698.407,0.09271216,0.02041471,0.06591759,0.02727848
2698.889,0.09265209,0.02047278,0.06592829,0.02729836
2699.372,0.09256396,0.02054736,0.06592642,0.02734161
2699.854,0.09245799,0.02062358,0.06591122,0.02740093
2700.336,0.0923489,0.02068121,0.06588449,0.02746678
2700.818,0.09225155,0.02069932,0.06584965,0.02753094
2701.3,0.09217728,0.02066276,0.06581129,0.02758753
2701.782,0.09212977,0.02056973,0.06577314,0.02763376
2702.264,0.09210581,0.02043296,0.06573814,0.02766869
2702.746,0.09209732,0.02027937,0.06570758,0.02769083
2703.229,0.09209545,0.02014101,0.06568189,0.02769773
2703.71,0.09209452,0.02004844,0.06566148,0.02768642
2704.193,0.09209321,0.02002189,0.06564835,0.02765508
2704.675,0.09209477,0.02006536,0.06564607,0.0276053
2705.157,0.09210421,0.02016664,0.06565985,0.02754274
2705.639,0.09212569,0.02030059,0.0656945,0.02747664
2706.121,0.09215981,0.02043933,0.06575166,0.02741669
2706.603,0.09220302,0.02055641,0.0658277,0.02737053
2707.085,0.09224929,0.02063461,0.06591277,0.0273418
2707.567,0.09229217,0.02066853,0.06599247,0.02732956
2708.05,0.09232674,0.02066327,0.06604957,0.02733066
2708.532,0.09235075,0.02063066,0.06606866,0.02734227
2709.014,0.09236475,0.02058452,0.06604056,0.02736412
2709.496,0.09237086,0.02053796,0.06596332,0.02739881
2709.978,0.09237191,0.02050034,0.06584416,0.0274494
2710.46,0.09237076,0.02047648,0.06569569,0.02751607
2710.942,0.09236991,0.02046792,0.06553587,0.02759346
2711.424,0.09237219,0.02047339,0.06538323,0.0276694
2711.906,0.09238029,0.02049037,0.06525356,0.02772797
2712.389,0.09239688,0.02051513,0.06515994,0.02775319
2712.871,0.09242345,0.02054298,0.06511033,0.02773624
2713.353,0.09245931,0.02056921,0.06510656,0.02767895
2713.835,0.09250148,0.02058922,0.06514465,0.02759567
2714.317,0.09254523,0.02059939,0.06521506,0.02750972
2714.799,0.09258546,0.02059864,0.06530469,0.02744703
2715.281,0.09261771,0.02058824,0.06539834,0.02743025
2715.763,0.09263982,0.0205722,0.06548343,0.02747079
2716.246,0.09265082,0.02055573,0.06555231,0.02756603
2716.728,0.09265073,0.02054431,0.06560394,0.02769976
2717.21,0.09263854,0.02054185,0.06564343,0.02784735
2717.692,0.09261214,0.02055,0.06567938,0.02798126
2718.174,0.09256882,0.02056668,0.0657206,0.02807741
2718.656,0.09250707,0.02058811,0.06577171,0.02812203
2719.138,0.09242922,0.02060884,0.06583179,0.02811311
2719.62,0.0923432,0.02062345,0.06589433,0.02806029
2720.103,0.09226091,0.02062704,0.06595118,0.02797963
2720.584,0.09219718,0.02061661,0.06599429,0.02789046
2721.067,0.09216525,0.02059002,0.06601943,0.0278085
2721.549,0.09217197,0.02054677,0.06602729,0.02774206
2722.031,0.09221654,0.02048677,0.06602249,0.02769058
2722.513,0.09228977,0.02041164,0.0660117,0.02764672
2722.995,0.09237795,0.02032474,0.06600042,0.02760068
2723.477,0.09246587,0.02023258,0.06599275,0.02754548
2723.959,0.09254146,0.02014461,0.06599075,0.02748115
2724.441,0.09259906,0.02007153,0.06599557,0.02741639
2724.924,0.0926384,0.0200246,0.06600834,0.0273677
2725.406,0.09266374,0.02001145,0.06603055,0.02735377
2725.888,0.09267988,0.02003331,0.0660635,0.02738836
2726.37,0.09269113,0.0200838,0.06610695,0.02747644
2726.852,0.09269901,0.02014942,0.06615911,0.02761038
2727.334,0.09270313,0.0202138,0.0662163,0.02777272
2727.816,0.09270246,0.02026042,0.06627466,0.02793822
2728.298,0.09269659,0.0202791,0.06633109,0.0280822
2728.781,0.09268692,0.02026829,0.06638491,0.02818574
2729.263,0.09267599,0.02023651,0.06643654,0.02823844
2729.745,0.09266729,0.02019881,0.06648609,0.02823974
2730.227,0.09266388,0.02017234,0.06653113,0.02819688
2730.709,0.09266866,0.02017242,0.06656567,0.0281221
2731.191,0.09268399,0.02020642,0.06658118,0.02802913
2731.673,0.09271205,0.02027348,0.06657033,0.02793114
2732.155,0.09275543,0.02036453,0.06652967,0.0278413
2732.637,0.09281619,0.02046605,0.06646346,0.02777068
2733.12,0.09289438,0.02056391,0.06638321,0.0277289
2733.602,0.09298702,0.0206461,0.06630566,0.02772256
2734.084,0.0930875,0.02070648,0.06624587,0.02775367
2734.566,0.09318583,0.02074351,0.06621296,0.02781807
2735.048,0.09327066,0.02075996,0.06620646,0.02790578
2735.53,0.09333205,0.0207607,0.06621726,0.02800306
2736.012,0.09336381,0.02075033,0.06623164,0.0280946
2736.494,0.09336488,0.02073248,0.06623696,0.0281667
2736.977,0.09333917,0.02070833,0.06622721,0.02821063
2737.459,0.09329427,0.02067722,0.06620575,0.0282224
2737.941,0.0932383,0.02063812,0.06618316,0.02820272
2738.423,0.09317821,0.02059004,0.06617207,0.02815449
2738.905,0.09311906,0.02053381,0.06618363,0.02808221
2739.387,0.09306424,0.02047293,0.06622177,0.02799087
2739.869,0.09301653,0.02041324,0.06628267,0.02788509
2740.351,0.09298002,0.02036247,0.06635694,0.02777178
2740.833,0.09296027,0.02032771,0.06643257,0.02765963
2741.316,0.09296323,0.02031276,0.06649984,0.02755832
2741.798,0.09299406,0.02031657,0.06655212,0.02747823
2742.28,0.09305366,0.020332,0.06658799,0.02742761
2742.762,0.0931382,0.02034756,0.06660862,0.02741135
2743.244,0.09323767,0.02034904,0.06661777,0.02743008
2743.726,0.09333838,0.02032486,0.06662027,0.02748117
2744.208,0.09342587,0.02027004,0.06662153,0.02755991
2744.69,0.0934872,0.02018845,0.06662793,0.02765983
2745.173,0.09351478,0.02009317,0.06664585,0.02777374
2745.655,0.09350653,0.02000351,0.06667899,0.02789318
2746.137,0.09346607,0.01994166,0.06672664,0.02800748
2746.619,0.09339973,0.01992563,0.06678133,0.02810513
2747.101,0.09331507,0.01996604,0.06682903,0.02817555
2747.583,0.09321889,0.02006336,0.06685129,0.02821212
2748.065,0.09311551,0.02020921,0.06683182,0.02821565
2748.547,0.09300815,0.02038825,0.06676129,0.02819531
2749.03,0.09289989,0.02058177,0.06664228,0.02816859
2749.512,0.09279428,0.02077298,0.06648961,0.02815395
2749.994,0.09269743,0.02094763,0.06632753,0.0281662
2750.476,0.0926172,0.02109543,0.06618351,0.02821026
2750.958,0.09256177,0.02120995,0.06607797,0.02827899
2751.44,0.09253814,0.02128677,0.06602114,0.02835512
2751.922,0.09255052,0.02132254,0.06600899,0.02841703
2752.404,0.09259846,0.02131519,0.06602736,0.02844845
2752.886,0.09267583,0.02126463,0.06605595,0.0284425
2753.369,0.09277193,0.02117378,0.06607626,0.02840428
2753.851,0.09287371,0.02104917,0.06607803,0.02834767
2754.333,0.09296665,0.02090146,0.06606005,0.02828844
2754.815,0.09303879,0.02074373,0.06602948,0.02823684
2755.297,0.09308341,0.02058955,0.06599688,0.02819341
2755.779,0.09310086,0.02045115,0.06597255,0.02814968
2756.261,0.09309918,0.0203387,0.06596172,0.02809347
2756.743,0.09309209,0.02025824,0.06596392,0.02801735
2757.226,0.09309731,0.02021423,0.06597473,0.02792396
2757.708,0.09313074,0.02020905,0.06598851,0.02782876
2758.19,0.09320086,0.02024359,0.06600229,0.02775435
2758.672,0.09330582,0.020317,0.06601713,0.02772461
2759.154,0.09343238,0.02042483,0.06603729,0.02775446
2759.636,0.09355764,0.02055839,0.06606777,0.0278439
2760.118,0.0936543,0.02070357,0.06611091,0.02797691
2760.6,0.09369905,0.02084256,0.06616304,0.02812697
2761.083,0.09367897,0.02095706,0.06621481,0.02826642
2761.564,0.09359585,0.02103145,0.06625164,0.02837259
2762.047,0.09346586,0.02105751,0.0662595,0.02843575
2762.529,0.09331482,0.02103561,0.06622923,0.02845914
2763.011,0.09317276,0.02097506,0.06615987,0.02845511
2763.493,0.09306256,0.02089047,0.06606022,0.02843887
2763.975,0.09299648,0.0207982,0.06594715,0.02842317
2764.457,0.0929738,0.02071372,0.06584164,0.02841583
2764.939,0.09298373,0.02064765,0.06576199,0.02841866
2765.421,0.09301101,0.02060648,0.0657207,0.02843069
2765.904,0.09304193,0.02059308,0.06572167,0.02845065
2766.386,0.09307081,0.0206083,0.06576089,0.02847887
2766.868,0.09310026,0.02065096,0.06582879,0.0285168
2767.35,0.0931399,0.02071752,0.06591398,0.0285654
2767.832,0.0932003,0.02080166,0.06600721,0.02862327
2768.314,0.09328897,0.02089326,0.0661018,0.02868495
2768.796,0.0934059,0.02097933,0.06619373,0.0287419
2769.278,0.09354223,0.02104808,0.06628099,0.02878541
2769.76,0.09368253,0.02109102,0.06636179,0.02880848
2770.243,0.09380819,0.02110658,0.06643505,0.02880903
2770.725,0.09390365,0.02110017,0.06650073,0.02879017
2771.207,0.09395807,0.02108185,0.06656077,0.02875983
2771.689,0.09396888,0.02106204,0.06661911,0.02872846
2772.171,0.09394006,0.02104677,0.06668059,0.02870543
2772.653,0.09388258,0.02103524,0.06674878,0.02869837
2773.135,0.09380969,0.02102084,0.06682292,0.02871026
2773.617,0.09373492,0.02099567,0.06689735,0.02874032
2774.1,0.09367056,0.02095508,0.06696238,0.02878359
2774.582,0.09362572,0.02090219,0.06700824,0.02883257
2775.064,0.0936055,0.02084782,0.06703037,0.02887905
2775.546,0.09361146,0.02080817,0.06703339,0.02891495
2776.028,0.09364173,0.02079726,0.06703145,0.02893491
2776.51,0.09369164,0.02082218,0.06704488,0.02893749
2776.992,0.09375476,0.02087867,0.06709435,0.02892628
2777.474,0.0938241,0.02095354,0.06719151,0.0289093
2777.957,0.09389372,0.02102939,0.06733341,0.0288974
2778.438,0.09395871,0.02109016,0.06750155,0.02890197
2778.921,0.09401689,0.02112862,0.06766728,0.02893143
2779.403,0.09406801,0.02114727,0.06780054,0.02898866
2779.885,0.09411329,0.02115753,0.06787901,0.02906992
2780.367,0.094154,0.02117348,0.06789807,0.02916606
2780.849,0.0941912,0.02120812,0.06787106,0.02926448
2781.331,0.09422487,0.02126761,0.06782648,0.02935177
2781.813,0.09425389,0.02135105,0.06779581,0.02941797
2782.295,0.09427791,0.02145122,0.06780619,0.02945784
2782.778,0.09429822,0.02155701,0.06787113,0.0294714
2783.26,0.09431913,0.02165762,0.06798712,0.02946284
2783.742,0.09434776,0.02174327,0.06813668,0.02943958
2784.224,0.09439272,0.02180729,0.0682947,0.02940964
2784.706,0.09446064,0.02184673,0.06843863,0.02938027
2785.188,0.09455319,0.02186326,0.06855229,0.02935732
2785.67,0.09466442,0.02186447,0.0686302,0.02934531
2786.152,0.09478115,0.02186248,0.06867558,0.02934747
2786.635,0.09488481,0.0218741,0.06869803,0.02936579
2787.117,0.09495751,0.02191678,0.06870824,0.02940098
2787.599,0.09498867,0.02200184,0.06871496,0.02945217
2788.081,0.09497947,0.0221318,0.0687249,0.0295159
2788.563,0.09494398,0.02229632,0.06874173,0.02958601
2789.045,0.09490544,0.02247523,0.0687675,0.0296548
2789.527,0.09489156,0.02264137,0.06880281,0.029713
2790.009,0.09492472,0.02277012,0.06884643,0.02975246
2790.491,0.09501548,0.02284669,0.06889492,0.02976845
2790.974,0.09516013,0.02286885,0.06894211,0.02976107
2791.456,0.09534279,0.02284764,0.06898062,0.02973604
2791.938,0.09554044,0.02280207,0.06900407,0.02970393
2792.42,0.09572861,0.02275433,0.06901011,0.02967897
2792.902,0.09588867,0.02272142,0.06900199,0.02967513
