absorbance_2.10_1 (2),2.10_1 (2),2.10_2 (2),2.10_3 (2),2.10_4 (2),2.10_5 (2)
3172.328,0.05326239,0.03160372,0.05662826,0.06126305,0.008691289
3172.81,0.05331914,0.03173912,0.05646427,0.06118758,0.008660927
3173.292,0.05341113,0.03181862,0.05632197,0.06110802,0.008545201
3173.774,0.05353925,0.03183658,0.05622446,0.0610442,0.008376731
3174.256,0.05369667,0.03181113,0.05617952,0.06101139,0.008203214
3174.739,0.05386845,0.03177514,0.05617926,0.06101555,0.008070543
3175.221,0.05403276,0.03176896,0.05620556,0.0610547,0.008014645
3175.703,0.05416832,0.03182452,0.05623954,0.06111999,0.008048948
3176.185,0.05426152,0.03195596,0.05626884,0.0612012,0.00816335
3176.667,0.05430991,0.03215326,0.0562907,0.06128715,0.008326469
3177.149,0.05432342,0.03238122,0.05631053,0.06136942,0.008495968
3177.631,0.05431841,0.03258763,0.05633557,0.06144116,0.008628445
3178.113,0.05431083,0.03271093,0.05636889,0.06149509,0.008687075
3178.595,0.05430681,0.0327017,0.05640577,0.06152423,0.008652266
3179.078,0.05429976,0.03253573,0.05643584,0.06152274,0.008521998
3179.56,0.05427295,0.03222349,0.05644769,0.06148915,0.008311564
3180.042,0.0542083,0.03180916,0.05643621,0.06142708,0.008046858
3180.524,0.05409409,0.03136374,0.05640532,0.06134733,0.007759621
3181.006,0.05393155,0.03097186,0.05636982,0.06126462,0.007483312
3181.488,0.05373584,0.0307044,0.05634936,0.06119194,0.007245413
3181.97,0.05353348,0.03060731,0.05636426,0.06113753,0.007068382
3182.452,0.0533562,0.03068747,0.05642825,0.061101,0.006967704
3182.935,0.05323091,0.03091226,0.05654337,0.06107708,0.006951286
3183.417,0.05317553,0.03121737,0.05669762,0.06105882,0.007019752
3183.899,0.05319481,0.03152296,0.05686616,0.06104355,0.007165375
3184.381,0.05328022,0.03176111,0.05701832,0.06103546,0.007372663
3184.863,0.05341206,0.03188463,0.05712231,0.06104346,0.007616512
3185.345,0.0535635,0.03187989,0.05715417,0.06107366,0.007864906
3185.827,0.05370862,0.03176341,0.05710568,0.06112229,0.008086419
3186.309,0.05382389,0.03157375,0.05698697,0.0611706,0.008252613
3186.792,0.05389487,0.03135688,0.05682557,0.0611877,0.008346079
3187.273,0.05391784,0.03115107,0.0566575,0.06114119,0.008363694
3187.756,0.05389844,0.03098358,0.05652205,0.06100856,0.008315241
3188.238,0.05384892,0.03086467,0.05644786,0.06078955,0.008218415
3188.72,0.05378161,0.03079131,0.05644457,0.060509,0.00809155
3189.202,0.05370561,0.03075121,0.05650084,0.06021546,0.007948196
3189.684,0.05362249,0.03073002,0.05658789,0.05996536,0.007793907
3190.166,0.05352886,0.03071695,0.05667025,0.05980581,0.007628663
3190.648,0.05341979,0.03070813,0.05671493,0.05976426,0.00745331
3191.13,0.05329597,0.03070885,0.05670431,0.05983943,0.007277228
3191.613,0.05316665,0.03073113,0.05663927,0.06000594,0.007120345
3192.095,0.05305075,0.03079092,0.05653796,0.06022161,0.007013624
3192.577,0.05296995,0.03090097,0.05642803,0.06044384,0.006987741
3193.059,0.05294066,0.03106597,0.05633707,0.06063967,0.007062174
3193.541,0.05296792,0.03127835,0.05628786,0.06078972,0.007234974
3194.023,0.0530418,0.03151903,0.05629239,0.06088968,0.007479642
3194.505,0.05314228,0.03176091,0.05635414,0.06094357,0.007750545
3194.987,0.05324599,0.03197245,0.05646989,0.06095799,0.007992499
3195.469,0.0533375,0.03212671,0.05663263,0.06093628,0.008160589
3195.952,0.05341336,0.03220498,0.05683184,0.06087659,0.008231079
3196.434,0.05348082,0.03219874,0.05705201,0.06077353,0.008206492
3196.916,0.05354871,0.03211009,0.05727381,0.06062382,0.008110892
3197.398,0.05361862,0.03195018,0.05747372,0.06043027,0.007979082
3197.88,0.05367607,0.03173727,0.05762791,0.06020719,0.007841306
3198.362,0.05369436,0.03149274,0.05772033,0.05997871,0.007711614
3198.844,0.05364211,0.0312419,0.05774423,0.05977656,0.007587332
3199.326,0.05349841,0.03101169,0.0577052,0.05963301,0.007455382
3199.809,0.05326589,0.03082623,0.05761586,0.05956968,0.007304935
3200.291,0.0529742,0.03070598,0.05749152,0.05959221,0.007137077
3200.773,0.05267636,0.0306636,0.05734337,0.05968487,0.006970752
3201.255,0.05242909,0.03070157,0.05717393,0.05981583,0.006835458
3201.737,0.05228307,0.0308128,0.0569798,0.05994224,0.006764599
3202.219,0.05226499,0.03098401,0.0567557,0.06002632,0.006780182
3202.701,0.05237338,0.03120021,0.05650189,0.06005026,0.006883019
3203.183,0.05258093,0.0314464,0.05622887,0.06002277,0.007051979
3203.666,0.05284572,0.03170832,0.05595931,0.05997962,0.007249069
3204.148,0.05312446,0.0319721,0.05572136,0.05996795,0.007434111
3204.63,0.05337799,0.03221809,0.05554456,0.06003278,0.007573594
3205.112,0.05357876,0.03242158,0.05544879,0.06019351,0.007652461
3205.594,0.05371162,0.03255641,0.05543926,0.06043518,0.007673347
3206.076,0.05377062,0.03259873,0.0555059,0.06070775,0.00765316
3206.558,0.05375877,0.0325374,0.05562644,0.06094254,0.007611724
3207.04,0.05368682,0.03237857,0.05577372,0.06107479,0.007564019
3207.522,0.05357378,0.03214816,0.05591996,0.06105895,0.007517353
3208.005,0.05344304,0.03188392,0.05604399,0.06088502,0.007472627
3208.487,0.05331749,0.03162515,0.0561331,0.06057836,0.007429206
3208.969,0.05321389,0.03140387,0.05618229,0.060191,0.007392024
3209.451,0.0531362,0.03123418,0.05619409,0.05978229,0.007373617
3209.933,0.05307557,0.03111359,0.05617584,0.0594055,0.007390622
3210.415,0.05301597,0.03102817,0.05613753,0.05910145,0.007458215
3210.897,0.0529449,0.03096334,0.05608819,0.05889362,0.007580656
3211.379,0.05286213,0.03091075,0.05603435,0.05879639,0.00774618
3211.862,0.05278411,0.03087154,0.05597673,0.05881913,0.007927157
3212.344,0.05273877,0.03085313,0.05591075,0.05896538,0.008088836
3212.826,0.05275509,0.03086487,0.05582616,0.05922845,0.008196056
3213.308,0.05284813,0.03091214,0.05571057,0.05958181,0.008225184
3213.79,0.05300827,0.03099572,0.05555449,0.05998162,0.008171465
3214.272,0.05319954,0.0311126,0.05535619,0.06036819,0.008049021
3214.754,0.05336859,0.03126002,0.05512694,0.06068148,0.007886549
3215.236,0.05346606,0.03143752,0.05489033,0.06088178,0.007715963
3215.719,0.05345881,0.03164443,0.05468284,0.06095791,0.007566894
3216.201,0.05334314,0.03187439,0.05454915,0.06093054,0.00746026
3216.683,0.05314247,0.03211211,0.05453069,0.0608385,0.007407035
3217.165,0.05289949,0.03233043,0.05466351,0.06072811,0.007410467
3217.647,0.05266047,0.03249723,0.05496506,0.06063542,0.007467756
3218.129,0.05246142,0.03258863,0.05542817,0.06057707,0.00757115
3218.611,0.05232278,0.03259857,0.05601574,0.06055231,0.007705833
3219.093,0.05224841,0.03254776,0.05666243,0.06055141,0.007850438
3219.575,0.05222999,0.03247705,0.05728999,0.06056676,0.007980835
3220.058,0.05225497,0.03243744,0.05781464,0.06059852,0.008072628
3220.54,0.0523115,0.03246782,0.05817208,0.06065285,0.008109862
3221.022,0.05239004,0.03258015,0.05833129,0.06073293,0.008091256
3221.504,0.05248152,0.03275531,0.0582982,0.06082927,0.008030105
3221.986,0.05257624,0.0329509,0.05811287,0.06091461,0.007950466
3222.468,0.05266436,0.03311957,0.05783337,0.06095009,0.007876283
3222.95,0.05273807,0.03322092,0.05752401,0.06089512,0.007823739
3223.432,0.05279562,0.03323746,0.05723324,0.06072623,0.007792328
3223.915,0.05284231,0.03317173,0.05698617,0.06044667,0.007765625
3224.396,0.05288796,0.03303945,0.05678518,0.06008939,0.007717133
3224.879,0.05294178,0.03285542,0.05661685,0.05970567,0.007623005
3225.361,0.05300464,0.03262633,0.0564642,0.05934873,0.007473333
3225.843,0.05306672,0.03235032,0.05631759,0.05906028,0.007278175
3226.325,0.05310987,0.03202463,0.05618012,0.05885633,0.007065211
3226.807,0.05311641,0.03165717,0.05606573,0.05872956,0.006871535
3227.289,0.05307961,0.03127477,0.05599174,0.05865731,0.006731543
3227.771,0.05301215,0.03091872,0.0559689,0.05861671,0.006663926
3228.253,0.05294678,0.0306358,0.05599738,0.05859341,0.006667816
3228.736,0.05292887,0.03046119,0.05606583,0.05858621,0.006724505
3229.218,0.05299624,0.03040397,0.05615853,0.05860277,0.006807439
3229.7,0.05316813,0.03044382,0.05626131,0.0586521,0.006889658
3230.182,0.05343139,0.03053847,0.05636628,0.05873636,0.006952503
3230.664,0.05374536,0.03064384,0.05647133,0.05884849,0.006988907
3231.146,0.05404976,0.03072781,0.05657594,0.05897342,0.007000928
3231.628,0.05428438,0.030784,0.05667439,0.05909506,0.006997858
3232.11,0.05440923,0.03083032,0.05675501,0.05920283,0.006992022
3232.593,0.05441174,0.03089833,0.05680161,0.05929539,0.006998379
3233.075,0.0543079,0.031016,0.05680293,0.05938147,0.007033654
3233.557,0.05412937,0.03119112,0.05676012,0.05947582,0.007113381
3234.039,0.0539109,0.0314055,0.05669324,0.05959617,0.00724995
3234.521,0.05367444,0.0316181,0.05663827,0.05975718,0.007446717
3235.003,0.05342455,0.03178159,0.05663426,0.05996646,0.007693521
3235.485,0.05315175,0.03185431,0.05671376,0.06021981,0.007964436
3235.967,0.05284422,0.0318194,0.0568859,0.06049857,0.008223124
3236.449,0.05250078,0.03169008,0.05713335,0.06077034,0.008433368
3236.932,0.05214005,0.03150918,0.05741422,0.0609892,0.008567007
3237.414,0.05179973,0.03133512,0.05767679,0.06110759,0.008614378
3237.896,0.05152488,0.03122278,0.05787634,0.06109039,0.008584913
3238.378,0.05135828,0.03121135,0.05798523,0.06092661,0.008502262
3238.86,0.05132078,0.0313066,0.05800037,0.0606399,0.008392422
3239.342,0.05140538,0.03148013,0.05793922,0.06028542,0.008273553
3239.824,0.05157671,0.03167241,0.05783141,0.05994034,0.008151012
3240.306,0.05178406,0.0318138,0.05770513,0.05967511,0.008019553
3240.789,0.05197684,0.03184481,0.05757892,0.05953215,0.007869776
3241.271,0.05211813,0.03173429,0.05745924,0.05951193,0.007697796
3241.753,0.05219866,0.03149613,0.05734066,0.05957295,0.007511608
3242.235,0.05223454,0.0311864,0.05721202,0.05965029,0.007329201
3242.717,0.05226147,0.0308939,0.05706072,0.05967988,0.007173364
3243.199,0.05231721,0.0307067,0.05687895,0.05963075,0.00706076
3243.681,0.05243026,0.03069036,0.05666418,0.05951516,0.006994654
3244.163,0.0526086,0.03086294,0.05642153,0.05938688,0.006963067
3244.646,0.05283754,0.03118837,0.05616231,0.05931376,0.006944772
3245.127,0.05308565,0.03158561,0.05590485,0.05935145,0.006917518
3245.61,0.05331624,0.03195501,0.05567278,0.05951545,0.006867985
3246.092,0.05350132,0.03221739,0.05549055,0.05977425,0.006796914
3246.574,0.05362634,0.03232879,0.05538131,0.06006249,0.006716466
3247.056,0.0536918,0.03229261,0.05536058,0.06030664,0.006643922
3247.538,0.05370882,0.03214682,0.05543263,0.06045639,0.006593888
3248.02,0.05368978,0.03194916,0.05558771,0.06049454,0.006575341
3248.502,0.05364328,0.03175411,0.05580262,0.06043812,0.006590908
3248.984,0.05357054,0.03159641,0.05604662,0.0603206,0.006640757
3249.467,0.053467,0.03149007,0.05628454,0.06017273,0.006726
3249.949,0.05332798,0.03142914,0.0564855,0.06000582,0.006849488
3250.431,0.05315347,0.03139784,0.05662934,0.05981064,0.007013219
3250.913,0.05295387,0.03137638,0.05670668,0.05957092,0.007213172
3251.395,0.05275021,0.03134806,0.05671961,0.05928245,0.007434991
3251.877,0.05257047,0.0312998,0.0566776,0.05896891,0.007655188
3252.359,0.05244745,0.03122076,0.05659517,0.05868634,0.007843653
3252.841,0.05240899,0.03110465,0.05648843,0.05850666,0.007973969
3253.323,0.05247159,0.03095214,0.05637142,0.05849028,0.008032724
3253.806,0.05263668,0.03077497,0.05625689,0.05866345,0.008023329
3254.288,0.05288753,0.03059671,0.05615256,0.05900102,0.007963486
3254.77,0.05319283,0.03044769,0.05606096,0.05943491,0.007877545
3255.252,0.05350945,0.03035722,0.05597904,0.05987095,0.007787352
3255.734,0.05379436,0.03034116,0.05589986,0.06022725,0.007703182
3256.216,0.05401059,0.03039621,0.05581621,0.06045379,0.007624299
3256.698,0.05413282,0.03049985,0.05572448,0.0605429,0.00754423
3257.18,0.05415329,0.03062165,0.05562893,0.0605216,0.007457639
3257.663,0.0540799,0.03073486,0.05554288,0.06043406,0.007368065
3258.145,0.05393367,0.03082856,0.05548744,0.06032162,0.007288243
3258.627,0.05374016,0.03091282,0.05548428,0.06020649,0.007234532
3259.109,0.05352415,0.0310128,0.05554951,0.06009171,0.007221189
3259.591,0.05330512,0.03115791,0.05568665,0.05996906,0.007252775
3260.073,0.05309334,0.03136527,0.05588336,0.05983196,0.007321898
3260.555,0.05289328,0.03163297,0.05611225,0.05968407,0.007413374
3261.037,0.05270708,0.03193725,0.05633579,0.05954121,0.007511338
3261.52,0.05253787,0.03224311,0.05651836,0.05942347,0.007608023
3262.002,0.0523931,0.03251176,0.05663173,0.05934556,0.007706231
3262.484,0.05228373,0.03271236,0.05666305,0.05930852,0.007818813
3262.966,0.0522221,0.03282684,0.05661713,0.05929919,0.007959232
3263.448,0.05221815,0.03284752,0.05651492,0.05929579,0.008135267
3263.93,0.05227728,0.03277542,0.05638907,0.05927806,0.008340543
3264.412,0.0523974,0.03261803,0.0562739,0.05923837,0.00855484
3264.894,0.0525691,0.03239254,0.05620307,0.05918305,0.008746702
3265.376,0.05277668,0.03212896,0.05620028,0.05913056,0.008883439
3265.859,0.05300146,0.0318678,0.05627511,0.05910014,0.00894054
3266.341,0.05322159,0.03165891,0.05642113,0.05910579,0.008906197
3266.823,0.05341709,0.03154381,0.05661761,0.05914849,0.00878394
3267.305,0.05357276,0.03153966,0.05683367,0.05921777,0.008588191
3267.787,0.053681,0.0316276,0.05703243,0.05929694,0.008341771
3268.269,0.05374518,0.03175221,0.05717962,0.05937238,0.008069674
3268.751,0.05377963,0.03183895,0.05725094,0.05944029,0.007794177
3269.233,0.05380912,0.03181452,0.05723423,0.05950961,0.007537231
3269.716,0.05386055,0.03164177,0.05713262,0.05959889,0.007316141
3270.198,0.05395395,0.03133631,0.05696015,0.05973063,0.007143645
3270.68,0.05409569,0.03097068,0.05673934,0.05992358,0.007028348
3271.162,0.05427335,0.03065021,0.05649329,0.0601846,0.006973169
3271.644,0.05445772,0.03048149,0.05624259,0.06050406,0.006974221
3272.126,0.05460794,0.03054168,0.05600547,0.06085152,0.007022475
3272.608,0.0546873,0.03084746,0.05579669,0.06118236,0.007105487
3273.09,0.05467325,0.03135262,0.05563035,0.06144272,0.007209744
3273.573,0.05456564,0.03195909,0.05552129,0.06157961,0.007323993
3274.055,0.05438519,0.03255662,0.05548242,0.06155823,0.007442174
3274.537,0.05416795,0.03304713,0.05552278,0.06137016,0.007562955
3275.019,0.05395238,0.03336933,0.05564226,0.06104124,0.007689574
3275.501,0.05376648,0.03350984,0.0558305,0.0606239,0.007825743
3275.983,0.05362371,0.03349364,0.05606546,0.06019124,0.007972103
3276.465,0.0535221,0.03337065,0.05631864,0.0598197,0.008123621
3276.947,0.05345043,0.03319532,0.05656289,0.05956628,0.008268312
3277.429,0.05339625,0.03301879,0.05677659,0.05946102,0.008387383
3277.912,0.05335166,0.03287946,0.05694766,0.05949878,0.008459991
3278.394,0.05331731,0.03279716,0.057073,0.05964575,0.008471105
3278.876,0.05330066,0.03277354,0.05715343,0.05984727,0.008415606
3279.358,0.05331207,0.03278928,0.05718867,0.0600438,0.008305317
3279.84,0.05335914,0.03280831,0.05717437,0.06018599,0.008167395
3280.322,0.05344365,0.03278025,0.05710349,0.06023771,0.008041274
3280.804,0.05355868,0.03265495,0.05697198,0.06018347,0.007967534
3281.286,0.05369144,0.03240052,0.05678586,0.06002686,0.007972326
3281.769,0.05382376,0.03201459,0.05656667,0.05978983,0.008059088
3282.25,0.05393776,0.03153475,0.05635009,0.0595091,0.008201215
3282.733,0.05401973,0.03102957,0.05617622,0.05922972,0.008349905
3283.215,0.05406187,0.03059031,0.05607984,0.05900274,0.008441724
3283.697,0.05406365,0.03029982,0.05607406,0.05887188,0.008422589
3284.179,0.05403118,0.03021133,0.05614489,0.05886328,0.008264251
3284.661,0.05397461,0.03033652,0.05625059,0.05897918,0.007973241
3285.143,0.053904,0.03064239,0.0563365,0.05919414,0.007591184
3285.625,0.05382578,0.03106542,0.05635266,0.05946211,0.007181602
3286.107,0.05374203,0.03152386,0.0562677,0.05972688,0.006818388
3286.59,0.05365037,0.03194353,0.05608262,0.05994154,0.006561755
3287.072,0.0535477,0.0322671,0.05582872,0.06007889,0.006449106
3287.554,0.05343287,0.03245828,0.05556105,0.0601357,0.006490645
3288.036,0.05330927,0.03250451,0.05533658,0.06012823,0.006670036
3288.518,0.05318425,0.03241189,0.05520122,0.0600797,0.006952211
3289.0,0.05306681,0.0322025,0.05517749,0.06000783,0.007289333
3289.482,0.05296188,0.03190942,0.05526078,0.05991593,0.007633522
3289.964,0.05287001,0.03157527,0.05542747,0.05979614,0.007938622
3290.447,0.0527875,0.03125094,0.05564455,0.05963891,0.008164668
3290.929,0.05271368,0.03098408,0.05588503,0.05944758,0.008285178
3291.411,0.05265649,0.03081667,0.05613254,0.05924505,0.008288866
3291.893,0.05263827,0.03077427,0.05638385,0.05907366,0.008185988
3292.375,0.05269009,0.03085887,0.05664368,0.05897867,0.00800667
3292.857,0.05284459,0.03104728,0.05691868,0.05899302,0.007798688
3293.339,0.05311916,0.03129534,0.05720855,0.05912077,0.007614958
3293.821,0.05350363,0.03155093,0.05750296,0.05933465,0.007494331
3294.303,0.05395459,0.03175926,0.05777977,0.05958484,0.00745296
3294.786,0.05440194,0.03187589,0.05800852,0.0598186,0.007473683
3295.268,0.05477164,0.03187589,0.0581581,0.06000254,0.007512848
3295.75,0.0549987,0.03175495,0.05820085,0.06012958,0.00750826
3296.232,0.05505205,0.03153315,0.05812343,0.06022032,0.007401966
3296.714,0.0549423,0.03124914,0.05793151,0.06030745,0.007162449
3297.196,0.05471811,0.03095718,0.05765339,0.06041925,0.006795457
3297.678,0.05444796,0.03071314,0.05733543,0.06056155,0.006349273
3298.16,0.05419303,0.03056112,0.05702902,0.060715,0.005898199
3298.643,0.05399529,0.03052708,0.05678212,0.06084121,0.005531013
3299.125,0.05386544,0.03061005,0.0566215,0.06090062,0.005319668
3299.607,0.05379144,0.03078673,0.05654559,0.06087054,0.005301632
3300.089,0.05375209,0.03101707,0.05652514,0.0607533,0.005473392
3300.571,0.05373336,0.03125953,0.05651466,0.06057711,0.005793449
3301.053,0.05373638,0.03148308,0.05647016,0.06038459,0.006196925
3301.535,0.05377677,0.0316722,0.05636457,0.06022314,0.006608996
3302.017,0.05387359,0.0318275,0.05620264,0.06012855,0.00696856
3302.5,0.05403769,0.0319585,0.05601942,0.06012274,0.007237124
3302.981,0.05426283,0.03207234,0.05587145,0.06021436,0.007400047
3303.464,0.05452458,0.03216434,0.05581178,0.06040253,0.007465014
3303.946,0.05478491,0.03221699,0.0558724,0.06068026,0.007452487
3304.428,0.05500192,0.03220338,0.05605059,0.0610336,0.00738948
3304.91,0.05514133,0.03210122,0.05631041,0.06143903,0.007300948
3305.392,0.05517859,0.03190293,0.0565941,0.06185964,0.007210334
3305.874,0.05510018,0.03162499,0.05684068,0.06224342,0.007141531
3306.356,0.05490378,0.03130554,0.05700985,0.06253555,0.007117684
3306.838,0.05459639,0.03100067,0.05708765,0.0626844,0.007163147
3307.321,0.05419867,0.03077209,0.05708885,0.06265718,0.007297673
3307.803,0.05374553,0.03066824,0.05704494,0.06245276,0.00752728
3308.285,0.0532898,0.0307186,0.05699042,0.06210455,0.00783807
3308.767,0.05289521,0.0309245,0.05694984,0.061674,0.008192036
3309.249,0.05261868,0.03126314,0.05693121,0.06123064,0.008537265
3309.731,0.052501,0.03169115,0.0569304,0.06084256,0.008814722
3310.213,0.05255252,0.0321537,0.05693984,0.06055881,0.008976864
3310.695,0.05275207,0.03259537,0.05695626,0.06040217,0.009001737
3311.177,0.05305224,0.03296095,0.05698402,0.06037473,0.008895341
3311.66,0.05339477,0.0332052,0.0570318,0.0604596,0.00868991
3312.142,0.0537302,0.0333014,0.05710554,0.06062952,0.008429896
3312.624,0.05402401,0.03324483,0.05720348,0.06084777,0.008161856
3313.106,0.054265,0.03305863,0.05731378,0.06107565,0.007918682
3313.588,0.05445972,0.03278679,0.05741969,0.06127676,0.007714647
3314.07,0.05462274,0.0324895,0.05750404,0.06142083,0.007550262
3314.552,0.05476704,0.03222404,0.05755647,0.06149029,0.007420382
3315.034,0.05489795,0.03202952,0.05757413,0.06148187,0.007325109
3315.517,0.05501447,0.03192178,0.05755762,0.06140681,0.007274718
3315.999,0.05511262,0.03188912,0.05750585,0.06128391,0.007286594
3316.481,0.05519037,0.03190046,0.05741267,0.06113084,0.007375443
3316.963,0.055248,0.03191479,0.05726772,0.0609585,0.007542282
3317.445,0.05528678,0.03189636,0.05706496,0.06076666,0.007766909
3317.927,0.05530401,0.03182164,0.0568101,0.06054603,0.008009981
3318.409,0.05529232,0.03168203,0.05652918,0.06028631,0.008221757
3318.891,0.05524157,0.03148266,0.05626331,0.05998608,0.008362252
3319.374,0.05514522,0.03123804,0.05606082,0.05965847,0.008414358
3319.856,0.05500734,0.03096944,0.0559615,0.05933296,0.008391609
3320.338,0.05484492,0.03070133,0.05597992,0.05904635,0.00833177
3320.82,0.05468633,0.03046332,0.05609959,0.05883538,0.008285437
3321.302,0.05456255,0.03028934,0.05627477,0.05872706,0.008297238
3321.784,0.05449421,0.0302105,0.05644935,0.05873296,0.008387363
3322.266,0.0544856,0.03025127,0.0565717,0.05885082,0.008548705
3322.748,0.05452229,0.0304183,0.05661346,0.05906954,0.008748565
3323.23,0.05457951,0.03069561,0.05657787,0.05937419,0.008943867
3323.713,0.05463106,0.03104288,0.05649633,0.05974725,0.009092895
3324.195,0.05466095,0.03140213,0.05641594,0.06016446,0.009167081
3324.677,0.05466745,0.03171628,0.05637836,0.06059348,0.00915594
3325.159,0.05465957,0.03193749,0.0564122,0.06098553,0.00906189
3325.641,0.05464653,0.03204284,0.05652326,0.06128102,0.008894317
3326.123,0.05462956,0.03203715,0.05669916,0.06142475,0.008661499
3326.605,0.05459602,0.03194848,0.05691653,0.06137761,0.00837213
3327.087,0.05452326,0.03181741,0.057152,0.06113738,0.008037843
3327.57,0.0543901,0.03168243,0.05738837,0.06074482,0.007678355
3328.052,0.05418678,0.03157381,0.05761313,0.06028291,0.007327132
3328.534,0.05392371,0.03150691,0.05781606,0.05985506,0.007027691
3329.016,0.05362816,0.03148352,0.0579831,0.05955476,0.006822077
3329.498,0.05333879,0.0314961,0.05809262,0.05944804,0.006743777
3329.98,0.05308967,0.03153175,0.05811821,0.05954937,0.006802313
3330.462,0.05289926,0.03157567,0.05803563,0.05982255,0.006980017
3330.944,0.05276762,0.03161146,0.05782992,0.06018732,0.007232643
3331.427,0.05267926,0.03162365,0.05750546,0.06054691,0.007501556
3331.909,0.05261349,0.03159967,0.05708825,0.06081498,0.007728458
3332.391,0.05255413,0.03153345,0.05662815,0.06093178,0.007863617
3332.873,0.05249827,0.03142844,0.05618821,0.06088219,0.007880345
3333.355,0.05245551,0.03129948,0.05583392,0.0606932,0.007774356
3333.837,0.05244246,0.03117107,0.05562524,0.0604242,0.007561716
3334.319,0.05247203,0.03106963,0.05559836,0.06014518,0.00727198
3334.801,0.05254556,0.03101723,0.05575977,0.0599195,0.006942968
3335.283,0.05264892,0.03102365,0.05608093,0.05978953,0.006617866
3335.766,0.05275703,0.03108334,0.05650593,0.05976514,0.006337273
3336.248,0.05284212,0.03117803,0.05695928,0.05982712,0.006138268
3336.73,0.05288571,0.03128191,0.05736164,0.05993546,0.006050286
3337.212,0.05288796,0.03137269,0.05765275,0.06004636,0.006088051
3337.694,0.05287066,0.03143505,0.05779831,0.06012349,0.006249666
3338.176,0.05287287,0.03146303,0.0577971,0.06014752,0.006515373
3338.658,0.05293686,0.03145884,0.05767702,0.06011766,0.006852328
3339.14,0.05309746,0.0314297,0.05748639,0.06004792,0.007218638
3339.623,0.05336642,0.03138505,0.05728189,0.05995909,0.007572615
3340.104,0.05372507,0.03133592,0.05711032,0.05986996,0.00788282
3340.587,0.05412347,0.03129575,0.05700549,0.05979564,0.008128453
3341.069,0.05448829,0.03128031,0.05697854,0.05974627,0.008301951
3341.551,0.05474675,0.03130315,0.05701965,0.05972961,0.008406039
3342.033,0.05483859,0.0313727,0.05710206,0.05975481,0.00844872
3342.515,0.05474002,0.03148451,0.05718996,0.05983211,0.008440802
3342.997,0.0544699,0.03162002,0.05725043,0.05996701,0.00839325
3343.479,0.05408878,0.03174693,0.05725922,0.06015486,0.008320378
3343.961,0.05368159,0.03183018,0.05720988,0.06037341,0.008239133
3344.444,0.05333242,0.03184416,0.0571153,0.06058465,0.008167654
3344.926,0.05310905,0.03178283,0.05700671,0.06073776,0.008123407
3345.408,0.05304197,0.03166568,0.05692374,0.06078687,0.008115694
3345.89,0.05312116,0.03153175,0.05690216,0.06070819,0.008140946
3346.372,0.05330096,0.03143025,0.05696418,0.06051102,0.008180693
3346.854,0.05351666,0.03139894,0.057105,0.06024044,0.008207548
3347.336,0.05370314,0.03145204,0.05729488,0.05996414,0.008195059
3347.818,0.05380551,0.03157436,0.05748115,0.05975671,0.008127263
3348.301,0.05379367,0.03172744,0.05760954,0.05966823,0.008009024
3348.783,0.0536619,0.03186455,0.05763958,0.05970961,0.007865453
3349.265,0.05342676,0.03194467,0.05756011,0.05984752,0.007735041
3349.747,0.05311931,0.03194906,0.0573952,0.06001839,0.007653872
3350.229,0.05277974,0.03188235,0.05719811,0.06014958,0.007642432
3350.711,0.05245184,0.03176742,0.05703627,0.0601838,0.007695911
3351.193,0.05217338,0.03163091,0.05696309,0.06010187,0.007785602
3351.675,0.05197472,0.03149392,0.05700461,0.05992502,0.007867834
3352.157,0.05187432,0.03136567,0.05714816,0.05970791,0.00789851
3352.64,0.05187698,0.03124662,0.05734909,0.05951464,0.007851249
3353.122,0.05197658,0.0311369,0.05754419,0.05940285,0.007721976
3353.604,0.05215754,0.03104749,0.05767292,0.0594073,0.007530239
3354.086,0.05240123,0.0310012,0.05769975,0.05953326,0.007306786
3354.568,0.05268676,0.03103179,0.05762099,0.05976272,0.007084813
3355.05,0.05299394,0.03116903,0.05746514,0.06006416,0.006887796
3355.532,0.05330253,0.0314236,0.05727746,0.06040659,0.006725153
3356.014,0.05359189,0.0317752,0.05710795,0.06076225,0.00659718
3356.497,0.05384064,0.03217055,0.05699275,0.06110799,0.006502482
3356.979,0.05403284,0.03253811,0.056945,0.06142228,0.006444195
3357.461,0.05416144,0.03279908,0.05695792,0.06167794,0.006432653
3357.943,0.05423416,0.03289253,0.05700979,0.0618444,0.006481125
3358.425,0.05427249,0.03279204,0.05707735,0.06189287,0.006597252
3358.907,0.05430825,0.03251041,0.05714042,0.0618051,0.006776194
3359.389,0.05437031,0.03209804,0.05718912,0.06158301,0.006997842
3359.871,0.05447223,0.03162874,0.05722269,0.06125378,0.007232202
3360.354,0.05460506,0.03119246,0.05724565,0.06086978,0.00744498
3360.835,0.05473692,0.03087266,0.05726419,0.06049596,0.007611494
3361.318,0.0548254,0.03073249,0.05728202,0.06019567,0.007722217
3361.8,0.05483246,0.03080912,0.05729982,0.06002023,0.007782611
3362.282,0.05474322,0.0311046,0.05731492,0.05999395,0.00780667
3362.764,0.05457239,0.03158706,0.05732346,0.06011374,0.007806035
3363.246,0.05436172,0.03219107,0.05732086,0.06035063,0.007782174
3363.728,0.05416152,0.03282981,0.05730328,0.0606582,0.007723681
