absorbance_2.9_1A (2),2.9_1A (2),2.9_1A,2.9_2,2.9_2A,2.9_3A (2),2.9_3A,2.9_4A (2),2.9_4A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
3219.093,0.03672677,0.02780062,0.05634342,0.02589544,0.06410415,0.05926397,0.01968218,0.08072651,0.05197782,0.02898365,0.08737895,0.05775441
3219.575,0.03662611,0.02767907,0.05597564,0.02588611,0.06382979,0.05892795,0.01965237,0.08028951,0.05189233,0.02882972,0.08737241,0.05760198
3220.058,0.0365821,0.02753431,0.05559353,0.02585893,0.06361202,0.05862211,0.01965418,0.07988942,0.05174994,0.02865796,0.08739273,0.05746235
3220.54,0.03660306,0.0273819,0.0552639,0.0258087,0.06346466,0.05839459,0.01968537,0.07959658,0.05160598,0.02853818,0.0874498,0.05733935
3221.022,0.03668453,0.02722987,0.05503961,0.02573107,0.06339644,0.05827178,0.01973712,0.07945743,0.05151169,0.02852389,0.08755422,0.057234
3221.504,0.03680898,0.02707663,0.05495023,0.02562867,0.0634089,0.05825531,0.01979746,0.07948545,0.05150481,0.0286413,0.08771104,0.05714779
3221.986,0.03695048,0.02691071,0.0549915,0.02551469,0.06349399,0.0583247,0.01985559,0.07965473,0.05159508,0.02887863,0.08791255,0.0570869
3222.468,0.03708142,0.02671844,0.05513145,0.02540996,0.06363527,0.05844827,0.01990155,0.07991223,0.05176754,0.02919383,0.08813749,0.05706181
3222.95,0.03717769,0.02649305,0.05531789,0.02534025,0.06380843,0.05859206,0.01992356,0.08019,0.05198757,0.02952177,0.08834933,0.05708851
3223.432,0.03723007,0.02624311,0.05549813,0.02532628,0.06398755,0.05873239,0.01990868,0.08043162,0.0522154,0.02979411,0.08850729,0.05717997
3223.915,0.03724683,0.02599364,0.05563379,0.02537909,0.06414819,0.05885915,0.01984684,0.08060466,0.05241896,0.02995297,0.08857606,0.05734041
3224.396,0.03725458,0.02578271,0.05570874,0.02549755,0.06427033,0.05897396,0.01973585,0.08070414,0.05257611,0.02995777,0.08853221,0.05755803
3224.879,0.03728874,0.02564755,0.05573199,0.0256696,0.06434087,0.05908361,0.01958826,0.08074853,0.05267675,0.02979513,0.0883726,0.0578059
3225.361,0.03738177,0.02561235,0.05572888,0.02587643,0.06435297,0.05919287,0.01943191,0.08076537,0.05271615,0.02947923,0.08811256,0.05804699
3225.843,0.03755097,0.0256811,0.05572838,0.0260956,0.0643073,0.05929895,0.01930681,0.0807798,0.05268783,0.02905115,0.08778501,0.05824377
3226.325,0.03778791,0.0258363,0.0557472,0.02630709,0.06421103,0.05939137,0.01924915,0.08080397,0.05258294,0.02856997,0.08742946,0.05837312
3226.807,0.03805978,0.02604556,0.05578224,0.02649351,0.06407955,0.05945529,0.01928089,0.0808383,0.05239423,0.02810512,0.08708809,0.05843315
3227.289,0.0383167,0.0262717,0.05581164,0.02664151,0.06393621,0.05947847,0.01939887,0.08087762,0.0521251,0.02772573,0.08680018,0.05844448
3227.771,0.03851227,0.02648548,0.05580833,0.0267438,0.06380881,0.05945783,0.01957681,0.08091908,0.05179621,0.02748046,0.08659507,0.05843996
3228.253,0.03861745,0.02666865,0.05575341,0.02679971,0.06372757,0.05940132,0.01977425,0.08096685,0.05144862,0.02739134,0.08649206,0.05845296
3228.736,0.03863125,0.02681258,0.05565112,0.02681718,0.06371845,0.05932891,0.01995343,0.08103128,0.05113778,0.02744716,0.08649945,0.05850207
3229.218,0.03857983,0.02691509,0.05553034,0.02681046,0.06379556,0.05926443,0.02009581,0.08112051,0.05091362,0.02761025,0.08661294,0.05858411
3229.7,0.03850409,0.02697477,0.05543756,0.02679755,0.06395883,0.0592321,0.0202071,0.0812343,0.05081035,0.02782613,0.08681721,0.05867643
3230.182,0.03844174,0.02699138,0.05541909,0.0267946,0.06419144,0.05924883,0.02031277,0.08135803,0.05083232,0.02803986,0.08708546,0.05874759
3230.664,0.03840749,0.02697009,0.05549692,0.02680845,0.0644659,0.05932001,0.02044122,0.08146881,0.05095394,0.02821407,0.08738438,0.05877573
3231.146,0.03838701,0.02692569,0.05565902,0.02683246,0.06474757,0.05943807,0.02061034,0.08154047,0.05112742,0.02833279,0.08767409,0.05875779
3231.628,0.03833953,0.02688671,0.05585533,0.02684698,0.06500258,0.05958306,0.0208138,0.08155776,0.05129725,0.02840208,0.08791308,0.05871636
3232.11,0.03821846,0.02688806,0.05601886,0.02682678,0.06520609,0.05972616,0.0210239,0.08152211,0.05141923,0.02844118,0.08806606,0.0586904
3232.593,0.03798872,0.0269635,0.05608094,0.02674718,0.06534303,0.05983295,0.02119899,0.08145399,0.05146615,0.02847169,0.08810655,0.05872292
3233.075,0.03764832,0.02713091,0.0560008,0.02659638,0.06541058,0.05986921,0.02130074,0.0813852,0.05143195,0.02850821,0.08802423,0.05884377
3233.557,0.03723323,0.02738156,0.05577985,0.02637965,0.06541494,0.05981028,0.02130939,0.08134671,0.05132655,0.02855435,0.08782811,0.05905642
3234.039,0.03681305,0.02767717,0.05546223,0.02612023,0.06537078,0.05964402,0.02122742,0.08135945,0.05116905,0.02860634,0.08754876,0.05933683
3234.521,0.03646896,0.02795768,0.05512173,0.02585427,0.06529865,0.05937789,0.02107723,0.08142669,0.0509801,0.02865856,0.08723383,0.05964115
3235.003,0.03626441,0.02816262,0.05483559,0.02561885,0.06522166,0.05903849,0.02088773,0.081535,0.05078118,0.028709,0.08693663,0.05992343
3235.485,0.03623018,0.02824248,0.05466894,0.02544736,0.06516535,0.05867096,0.02068671,0.08165751,0.05059579,0.02875892,0.08670916,0.06014704
3235.967,0.03635003,0.02817979,0.05465468,0.02536032,0.065152,0.05832907,0.02049113,0.08176203,0.05045077,0.02880894,0.08658564,0.06029784
3236.449,0.03656915,0.02799155,0.05478879,0.02536409,0.06519498,0.05806137,0.02030759,0.08181991,0.05037243,0.02885302,0.08657332,0.06038407
3236.932,0.0368088,0.02772489,0.05503653,0.02545282,0.06529474,0.05790575,0.02013873,0.0818061,0.05038466,0.02887436,0.08665251,0.06042818
3237.414,0.03699556,0.02744073,0.05534562,0.02561146,0.0654351,0.0578764,0.01998848,0.08170458,0.05049884,0.02884914,0.08678327,0.06045262
3237.896,0.03708399,0.02719505,0.05566313,0.02582076,0.06558564,0.0579639,0.01986508,0.08150927,0.05070938,0.02875684,0.08692166,0.06046705
3238.378,0.03706478,0.02702853,0.05594109,0.02605656,0.06570456,0.05813851,0.0197779,0.08122557,0.05099386,0.02859136,0.08703168,0.06046199
3238.86,0.03696573,0.0269562,0.05614947,0.02629483,0.06575132,0.05836063,0.01973095,0.08087324,0.05131938,0.02837208,0.08709986,0.06041219
3239.342,0.03683374,0.02697127,0.05627597,0.02651273,0.06569638,0.05859227,0.01971709,0.08048625,0.0516525,0.02814267,0.08713487,0.06028819
3239.824,0.03671869,0.02705126,0.05632495,0.02668984,0.06552731,0.05880238,0.01971634,0.08011238,0.05196592,0.02796444,0.08716137,0.06006857
3240.306,0.03664995,0.02717048,0.05631413,0.02681236,0.06525347,0.05897437,0.01970291,0.07980168,0.05224571,0.02789141,0.08720408,0.05975385
3240.789,0.03662776,0.02730791,0.05626946,0.0268741,0.0649019,0.05910278,0.01965497,0.0795962,0.05248728,0.02795111,0.0872757,0.05936857
3241.271,0.03662448,0.02744971,0.05621976,0.02687536,0.06451211,0.05918885,0.01956268,0.07952034,0.05268978,0.02813059,0.08736902,0.05895898
3241.753,0.0365993,0.02759,0.05618832,0.02682091,0.06412238,0.0592345,0.01943366,0.07957202,0.05284961,0.02837686,0.08746057,0.05857767
3242.235,0.03651484,0.02772521,0.05619001,0.02671726,0.06376551,0.05923836,0.01928904,0.07972518,0.05295624,0.02861003,0.08752009,0.0582699
3242.717,0.03635501,0.02784782,0.05622826,0.02657171,0.06346479,0.05919569,0.01915529,0.0799353,0.0529958,0.02874507,0.08752418,0.05806459
3243.199,0.03613491,0.02794312,0.05629721,0.0263933,0.06323215,0.05910384,0.01905165,0.08015685,0.05295862,0.02872526,0.08746844,0.05796633
3243.681,0.03589978,0.027989,0.05638617,0.02619649,0.06307301,0.05896743,0.0189843,0.08035233,0.05284647,0.02853627,0.08737104,0.05795895
3244.163,0.03571472,0.02795981,0.0564843,0.0260045,0.062989,0.05880502,0.0189456,0.08050229,0.05267791,0.02821637,0.08726785,0.05801219
3244.646,0.03563831,0.027838,0.05658457,0.02584553,0.06297933,0.05864482,0.01892107,0.08060712,0.05248314,0.02783861,0.08719522,0.05809531
3245.127,0.03570785,0.02762107,0.05668354,0.02574822,0.06304103,0.05852295,0.01889627,0.08068174,0.05229774,0.02749257,0.0871788,0.05818291
3245.61,0.03592324,0.02732856,0.05677672,0.02573043,0.06316787,0.05846986,0.01886442,0.08074608,0.05215121,0.02725251,0.0872222,0.05826059
3246.092,0.03624902,0.02699899,0.05685541,0.02578967,0.06334894,0.05849814,0.01882877,0.08081512,0.0520561,0.02715315,0.08730723,0.05832359
3246.574,0.03662176,0.02668475,0.05690424,0.02590076,0.06356931,0.05859873,0.01879729,0.08089443,0.05201137,0.02718739,0.08740101,0.05837182
3247.056,0.03696761,0.02643999,0.05690405,0.02602052,0.06381182,0.05874093,0.01877606,0.08097953,0.05200702,0.02731421,0.08746891,0.05840363
3247.538,0.0372273,0.02630326,0.05684087,0.02610566,0.06406224,0.05888626,0.01876589,0.08106006,0.05203409,0.02748331,0.08748818,0.05841395
3248.02,0.03735963,0.02629454,0.05671206,0.02612347,0.06431056,0.05899561,0.01876183,0.08112284,0.05208804,0.0276485,0.08745049,0.05839523
3248.502,0.03735434,0.0264073,0.05653245,0.02606628,0.06455322,0.05904587,0.01875864,0.08115583,0.05216891,0.02778502,0.08736618,0.05834126
3248.984,0.03722902,0.02661305,0.05632907,0.02595309,0.06479276,0.05903748,0.01875538,0.08115173,0.05227794,0.02789058,0.08725764,0.05825323
3249.467,0.03702545,0.0268669,0.0561346,0.02582252,0.06503299,0.05899376,0.01875969,0.08110782,0.05240966,0.02797612,0.0871564,0.05814219
3249.949,0.03679811,0.02711809,0.05597236,0.02571516,0.06527387,0.05895289,0.01878409,0.08102883,0.05254932,0.02805078,0.08709489,0.05802907
3250.431,0.03660069,0.02732249,0.05584631,0.02565549,0.06550556,0.05895204,0.01883849,0.08092587,0.05267498,0.02810836,0.08709863,0.05793876
3250.913,0.03648169,0.02744381,0.05574057,0.02564406,0.06570446,0.05901809,0.01892257,0.08081901,0.05276176,0.02812082,0.08718462,0.05789705
3251.395,0.03647154,0.02745999,0.05562809,0.02565723,0.06583555,0.05915644,0.01902148,0.08073368,0.05279085,0.0280447,0.08735542,0.05792287
3251.877,0.03657823,0.02736467,0.05548748,0.02566194,0.06586118,0.05935283,0.01911009,0.08069494,0.05275481,0.02783907,0.08759858,0.05802359
3252.359,0.03678419,0.0271681,0.05531688,0.0256293,0.06574733,0.05957726,0.01916095,0.08072434,0.0526572,0.02748365,0.08788595,0.05819545
3252.841,0.03704858,0.02690043,0.05514101,0.02555154,0.06547994,0.05979615,0.01915858,0.08082995,0.05250977,0.02699921,0.08817929,0.05842347
3253.323,0.0373165,0.02660946,0.05500396,0.02544549,0.06507193,0.05998224,0.01910788,0.08100332,0.05232761,0.02645079,0.08843893,0.05868648
3253.806,0.03752642,0.02636148,0.05495469,0.02534633,0.06456643,0.06011594,0.01903483,0.08121749,0.05212732,0.02594261,0.08863111,0.05895803
3254.288,0.03763051,0.02622376,0.05502209,0.02529035,0.06402744,0.0601865,0.0189768,0.08143407,0.05192526,0.02558542,0.08873931,0.05921362
3254.77,0.03760539,0.02624793,0.05520075,0.02529907,0.06352314,0.06018594,0.01896614,0.08161201,0.05174046,0.02546465,0.08876567,0.05943284
3255.252,0.03745903,0.02645379,0.05544853,0.02537158,0.06311424,0.06010544,0.01901758,0.08171503,0.05159954,0.02561758,0.08872845,0.05960127
3255.734,0.0372277,0.02681536,0.05570118,0.0254855,0.06283502,0.05993611,0.01912041,0.08172202,0.05153257,0.02601788,0.08865205,0.0597134
3256.216,0.03696458,0.02726324,0.05589418,0.02560849,0.06269084,0.05967563,0.01924421,0.0816292,0.051568,0.02658606,0.08855809,0.05977278
3256.698,0.03672681,0.02769515,0.05598157,0.02570946,0.06266294,0.05933693,0.01934948,0.0814501,0.05172194,0.02720642,0.08845863,0.05979172
3257.18,0.03655572,0.02801101,0.05595253,0.0257712,0.06272154,0.05895377,0.01940706,0.081212,0.05198779,0.02776913,0.08835434,0.05978788
3257.663,0.03646939,0.0281378,0.05582929,0.0257935,0.0628389,0.05857977,0.01940844,0.08095135,0.05233292,0.02819257,0.08823865,0.05978043
3258.145,0.03646146,0.02805231,0.0556583,0.02578829,0.06299914,0.0582798,0.01937015,0.08071074,0.05270033,0.02844051,0.08810442,0.05978493
3258.627,0.0365085,0.02778834,0.05548926,0.02577324,0.06320109,0.05810712,0.01932515,0.08052794,0.05302685,0.02852616,0.08794901,0.0598077
3259.109,0.03658131,0.02742528,0.05536387,0.02576526,0.06345167,0.05809007,0.01931043,0.08043234,0.05325564,0.02849667,0.08777557,0.05984371
3259.591,0.03665608,0.0270645,0.05530728,0.02577738,0.06375372,0.05821858,0.01935328,0.08043757,0.05335002,0.0284124,0.08759042,0.05987811
3260.073,0.0367221,0.02679069,0.05532608,0.0258172,0.06409608,0.05844822,0.01945913,0.0805362,0.05330136,0.0283197,0.08739872,0.05989224
3260.555,0.03678077,0.02665737,0.05541436,0.02588773,0.06444921,0.05871053,0.01961212,0.08069898,0.05312489,0.02824322,0.08720231,0.05986909
3261.037,0.03684023,0.02667395,0.05555727,0.02598542,0.0647686,0.05893536,0.01978011,0.08088034,0.05285104,0.02818193,0.08700337,0.05980108
3261.52,0.03690727,0.02681424,0.05573665,0.02609774,0.06501224,0.05907657,0.01992976,0.08103324,0.05251237,0.02812056,0.08680825,0.0596923
3262.002,0.03698268,0.02703234,0.05592945,0.02620036,0.06515014,0.05911988,0.02003475,0.08112022,0.05213961,0.02804441,0.08663543,0.0595589
3262.484,0.03706012,0.02728139,0.05610931,0.02625756,0.06517728,0.05908578,0.0200864,0.08112726,0.05175874,0.02795174,0.08651628,0.05942408
3262.966,0.03713074,0.02752945,0.05625148,0.0262336,0.06511182,0.05901507,0.02009401,0.08106926,0.05139272,0.02785831,0.08648554,0.05931024
3263.448,0.03718726,0.02775767,0.0563364,0.02610003,0.06498811,0.05895324,0.02008114,0.08098572,0.05106675,0.02779341,0.08657134,0.05923375
3263.93,0.03722907,0.02795662,0.05635792,0.02585221,0.06484121,0.05893296,0.02007677,0.08092833,0.05080848,0.02778726,0.08677707,0.05920018
3264.412,0.03726165,0.02811893,0.05632585,0.02551361,0.06469252,0.0589641,0.02010226,0.08093923,0.05064267,0.02785704,0.0870738,0.05920191
3264.894,0.03729406,0.02823471,0.05626415,0.02513565,0.06454785,0.0590357,0.02016569,0.08104005,0.0505872,0.02799921,0.08739987,0.05922028
3265.376,0.03733186,0.02829364,0.05620092,0.02478151,0.06439975,0.05912467,0.0202547,0.08121998,0.05064519,0.02818643,0.08767831,0.05922846
3265.859,0.03737358,0.02829321,0.05615468,0.02450315,0.06424074,0.05920805,0.02034021,0.0814429,0.05080371,0.02837773,0.08784583,0.05919823
3266.341,0.03740885,0.02824443,0.05612789,0.02433055,0.06407396,0.05927061,0.02038052,0.08165555,0.05103587,0.02852486,0.08786996,0.05910182
3266.823,0.03742246,0.02817326,0.05610512,0.02426058,0.06391908,0.05930812,0.02033526,0.08180773,0.05130884,0.02858881,0.0877651,0.05891966
3267.305,0.03740168,0.028112,0.05606365,0.02426563,0.06380644,0.05932387,0.02017891,0.08186788,0.05159149,0.02854756,0.08758351,0.0586446
3267.787,0.03734079,0.02809173,0.05598574,0.02430812,0.06376622,0.05932417,0.01990758,0.08182846,0.05185609,0.02839829,0.08739898,0.05828604
3268.269,0.03724655,0.02812719,0.05587349,0.02435874,0.06381053,0.05931294,0.01954483,0.08170713,0.05208205,0.02815806,0.08727431,0.05787188
3268.751,0.03713661,0.02821259,0.05575091,0.02440748,0.063927,0.05929158,0.01913446,0.08153775,0.05225384,0.02785643,0.08723918,0.05744577
3269.233,0.03703699,0.02832271,0.05565935,0.0244616,0.06407861,0.05926322,0.0187343,0.08136305,0.05235973,0.02753435,0.08728097,0.05706639
3269.716,0.03697251,0.02842435,0.05563775,0.02453574,0.06421975,0.05923573,0.01839738,0.08122085,0.05239416,0.02723351,0.08735296,0.05679306
3270.198,0.03696024,0.02848843,0.0557064,0.02463721,0.06431625,0.05922373,0.01815983,0.08113833,0.05236058,0.02699042,0.08739579,0.05667332
3270.68,0.03700452,0.02849776,0.05585563,0.02475577,0.06435931,0.05924702,0.01803722,0.08113004,0.05227546,0.02683296,0.08735943,0.05673473
3271.162,0.03709441,0.02845113,0.05604819,0.02486498,0.06437185,0.05932385,0.01802438,0.08119611,0.05216828,0.02677355,0.08722619,0.05697271
3271.644,0.03720586,0.02835735,0.05623228,0.02493153,0.06439836,0.05946198,0.01810425,0.08132485,0.05207741,0.02680617,0.08701446,0.05735169
3272.126,0.03730486,0.02822864,0.05635891,0.02493074,0.06448703,0.05965247,0.01825769,0.08149258,0.05204195,0.02690735,0.08677264,0.05780734
3272.608,0.03735833,0.02807415,0.05640246,0.02485931,0.06466233,0.05986951,0.01847214,0.08166931,0.05208978,0.02704333,0.08655772,0.0582669
3273.09,0.03734075,0.02789959,0.0563657,0.02473835,0.06491281,0.06007455,0.01874067,0.08182265,0.05222926,0.02717755,0.08642009,0.05866225
3273.573,0.03724252,0.02771216,0.05627526,0.02460629,0.06518736,0.06022499,0.01905716,0.08192322,0.05244634,0.02728217,0.08639026,0.05894738
3274.055,0.03707488,0.0275255,0.05616507,0.02449998,0.06541631,0.06028797,0.01940932,0.08195295,0.05270803,0.02734732,0.08647426,0.05911187
3274.537,0.03686753,0.02736282,0.05606211,0.02444402,0.06553213,0.06024655,0.01977113,0.08190993,0.05296953,0.0273836,0.08666077,0.05917896
3275.019,0.03666421,0.02725168,0.05597805,0.0244446,0.06549466,0.06010438,0.02010402,0.08180832,0.05318249,0.02741655,0.08692974,0.05919849
3275.501,0.03650726,0.02721217,0.0559108,0.02449397,0.0653059,0.05988315,0.02036753,0.0816747,0.05330603,0.02747316,0.08726154,0.05922622
3275.983,0.03642886,0.02724518,0.0558551,0.02458304,0.06500491,0.05961647,0.02052928,0.08154088,0.05330746,0.02757066,0.08763765,0.05930979
3276.465,0.03643951,0.02732467,0.05581379,0.02471165,0.06465381,0.05934234,0.02057693,0.08143559,0.05316536,0.02770526,0.0880388,0.05947378
3276.947,0.03652686,0.0274039,0.05580296,0.02489129,0.06431074,0.05909185,0.02052331,0.08137495,0.05287461,0.02785378,0.08844434,0.05971236
3277.429,0.03665916,0.02742545,0.0558481,0.02513693,0.06401677,0.05888656,0.02040356,0.08136208,0.05244834,0.02797903,0.08882868,0.05999286
3277.912,0.03679626,0.02734149,0.05597188,0.02545278,0.06378637,0.05873378,0.02026422,0.08138701,0.05192335,0.02804626,0.08916511,0.06026562
3278.394,0.03690529,0.02713281,0.05617889,0.02582072,0.06361154,0.05862838,0.020147,0.08143295,0.05135602,0.02803835,0.08943084,0.06048222
3278.876,0.03696621,0.02681405,0.05644874,0.0261953,0.06347472,0.05855747,0.02008234,0.08148081,0.05082297,0.02796355,0.08960771,0.06060405
3279.358,0.03697647,0.02642991,0.05673522,0.02651419,0.06336176,0.05850791,0.02008191,0.08151529,0.05040505,0.02785496,0.08968232,0.06061409
3279.84,0.03694621,0.02603559,0.05698273,0.02672181,0.06327093,0.05847459,0.02014132,0.08152773,0.05016709,0.02775645,0.08964561,0.0605181
3280.322,0.03688994,0.02568437,0.057135,0.02678565,0.06321276,0.05846411,0.02024616,0.08151624,0.05014603,0.02771053,0.08948879,0.06034122
3280.804,0.03681777,0.02540815,0.05715528,0.02671481,0.06320336,0.05849553,0.02037831,0.08148497,0.05033531,0.02773957,0.08920685,0.06011814
3281.286,0.03673117,0.02521311,0.05703347,0.02655488,0.06325493,0.05859294,0.02052277,0.08144205,0.05069153,0.02783735,0.08880528,0.05988136
3281.769,0.03662707,0.02508671,0.05678594,0.02637705,0.06336877,0.0587771,0.02066594,0.08139872,0.05113917,0.02797083,0.08830927,0.05965696
3282.25,0.03650473,0.0250109,0.05644796,0.02624936,0.06353417,0.05905146,0.02079795,0.08136681,0.0515963,0.02809267,0.08777054,0.05945988
3282.733,0.03637446,0.02497571,0.05606233,0.02621129,0.06373228,0.0593962,0.02091119,0.0813558,0.05199731,0.0281607,0.0872599,0.05929593
3283.215,0.03626206,0.02498663,0.05567486,0.02626589,0.06394205,0.05976483,0.02100137,0.08137212,0.05229925,0.02814973,0.08686073,0.05916857
3283.697,0.03620411,0.02506239,0.05532571,0.02637937,0.06414831,0.06009626,0.02106891,0.08141603,0.05249068,0.02806217,0.08663873,0.05908251
3284.179,0.03623603,0.02522335,0.05504661,0.0264992,0.06434338,0.06033311,0.02112099,0.08148291,0.05258348,0.02792366,0.08661952,0.05904587
3284.661,0.03638089,0.02548076,0.05486226,0.02657123,0.06452589,0.06043524,0.02117002,0.08156266,0.05260224,0.02777313,0.08677636,0.05906676
3285.143,0.03663636,0.02582579,0.05478515,0.02656137,0.06469613,0.06039614,0.0212284,0.08164493,0.05257375,0.02764569,0.08703484,0.05914694
3285.625,0.03697462,0.02622922,0.05481341,0.02646206,0.06485306,0.06024396,0.0213018,0.08172053,0.05252055,0.02755947,0.08729772,0.05927557
3286.107,0.0373447,0.0266458,0.05492875,0.02628964,0.06499211,0.06003373,0.02138273,0.08178421,0.05246231,0.0275126,0.08747146,0.05942421
3286.59,0.03768923,0.0270302,0.05509936,0.0260745,0.06510703,0.05982572,0.02145006,0.08183458,0.05241466,0.02748488,0.08750466,0.05955222
3287.072,0.03795809,0.02734576,0.05528601,0.02584982,0.06519295,0.05966804,0.02147285,0.08187184,0.05239049,0.02744957,0.08740076,0.05961568
3287.554,0.0381163,0.02757135,0.05544955,0.02564586,0.06524923,0.05958258,0.02141872,0.08189559,0.05239716,0.02738223,0.08721489,0.05957819
3288.036,0.03815186,0.02770376,0.05556429,0.02548313,0.06527895,0.0595594,0.02126675,0.08190389,0.05243255,0.02727221,0.08702589,0.05942698
3288.518,0.03807312,0.027752,0.05562105,0.02537322,0.0652855,0.0595633,0.0210149,0.08189317,0.05248337,0.02712571,0.08690508,0.05917874
3289.0,0.03790177,0.02773162,0.05562695,0.02531948,0.06526756,0.05954793,0.02068249,0.08186162,0.05252736,0.02696337,0.08688804,0.05888151
3289.482,0.03766413,0.02765917,0.05559805,0.02531709,0.06521486,0.05947655,0.02030271,0.08181155,0.05254129,0.02681237,0.08696207,0.05859935
3289.964,0.03738666,0.02755068,0.05554929,0.02535081,0.06510805,0.05933288,0.01991573,0.08175118,0.05251054,0.02670154,0.08707819,0.05840057
3290.447,0.03709482,0.02742628,0.05548757,0.02539529,0.06492333,0.05912774,0.0195578,0.08169434,0.05243608,0.02665426,0.08717722,0.05833995
3290.929,0.03681037,0.02731005,0.05540888,0.0254206,0.06464443,0.05889312,0.0192524,0.08165619,0.0523353,0.02668448,0.08722281,0.05844269
3291.411,0.03655495,0.02723277,0.05530344,0.0253963,0.06427312,0.05867374,0.01901134,0.0816501,0.05223643,0.02679659,0.08721713,0.05870186
3291.893,0.03634898,0.02722632,0.05516443,0.02530267,0.06383909,0.0585121,0.01883637,0.08168434,0.05216729,0.02698369,0.08720016,0.05907848
3292.375,0.0362076,0.0273122,0.05499727,0.02513989,0.06339532,0.05843427,0.01872326,0.0817598,0.05214242,0.02722901,0.08722321,0.05951711
3292.857,0.0361397,0.02749141,0.05482254,0.02493034,0.06301343,0.05844592,0.01866588,0.08187149,0.05216061,0.02750612,0.08732412,0.05995416
3293.339,0.03614478,0.02773668,0.05467413,0.02471558,0.06276409,0.05853029,0.01865678,0.08201016,0.05220592,0.0277814,0.08749999,0.06033352
3293.821,0.03621419,0.02799759,0.0545869,0.02454169,0.06269357,0.05865641,0.01868727,0.08216338,0.05225995,0.02802294,0.08770678,0.06061888
3294.303,0.03633201,0.02820691,0.05458946,0.02444968,0.06281354,0.05878659,0.01874506,0.08231399,0.05231057,0.02820211,0.08787256,0.0607925
3294.786,0.03647735,0.02830057,0.05469298,0.02446278,0.06309333,0.05888723,0.01881557,0.08243899,0.05235976,0.02830178,0.08792966,0.06085592
3295.268,0.03662845,0.0282398,0.05488786,0.024581,0.06347113,0.0589387,0.0188843,0.08251144,0.05242137,0.02831972,0.08784685,0.06082421
3295.75,0.0367602,0.02802009,0.05514294,0.0247829,0.06386287,0.05893543,0.01893999,0.08250099,0.05251283,0.02826733,0.08764042,0.06072251
3296.232,0.03684836,0.02767804,0.05541272,0.02503497,0.06418811,0.05888806,0.0189795,0.08238439,0.05264353,0.0281662,0.08737274,0.06058087
3296.714,0.0368733,0.02727783,0.05564906,0.02530393,0.06439306,0.05881684,0.01900773,0.08215544,0.05280551,0.02803805,0.08712112,0.06042811
3297.196,0.03682508,0.02689822,0.0558071,0.02556445,0.06445706,0.05874572,0.01903771,0.08183288,0.05297384,0.02790093,0.08695346,0.0602915
3297.678,0.03670885,0.02660423,0.05585884,0.02580666,0.06439811,0.05869275,0.01908576,0.08146142,0.05311321,0.02776309,0.0868943,0.06019084
3298.16,0.03654632,0.02642937,0.0558,0.0260351,0.06425785,0.05866452,0.01916476,0.08109992,0.05319342,0.02762412,0.08691808,0.06013609
3298.643,0.03637583,0.02637096,0.05565095,0.02626194,0.06408946,0.05865674,0.0192828,0.08081129,0.05319912,0.02748159,0.08696006,0.06012771
3299.125,0.03624218,0.026395,0.05545384,0.02649753,0.06393559,0.05865763,0.01944004,0.08063968,0.05313887,0.02733762,0.08694655,0.06015624
3299.607,0.03618204,0.02645415,0.05526177,0.02674218,0.06381959,0.05865746,0.01963062,0.0805993,0.05304256,0.02720226,0.08682685,0.06020527
3300.089,0.0362171,0.02650264,0.05512987,0.0269821,0.0637449,0.05865427,0.01984301,0.08067153,0.05295554,0.02709407,0.08658835,0.06025232
3300.571,0.03634257,0.02651412,0.05509648,0.02719098,0.06370076,0.05865856,0.02006353,0.08081456,0.05292208,0.02703216,0.08626126,0.06027406
3301.053,0.03653163,0.02648524,0.05517401,0.02733786,0.06367301,0.05868959,0.02027723,0.08098036,0.05297352,0.02702793,0.08590171,0.06024941
3301.535,0.03674163,0.02643212,0.05534338,0.02739464,0.06365076,0.05876792,0.02046788,0.08112953,0.05311943,0.02707802,0.08557434,0.06016184
3302.017,0.03693196,0.02637772,0.05556024,0.02734909,0.06363004,0.05890299,0.02062128,0.08124725,0.05334254,0.02716278,0.08532695,0.06000478
3302.5,0.03707559,0.02634196,0.05576741,0.02720959,0.06361228,0.05908616,0.02072601,0.08134266,0.05360131,0.02725135,0.08518429,0.05978388
3302.981,0.03716693,0.02633416,0.05590796,0.02700662,0.06359817,0.05928682,0.02077591,0.08144157,0.05383501,0.02731154,0.08515134,0.0595201
3303.464,0.0372204,0.02635269,0.05594707,0.02678333,0.06358521,0.05946228,0.02077385,0.0815708,0.0539799,0.02732277,0.08522075,0.05924639
3303.946,0.03726178,0.02638948,0.05587764,0.02658565,0.06356823,0.05956736,0.02073057,0.08174634,0.05398,0.02728328,0.08538321,0.05900342
3304.428,0.03731811,0.02643634,0.05572384,0.02645029,0.06354485,0.05957033,0.02066419,0.08196696,0.05380098,0.02721186,0.0856287,0.05883227
3304.91,0.03740525,0.02648924,0.0555297,0.02639183,0.06352039,0.05946447,0.02059513,0.08221652,0.05344061,0.02714084,0.08594375,0.05875958
3305.392,0.03752595,0.02654752,0.05535039,0.02640394,0.06351254,0.05926978,0.02054243,0.08247096,0.05292995,0.02710716,0.08630166,0.05879173
