absorbance_1.1_1A,1.1_1A,1.1_2A,1.1_3A,1.1_4A,1.3_1,1.3_1A,1.3_2,1.3_2A,1.3_3,1.3_3A,1.3_4,1.3_4A,1.3_5,3.11_1,3.11_2,3.11_3,3.11_4,3.11_5,3.11_6,3.11_7,3.3_1A,3.3_2A,3.3_3A,3.3_4A,3.3_5A,6.6_1A (2),6.6_1A,6.6_2A (2),6.6_2A,6.6_3A (2),6.6_3A,6.6_4A (2),6.6_4A,6.6_5A,6.7_1A,6.7_2A,6.7_3A,6.7_4A,6.7_5A
3194.987,0.05479143,0.08666031,0.05824611,0.06909698,0.09316772,0.08541457,0.05061265,0.08671713,0.06369042,0.03329493,0.025548,0.04238407,0.0595835,0.03762955,0.05684084,0.04757868,0.01923558,0.04291876,0.06287801,0.06190225,0.0589491,0.06051734,0.009162192,0.04837108,0.05992574,0.0850874,0.05181588,0.01665125,0.05589202,0.04197347,0.03326238,0.05284596,0.01582386,0.01391931,0.01973637,0.0676017,0.03492738,0.08622853,0.02957235
3195.469,0.05460716,0.08645805,0.05827986,0.06933224,0.09288412,0.08549131,0.05056878,0.08662845,0.06373347,0.03304239,0.02571579,0.04238706,0.05961594,0.03766919,0.05674209,0.04754781,0.01924581,0.04303684,0.06319536,0.06187845,0.05885018,0.06054999,0.009114766,0.04841812,0.05974732,0.0851228,0.05181981,0.01634583,0.05573916,0.04190213,0.0331178,0.05292375,0.01569368,0.01387838,0.01949371,0.0675948,0.03509331,0.08631555,0.02978513
3195.952,0.05440168,0.08625253,0.05831202,0.06958865,0.09258289,0.08565824,0.05055064,0.0866324,0.06371485,0.03278568,0.0259006,0.04246787,0.05961248,0.03767588,0.05657827,0.04754173,0.01919623,0.04308718,0.06340832,0.06180821,0.0587953,0.06058278,0.009104148,0.04844002,0.05964817,0.08514695,0.05178807,0.0160706,0.05558183,0.04191666,0.03304691,0.05304893,0.01555355,0.01385554,0.01936684,0.0676357,0.03526286,0.08638576,0.02999134
3196.434,0.05420696,0.08608241,0.05833276,0.06981684,0.0922913,0.0858997,0.05057094,0.08671745,0.06365225,0.03256177,0.02606862,0.04260403,0.05958616,0.03763491,0.05637777,0.04753378,0.01908275,0.04306335,0.06347798,0.06168813,0.05877651,0.06062369,0.009124245,0.04845555,0.05965214,0.08516861,0.05170543,0.01589044,0.05543604,0.04201039,0.03305312,0.05321239,0.01542739,0.01386907,0.01931921,0.0677133,0.03540393,0.08644403,0.03015654
3196.916,0.05404792,0.08598483,0.05832325,0.06998588,0.09202874,0.0861889,0.05063405,0.08686325,0.06356431,0.03240141,0.02620762,0.0427663,0.0595478,0.03755327,0.05617328,0.04749045,0.0189136,0.04298231,0.06339635,0.0615279,0.05876422,0.06067501,0.009162316,0.04848272,0.05975616,0.08520573,0.05157664,0.01584828,0.05531329,0.04215847,0.03312725,0.0534071,0.01533571,0.01392449,0.01929176,0.06780868,0.03548153,0.08649603,0.03026442
3197.398,0.05393752,0.08598767,0.05825988,0.07008259,0.09180896,0.08649042,0.05073677,0.08704238,0.06346533,0.03232297,0.02632492,0.04292473,0.05950456,0.03745666,0.05599718,0.04738542,0.01870983,0.04287568,0.06318057,0.06135221,0.0587223,0.0607313,0.009201255,0.04853156,0.05993403,0.08527812,0.05142791,0.01595504,0.0552209,0.04232525,0.0332473,0.05362597,0.01529467,0.01401434,0.01922354,0.0679003,0.03546795,0.08654577,0.03031861
3197.88,0.05387465,0.08609857,0.05812396,0.07010611,0.09164368,0.08676616,0.0508661,0.08722487,0.06336258,0.03232802,0.02643919,0.04305677,0.05946054,0.03738257,0.05587696,0.04721308,0.01850157,0.04277576,0.06286623,0.06119748,0.05862718,0.06078042,0.009223186,0.04859946,0.06014232,0.08539633,0.05130233,0.01618169,0.05516111,0.04247594,0.03338266,0.05385859,0.0153129,0.01412171,0.01907436,0.06796823,0.03535429,0.08659357,0.03033821
3198.362,0.05384927,0.08630125,0.05790902,0.07005859,0.09154508,0.0869847,0.05100214,0.08738347,0.06325854,0.03240309,0.02656491,0.043154,0.05941727,0.03736237,0.0558282,0.04699319,0.01831923,0.04269977,0.06249421,0.06109906,0.05848114,0.06080855,0.009213329,0.04867256,0.06033675,0.08555642,0.05124343,0.01647134,0.05513342,0.04259121,0.03350515,0.05409078,0.01539092,0.01422759,0.01884012,0.06799793,0.03515422,0.08663549,0.03034497
3198.844,0.05384913,0.08655892,0.05762482,0.06993774,0.09152731,0.08712535,0.05111773,0.08749514,0.06315707,0.03252549,0.02670122,0.04322046,0.05937627,0.03741103,0.05585529,0.04676671,0.01818968,0.04264666,0.06210792,0.06108213,0.05831254,0.06080304,0.009160669,0.04873393,0.06047756,0.08573974,0.05128201,0.01675216,0.05513456,0.04267097,0.03359339,0.05430396,0.01552248,0.0143161,0.01855047,0.06797774,0.03489876,0.08666316,0.0303542
3199.326,0.05386454,0.08682273,0.05729641,0.06973697,0.09160148,0.08718282,0.0511823,0.08754449,0.06306619,0.03267198,0.02682671,0.04326929,0.05933954,0.0375179,0.05594973,0.04658314,0.01813099,0.04260151,0.06175022,0.06115469,0.05816415,0.06075655,0.009060629,0.04877284,0.06053672,0.08591988,0.05142309,0.01696054,0.05516155,0.04273451,0.03363755,0.05447949,0.01569596,0.01437847,0.01825726,0.06789854,0.0346256,0.08666499,0.03036743
3199.809,0.05388885,0.08704935,0.05695792,0.0694513,0.09176894,0.08716689,0.05116967,0.08752594,0.06299711,0.03282755,0.0269087,0.04331485,0.05930847,0.03765032,0.05609551,0.04648101,0.01814927,0.04254728,0.06145784,0.0613067,0.05807341,0.06066901,0.0089168,0.04879355,0.06050194,0.08607388,0.05164319,0.01706192,0.05521258,0.04280931,0.03363824,0.05460485,0.0158968,0.01441393,0.0180103,0.06775419,0.0343649,0.08662972,0.03037553
3200.291,0.05391507,0.08720744,0.05665027,0.06908742,0.09201352,0.08710162,0.05106204,0.08744497,0.06296029,0.03298581,0.0269122,0.04336702,0.05928385,0.03776025,0.05627167,0.04647977,0.01824095,0.04247653,0.06126357,0.06151455,0.05806134,0.06054783,0.008743292,0.04881528,0.06037513,0.08618749,0.05189484,0.0170546,0.05528857,0.04292044,0.03360138,0.05467678,0.01610773,0.01442889,0.0178435,0.06754413,0.03413467,0.08655003,0.03036628
3200.773,0.05393251,0.08728711,0.05641434,0.06867092,0.09229916,0.08701941,0.05085807,0.08731846,0.06296047,0.03314649,0.02681529,0.04342498,0.0592638,0.03780109,0.05645733,0.04657179,0.01839328,0.04239762,0.06118898,0.06174993,0.05812566,0.06040823,0.008563771,0.04886734,0.06017267,0.08625764,0.05212156,0.01696687,0.05539317,0.04307687,0.03353337,0.05470217,0.01630859,0.01443379,0.0177611,0.06727885,0.03393824,0.08642707,0.0303345
3201.255,0.05392706,0.08729809,0.05628323,0.06824423,0.09257776,0.08695147,0.05057466,0.08717025,0.06299365,0.03330829,0.02661834,0.04347798,0.05924567,0.03774535,0.05663585,0.04672779,0.01858973,0.04232986,0.0612375,0.06198831,0.05824741,0.06027028,0.008405454,0.04897503,0.05992161,0.08628801,0.05227794,0.01683911,0.05553186,0.04326555,0.03343728,0.05469403,0.01647961,0.01443898,0.01773918,0.06698149,0.03376997,0.08627009,0.03028717
3201.737,0.05388399,0.08726537,0.05628143,0.06786454,0.09279323,0.08692397,0.05024795,0.08703142,0.06304882,0.03346122,0.02634324,0.04350684,0.05922539,0.03759278,0.05679324,0.04690412,0.01880972,0.04229531,0.06139045,0.06221069,0.05840164,0.06015786,0.008294326,0.04915049,0.05965748,0.08628222,0.05233754,0.01670929,0.05570793,0.04345199,0.033315,0.0546672,0.0165998,0.01445206,0.01773329,0.06669129,0.03362266,0.08609843,0.03024299
3202.219,0.05379581,0.08721866,0.0564182,0.06758911,0.09289839,0.0869494,0.04992646,0.08693409,0.06311344,0.03358349,0.02602951,0.04349177,0.05919826,0.03737506,0.0569155,0.04705653,0.01903209,0.04230497,0.06160851,0.06240411,0.05857047,0.06009437,0.008244731,0.04938357,0.05941611,0.08623838,0.05230084,0.01659695,0.05591919,0.04358885,0.03317042,0.05463144,0.01665013,0.01447391,0.01769499,0.06645691,0.03349419,0.08593553,0.03022429
3202.701,0.05366819,0.08718132,0.05668455,0.06745832,0.09286699,0.08702425,0.04965784,0.08690373,0.06317998,0.03364634,0.02571977,0.04341985,0.05915968,0.03714462,0.05698717,0.04715374,0.01923811,0.04235311,0.06184357,0.0625602,0.05874844,0.06009488,0.008254023,0.04964475,0.0592228,0.08614907,0.05218905,0.01649959,0.05615526,0.04363494,0.03301229,0.0545893,0.01661867,0.01449738,0.01759002,0.06632285,0.03338887,0.08580317,0.030247
3203.183,0.05352429,0.08716829,0.05705171,0.06749143,0.09269834,0.08712979,0.04948151,0.08695586,0.06324787,0.03362132,0.02545672,0.0432907,0.05910423,0.03696492,0.05698748,0.04718143,0.01941066,0.04241788,0.06204791,0.06266992,0.05893891,0.06016153,0.008301379,0.04989203,0.05908841,0.0860074,0.05203553,0.01640042,0.05639523,0.04356304,0.03285617,0.05453798,0.01650252,0.01450706,0.01740484,0.06632268,0.03331455,0.08571658,0.03031425
3203.666,0.05340222,0.08718365,0.05747399,0.06767821,0.09241814,0.08723645,0.04941544,0.08708856,0.06332211,0.03349381,0.02527391,0.04311992,0.05902614,0.03688876,0.0568931,0.04714469,0.0195368,0.04247266,0.06219283,0.06272337,0.05914363,0.06027896,0.008353723,0.05008754,0.0590056,0.08581665,0.05187201,0.01628389,0.05661145,0.04337456,0.03272113,0.05447401,0.01631185,0.01448354,0.01715206,0.06646476,0.0332764,0.08567908,0.03041489
3204.148,0.05334424,0.08722521,0.05789959,0.06798583,0.09206892,0.08731358,0.0494522,0.0872819,0.06340674,0.03327196,0.0251936,0.04293534,0.05892071,0.03694211,0.05668602,0.04706272,0.01960881,0.04250051,0.0622756,0.06271082,0.05935268,0.06041755,0.008380459,0.0502122,0.05895618,0.08559651,0.05171893,0.01615017,0.05677815,0.04309905,0.03262254,0.05439832,0.01606852,0.01441091,0.01686191,0.0667301,0.03327278,0.08568205,0.03053061
3204.63,0.05339147,0.08728968,0.0582756,0.06836345,0.09170487,0.08733305,0.04955883,0.08749646,0.06349832,0.03299055,0.02522866,0.04277441,0.05878833,0.03711952,0.05636168,0.04696394,0.0196251,0.04250153,0.06231891,0.0626253,0.05953893,0.06053698,0.008362178,0.05027088,0.05891976,0.08538534,0.05158578,0.01602251,0.05687584,0.04279087,0.03256826,0.05431949,0.01580584,0.01428275,0.0165768,0.06707324,0.03329325,0.08570636,0.03064288
3205.112,0.05357014,0.08737713,0.05856322,0.06875579,0.09137753,0.08727753,0.04968612,0.08768275,0.06358215,0.03270236,0.02538035,0.04267254,0.05863795,0.03738414,0.05593779,0.04687556,0.01959013,0.0424953,0.06235886,0.06246574,0.05966429,0.06060116,0.008302541,0.05029067,0.05888763,0.08523005,0.05147284,0.01594018,0.05690136,0.04251438,0.03255493,0.054251,0.01556016,0.01410915,0.01633819,0.06743532,0.03332237,0.08572962,0.03074214
3205.594,0.05388623,0.08749112,0.05874468,0.06911576,0.09112731,0.08714183,0.0497839,0.08779319,0.06363615,0.03246183,0.02563762,0.04265374,0.05848973,0.03768338,0.05545533,0.04681807,0.01951282,0.04250946,0.0624278,0.06223998,0.05969353,0.06059107,0.008226871,0.05030674,0.0588672,0.08517031,0.05137836,0.01594127,0.05686842,0.0423254,0.03257119,0.05420563,0.01536311,0.01391594,0.01617815,0.06775989,0.03334658,0.08573318,0.03083031
3206.076,0.05432243,0.08763675,0.05882281,0.0694071,0.09098204,0.0869316,0.04980996,0.087792,0.06363709,0.03231365,0.02597318,0.04272512,0.05837531,0.03795854,0.05497944,0.04680407,0.01940564,0.0425692,0.0625428,0.06196639,0.05960681,0.06051161,0.008177843,0.0503484,0.05888028,0.08522685,0.05130359,0.01604628,0.05680675,0.04226312,0.03260218,0.05419095,0.01523715,0.01374241,0.01612053,0.0680007,0.03335823,0.08570576,0.03091704
3206.558,0.05483897,0.08781505,0.05881594,0.06961272,0.0909532,0.08666001,0.04974614,0.0876686,0.06357244,0.03227619,0.0263448,0.04287337,0.05833116,0.0381645,0.05458337,0.04683687,0.01928071,0.04268251,0.06269641,0.06167253,0.0594125,0.06039263,0.008199451,0.05042234,0.05894968,0.08539078,0.05125323,0.01624214,0.05675129,0.04233696,0.0326363,0.05420478,0.01518994,0.0136288,0.01617866,0.06813356,0.03335835,0.08564853,0.03101235
3207.04,0.05538025,0.08802007,0.05874708,0.06973314,0.09103596,0.08634344,0.04960232,0.08744102,0.06344688,0.03233944,0.02670115,0.04306842,0.0583869,0.03827936,0.05433052,0.04691372,0.01914615,0.042837,0.06286195,0.06139269,0.05914466,0.06027841,0.008322562,0.05050876,0.05908355,0.08562629,0.0512323,0.01648426,0.05673042,0.04252901,0.03266717,0.05423793,0.01521555,0.01360288,0.01635692,0.06815547,0.03335389,0.08557202,0.03111979
3207.522,0.05587378,0.08823542,0.05863665,0.06978488,0.09121109,0.08599949,0.04941733,0.0871546,0.06328445,0.03246913,0.02698614,0.04326887,0.05855581,0.03830363,0.05426472,0.04702878,0.01900469,0.04300374,0.06300166,0.06116643,0.05885864,0.06021555,0.008555339,0.05056373,0.05926355,0.08588019,0.05124063,0.01670451,0.05675735,0.04279595,0.03269196,0.05427834,0.01529679,0.01367296,0.01665091,0.06807908,0.03335269,0.08549444,0.03123347
3208.005,0.05624771,0.08843693,0.05849564,0.06979283,0.09144793,0.08564504,0.04924816,0.086869,0.06312089,0.03262146,0.02715565,0.04343506,0.05882485,0.03825707,0.05439318,0.04717414,0.01885348,0.04315113,0.06308319,0.06102891,0.05861047,0.06023313,0.008878898,0.05053677,0.05944472,0.08610117,0.05126858,0.01683832,0.05682318,0.04308357,0.03270638,0.05431974,0.01541078,0.01382262,0.01704593,0.06792469,0.03335728,0.08543506,0.03134023
3208.487,0.05644225,0.08859735,0.05832841,0.06978233,0.09171026,0.08529621,0.04915507,0.08664122,0.06299148,0.03275733,0.02718876,0.0435389,0.05915422,0.03816742,0.05468663,0.047341,0.01868688,0.04325789,0.06308931,0.06100383,0.05844193,0.06033305,0.00925213,0.05038882,0.05956899,0.08625504,0.0512983,0.01684696,0.05690101,0.04334018,0.03270098,0.05436596,0.01553388,0.01401597,0.01751328,0.06771208,0.0333629,0.08540937,0.03142629
3208.969,0.05642259,0.08868895,0.05813969,0.06977253,0.09195912,0.08496884,0.04918964,0.08651356,0.06292147,0.03285125,0.02709171,0.04357025,0.05948265,0.03806234,0.05508259,0.04751706,0.01850226,0.04331885,0.0630209,0.06109438,0.05837154,0.06048742,0.009618784,0.05010753,0.05958384,0.08633278,0.05130778,0.01672976,0.05695247,0.04352389,0.03266042,0.05443078,0.01564365,0.01420612,0.01800808,0.06745973,0.03335764,0.0854249,0.0314812
3209.451,0.05619493,0.08869217,0.05794176,0.06976808,0.0921643,0.084678,0.04937535,0.08649924,0.06291547,0.03289739,0.026897,0.04353892,0.05974771,0.03795895,0.05550456,0.04768736,0.01830558,0.04334568,0.06289408,0.06127778,0.05839092,0.06065055,0.009926197,0.04971581,0.05946923,0.08634915,0.05128035,0.0165257,0.0569449,0.04361441,0.03256974,0.05453027,0.01572186,0.01435236,0.01847649,0.06718283,0.03332879,0.08547875,0.031502
3209.933,0.05580808,0.08859757,0.05775774,0.06975841,0.09230863,0.08443579,0.04970147,0.08658377,0.06295905,0.0329045,0.0266517,0.04347073,0.05990214,0.03786321,0.05587947,0.04783479,0.01811519,0.04335514,0.06273177,0.06150745,0.05847216,0.06077473,0.01013528,0.04926552,0.05924791,0.08633253,0.05121172,0.01629833,0.05686353,0.04361379,0.03242351,0.05467458,0.01575481,0.01443055,0.0188636,0.06689806,0.03326673,0.08555847,0.03148991
3210.415,0.055348,0.08840876,0.05762002,0.06972167,0.0923902,0.08425108,0.05012169,0.08673138,0.06302366,0.03288842,0.0264062,0.04339829,0.05992704,0.03777244,0.05615036,0.04794254,0.01796187,0.04335875,0.06255741,0.06172045,0.05857781,0.06082553,0.01022737,0.04882748,0.05898444,0.08631185,0.05111242,0.01611769,0.0567171,0.04354117,0.03223354,0.05485922,0.01573354,0.01443703,0.01912274,0.06662767,0.03316764,0.08564265,0.03144511
3210.897,0.05491,0.0881414,0.05755804,0.06963577,0.09241953,0.08412677,0.05056736,0.08690246,0.06307983,0.03286145,0.02619678,0.0433486,0.05983692,0.03768208,0.05629097,0.04800079,0.01788104,0.04335292,0.06238879,0.06185924,0.05867465,0.06079525,0.01020771,0.04846615,0.05876004,0.08630429,0.05100382,0.01603384,0.05653522,0.04342411,0.03202812,0.05506319,0.01565606,0.01438699,0.01923004,0.06639779,0.0330328,0.08570713,0.03136303
3211.379,0.05457691,0.08782194,0.05758866,0.0694868,0.09241375,0.08406054,0.05096072,0.08706462,0.06310591,0.03282864,0.02604259,0.04333793,0.05967281,0.03759277,0.05630388,0.04801021,0.01790296,0.04332097,0.06223813,0.06188738,0.05874036,0.06070111,0.01010001,0.0482287,0.05864959,0.08631087,0.05091155,0.01606857,0.05635822,0.04329057,0.03184678,0.05525375,0.01552871,0.01430688,0.01918572,0.06623634,0.03286533,0.08572984,0.03123414
3211.862,0.05439735,0.08748692,0.05770828,0.06927962,0.09238772,0.08404681,0.05123013,0.08720306,0.06309291,0.03278753,0.02594572,0.04336905,0.0594899,0.03751461,0.05621751,0.04798545,0.01804238,0.04324096,0.06211492,0.06180167,0.05876624,0.06057896,0.009940293,0.04813569,0.0586987,0.08632132,0.05085776,0.01621228,0.05622314,0.04316188,0.03172667,0.0553949,0.01536919,0.01422763,0.01901289,0.06616716,0.03266698,0.08569761,0.03104987
3212.344,0.05437127,0.0871752,0.05789251,0.06903864,0.09234717,0.08407899,0.05133128,0.08732053,0.06304634,0.03273306,0.02589831,0.04343564,0.05933671,0.03746638,0.05607283,0.04795031,0.01828928,0.04310063,0.06202402,0.06163409,0.05875703,0.06046638,0.009764568,0.04817991,0.05890853,0.08632093,0.05085368,0.01643235,0.05614835,0.04304997,0.03168593,0.05546096,0.01520368,0.01417504,0.01874693,0.0662016,0.03243793,0.08561192,0.0308115
3212.826,0.05445515,0.08692586,0.05810312,0.06880539,0.09228703,0.08414969,0.05125194,0.08743174,0.06298272,0.03266211,0.02589018,0.04352741,0.05924618,0.03747135,0.05591721,0.04793306,0.01860601,0.04290617,0.06196398,0.06144225,0.05872751,0.06039388,0.009603272,0.04833223,0.05924048,0.08629849,0.05089998,0.01668165,0.0561293,0.04295896,0.03171707,0.05544281,0.01506508,0.01416832,0.01842609,0.06633405,0.03218126,0.08549155,0.03053667
3213.308,0.05457826,0.08677085,0.05829893,0.06862852,0.09219282,0.0842508,0.05101631,0.08755232,0.06292392,0.03257676,0.0259146,0.0436372,0.0592277,0.0375498,0.0557958,0.04795634,0.01893156,0.04268704,0.06192154,0.06128972,0.05869905,0.06037612,0.009474375,0.04854914,0.05962786,0.08625173,0.0509884,0.01690765,0.05613954,0.04288865,0.03178695,0.05535049,0.01498751,0.01421823,0.01808269,0.06654022,0.03191027,0.08537192,0.03026138
3213.79,0.05467635,0.08672795,0.05845132,0.06854729,0.09204954,0.08437397,0.05067495,0.08768956,0.06289036,0.03248445,0.02596944,0.04376427,0.05926944,0.03770916,0.05574125,0.04802622,0.01920097,0.04248605,0.06187167,0.06121795,0.05869026,0.06041034,0.009380645,0.04878557,0.06000214,0.08618587,0.05110759,0.01706466,0.0561443,0.04283887,0.03185277,0.05520701,0.01499347,0.01432617,0.01773661,0.06678371,0.03164953,0.08529463,0.03002757
3214.272,0.05471032,0.08679859,0.05854845,0.06858281,0.09184877,0.08450758,0.05029511,0.08783609,0.06289749,0.03239514,0.02605458,0.04391216,0.05934473,0.03793831,0.05577296,0.04812924,0.01935717,0.04234719,0.06177872,0.06123296,0.0587115,0.06048024,0.009311473,0.04899921,0.06030557,0.08611075,0.05124603,0.01711532,0.05611381,0.0428125,0.03187612,0.05503959,0.01509088,0.0144823,0.01739944,0.06702188,0.0314378,0.08529802,0.02987322
3214.754,0.05468292,0.08696748,0.05859445,0.06873039,0.09159598,0.08463801,0.04994329,0.08797248,0.062952,0.03231857,0.02616698,0.04408296,0.05942212,0.03820595,0.05589312,0.04823412,0.01936942,0.04229989,0.06160776,0.06129949,0.05875719,0.06056301,0.009249034,0.04915713,0.06050336,0.08603418,0.05139419,0.01703693,0.0560378,0.04281602,0.03184125,0.05486994,0.01526688,0.01466501,0.01708138,0.06721566,0.03131959,0.08540336,0.02981427
3215.236,0.05463096,0.08721066,0.05860155,0.06896466,0.09131066,0.08475187,0.0496668,0.08807492,0.0630514,0.03226228,0.02629781,0.04427006,0.05947655,0.03846833,0.05608837,0.0483054,0.01924024,0.04234855,0.06134012,0.06135935,0.0588051,0.06063776,0.009177386,0.04924019,0.0605865,0.08595932,0.05154416,0.01682718,0.05592993,0.04285736,0.03176029,0.05470667,0.01549274,0.01484409,0.01679673,0.06734035,0.03132841,0.08560479,0.0298388
3215.719,0.05460733,0.0874991,0.05857962,0.06924526,0.09102397,0.08483998,0.04949062,0.08812425,0.06318462,0.03223379,0.0264322,0.04445425,0.0594906,0.03867501,0.05633102,0.04831359,0.01900171,0.04247259,0.0609834,0.06135121,0.05881769,0.06068783,0.009087645,0.04924093,0.06056246,0.08588414,0.05168787,0.01650579,0.05582492,0.04294299,0.03166785,0.05454846,0.01572901,0.0149828,0.01656896,0.0673861,0.03147847,0.08586913,0.02990915
3216.201,0.0546537,0.08780542,0.05853041,0.06952928,0.0907711,0.08490282,0.04941552,0.08811505,0.06333494,0.03224316,0.02655166,0.04460293,0.05945826,0.03878127,0.05658388,0.04824759,0.01870396,0.04263579,0.06057709,0.06123842,0.05875449,0.0607029,0.008982519,0.04916358,0.06044917,0.08580506,0.05181639,0.01611533,0.05576526,0.04307422,0.03160558,0.05438878,0.01593569,0.0150474,0.01642747,0.0673585,0.03175349,0.08614222,0.02997565
3216.683,0.05477961,0.08810749,0.05844882,0.06978294,0.09057955,0.08495178,0.04942528,0.08805835,0.06348614,0.03230243,0.02664069,0.04468049,0.05938407,0.03876106,0.05680871,0.04811806,0.01839743,0.04280046,0.06018075,0.06102405,0.05858817,0.06067842,0.008873161,0.0490212,0.06026708,0.08572079,0.05192087,0.01571065,0.05578334,0.04324578,0.03160235,0.05422542,0.01608313,0.01501889,0.01639691,0.06727353,0.03211103,0.08636654,0.02999751
3217.165,0.05495806,0.0883835,0.05832927,0.0699817,0.09046493,0.08501159,0.04949593,0.08798187,0.06362479,0.03242452,0.02668887,0.04465407,0.05928102,0.03861094,0.05696817,0.04795342,0.01812414,0.04293511,0.05986674,0.06075082,0.05831581,0.06061504,0.008774803,0.0488343,0.0600408,0.08563584,0.05199681,0.01535454,0.05589332,0.04344339,0.03166674,0.05406612,0.01615379,0.01489893,0.01648775,0.06715342,0.03248885,0.08649299,0.02995302
3217.647,0.05513256,0.08861014,0.05817548,0.0701137,0.09042513,0.08511332,0.04960388,0.08792201,0.06374495,0.03261554,0.02669425,0.04450662,0.05916939,0.0383553,0.05703558,0.04778873,0.01791071,0.04302124,0.05969699,0.06048618,0.05796876,0.06051826,0.008699507,0.04862807,0.05979792,0.08555995,0.05204611,0.0151001,0.05608281,0.04364545,0.03178373,0.05393019,0.01614657,0.01471428,0.01668616,0.06702128,0.0328215,0.08649631,0.02984768
3218.129,0.05524328,0.08876403,0.05800401,0.07017716,0.09044296,0.0852846,0.04973241,0.08791097,0.06384838,0.03286783,0.02666291,0.04424379,0.05907226,0.03803958,0.05700161,0.04765076,0.01776813,0.04305327,0.05970506,0.06029402,0.05760394,0.06039776,0.008652113,0.04842764,0.05956603,0.08550412,0.05207799,0.01497554,0.05631975,0.04382532,0.03192537,0.05384323,0.01607255,0.01450788,0.01695475,0.06689627,0.0330612,0.08638224,0.02970746
3218.611,0.0552443,0.08882197,0.05784249,0.07017782,0.09048999,0.08554028,0.04986971,0.08796789,0.06394166,0.03315327,0.02660692,0.043896,0.05901333,0.03772776,0.05687754,0.04755074,0.01769901,0.04303077,0.05989135,0.06021822,0.05729412,0.06026756,0.008629655,0.04825919,0.05937209,0.08547705,0.05210743,0.01498057,0.05655873,0.04395335,0.03206079,0.05383078,0.01595252,0.01433013,0.0172358,0.06679296,0.03318426,0.08618318,0.02956827
3219.093,0.05512482,0.08877127,0.05771961,0.07012656,0.0905368,0.08587231,0.05000663,0.08808871,0.06403034,0.03342593,0.02654264,0.04351181,0.05900887,0.03748456,0.05669601,0.04747993,0.0177021,0.04295444,0.0602227,0.06026443,0.05710225,0.06014299,0.008625545,0.04814591,0.05923292,0.08547829,0.05214867,0.01508518,0.05675652,0.04400223,0.03216903,0.05390852,0.01580967,0.01422034,0.01746891,0.06671905,0.0331988,0.08595023,0.02945893
3219.575,0.05491164,0.08861668,0.05765069,0.0700363,0.09056353,0.0862499,0.05013268,0.088247,0.06411147,0.03363564,0.0264855,0.04314426,0.05906254,0.03735837,0.05650269,0.04741665,0.01777566,0.04282249,0.0606475,0.06040376,0.05705784,0.06003763,0.008634199,0.04810444,0.05915058,0.08549812,0.05220851,0.01524496,0.05688458,0.04395174,0.03224427,0.05407632,0.01566196,0.01419293,0.01761165,0.06667528,0.03313651,0.08573404,0.02938994
3220.058,0.05465923,0.08838676,0.05763112,0.06992178,0.09056666,0.0866213,0.05023263,0.08839594,0.06417001,0.03373915,0.02645106,0.04284201,0.0591625,0.03737377,0.05635023,0.04733593,0.01791488,0.04263104,0.0611065,0.06058604,0.05715089,0.0599617,0.00865532,0.04814664,0.05911171,0.08551636,0.05228188,0.01541197,0.05693218,0.04379291,0.03229091,0.05431826,0.01552023,0.01423441,0.01764813,0.0666576,0.0330432,0.08557616,0.02935354
3220.54,0.05442664,0.08812937,0.05763646,0.06979511,0.09056175,0.0869275,0.05028889,0.08848542,0.06418052,0.03371884,0.02645105,0.04263645,0.05928272,0.03752166,0.05628286,0.04722379,0.01810652,0.04237892,0.06154877,0.06076278,0.05733602,0.05992015,0.008692798,0.04827717,0.05909472,0.08551048,0.05235104,0.01555345,0.05690778,0.04353132,0.03231466,0.05460629,0.0153842,0.01430947,0.01759572,0.06666009,0.03296123,0.08549643,0.02932906
3221.022,0.0542545,0.08789787,0.05763585,0.06966288,0.09057784,0.08711901,0.05028603,0.08847734,0.06411722,0.03358886,0.02649114,0.04253856,0.0593918,0.03776579,0.05632539,0.04708293,0.01832479,0.04207293,0.06194029,0.06090697,0.05755394,0.0599131,0.00874923,0.0484925,0.05908033,0.08546316,0.05239169,0.01565796,0.05683191,0.04318779,0.03231596,0.05491003,0.01524453,0.01437699,0.01749498,0.06667791,0.03291709,0.08549134,0.02929638
3221.504,0.05415538,0.08774074,0.05760472,0.06952436,0.09065116,0.087164,0.05021567,0.08835713,0.06396216,0.03339343,0.02656962,0.04254277,0.05945935,0.03804856,0.05648021,0.04693287,0.01852833,0.04173111,0.06225787,0.06101682,0.05775001,0.05993778,0.008819303,0.04877973,0.05906101,0.08536683,0.05237744,0.01573215,0.05673283,0.04279809,0.03228666,0.05519924,0.01508507,0.01440198,0.01739805,0.06670983,0.03292086,0.08553936,0.0292413
3221.986,0.05411024,0.08768267,0.0575405,0.06937062,0.09080927,0.0870599,0.05008202,0.08814034,0.06371804,0.0331902,0.02667596,0.0426331,0.0594659,0.0383107,0.05672641,0.04680271,0.01866818,0.04138104,0.06248859,0.06111204,0.05789664,0.05998815,0.008885963,0.04911646,0.05904619,0.08522949,0.05229027,0.01579233,0.0566387,0.04240784,0.03221586,0.05545115,0.0148903,0.01436861,0.01734788,0.06675781,0.03296538,0.0856087,0.02916075
