absorbance_1.10_1A,1.10_1A,1.10_2A,1.10_3A,1.9_1A (2),1.9_1A,1.9_2A (2),1.9_2A,1.9_3A (2),1.9_3A,1.9_4A (2),1.9_4A,2.5_1A,2.5_2A,2.5_3A,2.5_4A,4.2_1A,4.2_2A
3728.208,0.04020701,0.07766475,0.06986204,0.02252664,0.01518259,0.02209638,0.02006595,0.03653896,0.0203533,0.03984062,0.05829965,0.06565026,0.0416691,0.04761683,0.02774018,0.0390665,0.08761895
3728.691,0.04032013,0.0776168,0.0698486,0.02255756,0.01518555,0.02198862,0.0201514,0.03664387,0.0200757,0.03988865,0.05841267,0.06540576,0.04178078,0.04795411,0.0279841,0.0389445,0.08767691
3729.173,0.04045781,0.07770269,0.06982889,0.02261119,0.01520697,0.02190455,0.02026756,0.03679553,0.01976668,0.03992938,0.05854393,0.06516511,0.04189907,0.04825643,0.02824569,0.03875663,0.0878057
3729.655,0.04061355,0.0779177,0.06980672,0.02269478,0.0152278,0.0218594,0.02042772,0.03699784,0.01945574,0.0399786,0.05868913,0.06496409,0.04201282,0.04851251,0.02852725,0.03850278,0.08798784
3730.137,0.04079118,0.07824415,0.06980322,0.02283324,0.01523414,0.02186502,0.02064558,0.03726131,0.01920351,0.0400549,0.05885131,0.06483074,0.04211767,0.04871107,0.02882253,0.03819352,0.08821855
3730.619,0.04100008,0.07864478,0.06985386,0.02305876,0.01521411,0.0219202,0.02092476,0.03759543,0.0190994,0.04017649,0.05903644,0.06478818,0.042216,0.04883671,0.02909831,0.037854,0.0884975
3731.101,0.04124612,0.07906949,0.06999622,0.02339,0.01516103,0.02200467,0.0212553,0.03800188,0.01923992,0.04035346,0.05924855,0.0648459,0.04231752,0.0488764,0.0292929,0.03751329,0.08882385
3731.583,0.04151995,0.07946641,0.07025324,0.02381444,0.01507369,0.02207733,0.02161396,0.03846559,0.01970098,0.04058108,0.05948566,0.06499124,0.04243161,0.04882936,0.02932635,0.03719126,0.08918666
3732.065,0.04178482,0.07979453,0.07061272,0.02427361,0.01495934,0.02208241,0.02197072,0.03894827,0.02050358,0.04083342,0.05973608,0.06517648,0.04255752,0.04872268,0.029126,0.03688122,0.08955482
3732.548,0.04198097,0.08004151,0.07102348,0.02467865,0.01483195,0.02197398,0.02230316,0.03939217,0.02160284,0.04107134,0.05998445,0.06532572,0.04267363,0.04861458,0.02866366,0.03654923,0.08987998
3733.03,0.04204154,0.08021816,0.07140649,0.02493764,0.01470518,0.02173623,0.02259726,0.03972591,0.02289763,0.04125435,0.06021683,0.06535086,0.04273402,0.04858457,0.02797166,0.03615728,0.09010604
3733.512,0.04191327,0.08034328,0.07167385,0.02498104,0.01458864,0.0213992,0.02283806,0.03987085,0.0242371,0.04135496,0.06042372,0.06517228,0.04267627,0.04871377,0.02714526,0.03570856,0.09018439
3733.994,0.04158398,0.08041488,0.07176123,0.02478078,0.01448291,0.02103524,0.02299014,0.03975802,0.02543921,0.0413705,0.06059382,0.0647545,0.04244897,0.04903639,0.02631749,0.03529313,0.09009214
3734.476,0.04110204,0.0804007,0.07165477,0.02436111,0.01438519,0.02074689,0.02299485,0.03935905,0.02630222,0.04132755,0.06070446,0.06413615,0.04205207,0.04949343,0.02564017,0.03509248,0.08985388
3734.958,0.04058212,0.08025189,0.07141353,0.02380356,0.01430003,0.02063554,0.02280139,0.03873257,0.0266611,0.04127668,0.06071784,0.06344988,0.04157637,0.04989986,0.02524919,0.03530636,0.08955435
3735.44,0.0401588,0.07994674,0.07115117,0.02322407,0.01425169,0.02074724,0.02242761,0.03803237,0.02650069,0.04126264,0.06060121,0.06286766,0.04118045,0.05002657,0.02520686,0.03599241,0.08930126
3735.922,0.03992408,0.0795199,0.07098281,0.02273154,0.01427852,0.02104845,0.02197623,0.03744679,0.02598971,0.04129734,0.06035437,0.06250519,0.04100677,0.04973541,0.02547912,0.03699587,0.08916277
3736.405,0.03988728,0.07905076,0.07096199,0.02238612,0.01441359,0.02144745,0.0215847,0.0371057,0.02538229,0.04135136,0.06001979,0.06236647,0.04110439,0.04905722,0.02596918,0.03804501,0.08912533
3736.887,0.03999384,0.07861729,0.07106224,0.02219475,0.01466485,0.02184924,0.02134246,0.0370276,0.02485833,0.04137608,0.05966234,0.06237806,0.04142623,0.04814386,0.02658008,0.03892444,0.08911864
3737.369,0.04017033,0.07826862,0.0712145,0.02213772,0.01501861,0.02218422,0.02127263,0.0371537,0.02448057,0.04132768,0.05934729,0.06245311,0.04188504,0.04716931,0.02724198,0.03953378,0.0890653
3737.851,0.0403554,0.07802189,0.07134576,0.02219276,0.01544852,0.02241548,0.02134929,0.03739059,0.02422853,0.04117939,0.05912878,0.06252564,0.04239214,0.04627997,0.02791094,0.0398689,0.08891588
3738.333,0.04051199,0.07787019,0.07140864,0.02234365,0.01592129,0.02253388,0.02152282,0.03764801,0.02404938,0.04092793,0.05904109,0.06256065,0.04287819,0.04556768,0.02855637,0.03998097,0.08866318
3738.815,0.04062233,0.07779878,0.0713846,0.02258159,0.01639776,0.02254653,0.02173746,0.03784735,0.02389891,0.0405921,0.05910183,0.06254188,0.04328823,0.045084,0.02914606,0.03993754,0.08833703
3739.297,0.04068336,0.07779032,0.07128274,0.02289673,0.01683248,0.02246999,0.02193747,0.03793379,0.02374984,0.0402112,0.05930615,0.06246677,0.04358592,0.04483032,0.02963987,0.03980746,0.08799425
3739.779,0.04070324,0.07783209,0.07112647,0.0232742,0.01718294,0.0223219,0.02207487,0.03788662,0.02358789,0.03983361,0.05962702,0.06234473,0.04376214,0.04475527,0.02999603,0.03964398,0.08769213
3740.261,0.04069479,0.0779142,0.07094506,0.02368927,0.01741196,0.02211753,0.02210932,0.03771938,0.02340687,0.0395111,0.06001765,0.06219251,0.04383359,0.04475894,0.03017179,0.03948624,0.08748011
3740.744,0.04067044,0.07802855,0.07076043,0.02410941,0.01750173,0.02186626,0.02201558,0.03748009,0.02320639,0.03928262,0.0604205,0.06203412,0.04384591,0.04470875,0.03013711,0.03935414,0.08738202
3741.226,0.04063459,0.07816563,0.07058121,0.02450345,0.01746279,0.02157196,0.02178886,0.03723542,0.02299703,0.03916248,0.06078484,0.06189639,0.04385948,0.04447154,0.02988576,0.03925146,0.0873974
3741.708,0.04058057,0.07830487,0.0704068,0.02483975,0.01733906,0.02124121,0.02144756,0.03706729,0.02281368,0.03914027,0.06106559,0.06181499,0.04394234,0.04393172,0.02944545,0.03917294,0.08750992
3742.19,0.04048745,0.07840841,0.07023071,0.02509042,0.01720577,0.02088932,0.02103372,0.03705689,0.02272278,0.03917956,0.06122911,0.06183929,0.04414452,0.04303137,0.02888857,0.03911031,0.08769853
3742.672,0.04032271,0.07842033,0.07004897,0.02523203,0.01715544,0.02054713,0.02060897,0.037266,0.02281958,0.03922977,0.06124992,0.06203329,0.04447136,0.04180435,0.02833368,0.03905795,0.08794937
3743.154,0.04005639,0.0782743,0.06985576,0.02524564,0.01726652,0.02025781,0.02024087,0.03770536,0.02317765,0.03923333,0.06111446,0.0624746,0.04484025,0.04045176,0.02794988,0.03901447,0.0882379
3743.636,0.03968888,0.07793851,0.06965213,0.02513309,0.01754312,0.02006641,0.01997913,0.03828377,0.02378351,0.03915758,0.06083481,0.06320797,0.0450636,0.03935392,0.02790175,0.03898263,0.08852332
3744.118,0.03927504,0.07746741,0.06945468,0.0249388,0.01788133,0.01999966,0.01983554,0.03881083,0.02451426,0.0390239,0.06046074,0.06417675,0.0449287,0.03891974,0.028253,0.03896952,0.08875518
3744.601,0.03891865,0.07701179,0.06929887,0.02475518,0.01810686,0.02004585,0.0197792,0.03907345,0.02520567,0.03890822,0.06007242,0.06519811,0.04434704,0.03932386,0.02888999,0.03898231,0.08890381
3745.083,0.03871511,0.07672565,0.06921277,0.02466985,0.01810004,0.02015542,0.01975757,0.03898613,0.02577055,0.03888498,0.05973159,0.0660684,0.04345017,0.04035898,0.02957955,0.03902763,0.08897398
3745.565,0.03870747,0.07667583,0.06918821,0.02470928,0.01784857,0.02025653,0.01971687,0.03861053,0.02619682,0.03897762,0.05945195,0.06668666,0.04247641,0.04165332,0.030113,0.03911194,0.08897696
3746.047,0.03889143,0.07684676,0.06919284,0.0248425,0.0174136,0.02027947,0.01961862,0.03807195,0.02650235,0.03916513,0.05921163,0.06705661,0.04163716,0.04291334,0.03037243,0.03924218,0.08891132
3746.529,0.03924012,0.07717912,0.06919362,0.0250135,0.01687441,0.02017562,0.01944923,0.03747905,0.02669399,0.03940859,0.05898127,0.06722797,0.041049,0.04403109,0.03032659,0.0394203,0.08875977
3747.011,0.03972013,0.07760849,0.0691793,0.02517428,0.01630751,0.01992577,0.01922972,0.03690174,0.02678093,0.03967289,0.05874335,0.06724068,0.04075932,0.04502701,0.02999293,0.03963883,0.08850251
3747.493,0.04028746,0.07806569,0.06916728,0.02529956,0.01579952,0.01954699,0.01902314,0.03639345,0.02679105,0.03992686,0.05850544,0.06710648,0.04078503,0.04597061,0.02942076,0.03986656,0.08812901
3747.975,0.04088116,0.07848268,0.06919687,0.02539351,0.01543596,0.01909364,0.01892706,0.03599851,0.02676483,0.04014626,0.05830957,0.06681415,0.0411157,0.0469262,0.02868349,0.04003987,0.08764037
3748.458,0.0414155,0.07878923,0.06931049,0.02548728,0.01528915,0.01865615,0.0190533,0.03576217,0.02673659,0.04030987,0.05823913,0.06635162,0.04170933,0.04790261,0.02788175,0.04005484,0.08705377
3748.939,0.04177718,0.07891829,0.06952574,0.02562515,0.01538044,0.01835175,0.0194824,0.03572631,0.02669546,0.0403991,0.05841819,0.06574757,0.04245791,0.04880404,0.02715247,0.03977122,0.08641554
3749.422,0.04186697,0.07883565,0.06981309,0.0258293,0.01564136,0.01828251,0.02020069,0.03590399,0.02657932,0.04040588,0.05895441,0.06509552,0.04319059,0.04943397,0.02664557,0.03908105,0.08581371
3749.904,0.04165075,0.07856338,0.0700952,0.02605754,0.01591305,0.01848164,0.02105935,0.03625627,0.02629859,0.04034279,0.05985325,0.06454872,0.04371336,0.04958374,0.02648152,0.03800926,0.0853761
3750.386,0.04120432,0.07818717,0.07028352,0.02618608,0.01601413,0.0188731,0.02180652,0.03668487,0.02580426,0.04025185,0.06093881,0.06424372,0.04390519,0.04920818,0.02668897,0.03678896,0.08522904
3750.868,0.04068311,0.07781504,0.07033924,0.02608338,0.01587344,0.01930774,0.02223673,0.03708002,0.02515203,0.04018941,0.0619135,0.06419714,0.04379891,0.04852046,0.02718056,0.03576177,0.08541402
3751.35,0.04024098,0.07752941,0.07029258,0.02569986,0.01557088,0.01964964,0.02230018,0.03737044,0.02448579,0.04020362,0.0625156,0.06430292,0.04353764,0.04786542,0.02780664,0.03518188,0.08586328
3751.832,0.03995888,0.07736322,0.07021603,0.02510649,0.01527402,0.01984685,0.02210335,0.03754428,0.02396366,0.04031391,0.06265199,0.06441995,0.04326249,0.04750271,0.02842956,0.03509869,0.08644827
3752.314,0.03982871,0.07730507,0.07017011,0.02444739,0.01511771,0.01993291,0.02180581,0.03762961,0.0236806,0.04050587,0.06240809,0.06446689,0.0430373,0.04749011,0.02896528,0.03539485,0.08705524
3752.796,0.03979336,0.07732636,0.07017609,0.02386082,0.01515711,0.01997636,0.02153211,0.03766298,0.02365292,0.04074568,0.06194941,0.06443544,0.04286291,0.0477486,0.02936668,0.03590419,0.08761492
3753.279,0.03978595,0.07739751,0.07021713,0.02343503,0.01537321,0.0200395,0.02133868,0.03766883,0.02383581,0.04099426,0.061438,0.06436379,0.04271324,0.04814934,0.02960404,0.03648186,0.08810142
3753.761,0.03975728,0.07749671,0.07025628,0.02319099,0.01570421,0.02015415,0.02122276,0.03765626,0.02415147,0.04122047,0.06097983,0.06430237,0.04256465,0.04858045,0.0296604,0.03703452,0.08851674
3754.243,0.03967609,0.07760676,0.07025574,0.02310699,0.01608031,0.02033317,0.02115614,0.03762342,0.02452219,0.04140211,0.06062867,0.06429391,0.04240656,0.04895976,0.0295306,0.03750443,0.08887454
3754.725,0.03952856,0.07771303,0.07019103,0.02313467,0.01643826,0.02057674,0.02110708,0.0375637,0.02488489,0.04153083,0.0603921,0.06436101,0.04224399,0.04923677,0.02922977,0.03785913,0.08918987
3755.207,0.03931493,0.07780135,0.07005713,0.02321788,0.01673544,0.02087812,0.0210535,0.03747253,0.0251982,0.04161246,0.06024393,0.06450136,0.0420932,0.0493895,0.02879824,0.03808627,0.08946948
3755.689,0.03904885,0.07785678,0.06986838,0.02330275,0.0169458,0.02122501,0.02098671,0.03735206,0.0254355,0.04166617,0.06013877,0.06468803,0.04197837,0.04941005,0.02830647,0.03818569,0.08970331
3756.171,0.03875832,0.07786432,0.06965435,0.02334976,0.01706417,0.02159489,0.0209085,0.03721434,0.02557779,0.04172152,0.06002471,0.06487345,0.041924,0.04930308,0.02784893,0.0381727,0.08985769
3756.653,0.03847988,0.07781477,0.06944815,0.02334359,0.01710686,0.02195815,0.02082751,0.03707995,0.02561158,0.04180647,0.05986176,0.0650049,0.04194377,0.04908281,0.02751704,0.03807991,0.08988612
3757.135,0.03825726,0.07770689,0.06927826,0.02329348,0.01710942,0.02227282,0.02075035,0.03697414,0.02552192,0.04193557,0.0596322,0.06503688,0.04203236,0.04877454,0.02738103,0.037959,0.08973955
3757.618,0.03812851,0.07755274,0.06915867,0.02323049,0.01711801,0.02249788,0.02068028,0.03691694,0.02530043,0.04209397,0.0593511,0.06495416,0.04216069,0.04841425,0.02745718,0.0378699,0.08939996
3758.1,0.03811241,0.07737581,0.06908801,0.02319057,0.01717242,0.02260732,0.02061625,0.03691333,0.02495422,0.04223603,0.0590578,0.06477802,0.04228563,0.04804487,0.02770283,0.03786119,0.08890363
3758.582,0.03820243,0.07721012,0.06905652,0.02320083,0.01729368,0.02260081,0.02055787,0.03695044,0.02451371,0.04229453,0.05880297,0.06456319,0.04236306,0.04771505,0.02802776,0.03795762,0.08834938
3759.064,0.03836504,0.07709076,0.0690568,0.02326565,0.01746991,0.02250957,0.02050992,0.03700385,0.02403382,0.04221281,0.05862433,0.06437013,0.0423703,0.04746687,0.02833958,0.03814809,0.08786699
3759.546,0.03855323,0.07704222,0.06908984,0.02336951,0.01766455,0.02238538,0.02048298,0.03705187,0.02358086,0.04197679,0.05853281,0.06423504,0.0423166,0.04732513,0.02858514,0.03839617,0.0875581
3760.028,0.03871946,0.07707115,0.06916242,0.02348766,0.01782877,0.02228664,0.02048884,0.03708577,0.02321631,0.04162192,0.05851435,0.06415959,0.04223521,0.04729225,0.02876093,0.03865691,0.0874607
3760.51,0.03883442,0.07716314,0.06927846,0.02359989,0.01792306,0.02225338,0.0205318,0.03711407,0.02297274,0.04121768,0.05854297,0.06411632,0.04216366,0.04735136,0.02889654,0.0388972,0.08753581
3760.992,0.03889254,0.07728957,0.06943031,0.02369485,0.01792741,0.02229552,0.02060288,0.03715423,0.02284414,0.04083196,0.05859572,0.06407186,0.04212512,0.04747862,0.02902101,0.03910247,0.08770124
3761.475,0.0389056,0.07741404,0.06959956,0.02376597,0.01783667,0.02239834,0.02068422,0.03722388,0.02279932,0.04051322,0.05865833,0.06399899,0.04212477,0.04765283,0.02914471,0.03926823,0.08786593
3761.957,0.03889333,0.07750249,0.06976198,0.02380703,0.01765569,0.02253128,0.02075625,0.03733191,0.02279785,0.04027877,0.05872399,0.06388532,0.04215065,0.04786163,0.02925331,0.03939204,0.0879619
3762.439,0.0388746,0.07752642,0.06989634,0.02380921,0.01739314,0.02266078,0.0208074,0.03747603,0.02281059,0.04012313,0.05878951,0.06372931,0.04218163,0.04810186,0.02931889,0.03946632,0.0879542
3762.921,0.0388655,0.07746293,0.06998724,0.02376526,0.01706238,0.02275366,0.0208391,0.0376415,0.02282998,0.04003016,0.05884822,0.06353873,0.04219103,0.04837349,0.02930994,0.03947418,0.08783782
3763.403,0.03887585,0.07730131,0.07002918,0.02367317,0.01668287,0.02278258,0.02086715,0.03780401,0.02286883,0.0399827,0.0588901,0.0633296,0.04215586,0.04867508,0.02920532,0.03939681,0.08763544
3763.885,0.03890934,0.07704835,0.07002461,0.02354374,0.01628362,0.02272686,0.02091515,0.03793417,0.02294739,0.03996925,0.05890317,0.06312791,0.04206314,0.04899701,0.02900353,0.03922421,0.08738749
3764.367,0.03896283,0.07673704,0.06998087,0.02340418,0.01590736,0.02257464,0.02100306,0.0380049,0.02307177,0.03998722,0.05887887,0.06297389,0.0419201,0.04931777,0.02873127,0.03897451,0.08714439
3764.849,0.03902809,0.07642093,0.06990862,0.02329295,0.0156033,0.02233266,0.02113491,0.03800625,0.02322491,0.04004084,0.05881915,0.06291158,0.04175766,0.04961064,0.02844069,0.03870052,0.08694708
3765.332,0.03909594,0.07615858,0.06981851,0.02324454,0.01541407,0.02202813,0.02129303,0.0379507,0.02336779,0.04013441,0.0587375,0.06297494,0.04162278,0.04985687,0.02818953,0.03847783,0.08681411
3765.813,0.03916229,0.07599306,0.06971916,0.02327396,0.01536283,0.02170257,0.0214425,0.03786855,0.02345689,0.04026584,0.05865224,0.06317714,0.04156204,0.05005689,0.02801719,0.03837602,0.08673649
3766.296,0.03923236,0.07593667,0.06961528,0.02336938,0.01544591,0.02139281,0.02154562,0.0377881,0.02346194,0.0404245,0.05857482,0.06351014,0.04160139,0.05022861,0.02792489,0.03842497,0.08668812
3766.778,0.03931836,0.07597818,0.06951077,0.02350085,0.01564076,0.02112414,0.02157443,0.03772185,0.02337428,0.04059482,0.05850532,0.06395313,0.04174415,0.05039605,0.02788547,0.03861178,0.08664253
3767.26,0.03943501,0.07609726,0.06941381,0.02363422,0.01591569,0.02091209,0.0215178,0.03766069,0.0232096,0.04075944,0.05843559,0.06447705,0.0419738,0.05057251,0.02786301,0.0388896,0.08658477
3767.742,0.03959082,0.07627735,0.06933909,0.02374643,0.01623681,0.02076668,0.02138386,0.03757988,0.02300166,0.04090448,0.05835863,0.06504688,0.04225992,0.0507493,0.02783499,0.0391967,0.0865174
3768.224,0.03978154,0.07650848,0.0693063,0.02382973,0.01656265,0.02069643,0.02119764,0.03744866,0.02279632,0.04101678,0.05827868,0.06561194,0.04255651,0.05088904,0.02780063,0.03946611,0.08645824
3768.706,0.03998194,0.07678228,0.0693318,0.0238923,0.01684335,0.02070444,0.02099878,0.03724674,0.02263911,0.04108454,0.05821846,0.06610252,0.04280213,0.05093037,0.02778189,0.03963851,0.08643524
3769.188,0.04014731,0.07708364,0.0694193,0.02394919,0.01703485,0.02078576,0.02083105,0.03698154,0.02256079,0.04109874,0.05821206,0.0664477,0.04293846,0.05081511,0.02781248,0.03968643,0.08647644
3769.67,0.04022436,0.07738328,0.06955393,0.02400966,0.01711447,0.02092366,0.0207319,0.03669401,0.02256982,0.04105499,0.05828705,0.06659713,0.04293102,0.05051867,0.02791971,0.0396245,0.08660099
3770.153,0.04017463,0.07764224,0.06970765,0.02406679,0.01709829,0.02109609,0.02071999,0.03644421,0.02265313,0.0409558,0.05844133,0.06654896,0.0427933,0.05007224,0.02810681,0.03950664,0.08681002
3770.635,0.03999573,0.0778265,0.06985302,0.02410023,0.01702995,0.02128403,0.02078968,0.03627943,0.02278567,0.0408104,0.05863842,0.06634559,0.04257868,0.04954623,0.02835008,0.03939312,0.08708541
3771.117,0.03971704,0.07791724,0.06997187,0.02408503,0.01695914,0.0214754,0.02092019,0.03621955,0.02294074,0.04063158,0.05882257,0.06604778,0.04235675,0.04901812,0.02861257,0.03932805,0.0873975
3771.599,0.03938729,0.07791592,0.07005829,0.0240049,0.0169197,0.02166516,0.02108816,0.03625371,0.02309691,0.04043389,0.0589434,0.06570848,0.04218508,0.04854339,0.02886161,0.03932865,0.08771322
3772.081,0.03905419,0.07784028,0.07011317,0.0238599,0.01692252,0.02185082,0.02127638,0.03635496,0.0232396,0.04023003,0.05897534,0.06535947,0.04209397,0.04814952,0.02907887,0.03939143,0.08800298
3772.563,0.03876229,0.07771957,0.07013974,0.02366754,0.01696341,0.02203122,0.02147475,0.03649056,0.02336339,0.04003344,0.05891844,0.06501861,0.04209083,0.04784804,0.02925973,0.03950294,0.0882423
3773.045,0.03854641,0.07758919,0.07013924,0.02346076,0.01702975,0.02220366,0.02167657,0.0366312,0.02346841,0.03985669,0.05879865,0.06469671,0.04216141,0.04764261,0.02940811,0.03964501,0.0884145
3773.527,0.038428,0.07748193,0.0701095,0.02327789,0.01710884,0.02236476,0.02187533,0.03675575,0.02355812,0.03971037,0.05865642,0.0644028,0.04227737,0.04753341,0.02953081,0.03979816,0.08851465
3774.01,0.0384176,0.07742696,0.07004604,0.02315911,0.01719029,0.02250941,0.02205909,0.03684949,0.02363693,0.03960362,0.05853999,0.06415014,0.042401,0.04751827,0.02963082,0.03993979,0.08854994
3774.492,0.03851189,0.07744085,0.06994639,0.02313423,0.01727004,0.02263289,0.02221234,0.03690464,0.02370881,0.03954169,0.05848832,0.06395325,0.04249464,0.04758772,0.02970585,0.04004734,0.08854123
3774.974,0.03869623,0.07752505,0.06981257,0.02321584,0.01734834,0.02273087,0.02232086,0.03691819,0.02377812,0.03952637,0.05852014,0.06382456,0.04253159,0.0477229,0.02974911,0.04010321,0.08851721
3775.456,0.03894589,0.07766684,0.06965446,0.0233989,0.01742649,0.02279853,0.02237471,0.03688892,0.02384928,0.03955577,0.05863056,0.06377314,0.04249834,0.04789107,0.02975333,0.04009656,0.08851047
3775.938,0.0392319,0.07784368,0.06948811,0.02366258,0.0175021,0.02282915,0.02237434,0.03681588,0.0239281,0.03962475,0.05879292,0.06380271,0.04239797,0.04805144,0.02971689,0.04002945,0.08854638
3776.42,0.03952528,0.07803144,0.06933121,0.02397787,0.01756525,0.022813,0.02233117,0.03669734,0.02402075,0.03972472,0.05897045,0.06391276,0.04224414,0.0481639,0.02964697,0.0399155,0.08863521
3776.902,0.03979354,0.07820643,0.06919999,0.02430703,0.01759567,0.02273622,0.02226561,0.03653348,0.02413094,0.0398426,0.05912078,0.06409807,0.04205757,0.04819655,0.02956135,0.03978016,0.08876716
3777.384,0.04000315,0.07835107,0.06910248,0.02460786,0.0175651,0.02258567,0.02220087,0.03632993,0.02425639,0.0399586,0.05920844,0.06434669,0.04185782,0.04814151,0.02948443,0.03965308,0.08890931
3777.866,0.04012026,0.07845493,0.06903635,0.02483756,0.0174462,0.02235708,0.02215351,0.03610196,0.02438486,0.04004809,0.05920934,0.06463642,0.04166209,0.04802403,0.02943785,0.03955911,0.089012
3778.349,0.04011597,0.07851323,0.06898842,0.02495677,0.01722515,0.0220673,0.02212628,0.03587927,0.02449087,0.04008278,0.059117,0.06492535,0.04148637,0.04790813,0.02942976,0.03951024,0.08901694
3778.831,0.03998087,0.07852642,0.06894384,0.02494806,0.01691931,0.02176077,0.02210545,0.03569908,0.02454838,0.04004347,0.05894642,0.06515811,0.04134668,0.04787326,0.0294464,0.03949725,0.08888888
3779.313,0.0397358,0.07849718,0.06889707,0.02482941,0.01657924,0.02150103,0.02207116,0.03559277,0.02454669,0.03992988,0.05873149,0.06528311,0.04125874,0.04797526,0.02945581,0.03949698,0.08863733
3779.795,0.03943234,0.07842793,0.06885697,0.02465264,0.01627258,0.02134721,0.02200833,0.03557272,0.02449939,0.03976366,0.05851656,0.06527342,0.04123465,0.04821648,0.02942126,0.03948474,0.08831672
3780.277,0.03913277,0.07831835,0.06884102,0.02447896,0.01604993,0.02132427,0.02191574,0.03562796,0.02443245,0.0395782,0.05833864,0.0651416,0.04127715,0.04854468,0.02931837,0.03945183,0.08799458
3780.759,0.03888977,0.07816523,0.068863,0.02435218,0.01592944,0.02141819,0.0218031,0.0357343,0.02436576,0.03940504,0.05822028,0.06492918,0.04137762,0.0488841,0.02913818,0.03940525,0.08771958
3781.241,0.03873764,0.07796409,0.06892598,0.02428948,0.01590082,0.0215888,0.02168589,0.03586585,0.02430575,0.03926736,0.05816997,0.06469146,0.04151684,0.04916197,0.02888428,0.03936187,0.08751214
3781.723,0.03868683,0.07771288,0.0690203,0.0242817,0.01593955,0.02179155,0.02157712,0.03600445,0.02424518,0.03917863,0.05818363,0.06447939,0.0416687,0.04933023,0.0285675,0.03933711,0.08736653
3782.206,0.03873114,0.07741619,0.0691267,0.02430524,0.01601964,0.02198987,0.02148891,0.03613936,0.02417492,0.03914619,0.05824764,0.06433523,0.04180117,0.04936229,0.02820633,0.03934033,0.08726573
3782.688,0.03884893,0.07709125,0.06921924,0.02433105,0.01611895,0.02216171,0.02142898,0.03626441,0.02408863,0.03917515,0.058337,0.06428928,0.04187944,0.04925254,0.02783078,0.03937184,0.08718946
3783.17,0.03900643,0.07676924,0.06927372,0.02433583,0.01622163,0.02230192,0.02139855,0.03637411,0.02398558,0.03926562,0.05841812,0.06435224,0.04187673,0.04901708,0.02747964,0.03942394,0.08712396
3783.652,0.03915852,0.07649463,0.06927221,0.02430615,0.01631446,0.02241635,0.02139007,0.03646057,0.02386643,0.03941076,0.05845208,0.06451236,0.04178344,0.04869622,0.02719906,0.039484,0.08706351
3784.134,0.03925628,0.0763156,0.06921352,0.02424554,0.01638572,0.02251645,0.02138898,0.03651145,0.02373061,0.03959163,0.05840717,0.0647328,0.04161911,0.04835349,0.02703273,0.03954043,0.08701567
3784.616,0.03926534,0.07626279,0.06911717,0.02417234,0.01642706,0.02261089,0.02138136,0.03651499,0.02357731,0.03978232,0.05827532,0.06496525,0.04142913,0.04805741,0.02700491,0.03958811,0.08699761
3785.098,0.03917436,0.07633748,0.06901884,0.0241117,0.01643461,0.02270146,0.02136081,0.03646506,0.02340389,0.03995552,0.05807815,0.06516588,0.04127133,0.04786606,0.0271119,0.03962948,0.08702947
3785.58,0.03900076,0.07650876,0.06895705,0.02408369,0.01641062,0.02278326,0.02133078,0.03636654,0.0232079,0.04009365,0.05786123,0.06531334,0.0411921,0.04781028,0.02732365,0.03967093,0.08712237
3786.063,0.03878079,0.07672945,0.06895661,0.02409485,0.0163615,0.02285061,0.02130075,0.03623655,0.0229878,0.04019496,0.05767269,0.06541099,0.04120883,0.04789014,0.02759829,0.03971571,0.08727153
3786.545,0.03855913,0.07694864,0.06902502,0.02413973,0.01629899,0.0229035,0.02128139,0.03610177,0.02274841,0.04027113,0.05755197,0.06547569,0.04131303,0.04808381,0.02789414,0.039761,0.0874577
3787.027,0.03837742,0.07712672,0.06915196,0.02420645,0.01623728,0.02295006,0.02127975,0.03599408,0.02250319,0.04034133,0.0575198,0.06552364,0.04147872,0.04835717,0.02817896,0.03979756,0.08765228
3787.509,0.03826419,0.07724397,0.069317,0.02428386,0.01619039,0.02300243,0.0212966,0.03594049,0.02227318,0.04042206,0.05757691,0.06555943,0.04167573,0.04867318,0.02843343,0.03981426,0.08782783
3787.991,0.03823464,0.07729843,0.06949349,0.02436367,0.01617015,0.02306937,0.02132808,0.03596025,0.0220865,0.04052239,0.05770871,0.0655748,0.04187503,0.04899151,0.02864748,0.03980039,0.08796061
3788.473,0.03828773,0.0773055,0.06965683,0.02444101,0.01618331,0.02314687,0.02136707,0.03605607,0.02196923,0.04063891,0.05789062,0.0655515,0.04205396,0.04927473,0.02881784,0.03974926,0.08803837
3788.955,0.03840866,0.07728963,0.0697897,0.02451262,0.01622907,0.02321391,0.02140697,0.03621285,0.02193755,0.04075799,0.05809706,0.06547123,0.04219772,0.04949455,0.02894607,0.03965975,0.0880611
3789.437,0.03857136,0.07727979,0.06988222,0.02457376,0.01630043,0.02323416,0.02144347,0.03639842,0.02199495,0.04085929,0.05830432,0.06532354,0.0422954,0.04963112,0.02903529,0.03953544,0.08803926
3789.919,0.03874482,0.07730138,0.06993385,0.02461734,0.01638612,0.02316752,0.02147556,0.03657204,0.02212783,0.04092453,0.05849643,0.06511373,0.04233975,0.04967739,0.02908848,0.0393847,0.08798894
