absorbance_1,2.6_4A.CSV_1,absorbance_3,2.6_4A.CSV_2,absorbance_5,2.6_4A.CSV_3,absorbance_7,2.6_4A.CSV_4
3487.632,0.04748147,3487.632,0.07220263,3487.632,0.06916757,3487.632,0.07517428
3488.114,0.04758241,3488.114,0.07205676,3488.114,0.06953496,3488.114,0.07551056
3488.596,0.04742599,3488.596,0.07201799,3488.596,0.06988318,3488.596,0.07577507
3489.079,0.04706484,3489.079,0.07210444,3489.079,0.07014819,3489.079,0.07592062
3489.561,0.04658747,3489.561,0.07229034,3489.561,0.07028663,3489.561,0.07592929
3490.043,0.04608364,3490.043,0.07251561,3490.043,0.07028519,3490.043,0.07581231
3490.525,0.04562716,3490.525,0.07270227,3490.525,0.07015246,3490.525,0.07560612
3491.007,0.04526334,3491.007,0.07278316,3491.007,0.06990919,3491.007,0.0753674
3491.489,0.04500571,3491.489,0.07273232,3491.489,0.06957465,3491.489,0.07515671
3491.971,0.04485179,3491.971,0.07258053,3491.971,0.06916505,3491.971,0.07503289
3492.453,0.04479422,3492.453,0.07241505,3492.453,0.06869582,3492.453,0.07503611
3492.936,0.04483168,3492.936,0.0723478,3492.936,0.06818876,3492.936,0.07517491
3493.418,0.04496899,3493.418,0.07248282,3493.418,0.06768171,3493.418,0.07542175
3493.9,0.04520875,3493.9,0.07286543,3493.9,0.06722996,3493.9,0.07571802
3494.382,0.04554068,3494.382,0.0734533,3494.382,0.0668949,3494.382,0.07599588
3494.864,0.04593209,3494.864,0.07411218,3494.864,0.06673413,3494.864,0.07619542
3495.346,0.04633011,3495.346,0.07465377,3495.346,0.06678063,3495.346,0.07629074
3495.828,0.04667766,3495.828,0.07491291,3495.828,0.06702966,3495.828,0.07629785
3496.31,0.04692971,3496.31,0.07479769,3496.31,0.06743635,3496.31,0.07626768
3496.792,0.04707325,3496.792,0.07433972,3496.792,0.06792636,3496.792,0.07626136
3497.275,0.04713185,3497.275,0.07367431,3497.275,0.06841991,3497.275,0.07632215
3497.757,0.04715878,3497.757,0.0730032,3497.757,0.06884249,3497.757,0.07646164
3498.239,0.0472161,3498.239,0.07251605,3498.239,0.06914317,3498.239,0.07665672
3498.721,0.04735116,3498.721,0.07233196,3498.721,0.06929807,3498.721,0.07686431
3499.203,0.04758854,3499.203,0.07248449,3499.203,0.06930385,3499.203,0.07703535
3499.685,0.04791836,3499.685,0.07291692,3499.685,0.06917391,3499.685,0.07713369
3500.167,0.04830229,3500.167,0.07351513,3500.167,0.06893239,3500.167,0.07714331
3500.649,0.04867573,3500.649,0.07413268,3500.649,0.06861208,3500.649,0.07706758
3501.132,0.04896481,3501.132,0.07464136,3501.132,0.06824798,3501.132,0.07692381
3501.614,0.04910265,3501.614,0.07495748,3501.614,0.06787504,3501.614,0.07673308
3502.096,0.04904045,3502.096,0.07505172,3502.096,0.06752492,3502.096,0.07651787
3502.578,0.04876452,3502.578,0.07494351,3502.578,0.0672214,3502.578,0.07629881
3503.06,0.04829629,3503.06,0.07467798,3503.06,0.0669805,3503.06,0.07609951
3503.542,0.04768746,3503.542,0.07430639,3503.542,0.06681374,3503.542,0.07595018
3504.024,0.04700176,3504.024,0.07387368,3504.024,0.06673077,3504.024,0.07588004
3504.506,0.04630414,3504.506,0.07342371,3504.506,0.06674237,3504.506,0.07591203
3504.989,0.04565237,3504.989,0.07300857,3504.989,0.06685811,3504.989,0.07605395
3505.471,0.04509025,3505.471,0.07268353,3505.471,0.06708112,3505.471,0.07629736
3505.953,0.0446509,3505.953,0.07250653,3505.953,0.06740563,3505.953,0.07662126
3506.435,0.04435942,3506.435,0.07252323,3506.435,0.0678096,3506.435,0.07699935
3506.917,0.04422998,3506.917,0.07275065,3506.917,0.06825744,3506.917,0.07740972
3507.399,0.04426593,3507.399,0.0731656,3507.399,0.06869439,3507.399,0.07783542
3507.881,0.04445634,3507.881,0.07369528,3507.881,0.0690534,3507.881,0.07826371
3508.363,0.04477714,3508.363,0.07423487,3508.363,0.06927203,3508.363,0.078679
3508.845,0.04518991,3508.845,0.0746642,3508.845,0.06930392,3508.845,0.07905313
3509.328,0.04565183,3509.328,0.07489154,3509.328,0.06913903,3509.328,0.0793412
3509.81,0.04612544,3509.81,0.07488716,3509.81,0.06880733,3509.81,0.07949413
3510.292,0.04658233,3510.292,0.07468472,3510.292,0.06837186,3510.292,0.07947131
3510.774,0.04700136,3510.774,0.07436575,3510.774,0.06791131,3510.774,0.0792616
3511.256,0.04736529,3511.256,0.07402205,3511.256,0.06749667,3511.256,0.07889079
3511.738,0.0476527,3511.738,0.0737414,3511.738,0.06718764,3511.738,0.07841738
3512.22,0.04784011,3512.22,0.07358599,3512.22,0.06701983,3512.22,0.07791795
3512.702,0.04790868,3512.702,0.07358719,3512.702,0.06699882,3512.702,0.07746035
3513.185,0.04784959,3513.185,0.07374872,3513.185,0.0671005,3513.185,0.07709216
3513.667,0.04767275,3513.667,0.07404881,3513.667,0.06727487,3513.667,0.0768226
3514.149,0.04740668,3514.149,0.07444859,3514.149,0.0674606,3514.149,0.07662661
3514.631,0.0470946,3514.631,0.07489803,3514.631,0.06759884,3514.631,0.07645658
3515.113,0.0467824,3515.113,0.07535044,3515.113,0.06765617,3515.113,0.07626595
3515.595,0.0465059,3515.595,0.07577027,3515.595,0.06763377,3515.595,0.07602892
3516.077,0.04628646,3516.077,0.07613469,3516.077,0.06756662,3516.077,0.07575113
3516.559,0.04612482,3516.559,0.07643484,3516.559,0.0675073,3516.559,0.07546804
3517.042,0.04600602,3517.042,0.0766671,3517.042,0.06750011,3517.042,0.0752324
3517.523,0.04590492,3517.523,0.0768246,3517.523,0.06756043,3517.523,0.07509761
3518.006,0.04579704,3518.006,0.07688994,3518.006,0.06766031,3518.006,0.07509758
3518.488,0.04566564,3518.488,0.07683737,3518.488,0.0677386,3518.488,0.0752363
3518.97,0.04550135,3518.97,0.0766371,3518.97,0.06772176,3518.97,0.0754879
3519.452,0.04530211,3519.452,0.07627054,3519.452,0.06756203,3519.452,0.07580571
3519.934,0.04506869,3519.934,0.07573849,3519.934,0.06725614,3519.934,0.07613052
3520.416,0.04480115,3520.416,0.07507095,3520.416,0.06685528,3520.416,0.07639791
3520.898,0.0444985,3520.898,0.07432076,3520.898,0.06644814,3520.898,0.07655226
3521.38,0.04416101,3521.38,0.07356114,3521.38,0.06613941,3521.38,0.07655287
3521.863,0.04379514,3521.863,0.07287216,3521.863,0.0660155,3521.863,0.07638813
3522.345,0.0434149,3522.345,0.07231813,3522.345,0.06611012,3522.345,0.0760868
3522.827,0.0430417,3522.827,0.07193483,3522.827,0.06639301,3522.827,0.07572362
3523.309,0.04269876,3523.309,0.07171916,3523.309,0.06678093,3523.309,0.07540449
3523.791,0.04240238,3523.791,0.07163973,3523.791,0.06718345,3523.791,0.07522526
3524.273,0.04216029,3524.273,0.07164998,3524.273,0.06752965,3524.273,0.07524588
3524.755,0.041972,3524.755,0.07170866,3524.755,0.06779011,3524.755,0.07546598
3525.237,0.04183699,3525.237,0.07179188,3525.237,0.06796606,3525.237,0.07583359
3525.719,0.04176238,3525.719,0.07189004,3525.719,0.06806466,3525.719,0.07626063
3526.202,0.04176624,3526.202,0.07200507,3526.202,0.06807927,3526.202,0.0766531
3526.684,0.04187137,3526.684,0.07214471,3526.684,0.06798851,3526.684,0.07694306
3527.166,0.04209882,3527.166,0.07232094,3527.166,0.06776973,3527.166,0.07710109
3527.648,0.04245331,3527.648,0.0725479,3527.648,0.06742967,3527.648,0.07714565
3528.13,0.04291617,3528.13,0.07283683,3528.13,0.06701875,3528.13,0.0771234
3528.612,0.04344549,3528.612,0.07319052,3528.612,0.06663129,3528.612,0.07708489
3529.094,0.04398884,3529.094,0.07359468,3529.094,0.06637163,3529.094,0.07705551
3529.576,0.04449683,3529.576,0.0740156,3529.576,0.06631327,3529.576,0.07702827
3530.059,0.04492869,3530.059,0.07440075,3530.059,0.06647918,3530.059,0.07697407
3530.541,0.04525894,3530.541,0.07469223,3530.541,0.06682977,3530.541,0.0768652
3531.023,0.04547596,3531.023,0.0748457,3531.023,0.0672845,3531.023,0.07669616
3531.505,0.045577,3531.505,0.07484267,3531.505,0.06774337,3531.505,0.07649296
3531.987,0.04556699,3531.987,0.07470385,3531.987,0.06812544,3531.987,0.07630865
3532.469,0.04545395,3532.469,0.07448225,3532.469,0.06838872,3532.469,0.07620462
3532.951,0.04524798,3532.951,0.07425541,3532.951,0.06852976,3532.951,0.07623614
3533.433,0.0449603,3533.433,0.07409813,3533.433,0.0685745,3533.433,0.07642964
3533.916,0.04460491,3533.916,0.07406663,3533.916,0.06855891,3533.916,0.07677729
3534.397,0.04420393,3534.397,0.07418443,3534.397,0.06851346,3534.397,0.07723302
3534.88,0.04378725,3534.88,0.07443345,3534.88,0.06845218,3534.88,0.07772418
3535.362,0.04339322,3535.362,0.07475798,3535.362,0.06837802,3535.362,0.07816686
3535.844,0.04306673,3535.844,0.07507838,3535.844,0.06829179,3535.844,0.07848436
3536.326,0.04284596,3536.326,0.07532237,3536.326,0.06820162,3536.326,0.07863335
3536.808,0.04275816,3536.808,0.07544258,3536.808,0.06812674,3536.808,0.07860569
3537.29,0.04281667,3537.29,0.07542474,3537.29,0.06808784,3537.29,0.07842217
3537.772,0.04302025,3537.772,0.07528231,3537.772,0.06809366,3537.772,0.07811399
3538.254,0.043357,3538.254,0.07504223,3538.254,0.06813414,3538.254,0.07771415
3538.737,0.04380332,3538.737,0.07473619,3538.737,0.06818087,3538.737,0.07725268
3539.219,0.04432566,3539.219,0.07439252,3539.219,0.06819922,3539.219,0.07675818
3539.701,0.0448776,3539.701,0.07404049,3539.701,0.06816202,3539.701,0.07626683
3540.183,0.04540414,3540.183,0.07370864,3540.183,0.06806417,3540.183,0.07582219
3540.665,0.04585605,3540.665,0.07342281,3540.665,0.06792635,3540.665,0.07546732
3541.147,0.04619405,3541.147,0.07320724,3541.147,0.06779382,3541.147,0.0752411
3541.629,0.04640283,3541.629,0.07308012,3541.629,0.06772038,3541.629,0.07516327
3542.111,0.04649583,3542.111,0.07305092,3542.111,0.06774775,3542.111,0.07522734
3542.594,0.04651674,3542.594,0.07311971,3542.594,0.06789327,3542.594,0.07539392
3543.076,0.04653028,3543.076,0.07327454,3543.076,0.06813604,3543.076,0.07559577
3543.558,0.04660162,3543.558,0.07349314,3543.558,0.06842299,3543.558,0.07575876
3544.04,0.04677679,3544.04,0.07374007,3544.04,0.06867531,3544.04,0.07581939
3544.522,0.04705326,3544.522,0.07397225,3544.522,0.06881892,3544.522,0.07576046
3545.004,0.04737531,3545.004,0.07414993,3545.004,0.06881173,3545.004,0.0756205
3545.486,0.04764305,3545.486,0.07424239,3545.486,0.06865841,3545.486,0.07548609
3545.968,0.04775785,3545.968,0.07424108,3545.968,0.06840649,3545.968,0.07544818
3546.45,0.04766691,3546.45,0.07416122,3546.45,0.06812233,3546.45,0.07555709
3546.933,0.04738,3546.933,0.07403664,3546.933,0.06787234,3546.933,0.07580435
3547.415,0.04696305,3547.415,0.07390764,3547.415,0.06769918,3547.415,0.07612904
3547.897,0.04650215,3547.897,0.07380633,3547.897,0.06762085,3547.897,0.07645165
3548.379,0.04607676,3548.379,0.07375303,3548.379,0.06763866,3548.379,0.07670206
3548.861,0.04572987,3548.861,0.07375195,3548.861,0.067743,3548.861,0.07684495
3549.343,0.04546617,3549.343,0.07379576,3549.343,0.0679201,3549.343,0.07688053
3549.825,0.0452556,3549.825,0.07387112,3549.825,0.0681515,3549.825,0.0768377
3550.307,0.04504901,3550.307,0.0739646,3550.307,0.06841547,3550.307,0.07676108
3550.79,0.04479548,3550.79,0.07406435,3550.79,0.06868348,3550.79,0.07669599
3551.272,0.04446742,3551.272,0.07416062,3551.272,0.06892119,3551.272,0.0766754
3551.754,0.04407957,3551.754,0.07424397,3551.754,0.0690987,3551.754,0.07670466
3552.236,0.04369008,3552.236,0.07430122,3552.236,0.06919776,3552.236,0.07676331
3552.718,0.04337806,3552.718,0.07431382,3552.718,0.06922035,3552.718,0.07681658
3553.2,0.04320153,3553.2,0.07426352,3553.2,0.06918521,3553.2,0.07683469
3553.682,0.04317799,3553.682,0.07413841,3553.682,0.06912272,3553.682,0.07680215
3554.164,0.04327666,3554.164,0.07394048,3554.164,0.06906631,3554.164,0.07671791
3554.646,0.04343667,3554.646,0.07368903,3554.646,0.06904405,3554.646,0.07658778
3555.129,0.04358287,3555.129,0.07342017,3555.129,0.06907696,3555.129,0.07641839
3555.611,0.04364783,3555.611,0.07318047,3555.611,0.06917382,3555.611,0.0762172
3556.093,0.04358992,3556.093,0.07301237,3556.093,0.06932681,3556.093,0.07599676
3556.575,0.04339785,3556.575,0.07294874,3556.575,0.06950719,3556.575,0.07578485
3557.057,0.04309497,3557.057,0.07300326,3557.057,0.06966463,3557.057,0.07562909
3557.539,0.04273016,3557.539,0.07316999,3557.539,0.06974036,3557.539,0.07558767
3558.021,0.04237644,3558.021,0.07342932,3558.021,0.06967278,3558.021,0.0757214
3558.503,0.04211621,3558.503,0.07375531,3558.503,0.06942411,3558.503,0.07606544
3558.986,0.04202452,3558.986,0.07412457,3558.986,0.06899805,3558.986,0.07660945
3559.468,0.04216269,3559.468,0.07451364,3559.468,0.0684524,3559.468,0.07728627
3559.95,0.04255702,3559.95,0.07489739,3559.95,0.06789044,3559.95,0.07798528
3560.432,0.0431885,3560.432,0.07524536,3560.432,0.06743038,3560.432,0.07859045
3560.914,0.04398627,3560.914,0.07551781,3560.914,0.06718187,3560.914,0.07900684
3561.396,0.04483729,3561.396,0.07567508,3561.396,0.06720803,3561.396,0.07919481
3561.878,0.04560941,3561.878,0.07568916,3561.878,0.0675182,3561.878,0.07916896
3562.36,0.04616097,3562.36,0.07555377,3562.36,0.06807374,3562.36,0.07898074
3562.843,0.0463787,3562.843,0.07529236,3562.843,0.06881019,3562.843,0.07868686
3563.325,0.04619283,3563.325,0.074953,3563.325,0.06966055,3563.325,0.07832041
3563.807,0.04559359,3563.807,0.07460578,3563.807,0.07056178,3563.807,0.07787979
3564.289,0.04464034,3564.289,0.07432007,3564.289,0.07146609,3564.289,0.07732731
3564.771,0.04346913,3564.771,0.074146,3564.771,0.0723241,3564.771,0.07661469
3565.253,0.04230896,3565.253,0.07409402,3565.253,0.0730563,3565.253,0.07573257
3565.735,0.04142867,3565.735,0.0741211,3565.735,0.07353789,3565.735,0.07476466
3566.217,0.04105378,3566.217,0.07414005,3566.217,0.07362032,3566.217,0.07390692
3566.699,0.04123525,3566.699,0.07407147,3566.699,0.0732137,3566.699,0.07338621
3567.182,0.04181684,3567.182,0.07390652,3567.182,0.07237088,3567.182,0.07329977
3567.664,0.04254786,3567.664,0.07370698,3567.664,0.07126882,3567.664,0.07355738
3568.146,0.04323587,3568.146,0.07355591,3568.146,0.07011352,3568.146,0.07396518
3568.628,0.04380421,3568.628,0.07350448,3568.628,0.06905534,3568.628,0.07436125
3569.11,0.04424421,3569.11,0.07356773,3569.11,0.06818492,3569.11,0.0746634
3569.592,0.04456506,3569.592,0.07373379,3569.592,0.06754742,3569.592,0.07486688
3570.074,0.04476804,3570.074,0.07397841,3570.074,0.06715214,3570.074,0.07501414
3570.556,0.0448381,3570.556,0.07427422,3570.556,0.06699058,3570.556,0.07516279
3571.039,0.04475925,3571.039,0.07459246,3571.039,0.06703252,3571.039,0.07536145
3571.521,0.04453361,3571.521,0.07490513,3571.521,0.06722852,3571.521,0.07563186
3572.003,0.04419446,3572.003,0.07517724,3572.003,0.06751078,3572.003,0.07596517
3572.485,0.04380988,3572.485,0.0753694,3572.485,0.06780266,3572.485,0.07632511
3572.967,0.043462,3572.967,0.07544634,3572.967,0.06803696,3572.967,0.07666612
3573.449,0.04323141,3573.449,0.07538354,3573.449,0.06816316,3573.449,0.07694526
3573.931,0.04316106,3573.931,0.07518551,3573.931,0.06816388,3573.931,0.07714196
3574.413,0.04324292,3574.413,0.07489162,3574.413,0.06805447,3574.413,0.07726241
3574.896,0.04342019,3574.896,0.07457729,3574.896,0.06787748,3574.896,0.07733708
3575.377,0.04361489,3575.377,0.07433025,3575.377,0.06768246,3575.377,0.07740746
3575.86,0.04376558,3575.86,0.07421917,3575.86,0.06750617,3575.86,0.07751025
3576.342,0.04384653,3576.342,0.07427352,3576.342,0.06736333,3576.342,0.07767095
3576.824,0.04387737,3576.824,0.07446697,3576.824,0.06724486,3576.824,0.0778987
3577.306,0.04390356,3577.306,0.07472735,3577.306,0.06712773,3577.306,0.0781877
3577.788,0.04397415,3577.788,0.07495213,3577.788,0.06699032,3577.788,0.07851959
3578.27,0.04411336,3578.27,0.07504705,3578.27,0.0668254,3578.27,0.07886534
3578.752,0.04431107,3578.752,0.07495392,3578.752,0.06664471,3578.752,0.07918898
3579.234,0.04452811,3579.234,0.07466496,3579.234,0.06647404,3579.234,0.07944839
3579.717,0.04471871,3579.717,0.07422345,3579.717,0.06633803,3579.717,0.07960664
3580.199,0.04485062,3580.199,0.07370238,3580.199,0.06624667,3580.199,0.07963939
3580.681,0.04491554,3580.681,0.07318308,3580.681,0.06618753,3580.681,0.07954156
3581.163,0.04492669,3581.163,0.07272697,3581.163,0.06613158,3581.163,0.07933022
3581.645,0.04490701,3581.645,0.07236949,3581.645,0.06604511,3581.645,0.07904222
3582.127,0.04487485,3582.127,0.07212032,3582.127,0.06590571,3582.127,0.07872754
3582.609,0.04483678,3582.609,0.07197026,3582.609,0.06571691,3582.609,0.0784344
3583.091,0.04479194,3583.091,0.07189943,3583.091,0.06551073,3583.091,0.07820375
3583.573,0.044741,3583.573,0.07188478,3583.573,0.06534521,3583.573,0.07806234
3584.056,0.04469679,3584.056,0.07190495,3584.056,0.06528737,3584.056,0.07802126
3584.538,0.04469016,3584.538,0.07194126,3584.538,0.06540149,3584.538,0.07807791
3585.02,0.0447643,3585.02,0.07197952,3585.02,0.06572783,3585.02,0.07821684
3585.502,0.04495228,3585.502,0.07201768,3585.502,0.06626213,3585.502,0.07841147
3585.984,0.04524334,3585.984,0.07207388,3585.984,0.06692835,3585.984,0.07861727
3586.466,0.04554806,3586.466,0.07219183,3586.466,0.06757586,3586.466,0.07877401
3586.948,0.04572432,3586.948,0.07242201,3586.948,0.06804297,3586.948,0.07882582
3587.43,0.04565509,3587.43,0.07279252,3587.43,0.06824471,3587.43,0.07874753
3587.913,0.04534259,3587.913,0.07328103,3587.913,0.06823778,3587.913,0.07856049
3588.395,0.04489819,3588.395,0.07382739,3588.395,0.06815872,3588.395,0.07831763
3588.877,0.04446695,3588.877,0.07436588,3588.877,0.06814049,3588.877,0.07807689
3589.359,0.0441513,3589.359,0.07484682,3589.359,0.06825379,3589.359,0.07788545
3589.841,0.04398562,3589.841,0.07524335,3589.841,0.06850999,3589.841,0.07777335
3590.323,0.04395198,3590.323,0.07554072,3590.323,0.06888608,3590.323,0.07776118
3590.805,0.04399209,3590.805,0.07573451,3590.805,0.06934136,3590.805,0.07785871
3591.287,0.04403134,3591.287,0.07582511,3591.287,0.0698351,3591.287,0.07806767
3591.77,0.04399101,3591.77,0.07581269,3591.77,0.07032615,3591.77,0.0783793
3592.251,0.04381687,3592.251,0.07569619,3592.251,0.07078139,3592.251,0.07877214
3592.734,0.04349816,3592.734,0.07547422,3592.734,0.07117741,3592.734,0.07920971
3593.216,0.04308194,3593.216,0.07515091,3593.216,0.07149208,3593.216,0.07963321
3593.698,0.04266243,3593.698,0.07474316,3593.698,0.07170324,3593.698,0.07997089
3594.18,0.0423441,3594.18,0.07428375,3594.18,0.07178515,3594.18,0.08015367
3594.662,0.0422038,3594.662,0.07382079,3594.662,0.07170963,3594.662,0.08013462
3595.144,0.04225365,3595.144,0.07340145,3595.144,0.07145773,3595.144,0.07991265
3595.626,0.0424487,3595.626,0.07305868,3595.626,0.0710312,3595.626,0.07953342
3596.108,0.04271371,3596.108,0.07280404,3596.108,0.07046095,3596.108,0.07908058
3596.591,0.04298223,3596.591,0.07262863,3596.591,0.06980471,3596.591,0.07864609
3597.073,0.04321298,3597.073,0.07251256,3597.073,0.06914145,3597.073,0.07831207
3597.555,0.04339539,3597.555,0.07243487,3597.555,0.06856181,3597.555,0.07813077
3598.037,0.04354504,3598.037,0.07238478,3598.037,0.06814148,3598.037,0.07810822
3598.519,0.04369042,3598.519,0.07236544,3598.519,0.06793047,3598.519,0.0782024
3599.001,0.04386087,3599.001,0.07239531,3599.001,0.06793269,3599.001,0.07832959
3599.483,0.04407138,3599.483,0.07249784,3599.483,0.0681028,3599.483,0.07839895
3599.965,0.04431319,3599.965,0.07269213,3599.965,0.06835458,3599.965,0.07833949
3600.448,0.04455263,3600.448,0.07298039,3600.448,0.06858953,3600.448,0.07813605
3600.93,0.04474365,3600.93,0.07334437,3600.93,0.06873752,3600.93,0.07783314
3601.412,0.04484184,3601.412,0.07374977,3601.412,0.06877257,3601.412,0.07751618
3601.894,0.04482333,3601.894,0.07415766,3601.894,0.06871643,3601.894,0.07727244
3602.376,0.04469486,3602.376,0.07453535,3602.376,0.06861575,3602.376,0.07715373
3602.858,0.0444913,3602.858,0.07485743,3602.858,0.06852306,3602.858,0.07717027
3603.34,0.04426949,3603.34,0.07510453,3603.34,0.0684764,3603.34,0.07729041
3603.822,0.04409181,3603.822,0.07526101,3603.822,0.06849181,3603.822,0.07745937
3604.304,0.04402206,3604.304,0.07530857,3604.304,0.06856789,3604.304,0.07760714
3604.787,0.04410764,3604.787,0.0752284,3604.787,0.06868894,3604.787,0.07766522
3605.269,0.04436874,3605.269,0.07500453,3605.269,0.06883425,3605.269,0.07757912
3605.751,0.04478571,3605.751,0.07463536,3605.751,0.06898024,3605.751,0.0773155
3606.233,0.04529259,3606.233,0.07414774,3606.233,0.06910656,3606.233,0.07687954
3606.715,0.04578913,3606.715,0.07360563,3606.715,0.06919832,3606.715,0.0763253
3607.197,0.04615863,3607.197,0.073118,3607.197,0.06924742,3607.197,0.07576732
3607.679,0.04632288,3607.679,0.0728046,3607.679,0.06925467,3607.679,0.07534795
3608.161,0.0462757,3608.161,0.07274796,3608.161,0.06922899,3608.161,0.07518095
3608.644,0.04608155,3608.644,0.07296433,3608.644,0.06918731,3608.644,0.07530764
3609.126,0.04582742,3609.126,0.07340464,3609.126,0.06914766,3609.126,0.07568089
3609.608,0.04557821,3609.608,0.07399184,3609.608,0.06912251,3609.608,0.07620296
3610.09,0.04536088,3610.09,0.0746484,3610.09,0.06911696,3610.09,0.07675838
3610.572,0.04516951,3610.572,0.07531571,3610.572,0.0691237,3610.572,0.07725062
3611.054,0.04498573,3611.054,0.07594741,3611.054,0.06912355,3611.054,0.07760712
3611.536,0.04479621,3611.536,0.07649396,3611.536,0.06908502,3611.536,0.07778049
3612.018,0.04460267,3612.018,0.07690316,3612.018,0.06897525,3612.018,0.07776325
3612.5,0.04442103,3612.5,0.07712528,3612.5,0.06877238,3612.5,0.07759538
3612.983,0.04426764,3612.983,0.07713497,3612.983,0.06848499,3612.983,0.07736113
3613.465,0.04414319,3613.465,0.07695428,3613.465,0.0681528,3613.465,0.07714888
3613.947,0.04402777,3613.947,0.07664999,3613.947,0.06782948,3613.947,0.0770134
3614.429,0.04389224,3614.429,0.07630801,3614.429,0.06755668,3614.429,0.07695416
3614.911,0.04371761,3614.911,0.07599637,3614.911,0.06734519,3614.911,0.07692837
3615.393,0.04350555,3615.393,0.07575673,3615.393,0.06717737,3615.393,0.07687327
3615.875,0.04328169,3615.875,0.07560182,3615.875,0.0670165,3615.875,0.07672703
3616.357,0.04308536,3616.357,0.07552208,3616.357,0.06682123,3616.357,0.07644493
3616.84,0.04296185,3616.84,0.07549095,3616.84,0.06655827,3616.84,0.07600497
3617.322,0.0429401,3617.322,0.07546897,3617.322,0.06622235,3617.322,0.07542815
3617.804,0.04301129,3617.804,0.07541458,3617.804,0.06585069,3617.804,0.07478394
3618.286,0.04311697,3618.286,0.07529425,3618.286,0.06552857,3618.286,0.07419783
3618.768,0.04317045,3618.768,0.07510193,3618.768,0.06535662,3618.768,0.07380582
3619.25,0.04311252,3619.25,0.07486235,3619.25,0.06539226,3619.25,0.07368517
3619.732,0.04294052,3619.732,0.07461639,3619.732,0.06562146,3619.732,0.07382572
3620.214,0.04270567,3620.214,0.07439692,3620.214,0.06597009,3620.214,0.07414706
3620.697,0.04246999,3620.697,0.07421719,3620.697,0.06635388,3620.697,0.07455342
3621.179,0.04227854,3621.179,0.07407382,3621.179,0.06670586,3621.179,0.07496744
3621.661,0.04214671,3621.661,0.0739563,3621.661,0.06699239,3621.661,0.07534467
3622.143,0.0420677,3622.143,0.07385463,3622.143,0.06720793,3622.143,0.07566997
3622.625,0.04202773,3622.625,0.07376575,3622.625,0.06736413,3622.625,0.07594397
3623.107,0.04201703,3623.107,0.07369374,3623.107,0.06748246,3623.107,0.07618178
3623.589,0.0420379,3623.589,0.07364914,3623.589,0.06758755,3623.589,0.07640634
3624.071,0.04210813,3624.071,0.07364761,3624.071,0.06770223,3624.071,0.07664812
3624.553,0.04225768,3624.553,0.07370528,3624.553,0.0678426,3624.553,0.07694075
3625.036,0.04252212,3625.036,0.0738361,3625.036,0.06801403,3625.036,0.07731646
3625.518,0.04293664,3625.518,0.07404847,3625.518,0.0682067,3625.518,0.07780013
3626.0,0.04352887,3626.0,0.07434488,3626.0,0.06839155,3626.0,0.0784019
3626.482,0.04431038,3626.482,0.07471839,3626.482,0.06851415,3626.482,0.0791037
3626.964,0.04524984,3626.964,0.07513923,3626.964,0.06848612,3626.964,0.07983171
3627.446,0.04624081,3627.446,0.07553746,3627.446,0.06820258,3627.446,0.08044177
3627.928,0.04706611,3627.928,0.07578963,3627.928,0.06760183,3627.928,0.08073308
3628.41,0.04746482,3628.41,0.07576102,3628.41,0.06677282,3628.41,0.08056699
3628.893,0.04733495,3628.893,0.07542175,3628.893,0.06595581,3628.893,0.0800079
3629.375,0.04682642,3629.375,0.07488347,3629.375,0.06537561,3629.375,0.07928742
3629.857,0.04619297,3629.857,0.07429736,3629.857,0.06509567,3629.857,0.07861739
3630.339,0.04560485,3630.339,0.07375163,3630.339,0.06505197,3630.339,0.07809088
3630.821,0.04513095,3630.821,0.0732696,3630.821,0.06515633,3630.821,0.07772494
3631.303,0.04477788,3631.303,0.07284521,3631.303,0.0653441,3631.303,0.07750364
3631.785,0.04452572,3631.785,0.07246883,3631.785,0.06558235,3631.785,0.07740097
3632.267,0.04434765,3632.267,0.07214529,3632.267,0.06585811,3632.267,0.07738231
3632.75,0.04421451,3632.75,0.07189497,3632.75,0.0661676,3632.75,0.07740442
3633.231,0.04409907,3633.231,0.07174361,3633.231,0.06650528,3633.231,0.07742288
3633.714,0.04398001,3633.714,0.07171585,3633.714,0.06685515,3633.714,0.07739866
3634.196,0.04384856,3634.196,0.07182208,3634.196,0.06719,3634.196,0.07731336
3634.678,0.04371145,3634.678,0.07205621,3634.678,0.06747922,3634.678,0.07717506
3635.16,0.043586,3635.16,0.07240067,3635.16,0.06769361,3635.16,0.07701397
3635.642,0.0434924,3635.642,0.0728316,3635.642,0.06781387,3635.642,0.07687021
3636.124,0.04344326,3636.124,0.07332156,3636.124,0.06783498,3636.124,0.07677794
3636.606,0.04344066,3636.606,0.07383403,3636.606,0.06776676,3636.606,0.07675739
3637.088,0.04347293,3637.088,0.07432301,3637.088,0.0676366,3637.088,0.07680473
3637.571,0.04352087,3637.571,0.07473859,3637.571,0.06748398,3637.571,0.07689438
3638.053,0.04356642,3638.053,0.07503282,3638.053,0.06735657,3638.053,0.07698333
3638.535,0.04360541,3638.535,0.07517921,3638.535,0.0672958,3638.535,0.07702815
3639.017,0.0436528,3639.017,0.07518157,3639.017,0.06732543,3639.017,0.07699984
3639.499,0.04374146,3639.499,0.07507616,3639.499,0.06744888,3639.499,0.07688984
