absorbance_6.4_1A,6.4_1A,6.4_2A,6.4_3A,6.8_1A,6.8_2A,6.8_3A
1517.221,0.06461713,0.01439439,0.07977006,0.0480297,0.03231141,0.0634895
1517.703,0.06401266,0.01444465,0.08024024,0.04770453,0.0320921,0.06336799
1518.186,0.06341799,0.01456516,0.08074574,0.04750691,0.03184995,0.06328064
1518.668,0.062923,0.01476883,0.08121384,0.04749218,0.03163068,0.06319782
1519.15,0.06257659,0.01507756,0.08160831,0.04765804,0.03145052,0.06306736
1519.632,0.06240803,0.01552005,0.0819168,0.04797247,0.03130697,0.06282079
1520.114,0.06245415,0.01611928,0.08213393,0.04836138,0.03119641,0.06237231
1520.596,0.06276106,0.01684437,0.08225229,0.04868482,0.03108791,0.06164758
1521.078,0.06335129,0.01754272,0.08226061,0.04874546,0.03089688,0.06064979
1521.56,0.06413823,0.01790747,0.08215784,0.04838601,0.03048886,0.0595469
1522.042,0.06491834,0.01770087,0.08198643,0.04767827,0.02986183,0.05860055
1522.525,0.06550865,0.01698301,0.08182158,0.0468825,0.02920431,0.05795043
1523.007,0.06585227,0.01602533,0.08172885,0.04622868,0.02872672,0.05753157
1523.489,0.06598953,0.01507336,0.08173915,0.04578388,0.02850043,0.05720793
1523.971,0.06598177,0.01426499,0.08186799,0.04551545,0.02848785,0.05689994
1524.453,0.06589034,0.01368798,0.08213173,0.04537387,0.02862556,0.05662198
1524.935,0.06578352,0.01340011,0.08253554,0.04532531,0.02885328,0.05647814
1525.417,0.06574277,0.01343001,0.08305003,0.04535269,0.02912525,0.05661304
1525.899,0.06585229,0.01374755,0.08358408,0.04543844,0.02940511,0.05714127
1526.382,0.06614716,0.01424477,0.08400559,0.04555462,0.02967946,0.05804698
1526.864,0.06658665,0.01477126,0.08419946,0.04566519,0.02995856,0.05917151
1527.346,0.0670635,0.0151911,0.08411533,0.04573882,0.03025985,0.06028512
1527.828,0.06745826,0.01544098,0.08379046,0.04576348,0.03058905,0.06120372
1528.31,0.0676842,0.01552514,0.08331703,0.04574697,0.03092964,0.06184132
1528.792,0.06770444,0.01549136,0.08280716,0.04570857,0.03124554,0.06220404
1529.274,0.06753572,0.01539976,0.08235145,0.04566607,0.03149264,0.06236126
1529.756,0.06722893,0.01530432,0.08200756,0.04562551,0.03163035,0.06240328
1530.239,0.0668527,0.01524263,0.08179417,0.04557647,0.03162896,0.06241517
1530.721,0.06647054,0.01522811,0.08169086,0.04549348,0.03147587,0.06245403
1531.203,0.06614155,0.01525199,0.08164829,0.0453418,0.03118328,0.06254812
1531.685,0.06591653,0.01527923,0.08159128,0.04509189,0.03079737,0.06269406
1532.167,0.06583142,0.01525369,0.08143908,0.04474219,0.03040112,0.06286159
1532.649,0.06589276,0.01510622,0.08112931,0.04435355,0.03010469,0.06299981
1533.131,0.06604788,0.01480285,0.08067653,0.04406259,0.03000169,0.06306901
1533.613,0.06619567,0.01439787,0.08019256,0.04400965,0.030131,0.063076
1534.095,0.06623714,0.01401444,0.07981697,0.04423853,0.03046992,0.06307457
1534.578,0.06613403,0.01375056,0.07960859,0.0446665,0.03096068,0.06311771
1535.06,0.06589808,0.01362401,0.07953318,0.04516691,0.03152847,0.0632245
1535.542,0.06555011,0.0136002,0.07952145,0.0456335,0.03211129,0.06339151
1536.024,0.06510085,0.01362372,0.07951362,0.04600625,0.03267574,0.06361222
1536.506,0.06454618,0.01363553,0.07947347,0.04626695,0.03322161,0.06389336
1536.988,0.06388108,0.01356635,0.07938673,0.0464239,0.03378511,0.0642639
1537.47,0.06310874,0.01333782,0.07926048,0.04650518,0.03443965,0.0647851
1537.952,0.06224933,0.01287095,0.0791225,0.04654533,0.03531303,0.06555626
1538.434,0.06138319,0.01212482,0.07902975,0.04656118,0.03655805,0.06669573
1538.917,0.06068083,0.01117044,0.07905293,0.04651559,0.03824487,0.06825902
1539.399,0.06041375,0.01028182,0.07922658,0.04629331,0.04009098,0.07005395
1539.881,0.06081104,0.009931654,0.07945586,0.04577775,0.04119024,0.07143221
1540.363,0.06176132,0.01043776,0.07954946,0.04504793,0.04057997,0.07161514
1540.845,0.06280468,0.01159202,0.07942248,0.04440335,0.03833847,0.07048746
1541.327,0.06355806,0.01287928,0.079183,0.04409459,0.03551218,0.06869814
1541.809,0.06396746,0.0139569,0.07896788,0.04413407,0.0329724,0.06692725
1542.291,0.06414029,0.0147352,0.07883207,0.04439178,0.03102255,0.0655036
1542.773,0.06418672,0.01524685,0.07877388,0.04470925,0.02966267,0.06449519
1543.256,0.06416811,0.01555657,0.07877267,0.0449616,0.02880955,0.06383587
1543.738,0.06410462,0.01572394,0.07881481,0.0450782,0.02840523,0.06341866
1544.22,0.06399797,0.01579834,0.07890239,0.04505658,0.02841063,0.06313331
1544.702,0.06385046,0.01581898,0.07904347,0.04496198,0.02876667,0.06290077
1545.184,0.06367347,0.01581299,0.07923645,0.04488616,0.02937376,0.06268413
1545.666,0.06348434,0.01579066,0.07946112,0.04490039,0.0301031,0.06248276
1546.148,0.06329787,0.01574474,0.07968307,0.04502386,0.03082923,0.06230971
1546.63,0.06312402,0.01565647,0.07986046,0.04523738,0.03144605,0.0621748
1547.113,0.06297061,0.0155025,0.07995158,0.04550214,0.03187826,0.06207662
1547.595,0.06284644,0.01526089,0.07992348,0.04577881,0.03208705,0.06200313
1548.077,0.06276736,0.01492082,0.07975289,0.04603038,0.03206877,0.06193709
1548.559,0.06275515,0.01449581,0.07944117,0.04622385,0.03186224,0.06186498
1549.041,0.06282718,0.014034,0.07902456,0.04633492,0.03155141,0.06178891
1549.523,0.06298189,0.01362038,0.07857981,0.04635304,0.03125705,0.06173618
1550.005,0.06318852,0.01334345,0.07819758,0.04629014,0.03110198,0.06175441
1550.487,0.06340273,0.01325011,0.07793691,0.04617426,0.03115927,0.06188492
1550.969,0.06358838,0.01333021,0.07780816,0.04603582,0.03143242,0.0621458
1551.452,0.0637373,0.01353129,0.07778601,0.04589596,0.03186636,0.06252458
1551.934,0.06386738,0.01378813,0.07784025,0.0457663,0.03238219,0.06298652
1552.416,0.06401402,0.01403405,0.0779515,0.04566111,0.03290107,0.06347399
1552.898,0.06421664,0.01421058,0.07811426,0.04559921,0.03335468,0.0639129
1553.38,0.06450295,0.01427713,0.07832815,0.04559958,0.03369271,0.06422859
1553.862,0.06487527,0.01421765,0.07858136,0.04567108,0.0338771,0.06436393
1554.344,0.06530527,0.01405295,0.07884588,0.04580419,0.03389626,0.064315
1554.826,0.0657519,0.01383247,0.07908711,0.04597456,0.03376307,0.06413283
1555.309,0.0661796,0.01362228,0.07927287,0.04615305,0.0335004,0.06390769
1555.791,0.06658003,0.01348363,0.07938754,0.0463214,0.03312062,0.06372757
1556.273,0.06697345,0.01346699,0.07943225,0.04648052,0.03261425,0.06365705
1556.755,0.06739563,0.01362675,0.07942682,0.04664541,0.03196574,0.06373239
1557.237,0.06786805,0.01403089,0.07941857,0.04682633,0.03117134,0.06394964
1557.719,0.06832197,0.01473714,0.07950126,0.046959,0.0302654,0.06422693
1558.201,0.0684574,0.01558174,0.07977734,0.04679048,0.02926586,0.06433104
1558.683,0.06787093,0.01596847,0.08018136,0.0460378,0.02817942,0.06401526
1559.166,0.06668983,0.01548578,0.08047754,0.04494082,0.02731415,0.06342451
1559.648,0.06553133,0.01459287,0.08061045,0.04409125,0.02719024,0.06296659
1560.13,0.06471488,0.01382843,0.08068299,0.04370119,0.02784568,0.06278767
1560.612,0.06421356,0.01330579,0.08073651,0.04364563,0.02889275,0.06282238
1561.094,0.06392398,0.01295985,0.08075993,0.04375538,0.02996558,0.06297899
1561.576,0.06376462,0.01272395,0.08073882,0.04391498,0.03086757,0.06319178
1562.058,0.06368518,0.01256806,0.08066829,0.04406746,0.03152666,0.0634153
1562.54,0.06365187,0.01247985,0.08054826,0.04419929,0.03192315,0.06361136
1563.022,0.06364016,0.01245064,0.08038219,0.044325,0.03205821,0.0637462
1563.505,0.06362981,0.01247292,0.08018277,0.04447501,0.03194641,0.0637861
1563.987,0.06360533,0.0125379,0.07997502,0.04467708,0.03163239,0.06370746
1564.469,0.06356021,0.01263583,0.07979077,0.04493741,0.03119913,0.06351098
1564.951,0.06349826,0.0127543,0.079661,0.04522936,0.03075858,0.06322677
1565.433,0.06343263,0.01287977,0.07960148,0.04550052,0.03041365,0.06290625
1565.915,0.06337792,0.01300042,0.07960887,0.04569683,0.03021562,0.0625981
1566.397,0.06334665,0.01310507,0.07966925,0.0457758,0.03016303,0.06233855
1566.879,0.06334548,0.01318311,0.07976825,0.04571877,0.03021464,0.06214554
1567.361,0.06337486,0.01322403,0.07989916,0.04553178,0.03031837,0.06202399
1567.844,0.06342757,0.01321834,0.08006211,0.0452512,0.03042571,0.06197251
1568.326,0.06348607,0.01315907,0.0802561,0.04494656,0.030495,0.06198409
1568.808,0.06352378,0.01304841,0.08046494,0.04470912,0.03049627,0.06204391
1569.29,0.06351527,0.01290326,0.08064649,0.04462457,0.0304152,0.06212426
1569.772,0.06345785,0.01275852,0.08075628,0.04471537,0.03029533,0.06219549
1570.254,0.0633772,0.01265445,0.08078416,0.04492889,0.03022851,0.06224281
1570.736,0.06331139,0.01261589,0.08075847,0.04517684,0.03029071,0.06227127
1571.218,0.06328732,0.01264646,0.08072002,0.04539038,0.03048432,0.0622971
1571.7,0.06331309,0.01273884,0.08069985,0.04553489,0.03075283,0.06233612
1572.183,0.06338311,0.01288805,0.08071959,0.04560139,0.03102913,0.06240149
1572.665,0.06348079,0.01309313,0.08079237,0.04559732,0.03125719,0.06250302
1573.147,0.06358065,0.01335409,0.08092762,0.04554005,0.03139716,0.06265001
1573.629,0.06364503,0.0136654,0.08113445,0.04545596,0.03142059,0.06285255
1574.111,0.06362876,0.01401506,0.08142318,0.04537729,0.03130927,0.06312072
1574.593,0.06348484,0.01438348,0.08180527,0.04533584,0.03105988,0.06345794
1575.075,0.06319006,0.01473988,0.08227532,0.04534842,0.03069124,0.06384332
1575.557,0.06278503,0.01504219,0.0827852,0.04540037,0.03025618,0.06421593
1576.04,0.06239535,0.0152419,0.08322388,0.0454445,0.02983744,0.06448251
1576.522,0.06217121,0.01531347,0.08346707,0.04543795,0.02953202,0.06457593
1577.004,0.06217085,0.01527624,0.08347154,0.0453818,0.02941077,0.06450945
1577.486,0.06234442,0.01517471,0.08328415,0.0453085,0.02947902,0.06435671
1577.968,0.06260072,0.01504602,0.08298603,0.04524763,0.02968301,0.06419376
1578.45,0.06287132,0.0149083,0.08264256,0.04521012,0.02994877,0.06406572
1578.932,0.06311888,0.014769,0.08229826,0.04519838,0.03021611,0.06399225
1579.414,0.0633297,0.01463196,0.08198194,0.04521261,0.03044743,0.06397323
1579.896,0.06350308,0.01450112,0.08170956,0.04525123,0.03062495,0.06399503
1580.379,0.06363959,0.01438479,0.08149161,0.04530939,0.03074502,0.06403305
1580.861,0.06373645,0.01429456,0.08133126,0.04537486,0.03081316,0.06405544
1581.343,0.06378835,0.01423989,0.08122419,0.04543069,0.03083942,0.06403292
1581.825,0.06378864,0.01422447,0.08116214,0.04545788,0.03083109,0.06394419
1582.307,0.06373771,0.01424134,0.08113512,0.04544573,0.03079058,0.06378547
1582.789,0.06364675,0.01427474,0.08113716,0.04539679,0.03071599,0.06357072
1583.271,0.06354026,0.01430224,0.08116387,0.04532846,0.03060433,0.06332766
1583.753,0.06345083,0.01430301,0.08121111,0.04526634,0.03045702,0.06308822
1584.236,0.06340852,0.01426281,0.08126989,0.04523435,0.03028425,0.06287791
1584.718,0.06343256,0.01417589,0.08132342,0.04524783,0.03010605,0.06271225
1585.2,0.06352068,0.01404595,0.0813508,0.0453072,0.02994844,0.0625931
1585.682,0.06365025,0.01388384,0.0813341,0.04540011,0.02983686,0.06251182
1586.164,0.06378302,0.01370565,0.08126516,0.04550638,0.02979118,0.06245554
1586.646,0.06388108,0.01352852,0.08115143,0.04560667,0.02981972,0.06241391
1587.128,0.06392011,0.01336883,0.08101296,0.04568879,0.02991945,0.06238418
1587.61,0.06389625,0.01324195,0.08087756,0.04574784,0.0300763,0.06237181
1588.093,0.0638281,0.01315861,0.08076865,0.04578474,0.03026852,0.0623877
1588.575,0.063749,0.01312213,0.08069749,0.04580188,0.0304697,0.06244153
1589.057,0.06369646,0.01312624,0.08065967,0.0458006,0.03064988,0.06253644
1589.539,0.06369571,0.01315504,0.08063839,0.04578044,0.03078397,0.06266444
1590.021,0.06375255,0.01318677,0.08061405,0.0457413,0.03085548,0.06280594
1590.503,0.06385268,0.01320064,0.08057372,0.04568481,0.03086087,0.0629331
1590.985,0.06397099,0.0131858,0.08051791,0.04561535,0.03081065,0.06301881
1591.467,0.06408174,0.01314515,0.08045976,0.0455385,0.03072636,0.06304216
1591.949,0.0641669,0.01309681,0.08041862,0.04545807,0.03063733,0.06299434
1592.432,0.06422123,0.01306672,0.08041096,0.04537472,0.03057038,0.06288123
1592.914,0.06424864,0.0130826,0.08044601,0.04528635,0.03054526,0.06272362
1593.396,0.06425651,0.01316327,0.0805237,0.04519297,0.03056736,0.06255487
1593.878,0.06424895,0.01331161,0.08063735,0.04510081,0.030626,0.06241107
1594.36,0.06422496,0.01351265,0.08077754,0.04502632,0.03069616,0.06232558
1594.842,0.06418032,0.01373721,0.08093464,0.04499371,0.03074663,0.06231957
1595.324,0.06411354,0.01395375,0.08109955,0.04502446,0.03075333,0.06239644
1595.806,0.06403132,0.01413663,0.08126074,0.04512842,0.03070622,0.0625432
1596.288,0.06395017,0.0142732,0.08140324,0.04529538,0.03061377,0.06273626
1596.771,0.06388951,0.01436503,0.08151232,0.04549734,0.03049816,0.0629509
1597.253,0.06386636,0.01442417,0.08157632,0.04569488,0.03038907,0.06316549
1597.735,0.06388599,0.01446731,0.08159336,0.04585047,0.03031357,0.06336449
1598.217,0.06393939,0.01450976,0.08157191,0.04594092,0.03028803,0.06353795
1598.699,0.06400359,0.01456476,0.08153024,0.04595911,0.03031887,0.06367584
1599.181,0.06404835,0.0146399,0.08148929,0.04591572,0.03040021,0.06376723
1599.663,0.06404647,0.01473628,0.08146276,0.0458312,0.03051607,0.06380185
1600.145,0.0639812,0.01484618,0.08145161,0.04573016,0.03064328,0.06377132
1600.627,0.06385548,0.01495234,0.08144083,0.045632,0.03075564,0.06367619
1601.11,0.06369264,0.01503059,0.08140633,0.04554765,0.03083002,0.06352847
1601.592,0.06353372,0.01505167,0.08132456,0.04548204,0.03084828,0.06335353
1602.074,0.06342366,0.01499302,0.08118802,0.0454388,0.0308035,0.06318289
1602.556,0.06339695,0.01484658,0.08101103,0.04542526,0.03070044,0.06304356
1603.038,0.06346975,0.01462494,0.08082797,0.04545368,0.03055422,0.06295149
1603.52,0.06363422,0.01435921,0.08067802,0.04553539,0.030386,0.06290493
1604.002,0.06386563,0.01408913,0.08058868,0.04567381,0.03021749,0.06288879
1604.484,0.06412895,0.01385346,0.08056764,0.04585937,0.0300687,0.06288216
1604.967,0.0643907,0.01367681,0.08060115,0.0460702,0.02995381,0.06286941
1605.449,0.06462307,0.01356733,0.08066317,0.04627718,0.02988155,0.06284532
1605.931,0.06480292,0.01351913,0.0807261,0.04645172,0.02985823,0.06281652
1606.413,0.06491356,0.01351866,0.08077262,0.04657624,0.02988636,0.06279612
1606.895,0.06494366,0.01355239,0.08079914,0.04664801,0.0299649,0.06279746
1607.377,0.06489086,0.01361113,0.08081448,0.04668066,0.03008677,0.06282577
1607.859,0.06476554,0.01369321,0.08083264,0.0466976,0.03024093,0.06287449
1608.341,0.06459428,0.01379993,0.080864,0.04672243,0.0304133,0.06292763
1608.823,0.06441652,0.01392843,0.08090977,0.04676814,0.0305913,0.06296848
1609.306,0.06427142,0.01406721,0.08096277,0.04683125,0.03076894,0.06299015
1609.788,0.06419009,0.01419552,0.08101212,0.04689539,0.03094437,0.06300042
1610.27,0.06418578,0.01428862,0.08105113,0.04693945,0.03111852,0.0630193
1610.752,0.06425184,0.01432873,0.08107971,0.04694799,0.03129025,0.06306826
1611.234,0.06436772,0.01431096,0.08110394,0.04691417,0.0314558,0.06316314
1611.716,0.06450697,0.01424676,0.0811319,0.04684024,0.03160942,0.06330623
1612.198,0.06464931,0.01415829,0.08117133,0.04673152,0.03174537,0.06348737
1612.68,0.06478447,0.01407262,0.08122751,0.04659353,0.03186199,0.06368704
1613.163,0.06491511,0.01401109,0.08130439,0.04642867,0.0319618,0.06388241
1613.645,0.06505406,0.01398122,0.08140577,0.04623633,0.03205313,0.06405371
1614.127,0.06521706,0.0139747,0.08153608,0.04602093,0.03214901,0.06418198
1614.609,0.06541277,0.01396736,0.08169831,0.0457971,0.0322635,0.06425007
1615.091,0.06563102,0.01392698,0.08188895,0.04559455,0.03240387,0.06424168
1615.573,0.06582626,0.01382446,0.08208343,0.04545953,0.03254389,0.06414687
1616.055,0.06592283,0.01365333,0.08222818,0.0454395,0.03260738,0.06397446
1616.537,0.06585832,0.01344203,0.08226008,0.04555517,0.03250543,0.06376188
1617.02,0.06564053,0.01324165,0.08215129,0.045779,0.0322141,0.06356523
1617.502,0.06535313,0.01309332,0.08194181,0.04605202,0.03182453,0.0634227
1617.984,0.06509075,0.01300784,0.08170478,0.04631701,0.03145941,0.06333716
1618.466,0.06491163,0.01297546,0.08150103,0.0465348,0.03119401,0.06328861
1618.948,0.06482717,0.01298457,0.08135857,0.04668503,0.0310353,0.0632532
1619.43,0.06482223,0.0130312,0.08128057,0.04675927,0.03095688,0.06321327
1619.912,0.06487031,0.01311995,0.08125816,0.04675873,0.03093107,0.06315906
1620.394,0.06494389,0.01325989,0.08127555,0.0466931,0.03093561,0.06309009
1620.876,0.06501819,0.01346032,0.0813181,0.04658175,0.03096343,0.06301485
1621.359,0.06507409,0.01372587,0.08137546,0.04645603,0.03102098,0.06295285
1621.841,0.06510407,0.01404677,0.08144589,0.04635566,0.03112341,0.06293145
1622.323,0.06511573,0.01438455,0.0815329,0.0463215,0.03127379,0.0629784
1622.805,0.06513184,0.01466726,0.0816368,0.04637694,0.0314437,0.06310496
1623.287,0.06517507,0.01482559,0.0817496,0.04651106,0.03159217,0.06329235
1623.769,0.06525417,0.01483149,0.08185568,0.04667792,0.03169135,0.06349896
1624.251,0.06535725,0.01471622,0.08194276,0.04681836,0.0317427,0.06368628
1624.733,0.0654621,0.01453664,0.08200797,0.04688676,0.03175291,0.06383985
1625.215,0.06554598,0.01434664,0.08206073,0.04685692,0.03171951,0.06396697
1625.698,0.06559054,0.0141836,0.08212014,0.04672374,0.03163042,0.06408469
1626.18,0.06558204,0.01406804,0.08220796,0.04650211,0.03147331,0.064208
1626.662,0.06550967,0.01401344,0.08234349,0.04623053,0.03124876,0.06434087
1627.144,0.06536855,0.01402427,0.08252808,0.0459703,0.03097215,0.06447162
1627.626,0.06516536,0.01409427,0.08273771,0.04578839,0.03067499,0.06457683
1628.108,0.06492198,0.01420354,0.08292329,0.04573861,0.03039807,0.06463028
1628.59,0.06467254,0.01432431,0.08303373,0.04583343,0.0301817,0.06462058
1629.072,0.06445023,0.01443264,0.08304179,0.04604249,0.03004913,0.06455836
1629.554,0.06428122,0.01451404,0.08294958,0.04630975,0.02999916,0.06447151
1630.037,0.06417993,0.01456757,0.08278207,0.04657933,0.03000888,0.06439245
1630.519,0.0641508,0.0146036,0.08256955,0.04681275,0.03004522,0.06434713
1631.001,0.06419366,0.01464173,0.08234169,0.04698803,0.03007788,0.06435369
1631.483,0.06430387,0.01470589,0.08211905,0.04709885,0.0300825,0.06442031
1631.965,0.0644742,0.01481832,0.08191168,0.04714795,0.03004026,0.06454689
1632.447,0.06469362,0.01499468,0.08172465,0.04714185,0.02993685,0.06472583
1632.929,0.06494881,0.01523743,0.08156125,0.04708734,0.02976509,0.06494325
1633.411,0.06522507,0.01553138,0.08143241,0.04698879,0.02953414,0.0651793
1633.894,0.06550087,0.01583518,0.08136973,0.04684818,0.02928656,0.06539939
1634.376,0.06574492,0.01607708,0.08143059,0.04666765,0.02911028,0.06555413
1634.858,0.06591201,0.01615223,0.08168107,0.04645821,0.02911538,0.06558205
1635.34,0.06595403,0.01594894,0.0821233,0.04625892,0.02933897,0.06544802
1635.822,0.06585997,0.01545199,0.08263038,0.04614075,0.02967923,0.06520138
1636.304,0.06568149,0.01481197,0.08301288,0.04616695,0.02998879,0.06497104
1636.786,0.06549338,0.01424112,0.08318111,0.04633633,0.03022192,0.06486539
1637.268,0.06533511,0.01384936,0.08317789,0.04658707,0.03041141,0.06490023
1637.75,0.06520776,0.01363685,0.08308534,0.04684589,0.0305808,0.06503346
1638.233,0.06509726,0.01356084,0.08296434,0.04706041,0.03073194,0.06521248
1638.715,0.06499082,0.01357883,0.08284047,0.04720948,0.03085754,0.06539596
1639.197,0.06488319,0.01366157,0.08271674,0.04729783,0.03096148,0.06555635
1639.679,0.06477766,0.01378995,0.08258456,0.04734927,0.03105657,0.06568006
1640.161,0.06468341,0.01394902,0.08243544,0.04739462,0.03115702,0.06576814
1640.643,0.06461191,0.01412373,0.08227129,0.04746116,0.03127386,0.06583316
1641.125,0.06457213,0.01429622,0.08210979,0.04756079,0.03140812,0.06589347
1641.607,0.06456562,0.0144497,0.08198012,0.04768621,0.03155179,0.06596469
1642.09,0.06458692,0.01456721,0.08191636,0.04781397,0.03168847,0.06605458
1642.572,0.06462385,0.01463714,0.0819457,0.04791364,0.03180121,0.06615882
1643.054,0.06466322,0.01465462,0.08207911,0.04796031,0.0318777,0.06626437
1643.536,0.06469209,0.01462224,0.08230862,0.0479401,0.03191675,0.0663509
1644.018,0.06470105,0.01455261,0.08260781,0.04785646,0.03193489,0.06639697
1644.5,0.06468648,0.01446887,0.08294263,0.04773064,0.03197399,0.06638253
1644.982,0.06465167,0.01441241,0.08327238,0.04760327,0.03210473,0.06629194
1645.464,0.06460977,0.01443651,0.0835608,0.04752908,0.03239962,0.06611914
1645.947,0.06458435,0.01458092,0.08378186,0.04756261,0.03286413,0.06587711
1646.429,0.06460594,0.01481235,0.08392322,0.04773071,0.03333058,0.06561576
1646.911,0.06469165,0.01501379,0.08399711,0.0480047,0.03353735,0.06540904
1647.393,0.06482968,0.01508966,0.08404161,0.04832111,0.03340894,0.06530394
1647.875,0.06499522,0.01505644,0.08409838,0.0486322,0.03314166,0.06529064
1648.357,0.06517455,0.01499876,0.08418208,0.04892137,0.0329628,0.06532919
1648.839,0.06537014,0.01498302,0.0842855,0.04918086,0.03294838,0.06538687
1649.321,0.06559297,0.015042,0.08439857,0.0494022,0.03306326,0.06544413
1649.803,0.06585609,0.01517732,0.08451444,0.04957746,0.0332159,0.06549183
1650.286,0.0661718,0.01537163,0.08462943,0.04970992,0.03329995,0.06552388
1650.768,0.066544,0.01559314,0.08474001,0.04982341,0.03320399,0.06553581
1651.25,0.06696046,0.01580646,0.08484271,0.04997407,0.03282763,0.06552977
1651.732,0.06736146,0.01600588,0.0849443,0.05024798,0.03213239,0.06552834
1652.214,0.06758469,0.01625158,0.08505736,0.05070409,0.03121609,0.06560288
1652.696,0.06738835,0.01662179,0.08515595,0.0512394,0.03033094,0.06586677
1653.178,0.06672011,0.01702965,0.08513705,0.05153749,0.02974234,0.06634871
1653.66,0.06595138,0.01725532,0.08495744,0.05141741,0.02959416,0.06687285
1654.142,0.06545422,0.01725009,0.08472513,0.05105351,0.02987878,0.06724843
1654.625,0.06528312,0.0171056,0.08453544,0.05065471,0.03041913,0.06743839
1655.107,0.06533071,0.016902,0.08440425,0.05028881,0.03100042,0.06748929
1655.589,0.06549064,0.01668395,0.08431492,0.04994851,0.03149036,0.06745354
1656.071,0.06569197,0.01647949,0.08425293,0.04962261,0.03184699,0.06736741
1656.553,0.06588706,0.0163054,0.08421059,0.04931713,0.03208116,0.06725598
1657.035,0.06604476,0.01616566,0.08418215,0.04904742,0.03222011,0.06713469
1657.517,0.06614054,0.01605927,0.08416653,0.04883649,0.03230105,0.06701278
1657.999,0.06615872,0.01598097,0.08416411,0.04870047,0.03236116,0.06689337
1658.481,0.06609586,0.01592389,0.08417401,0.04864098,0.03243101,0.06677444
1658.964,0.065961,0.01588082,0.08419259,0.04864376,0.03253509,0.06665115
1659.446,0.06577638,0.01584322,0.08420987,0.04867974,0.03268566,0.06651963
1659.928,0.06557061,0.01580153,0.08420905,0.04871343,0.03288499,0.06637925
1660.41,0.06537822,0.01574378,0.08416694,0.04870615,0.03312439,0.06623635
1660.892,0.06522919,0.01565884,0.0840604,0.048626,0.03338595,0.06610466
1661.374,0.06514075,0.0155416,0.0838764,0.04845767,0.03364299,0.06600504
1661.856,0.06510865,0.01539865,0.08362633,0.04821341,0.03384911,0.06596162
1662.338,0.06510399,0.01525342,0.08335797,0.04794354,0.03395544,0.06599052
1662.821,0.0650878,0.01514137,0.08314193,0.04772283,0.03394559,0.06608929
1663.303,0.06503313,0.01509576,0.08304275,0.04761962,0.03385702,0.06623677
1663.785,0.06494398,0.01513139,0.08308403,0.04765702,0.03375988,0.06640692
1664.267,0.06484641,0.01524089,0.08324763,0.04781172,0.03370159,0.0665834
1664.749,0.06477419,0.01540594,0.08349619,0.04803596,0.03369172,0.06676144
1665.231,0.06475599,0.01560641,0.08379272,0.0482814,0.03370676,0.06694498
1665.713,0.06481289,0.01582666,0.08410873,0.04851084,0.03371741,0.06713935
1666.195,0.06496079,0.01605302,0.08442046,0.04869972,0.03370837,0.06734691
1666.677,0.06520888,0.01627346,0.08470692,0.04883722,0.03368142,0.06756413
1667.16,0.0655573,0.01647451,0.08494401,0.04892229,0.0336567,0.06777745
1667.642,0.06598699,0.01664034,0.08510061,0.04895857,0.03366539,0.067957
1668.124,0.06645562,0.01675541,0.08514518,0.04895031,0.03373931,0.06805836
1668.606,0.06688975,0.01680562,0.08505442,0.04889802,0.033884,0.06802905
1669.088,0.06720001,0.01678373,0.08483512,0.04880042,0.0340568,0.0678353
1669.57,0.06732309,0.01669708,0.08453489,0.04866599,0.03419269,0.06749552
1670.052,0.0672607,0.01657274,0.08423017,0.04852102,0.03425165,0.06708829
1670.534,0.06707537,0.01644844,0.08398813,0.04840461,0.0342551,0.06671406
1671.017,0.06684147,0.0163536,0.0838367,0.04834511,0.03425157,0.06644105
1671.499,0.06661204,0.01630108,0.08377056,0.04835121,0.03427219,0.06629553
1671.981,0.06641133,0.01628794,0.08377139,0.04841217,0.03431395,0.06627455
1672.463,0.06624401,0.01629951,0.08382312,0.04850606,0.03434589,0.06636457
1672.945,0.06611018,0.01631426,0.08392034,0.0486086,0.03433994,0.06655335
1673.427,0.06601325,0.01630594,0.08406701,0.04869538,0.03428405,0.06682929
1673.909,0.06596252,0.01624983,0.08427143,0.04874744,0.03419404,0.06717688
1674.391,0.06597243,0.01613348,0.08453184,0.04875332,0.03411419,0.06756029
1674.874,0.06604944,0.01597129,0.08482087,0.04872485,0.03410114,0.06792294
1675.356,0.06618108,0.01580634,0.0850917,0.0487031,0.03420179,0.06820746
1675.838,0.06633411,0.01568938,0.08529809,0.04874321,0.03442532,0.06838561
1676.32,0.06647342,0.01565054,0.08542249,0.04887883,0.03473801,0.06847049
1676.802,0.0665777,0.01568851,0.08547293,0.04910393,0.03507453,0.06849511
1677.284,0.06663815,0.01578399,0.08546661,0.04938732,0.03536621,0.0684915
1677.766,0.06665509,0.01590945,0.08541875,0.04968967,0.03556471,0.06848022
1678.248,0.06663399,0.01603491,0.08533981,0.04997648,0.03565299,0.06847063
1678.73,0.06658449,0.01612614,0.08523828,0.0502182,0.0356467,0.06846675
1679.213,0.06652153,0.01615059,0.08512211,0.05039385,0.0355844,0.06846884
1679.695,0.06646324,0.01608726,0.08500154,0.05049252,0.03551285,0.06847446
1680.177,0.06642756,0.01593418,0.08488854,0.05051455,0.03546502,0.068477
1680.659,0.06642352,0.01571322,0.08479451,0.05047178,0.03544489,0.06846474
