absorbance_2.9_1A,2.9_1A,2.9_2,2.9_3A,2.9_4A
755.4769,0.02739751,0.05382038,0.05719849,0.02399855
755.959,0.02754352,0.05421941,0.05699714,0.02331724
756.4412,0.02783943,0.05459109,0.05686773,0.02257055
756.9233,0.02827835,0.05490498,0.05678657,0.0218644
757.4054,0.02884779,0.05514812,0.05674718,0.02131603
757.8875,0.02952987,0.05532259,0.05675268,0.02101781
758.3696,0.0302946,0.05543722,0.0568011,0.02102062
758.8517,0.03109168,0.05550183,0.05687498,0.02131801
759.3339,0.03185413,0.05552022,0.05694345,0.02184825
759.816,0.03249826,0.05548669,0.05697006,0.02250849
760.2981,0.0329329,0.05538459,0.05693279,0.02317176
760.7802,0.03310378,0.0551916,0.0568273,0.02375718
761.2623,0.03298598,0.05488435,0.0566774,0.02420936
761.7444,0.03260049,0.05444998,0.05652246,0.02451282
762.2266,0.03200564,0.05389747,0.05639566,0.02467899
762.7087,0.03128748,0.05326577,0.05630988,0.0247258
763.1908,0.03053717,0.052626,0.05624769,0.02466118
763.6729,0.02982578,0.05206551,0.05617222,0.02447736
764.155,0.02919971,0.05167847,0.0560433,0.02415999
764.6371,0.02867327,0.05153544,0.05584233,0.02370683
765.1193,0.02823657,0.05166047,0.05558547,0.02314353
765.6014,0.027868,0.05202162,0.05532562,0.02253221
766.0835,0.02754891,0.05253506,0.05513436,0.02195966
766.5656,0.02727315,0.05309278,0.05507294,0.02150791
767.0477,0.02704759,0.05358028,0.05517492,0.02123579
767.5298,0.02688517,0.05391176,0.05543046,0.02115319
768.012,0.02679258,0.05404613,0.05579404,0.02122051
768.4941,0.02675954,0.05398352,0.0561952,0.02135818
768.9762,0.02675342,0.05375813,0.05656265,0.02147451
769.4583,0.02672657,0.05341899,0.05684017,0.02149391
769.9404,0.02662516,0.05302102,0.05698904,0.02137167
770.4225,0.02641251,0.05261303,0.05699156,0.02110809
770.9047,0.02608151,0.05224041,0.05684409,0.02074206
771.3868,0.02566296,0.05195118,0.05655413,0.02034336
771.8689,0.02521716,0.05179027,0.05613947,0.01999043
772.351,0.02481827,0.05179159,0.05563129,0.01975662
772.8331,0.02453543,0.05196234,0.05507601,0.01969637
773.3152,0.02440749,0.05226824,0.05452608,0.01982692
773.7974,0.02443689,0.05263007,0.05403223,0.02012251
774.2795,0.02459155,0.05293252,0.05363019,0.02051033
774.7616,0.02482223,0.05306418,0.05332939,0.02088908
775.2437,0.02507699,0.05294245,0.05311281,0.02114301
775.7258,0.02531486,0.05254734,0.05294503,0.02117307
776.2079,0.02551302,0.05192929,0.05278928,0.02093304
776.6901,0.02566008,0.0512006,0.0526179,0.02044227
777.1722,0.02574773,0.05050276,0.05242186,0.0197891
777.6543,0.02576553,0.04995252,0.05220795,0.01909546
778.1364,0.02569914,0.04961898,0.05198995,0.01848993
778.6185,0.02553775,0.04949998,0.05177735,0.01806239
779.1006,0.02528325,0.04953529,0.05156889,0.01783918
779.5828,0.02495756,0.04962846,0.05135375,0.0177867
780.0649,0.02460085,0.0496828,0.05111858,0.01783008
780.547,0.02425838,0.04963419,0.05085871,0.01789065
781.0291,0.02396978,0.04945697,0.05058354,0.01790677
781.5112,0.0237544,0.04916801,0.0503188,0.01785452
781.9933,0.02360931,0.04880914,0.05009897,0.01774287
782.4755,0.02351845,0.04843534,0.04996246,0.0175985
782.9576,0.02346933,0.04809775,0.04994229,0.01744759
783.4397,0.02346714,0.04783527,0.0500604,0.01730575
783.9218,0.02354005,0.04767622,0.05032724,0.0171825
784.4039,0.02372837,0.04763311,0.05073755,0.01709004
784.886,0.02406318,0.04770222,0.05126897,0.01705179
785.3682,0.02454549,0.04785975,0.05187524,0.01710245
785.8503,0.0251325,0.04806422,0.05249009,0.01727005
786.3324,0.02574416,0.04826335,0.05303366,0.0175557
786.8145,0.0262769,0.04840338,0.0534208,0.01791381
787.2966,0.02664217,0.0484508,0.05358923,0.0182555
787.7787,0.02678804,0.04840265,0.05351516,0.01846726
788.2609,0.02671345,0.04829343,0.0532275,0.01844372
788.743,0.02646291,0.04818113,0.0528013,0.01813605
789.2251,0.02610809,0.04812872,0.0523415,0.01757212
789.7072,0.0257218,0.04817811,0.05195713,0.01686026
790.1893,0.02535139,0.04832777,0.05172298,0.01614917
790.6714,0.02501415,0.04852841,0.05167013,0.01559228
791.1536,0.02470207,0.04869343,0.05178246,0.01530112
791.6357,0.02439927,0.04873335,0.05201538,0.01531263
792.1178,0.02409676,0.04858018,0.05231388,0.01559206
792.5999,0.02380227,0.0482166,0.05263246,0.01605062
793.082,0.02353611,0.04768084,0.05294394,0.01658753
793.5641,0.02332212,0.0470571,0.05322777,0.01710952
794.0463,0.02317347,0.04644668,0.0534583,0.01754986
794.5284,0.02308579,0.04593036,0.05359657,0.01786889
795.0105,0.02303861,0.0455543,0.05358814,0.01803489
795.4926,0.02300428,0.04531594,0.0533831,0.01801547
795.9747,0.02296307,0.04517832,0.05296201,0.01777889
796.4568,0.02290903,0.04508515,0.0523563,0.0173041
796.939,0.02285456,0.04498795,0.05165523,0.01660458
797.4211,0.02282234,0.04486147,0.05098031,0.01574029
797.9032,0.02283881,0.04470714,0.05046428,0.01482788
798.3853,0.02292287,0.04454835,0.05019932,0.01401797
798.8674,0.02308211,0.04441764,0.05020953,0.01345698
799.3495,0.02331341,0.04434906,0.0504437,0.01326417
799.8317,0.02360646,0.04436857,0.05079362,0.01348864
800.3138,0.02394698,0.04449192,0.05113588,0.0141039
800.7959,0.0243172,0.04472584,0.05136483,0.01501534
801.278,0.02469518,0.04506536,0.05143567,0.01609348
801.7601,0.02505332,0.04549168,0.05136958,0.0172088
802.2422,0.02535621,0.04596476,0.051244,0.01825187
802.7244,0.02556761,0.04642707,0.05115654,0.01915906
803.2065,0.02565765,0.04680865,0.05119012,0.01990929
803.6886,0.0256128,0.04704331,0.05138358,0.02051193
804.1707,0.0254425,0.04709509,0.05171455,0.02098929
804.6528,0.02518225,0.0469752,0.05210483,0.0213585
805.1349,0.02488736,0.04674933,0.05243796,0.02161749
805.6171,0.02461562,0.04651717,0.05259979,0.02174073
806.0992,0.02441622,0.04639013,0.05249985,0.02168487
806.5813,0.02431451,0.04645373,0.05209722,0.02140011
807.0634,0.02430303,0.04673361,0.05141127,0.02085323
807.5455,0.0243407,0.04718703,0.05051735,0.02004069
808.0276,0.02436118,0.04770879,0.04953112,0.01900369
808.5098,0.02429633,0.04817464,0.04857425,0.01782239
808.9919,0.02409023,0.04846921,0.04776143,0.0166154
809.474,0.02372466,0.0485296,0.0471783,0.01551957
809.9561,0.02322828,0.04836225,0.04687078,0.01465954
810.4382,0.02268157,0.0480377,0.04685437,0.01414096
810.9203,0.02219922,0.04766758,0.04711886,0.01402542
811.4025,0.02189502,0.04736419,0.04763955,0.01431979
811.8846,0.02185898,0.04722226,0.0483802,0.01497487
812.3667,0.02211919,0.04729226,0.04929591,0.01589013
812.8488,0.02263308,0.04757906,0.0503348,0.01693642
813.3309,0.02329121,0.04804989,0.05142951,0.01796333
813.813,0.02394981,0.04864766,0.0525048,0.01883353
814.2952,0.02447563,0.04930672,0.05348808,0.01944888
814.7773,0.02477212,0.04995418,0.0543147,0.0197595
815.2594,0.0248168,0.05052385,0.05494739,0.01977961
815.7415,0.02465882,0.05096377,0.05538031,0.01957694
816.2236,0.02440621,0.0512407,0.05563457,0.01925876
816.7057,0.02418131,0.05135341,0.05574437,0.01893383
817.1879,0.0240819,0.05133384,0.05573988,0.0186841
817.67,0.02415379,0.051247,0.05563762,0.01854786
818.1521,0.02437307,0.05117218,0.05543815,0.01851
818.6342,0.0246562,0.05118501,0.05513766,0.01851729
819.1163,0.02488194,0.05133829,0.05474565,0.018499
819.5984,0.02493969,0.05164224,0.05429688,0.01840135
820.0806,0.02475877,0.05206478,0.05385407,0.0182049
820.5627,0.02433653,0.05253803,0.05349813,0.0179342
821.0448,0.02374261,0.05298516,0.0532973,0.01764636
821.5269,0.02310611,0.05333568,0.05328989,0.01741467
822.009,0.02258686,0.05354241,0.05346788,0.01730582
822.4911,0.02232,0.05359071,0.05378258,0.01735763
822.9733,0.02238896,0.05349213,0.05415974,0.01757534
823.4554,0.02278993,0.05327678,0.05452768,0.0179324
823.9375,0.02343497,0.05297934,0.05484565,0.01838473
824.4196,0.02416531,0.05263406,0.05510893,0.01887975
824.9017,0.02479859,0.05227008,0.05534441,0.01936918
825.3839,0.02519411,0.05190957,0.05558607,0.0198171
825.866,0.02528313,0.05157197,0.05585527,0.02019672
826.3481,0.02510436,0.05127251,0.05614318,0.02049244
826.8302,0.02478337,0.0510206,0.0564156,0.02069811
827.3123,0.02450421,0.05081978,0.05662656,0.02081588
827.7944,0.02443855,0.05066852,0.0567449,0.02085657
828.2766,0.02468406,0.05056383,0.05677111,0.02083724
828.7587,0.02524059,0.05050731,0.05674057,0.02078087
829.2408,0.02600418,0.05050952,0.05670969,0.02071242
829.7229,0.02681312,0.05058844,0.05672928,0.02065679
830.205,0.027488,0.05076573,0.05682508,0.0206386
830.6871,0.02790508,0.0510559,0.05698201,0.02067865
831.1693,0.02802862,0.05145665,0.05715179,0.02079134
831.6514,0.02791346,0.05194287,0.05726821,0.02098084
832.1335,0.0276728,0.05246947,0.05727817,0.02123638
832.6156,0.02742708,0.05297866,0.0571594,0.02152965
833.0977,0.02726367,0.0534073,0.05692658,0.02181361
833.5798,0.02720239,0.05370277,0.05662129,0.02203473
834.062,0.02720378,0.05382904,0.05629346,0.02214411
834.5441,0.02719317,0.05377058,0.05598388,0.02211238
835.0262,0.02710765,0.05353552,0.0557097,0.02194425
835.5083,0.02692512,0.05315507,0.05546914,0.02167902
835.9904,0.0266803,0.05268504,0.05525324,0.02138504
836.4725,0.02644895,0.052196,0.05506206,0.02113485
836.9547,0.02632145,0.05177347,0.05491562,0.02099016
837.4368,0.02636678,0.05150573,0.05485374,0.02098462
837.9189,0.02660248,0.05146065,0.05491909,0.02111495
838.401,0.02699122,0.05167497,0.05514259,0.02134758
838.8831,0.02745149,0.05213637,0.05552356,0.02162947
839.3652,0.02789409,0.05278531,0.05602579,0.02190984
839.8474,0.02824385,0.05352053,0.05658249,0.02214756
840.3295,0.02846531,0.05422396,0.05711401,0.02232052
840.8116,0.02856581,0.05479702,0.05755458,0.02242431
841.2937,0.02858473,0.05517392,0.05786079,0.02246581
841.7758,0.02857281,0.05534379,0.05802186,0.02245784
842.2579,0.02856998,0.05534536,0.0580534,0.02241358
842.7401,0.02859863,0.05525726,0.0579856,0.0223466
843.2222,0.02865891,0.05516983,0.0578486,0.02226918
843.7043,0.02873985,0.05515599,0.05766179,0.02219098
844.1864,0.02883069,0.05525901,0.05743559,0.02211927
844.6685,0.02893127,0.05547841,0.05717626,0.02205737
845.1506,0.02905386,0.05577616,0.05689424,0.02200674
845.6328,0.02921892,0.05608685,0.05661339,0.02197235
846.1149,0.029443,0.05633921,0.05636869,0.02196769
846.597,0.02972908,0.05647593,0.05619762,0.02201685
847.0791,0.03006002,0.05646396,0.0561315,0.0221527
847.5612,0.03040056,0.0563051,0.05617967,0.02240261
848.0433,0.03070579,0.05603098,0.05632596,0.02277336
848.5255,0.03092926,0.05569743,0.05652848,0.02323547
849.0076,0.03103747,0.05536442,0.0567346,0.02372156
849.4897,0.03101524,0.05508452,0.05689449,0.02413639
849.9718,0.03086851,0.05489124,0.05697691,0.02437718
850.4539,0.03062228,0.05479123,0.05698194,0.02437432
850.936,0.03031643,0.05476793,0.05694081,0.02411274
851.4182,0.03000228,0.05479021,0.05690854,0.02364588
851.9003,0.02973232,0.05482802,0.05694109,0.02307706
852.3824,0.02955961,0.05486286,0.05707842,0.02253614
852.8645,0.02953033,0.05489556,0.05732507,0.02213973
853.3466,0.0296716,0.05494439,0.05764516,0.02195117
853.8287,0.02998403,0.05503843,0.05796602,0.02197216
854.3109,0.03043179,0.055205,0.05819749,0.02214416
854.793,0.03094749,0.05545709,0.05826526,0.02238131
855.2751,0.03143556,0.05578784,0.05812899,0.02259472
855.7572,0.03179475,0.05616973,0.05780402,0.02272395
856.2393,0.03194916,0.05656362,0.0573576,0.02275034
856.7214,0.03186087,0.05692417,0.05690119,0.02269026
857.2036,0.03154755,0.05721094,0.05656192,0.02258007
857.6857,0.03107203,0.05739627,0.05644397,0.02245642
858.1678,0.03052996,0.0574648,0.05661426,0.02234864
858.6499,0.03001672,0.05741446,0.05707963,0.02227425
859.132,0.02959893,0.05725309,0.05779116,0.02224474
859.6141,0.02930821,0.0569979,0.05865098,0.02227495
860.0963,0.02913933,0.0566737,0.05953683,0.02238331
860.5784,0.02906906,0.05631176,0.06032725,0.02258684
861.0605,0.02907617,0.0559535,0.060909,0.02289185
861.5426,0.02915628,0.05564415,0.06120241,0.02328292
862.0247,0.02932131,0.05542626,0.06117055,0.02372254
862.5068,0.02958478,0.05533483,0.06082283,0.02415635
862.989,0.02994011,0.05538456,0.06021757,0.02453409
863.4711,0.03034556,0.05556432,0.05945283,0.02482606
863.9532,0.03071948,0.05583426,0.05866231,0.02503296
864.4353,0.03096596,0.05613356,0.05798101,0.02518413
864.9174,0.03100498,0.05639115,0.05752472,0.02532254
865.3995,0.03080586,0.05653808,0.05736676,0.02548613
865.8817,0.03040944,0.05653036,0.05751461,0.02568662
866.3638,0.02992278,0.0563566,0.05791277,0.02590536
866.8459,0.02949535,0.05604451,0.05845644,0.02609842
867.328,0.02926029,0.05565078,0.05903146,0.02621891
867.8101,0.02930339,0.05525071,0.05953942,0.02623447
868.2922,0.02963251,0.05492011,0.05992416,0.02614419
868.7744,0.03018264,0.05471326,0.06018198,0.02597716
869.2565,0.03083751,0.05465828,0.06034828,0.02578478
869.7386,0.03146956,0.054753,0.06047492,0.025619
870.2207,0.03198657,0.05497349,0.06060145,0.0255105
870.7028,0.03234255,0.05528264,0.06073976,0.02546123
871.1849,0.03254409,0.05564111,0.06086948,0.02544282
871.6671,0.03262909,0.05601627,0.06095266,0.02541282
872.1492,0.03264546,0.05637695,0.06094979,0.02532672
872.6313,0.03262805,0.05669343,0.06084054,0.02515579
873.1134,0.03258891,0.05693759,0.06063191,0.02489461
873.5955,0.03252303,0.0570811,0.06035484,0.02455883
874.0776,0.03241935,0.05710571,0.06005013,0.02417921
874.5598,0.03227323,0.05701203,0.0597506,0.02379091
875.0419,0.03209193,0.05682513,0.05947452,0.02343322
875.524,0.03189219,0.05659322,0.0592238,0.02314427
876.0061,0.03169179,0.05637315,0.05899297,0.02296027
876.4882,0.031503,0.05622094,0.05878023,0.02291635
876.9703,0.03132896,0.05616837,0.05859476,0.02303668
877.4525,0.03116732,0.05621456,0.0584548,0.02332388
877.9346,0.03101793,0.0563255,0.05837746,0.02374909
878.4167,0.03089096,0.05644821,0.05836412,0.02425144
878.8988,0.03080857,0.05653019,0.05839159,0.02474844
879.3809,0.03080198,0.05653664,0.05841063,0.02515111
879.863,0.03089718,0.0564653,0.05836306,0.02539803
880.3452,0.03110356,0.05634422,0.05820258,0.02547137
880.8273,0.03140399,0.05622179,0.05791495,0.02540427
881.3094,0.03175659,0.05614732,0.05753078,0.02526448
881.7915,0.03210041,0.05615858,0.05712076,0.02513153
882.2736,0.03236808,0.05627336,0.05678005,0.02506905
882.7557,0.03250716,0.05648836,0.05659135,0.02510066
883.2379,0.03248821,0.0567835,0.0566061,0.02520994
883.72,0.03231326,0.05712727,0.05682264,0.02535056
884.2021,0.03201383,0.05748542,0.05718736,0.02547371
884.6842,0.03164323,0.05782084,0.05760718,0.02554756
885.1663,0.03126363,0.05809791,0.05797682,0.02557201
885.6484,0.03092583,0.05828862,0.05821627,0.02557453
886.1306,0.03066421,0.05837355,0.05828527,0.02559394
886.6127,0.03048951,0.05834807,0.05819805,0.02565889
887.0948,0.03039181,0.0582236,0.05801105,0.02577092
887.5769,0.03034917,0.05802645,0.05781043,0.02590256
888.059,0.03033878,0.05779131,0.05768308,0.02600807
888.5411,0.03034915,0.05754971,0.0576899,0.0260467
889.0233,0.03038328,0.05732603,0.05785848,0.02599641
889.5054,0.03045851,0.0571325,0.05817624,0.02586601
889.9875,0.03059617,0.05697108,0.05860204,0.02568742
890.4696,0.03081246,0.05684124,0.05907568,0.02550282
890.9517,0.03110652,0.05674518,0.05953571,0.02534327
891.4338,0.03145703,0.05668972,0.05993199,0.02521707
891.916,0.03182471,0.05668274,0.06022585,0.02510879
892.3981,0.03216598,0.05672608,0.06039668,0.02499094
892.8802,0.03244686,0.05680976,0.06043915,0.02484091
893.3623,0.03265056,0.05691061,0.06036318,0.02465424
893.8444,0.03278088,0.05700025,0.06019278,0.02445104
894.3265,0.0328537,0.05705431,0.05996409,0.02426755
894.8087,0.03288566,0.05706131,0.05972513,0.02414586
895.2908,0.03288173,0.05702639,0.05952315,0.02411455
895.7729,0.03283167,0.05696607,0.05939597,0.02417977
896.255,0.03271362,0.05689877,0.05935971,0.02432228
896.7371,0.03250851,0.05683175,0.05940122,0.02450593
897.2192,0.03221278,0.05675744,0.05948014,0.02468696
897.7014,0.03184947,0.05665551,0.05953933,0.02482528
898.1835,0.03146464,0.05650669,0.05952761,0.02489493
898.6656,0.03111972,0.05630478,0.0594142,0.02488356
899.1477,0.03087409,0.05606699,0.05920156,0.02479206
899.6298,0.03076362,0.05582875,0.05892269,0.02463024
900.1119,0.03079392,0.05563553,0.05862984,0.02441628
900.5941,0.03093735,0.05552236,0.05837534,0.02417435
901.0762,0.031147,0.0554989,0.05819035,0.02393122
901.5583,0.03136773,0.0555457,0.05808029,0.02371693
902.0404,0.0315523,0.05562018,0.05802702,0.02355984
902.5225,0.03167229,0.05567768,0.058003,0.02347952
903.0046,0.03171376,0.0556836,0.05798575,0.02348459
903.4868,0.03167415,0.05562825,0.05796976,0.02356886
903.9689,0.03155564,0.05552651,0.05796689,0.02371333
904.451,0.03136107,0.05540919,0.05799794,0.02388859
904.9331,0.03109686,0.05530751,0.05807839,0.0240634
905.4152,0.030777,0.05523945,0.05820634,0.02421283
905.8973,0.03043025,0.05520531,0.05835804,0.02432163
906.3795,0.0300991,0.05518859,0.05849463,0.02438801
906.8616,0.02983222,0.05516558,0.05857728,0.02442203
907.3437,0.02967613,0.05511279,0.0585787,0.02444134
907.8258,0.02965688,0.05501653,0.05849623,0.0244646
908.3079,0.02977225,0.05487586,0.05835182,0.0245038
908.79,0.0299889,0.05470423,0.05818649,0.0245603
909.2722,0.03025199,0.05452776,0.05804478,0.02462197
909.7543,0.0305015,0.05438234,0.05796231,0.02466651
910.2364,0.03068341,0.05431213,0.05795945,0.02466613
910.7185,0.03076697,0.05435795,0.05803666,0.02459928
911.2006,0.0307461,0.05454755,0.05817891,0.0244579
911.6827,0.03063707,0.054883,0.05836002,0.02425288
912.1649,0.0304687,0.05533198,0.05855194,0.02401206
912.647,0.03027418,0.05582805,0.05872864,0.02377263
913.1291,0.03008448,0.05628029,0.05887023,0.02357071
913.6112,0.02992339,0.0566035,0.05896695,0.02342833
914.0933,0.02980979,0.0567366,0.05901941,0.0233513
914.5754,0.02975867,0.05666456,0.05903853,0.02333076
915.0576,0.02977906,0.05642236,0.059041,0.02335336
915.5397,0.02987326,0.05608618,0.05904571,0.02341098
916.0218,0.03003138,0.0557486,0.05906687,0.0235079
916.5039,0.0302324,0.05548344,0.05910775,0.02365862
916.986,0.03044371,0.05533218,0.05916022,0.0238789
917.4681,0.03062832,0.05529381,0.05920693,0.02417124
917.9503,0.0307567,0.05533693,0.05923025,0.0245146
918.4324,0.03081105,0.05541813,0.05921961,0.02485963
918.9145,0.03079226,0.0555037,0.05917938,0.02513923
919.3966,0.03071538,0.05558251,0.05912968,0.02529131
919.8787,0.03060348,0.05566271,0.05910448,0.02527427
920.3608,0.03047712,0.05576019,0.0591418,0.02508761
920.843,0.03034652,0.05588247,0.05927137,0.02476995
921.3251,0.03021128,0.05601936,0.05950936,0.02439154
921.8072,0.03006554,0.05614309,0.05985032,0.02402876
922.2893,0.02990688,0.0562213,0.06026736,0.0237402
922.7714,0.02974592,0.05622927,0.06071122,0.02355654
923.2535,0.029609,0.05616533,0.06111765,0.0234739
923.7357,0.02953104,0.05605166,0.06141731,0.02346591
924.2178,0.02954598,0.05592784,0.06154024,0.0234986
924.6999,0.02966876,0.05583312,0.06143621,0.02354854
925.182,0.0298861,0.05579175,0.06108662,0.02361049
925.6641,0.03015198,0.05580661,0.06051647,0.02369484
926.1462,0.03040177,0.05586155,0.05979716,0.0238178
926.6284,0.0305684,0.05593289,0.05903864,0.02398835
927.1105,0.03060313,0.05600341,0.05837468,0.02419931
927.5926,0.03049593,0.05607374,0.05792111,0.02442668
928.0747,0.03027938,0.05616276,0.05775253,0.02463662
928.5568,0.03002382,0.05630099,0.05788136,0.02479605
929.0389,0.02981162,0.05651341,0.05825555,0.02488717
929.5211,0.02971927,0.05680791,0.05877476,0.02491128
930.0032,0.02979439,0.05716527,0.05931912,0.02488998
930.4853,0.03004165,0.05754362,0.05979303,0.02485435
930.9674,0.03042503,0.0578848,0.06014122,0.02483728
931.4495,0.03087793,0.05813112,0.06036328,0.02486186
931.9316,0.03132984,0.05824376,0.06050078,0.02493461
932.4138,0.03171787,0.05820916,0.06061697,0.0250461
932.8959,0.03200519,0.05804442,0.06076758,0.02517617
933.378,0.03218583,0.05778961,0.06097904,0.0253034
933.8601,0.03227839,0.05750228,0.06124342,0.02541175
934.3422,0.03231717,0.05724302,0.06152393,0.02549774
934.8243,0.03233802,0.05706092,0.06177438,0.02557102
935.3065,0.03237169,0.05699061,0.06195118,0.02565187
935.7886,0.03243745,0.05704487,0.06203043,0.02576337
936.2707,0.0325425,0.05721587,0.06201109,0.02592203
936.7528,0.03268715,0.0574788,0.06191105,0.02613261
937.2349,0.03286866,0.05779784,0.06175857,0.02638459
937.717,0.03308455,0.0581351,0.06158263,0.02665679
938.1992,0.03333238,0.05845133,0.06140965,0.02692265
938.6813,0.0336074,0.05871494,0.06125844,0.02716158
