absorbance_6.10_1 (1),6.10_1 (1),6.10_2,6.10_3,6.10_4
751.62,0.0831288,0.03183265,0.02749708,0.07184875
752.1021,0.08379962,0.03204667,0.02686756,0.07126117
752.5842,0.0846902,0.03218166,0.0261419,0.07081206
753.0663,0.08562447,0.03225517,0.02534269,0.07047722
753.5485,0.08642547,0.03230557,0.02453202,0.07021441
754.0306,0.08694461,0.03236251,0.0238014,0.06998325
754.5127,0.0870766,0.03242359,0.02325817,0.06976004
754.9948,0.08679317,0.03244697,0.02298255,0.06954759
755.4769,0.08614679,0.032364,0.02300429,0.06936402
755.959,0.08527217,0.03210547,0.0232895,0.06922387
756.4412,0.08435008,0.03163882,0.02375172,0.06911625
756.9233,0.08357055,0.03098901,0.02427711,0.06899754
757.4054,0.08309063,0.03024647,0.02475391,0.0687988
757.8875,0.08297893,0.02954011,0.02511175,0.06846089
758.3696,0.08320361,0.02900592,0.02533033,0.06796255
758.8517,0.08363838,0.02874762,0.02543857,0.06734707
759.3339,0.08411545,0.02879382,0.02549439,0.06671315
759.816,0.08446956,0.02908982,0.02556154,0.06619218
760.2981,0.08459477,0.02951352,0.02566844,0.06590237
760.7802,0.08447462,0.02988909,0.02585684,0.06589754
761.2623,0.08418082,0.03005606,0.02611682,0.06614706
761.7444,0.08384397,0.02991971,0.02640367,0.06653723
762.2266,0.08359208,0.02948522,0.02665521,0.06692091
762.7087,0.0835162,0.02885703,0.02680688,0.0671581
763.1908,0.08363363,0.02821204,0.02681407,0.06717581
763.6729,0.08389199,0.02773038,0.02666821,0.06699368
764.155,0.08418792,0.02755372,0.02639945,0.06671862
764.6371,0.08440772,0.02772465,0.02606899,0.06650634
765.1193,0.08446835,0.02817503,0.02574642,0.06649765
765.6014,0.08433139,0.02873871,0.02549292,0.06678151
766.0835,0.08401157,0.02920971,0.02533698,0.06735484
766.5656,0.08355869,0.02941678,0.02526746,0.06813233
767.0477,0.08304101,0.02926064,0.02523699,0.06896544
767.5298,0.08252257,0.02875317,0.02518032,0.06969409
768.012,0.0820526,0.0279978,0.02503844,0.07019377
768.4941,0.08167019,0.02715969,0.02477242,0.07039177
768.9762,0.08140481,0.02640076,0.02437908,0.07028598
769.4583,0.08127971,0.02583224,0.02388796,0.06992877
769.9404,0.08131187,0.02549601,0.02335344,0.06940541
770.4225,0.08150421,0.02536234,0.02283422,0.06879883
770.9047,0.08183943,0.02535917,0.02237822,0.06816929
771.3868,0.08227346,0.02540029,0.02201306,0.06754735
771.8689,0.08274306,0.02541952,0.02173899,0.06693418
772.351,0.08317555,0.02537609,0.02153138,0.06631815
772.8331,0.08350169,0.02524947,0.02134547,0.06569125
773.3152,0.08367876,0.02502856,0.02113113,0.06506318
773.7974,0.08369659,0.02470089,0.02084274,0.06446724
774.2795,0.08357994,0.02425273,0.02045359,0.06395677
774.7616,0.0833754,0.02368012,0.01996827,0.06358767
775.2437,0.08313723,0.02300089,0.01942799,0.06340586
775.7258,0.08290928,0.02226437,0.01890967,0.06343212
776.2079,0.08270852,0.02153967,0.01850485,0.06365544
776.6901,0.08252367,0.02090411,0.01830698,0.06403648
777.1722,0.08232056,0.020416,0.01838214,0.06451896
777.6543,0.08206092,0.02009407,0.01874797,0.06504967
778.1364,0.08171751,0.01991603,0.0193686,0.06558617
778.6185,0.08129044,0.01982947,0.02016047,0.06610376
779.1006,0.08080869,0.01978022,0.02101978,0.06659054
779.5828,0.08032539,0.01973105,0.02183508,0.06703483
780.0649,0.07989879,0.01967953,0.02251268,0.06741285
780.547,0.0795692,0.01965521,0.02299009,0.06768674
781.0291,0.07934812,0.01970775,0.02322717,0.06780417
781.5112,0.07921365,0.01988379,0.02320412,0.0677159
781.9933,0.07912603,0.02020635,0.02291234,0.06739517
782.4755,0.07904741,0.02066698,0.02235284,0.06685206
782.9576,0.07896849,0.02122411,0.02154275,0.06614344
783.4397,0.07891837,0.02181621,0.0205246,0.06536257
783.9218,0.07896243,0.02236816,0.01938064,0.06463335
784.4039,0.07917306,0.0228111,0.01822643,0.06407537
784.886,0.07959455,0.02309284,0.01719302,0.06377594
785.3682,0.08021373,0.02318162,0.01641243,0.06377548
785.8503,0.08094527,0.02307372,0.0159761,0.06405233
786.3324,0.08164772,0.02279076,0.0159182,0.0645319
786.8145,0.08214793,0.02237877,0.01620735,0.06509794
787.2966,0.08230479,0.0218965,0.01675749,0.06562806
787.7787,0.08204629,0.02140679,0.01744749,0.06601642
788.2609,0.0813989,0.02096789,0.01814297,0.06619321
788.743,0.08048019,0.02061886,0.01873247,0.06614368
789.2251,0.07946952,0.02037864,0.0191365,0.06590323
789.7072,0.07856034,0.02024746,0.01931456,0.06554584
790.1893,0.07789312,0.02021227,0.01926524,0.0651544
790.6714,0.07753274,0.02025163,0.01901714,0.06480089
791.1536,0.07745552,0.02033559,0.0186234,0.06452505
791.6357,0.07757375,0.02042722,0.01814833,0.06432526
792.1178,0.07776535,0.02047606,0.01766556,0.06416357
792.5999,0.07791728,0.02042097,0.01724747,0.06398124
793.082,0.07796256,0.02020744,0.01694832,0.0637248
793.5641,0.07788546,0.01980164,0.01680036,0.0633593
794.0463,0.0777168,0.01921556,0.01680498,0.06288476
794.5284,0.07750819,0.01851434,0.01693543,0.06233553
795.0105,0.07731274,0.01781915,0.01714447,0.06177542
795.4926,0.07716386,0.01727815,0.01737966,0.06128379
795.9747,0.07706982,0.01701817,0.01760052,0.06093437
796.4568,0.07702201,0.01711571,0.01778502,0.06078754
796.939,0.07700691,0.01756044,0.0179327,0.06087217
797.4211,0.07701844,0.0182637,0.01805533,0.06117884
797.9032,0.07706226,0.01907654,0.01816537,0.06165485
798.3853,0.07715257,0.01984317,0.01826288,0.06220959
798.8674,0.07730256,0.02045048,0.01833216,0.06273228
799.3495,0.07751653,0.0208484,0.01834503,0.06310368
799.8317,0.07778512,0.02106486,0.01827521,0.06323397
800.3138,0.07808954,0.02118112,0.01811153,0.06308769
800.7959,0.07840648,0.02130405,0.017867,0.0626956
801.278,0.07871877,0.0215183,0.01757799,0.06214994
801.7601,0.07901603,0.02186163,0.01729406,0.06157833
802.2422,0.07929143,0.02231387,0.01706532,0.06111772
802.7244,0.07953374,0.02280475,0.01692406,0.06086696
803.2065,0.07972073,0.023235,0.01687951,0.06086874
803.6886,0.07981746,0.02349907,0.01691866,0.06110428
804.1707,0.07978953,0.02352093,0.01701662,0.06150815
804.6528,0.0796174,0.02327031,0.01714836,0.06199507
805.1349,0.07931305,0.02277416,0.01729524,0.06248499
805.6171,0.07892504,0.02210925,0.01744542,0.06292616
806.0992,0.07853559,0.02139321,0.0175841,0.06329243
806.5813,0.07824052,0.02076128,0.01768213,0.06357296
807.0634,0.078114,0.02032734,0.01769459,0.06376033
807.5455,0.07819092,0.02016809,0.01756429,0.06384118
808.0276,0.07844998,0.02029952,0.01724264,0.06379896
808.5098,0.07882649,0.02067739,0.01671682,0.06362726
808.9919,0.07923035,0.02121004,0.01602759,0.06334159
809.474,0.07958039,0.02178713,0.01527678,0.06299077
809.9561,0.07983284,0.02231606,0.01459891,0.06264557
810.4382,0.07998597,0.0227342,0.01414145,0.06239403
810.9203,0.08007625,0.02302235,0.01401271,0.06231662
811.4025,0.08015396,0.02319563,0.01424553,0.06246366
811.8846,0.08026341,0.02328915,0.01478606,0.06285086
812.3667,0.08042126,0.02333902,0.01550481,0.06345338
812.8488,0.08061408,0.02336898,0.01624588,0.06421665
813.3309,0.08080534,0.02338948,0.0168601,0.06505965
813.813,0.08095276,0.02339972,0.0172594,0.06588797
814.2952,0.08102621,0.02339441,0.01743287,0.06660545
814.7773,0.08101299,0.02336915,0.01743662,0.06711297
815.2594,0.08091946,0.02332193,0.0173623,0.06733276
815.7415,0.08076326,0.02325283,0.01729499,0.06722548
816.2236,0.08056449,0.02316481,0.01728886,0.06680639
816.7057,0.08033858,0.02306632,0.01734938,0.06615313
817.1879,0.08009633,0.022976,0.01744736,0.06539357
817.67,0.07984857,0.02292879,0.0175415,0.06468951
818.1521,0.07961003,0.02297042,0.01760788,0.06418473
818.6342,0.07940023,0.02314766,0.01765511,0.06397294
819.1163,0.07924188,0.02349277,0.01772565,0.06407311
819.5984,0.07915179,0.02400419,0.01787513,0.06442586
820.0806,0.07913687,0.0246385,0.01814954,0.06491344
820.5627,0.07919239,0.02531267,0.01856159,0.06539525
821.0448,0.07930619,0.02592923,0.01907981,0.0657611
821.5269,0.07946455,0.02639379,0.01963022,0.06594966
822.009,0.07965759,0.02663834,0.02011032,0.06596307
822.4911,0.07987949,0.02663823,0.02042042,0.06585164
822.9733,0.0801218,0.02640752,0.0204771,0.06569189
823.4554,0.08036529,0.02599115,0.02023535,0.06555685
823.9375,0.08057755,0.02544507,0.01969991,0.06549135
824.4196,0.0807116,0.02483043,0.01892651,0.06550768
824.9017,0.08071984,0.02420621,0.01801731,0.06558806
825.3839,0.08057332,0.02362651,0.01709614,0.06569953
825.866,0.08027569,0.02314816,0.01630265,0.065804
826.3481,0.07987517,0.02282424,0.01576058,0.06587113
826.8302,0.07945387,0.02268983,0.01554753,0.06588432
827.3123,0.0791191,0.02275177,0.01568682,0.06583865
827.7944,0.07897061,0.02297387,0.01613348,0.0657393
828.2766,0.07907137,0.02328508,0.01679245,0.06559692
828.7587,0.07943672,0.02358702,0.01753126,0.0654245
829.2408,0.08002559,0.0237889,0.01821914,0.06523284
829.7229,0.08075587,0.02383586,0.018759,0.06502886
830.205,0.08151517,0.02372331,0.01909655,0.06481532
830.6871,0.08219247,0.02350152,0.01923351,0.06459161
831.1693,0.08269805,0.02325356,0.01921258,0.06435977
831.6514,0.08296857,0.02307383,0.01910098,0.06413
832.1335,0.08297834,0.02303036,0.01896295,0.06392462
832.6156,0.08273338,0.02315039,0.01884373,0.06377767
833.0977,0.08226813,0.02341966,0.01876616,0.06373068
833.5798,0.08163784,0.02379723,0.01873086,0.063816
834.062,0.08091625,0.0242356,0.01872707,0.06404588
834.5441,0.0801948,0.02469761,0.01874216,0.06440088
835.0262,0.07956593,0.02516787,0.01876787,0.06483363
835.5083,0.07911626,0.02564703,0.01880215,0.06527978
835.9904,0.0789117,0.02614,0.01884604,0.06567743
836.4725,0.07897867,0.02664221,0.01890098,0.06599315
836.9547,0.0792985,0.02713118,0.01896778,0.06623277
837.4368,0.07980529,0.02756689,0.01904844,0.06644435
837.9189,0.08040573,0.02790689,0.0191488,0.06669702
838.401,0.08099376,0.02811772,0.01928075,0.06706048
838.8831,0.08148006,0.02819157,0.01946167,0.06757253
839.3652,0.08182036,0.02815015,0.01970833,0.06821812
839.8474,0.08201912,0.02804273,0.0200322,0.06892558
840.3295,0.08212787,0.02793173,0.02043258,0.06957934
840.8116,0.0822167,0.02787139,0.02089473,0.07005925
841.2937,0.08235201,0.02789888,0.02139029,0.07026288
841.7758,0.08256502,0.02802167,0.02188235,0.07014382
842.2579,0.08283914,0.02822211,0.02233557,0.06972472
842.7401,0.0831139,0.02846501,0.02271928,0.06909683
843.2222,0.08330856,0.0287165,0.02301444,0.06839345
843.7043,0.08335805,0.02895879,0.02321533,0.06774789
844.1864,0.08323476,0.02919729,0.02332839,0.06727405
844.6685,0.08296867,0.02945762,0.02337092,0.06703313
845.1506,0.08263595,0.02976971,0.02336779,0.06703112
845.6328,0.08234458,0.03015029,0.02335356,0.06723211
846.1149,0.08219375,0.0305823,0.02336676,0.06757888
846.597,0.08224415,0.03101088,0.02344512,0.06801622
847.0791,0.08250517,0.03134432,0.02362044,0.06850036
847.5612,0.0829326,0.0314827,0.02390727,0.06900527
848.0433,0.08344854,0.03134549,0.02429504,0.06951333
848.5255,0.08395965,0.03089402,0.02474353,0.07000448
849.0076,0.08438782,0.03015073,0.0251897,0.07045223
849.4897,0.08467975,0.02919463,0.02556,0.07082723
849.9718,0.0848098,0.02814829,0.02578652,0.07110791
850.4539,0.08477852,0.02713653,0.02583512,0.0712963
850.936,0.08460571,0.02626379,0.02571593,0.07142169
851.4182,0.08432873,0.02559416,0.02548891,0.07153645
851.9003,0.08399728,0.02514254,0.02524303,0.07169154
852.3824,0.08367638,0.02488774,0.02507518,0.07191586
852.8645,0.08344244,0.02478892,0.02505595,0.07219546
853.3466,0.0833634,0.02480668,0.02520045,0.07247396
853.8287,0.08348756,0.02491136,0.02545954,0.07266299
854.3109,0.08382171,0.02508774,0.02572741,0.07267313
854.793,0.08432341,0.02533264,0.02588405,0.07245007
855.2751,0.08490326,0.02564739,0.02582294,0.0719884
855.7572,0.08544519,0.02603252,0.02549651,0.07133793
856.2393,0.08584532,0.02648411,0.02493215,0.07058229
856.7214,0.08603095,0.02698997,0.02423004,0.06982229
857.2036,0.08598904,0.02752907,0.02353572,0.06914849
857.6857,0.08576515,0.02807232,0.02298751,0.06862271
858.1678,0.08545368,0.02858088,0.02269176,0.06828281
858.6499,0.08516576,0.02901342,0.02268402,0.06814454
859.132,0.08499292,0.0293358,0.02292862,0.06821
859.6141,0.08499334,0.02952745,0.02333191,0.06847113
860.0963,0.08517528,0.02959232,0.02377635,0.06890737
860.5784,0.08550495,0.02955774,0.02415696,0.06948201
861.0605,0.08591882,0.02947238,0.0243957,0.07013546
861.5426,0.08634611,0.029388,0.02445986,0.07079726
862.0247,0.08672683,0.02934366,0.02435682,0.07140116
862.5068,0.08701634,0.02935566,0.02412296,0.07189745
862.989,0.08719336,0.02941327,0.02380837,0.07226795
863.4711,0.08725447,0.02948889,0.02346527,0.07252041
863.9532,0.08720867,0.02955398,0.02314525,0.07267369
864.4353,0.08707102,0.02959607,0.02288987,0.07273696
864.9174,0.08685981,0.0296256,0.02273122,0.07269928
865.3995,0.08659618,0.02967313,0.02268871,0.07253034
865.8817,0.08630228,0.02977117,0.0227659,0.07220432
866.3638,0.08600223,0.02993878,0.02295102,0.07172388
866.8459,0.08572218,0.03016813,0.02321967,0.07114441
867.328,0.08548536,0.03042526,0.02354292,0.07056645
867.8101,0.0853112,0.03066041,0.02389213,0.07011989
868.2922,0.08520976,0.03082517,0.0242433,0.06992337
868.7744,0.08517893,0.03089231,0.02457934,0.07003394
869.2565,0.0852032,0.03085932,0.0248854,0.07042921
869.7386,0.08525614,0.03074638,0.02514657,0.07100272
870.2207,0.08530998,0.03058109,0.02534818,0.07160783
870.7028,0.08534178,0.03038596,0.02547736,0.07209084
871.1849,0.08534323,0.03016869,0.02553014,0.07234278
871.6671,0.08532314,0.02992397,0.02551496,0.07232715
872.1492,0.08530449,0.02964146,0.02545536,0.07207276
872.6313,0.08531401,0.02931791,0.02538298,0.07165366
873.1134,0.08536732,0.02896344,0.02532592,0.07114936
873.5955,0.08546051,0.02860151,0.02529995,0.07062729
874.0776,0.08556578,0.02826082,0.0253001,0.07012421
874.5598,0.08564287,0.02796409,0.02530415,0.06965271
875.0419,0.08565024,0.02772491,0.02528163,0.0692189
875.524,0.0855671,0.02754671,0.02520839,0.06883655
876.0061,0.08540437,0.02742906,0.02507796,0.06853227
876.4882,0.08520754,0.02737528,0.02490423,0.06834302
876.9703,0.08504277,0.02739424,0.02471651,0.0683011
877.4525,0.08497419,0.0274957,0.02454744,0.06842115
877.9346,0.08504605,0.02768182,0.02442376,0.0686945
878.4167,0.08526243,0.02793801,0.02435739,0.06909113
878.8988,0.0855876,0.02823141,0.02434663,0.06956674
879.3809,0.08595355,0.02851606,0.02438248,0.07006935
879.863,0.08628515,0.02875146,0.02445511,0.07054883
880.3452,0.08651973,0.0289179,0.02455681,0.0709587
880.8273,0.08661914,0.02902814,0.02468041,0.07125621
881.3094,0.08657935,0.02912358,0.02481655,0.07141171
881.7915,0.08642238,0.02926126,0.02495062,0.07141265
882.2736,0.08618726,0.02949111,0.02506532,0.07127213
882.7557,0.08591355,0.02983221,0.02514939,0.07102973
883.2379,0.08563652,0.03026258,0.02520556,0.07074775
883.72,0.08538313,0.03071907,0.0252554,0.07049878
884.2021,0.08516975,0.03111973,0.02533217,0.07034121
884.6842,0.08500626,0.03137905,0.02546984,0.0703094
885.1663,0.08489484,0.03143227,0.02568369,0.07040345
885.6484,0.08482972,0.03125259,0.02595893,0.07059664
886.1306,0.0847955,0.03084903,0.02624941,0.07084639
886.6127,0.08476932,0.03026326,0.02648985,0.07111131
887.0948,0.08472729,0.0295535,0.02662445,0.07136296
887.5769,0.08465006,0.0287915,0.02662241,0.07158251
888.059,0.08453273,0.02805274,0.02649372,0.07175488
888.5411,0.08438805,0.02740695,0.02628037,0.07186238
889.0233,0.08424703,0.0269218,0.02603938,0.07187903
889.5054,0.08415026,0.02664955,0.02581238,0.07177963
889.9875,0.08413363,0.02661767,0.02560589,0.07155301
890.4696,0.08422093,0.02682171,0.02538844,0.07121457
890.9517,0.08441284,0.0272195,0.02510553,0.07081039
891.4338,0.08468863,0.02773824,0.02471002,0.07040642
891.916,0.08500992,0.02828002,0.0241849,0.07007452
892.3981,0.08533458,0.0287497,0.02356151,0.06986342
892.8802,0.08562917,0.02907765,0.02291005,0.06978518
893.3623,0.08587462,0.02923226,0.0223238,0.06981374
893.8444,0.08607066,0.02923076,0.02188109,0.06990069
894.3265,0.08622918,0.0291288,0.02162397,0.06999785
894.8087,0.08636669,0.02900667,0.02154907,0.07007445
895.2908,0.08649424,0.02893919,0.02161387,0.07012883
895.7729,0.08661317,0.02897665,0.02175705,0.07018117
896.255,0.08671612,0.02913182,0.02191891,0.07025825
896.7371,0.08679343,0.02937759,0.0220645,0.07037336
897.2192,0.08684049,0.02965768,0.02218692,0.0705191
897.7014,0.08686412,0.02990328,0.02230259,0.07066689
898.1835,0.08688007,0.03005951,0.02243634,0.07078298
898.6656,0.0869076,0.0300949,0.02260676,0.07084249
899.1477,0.08695748,0.03000953,0.02281557,0.07084249
899.6298,0.08702321,0.02982874,0.02304434,0.07080199
900.1119,0.08707745,0.02959307,0.02325894,0.07075563
900.5941,0.08707842,0.02934223,0.02341816,0.07073821
901.0762,0.08698861,0.0291016,0.02348972,0.07076997
901.5583,0.08679006,0.028881,0.0234565,0.07085192
902.0404,0.08650041,0.02867764,0.02332674,0.07096649
902.5225,0.0861716,0.02848642,0.02313242,0.07108615
903.0046,0.08588324,0.02831014,0.02292928,0.07118006
903.4868,0.08571564,0.02816563,0.02278299,0.07122223
903.9689,0.08571973,0.02807862,0.02275044,0.07119595
904.451,0.0859017,0.0280766,0.02286875,0.07109452
904.9331,0.0862138,0.02817367,0.02314014,0.07092412
905.4152,0.08657281,0.02836155,0.02353227,0.07070383
905.8973,0.0868762,0.02860629,0.02398512,0.07046853
906.3795,0.08703814,0.02885624,0.02443039,0.07026277
906.8616,0.0870114,0.02905944,0.024814,0.07013011
907.3437,0.08679177,0.02917374,0.02510403,0.07010297
907.8258,0.08641564,0.02918423,0.02529933,0.07018515
908.3079,0.08594154,0.02910527,0.02541924,0.07034744
908.79,0.08543707,0.02897582,0.02549011,0.07052945
909.2722,0.08496077,0.02884496,0.02552705,0.07066109
909.7543,0.08455858,0.02875708,0.02552688,0.07068541
910.2364,0.08426841,0.02874265,0.02547038,0.07057702
910.7185,0.08411936,0.02881096,0.02533673,0.07035552
911.2006,0.08413297,0.02895243,0.02511939,0.07007724
911.6827,0.08431759,0.02914447,0.02484069,0.06982026
912.1649,0.08465996,0.0293604,0.02455061,0.06964996
912.647,0.08511967,0.02957516,0.02431861,0.06960194
913.1291,0.08562922,0.02976745,0.02421535,0.06966967
913.6112,0.08611186,0.02992317,0.02428671,0.06981253
914.0933,0.08649336,0.03003321,0.02454353,0.06997099
914.5754,0.08672021,0.03009304,0.02495435,0.07008925
915.0576,0.08677412,0.03010308,0.02545605,0.07013652
915.5397,0.08666939,0.03006802,0.02596343,0.07011024
916.0218,0.08644737,0.02999725,0.02638748,0.07003518
916.5039,0.08615709,0.02990145,0.02665888,0.06994709
916.986,0.08584775,0.02979229,0.02673225,0.06988208
917.4681,0.0855591,0.02967996,0.02659717,0.06986241
917.9503,0.08531821,0.0295722,0.02627832,0.06989124
918.4324,0.08514762,0.02947516,0.02583168,0.06995428
918.9145,0.08506531,0.02939422,0.02533405,0.07002534
919.3966,0.08508425,0.02933322,0.02486175,0.07007734
919.8787,0.08520818,0.02929428,0.02448142,0.07008652
920.3608,0.08542442,0.02927506,0.02422756,0.07004176
920.843,0.08570358,0.02926811,0.02409704,0.06994731
921.3251,0.08600006,0.02926184,0.02405166,0.06982389
921.8072,0.08626489,0.02924537,0.02403492,0.06970385
922.2893,0.08645947,0.02921468,0.02399612,0.06962255
922.7714,0.08656206,0.02917884,0.02390672,0.06961185
923.2535,0.0865739,0.02916099,0.02377606,0.06968883
923.7357,0.08651292,0.02919338,0.02364407,0.06985157
924.2178,0.08640459,0.02930926,0.02356929,0.07008053
924.6999,0.08627069,0.02952735,0.02360024,0.07034731
925.182,0.08612438,0.02984203,0.02375653,0.07062447
925.6641,0.08597314,0.03021887,0.02402019,0.07089166
926.1462,0.08582382,0.03060233,0.02434297,0.0711396
926.6284,0.08568797,0.03092968,0.02466394,0.07136468
927.1105,0.08558415,0.03114624,0.02492995,0.07156062
927.5926,0.08553083,0.0312263,0.02511648,0.07171234
928.0747,0.08553755,0.03117735,0.02523031,0.07179651
928.5568,0.08559587,0.03103793,0.02530207,0.07178923
929.0389,0.08567944,0.03086075,0.02536733,0.07168203
929.5211,0.08574869,0.0306976,0.02545185,0.07149501
930.0032,0.08576573,0.03058331,0.02556121,0.07128399
930.4853,0.0857109,0.03052574,0.02568208,0.07112556
930.9674,0.08559139,0.03050866,0.02579046,0.07110348
931.4495,0.08544336,0.03050154,0.02586384,0.07127786
931.9316,0.0853173,0.03047514,0.025891,0.07166126
932.4138,0.08526706,0.030412,0.02587238,0.07221194
932.8959,0.08533198,0.03031479,0.02581648,0.07284147
933.378,0.085526,0.03020357,0.02573247,0.07344734
933.8601,0.08583878,0.0301101,0.02562686,0.07393248
934.3422,0.08624043,0.03006594,0.02550426,0.07423749
934.8243,0.08669402,0.03009023,0.02537139,0.07435201
935.3065,0.08715981,0.03018693,0.02524469,0.07430776
935.7886,0.08760349,0.03034229,0.02515058,0.07416157
936.2707,0.08799806,0.03053203,0.02511967,0.07396884
936.7528,0.08832045,0.03072753,0.02517921,0.07377302
937.2349,0.0885534,0.03090595,0.0253387,0.0735949
937.717,0.08868691,0.03105585,0.02558412,0.07343853
938.1992,0.08872034,0.03117812,0.02587625,0.07330373
938.6813,0.08866556,0.03128424,0.02616331,0.07319669
