absorbance_2.4_1A,2.4_1A,2.4_2A,2.4_3A
2273.662,0.0545328,0.03849426,0.05745915
2274.145,0.05457968,0.03842669,0.05742592
2274.627,0.05462411,0.03836842,0.05738955
2275.109,0.05467533,0.03833643,0.0573401
2275.591,0.05474006,0.03833874,0.05727915
2276.073,0.05481952,0.03837334,0.05721937
2276.555,0.05490626,0.03843216,0.05718054
2277.037,0.05498702,0.03850708,0.05718112
2277.519,0.05504495,0.03859451,0.05723347
2278.001,0.05506796,0.03869767,0.05733692
2278.484,0.05505372,0.03882425,0.0574779
2278.966,0.05501015,0.03898217,0.05763014
2279.448,0.05495075,0.03917341,0.05776256
2279.93,0.05488467,0.03939161,0.05784804
2280.412,0.05480975,0.03962065,0.05786821
2280.894,0.0547086,0.0398386,0.05781979
2281.376,0.05455627,0.0400236,0.05771422
2281.858,0.05433029,0.04015631,0.05757361
2282.341,0.05402645,0.04022606,0.05742215
2282.823,0.05366699,0.04023295,0.05727855
2283.305,0.05330003,0.04018777,0.05715203
2283.787,0.05298386,0.04011132,0.05704223
2284.269,0.05276858,0.04003087,0.0569446
2284.751,0.05267959,0.03997784,0.05685829
2285.233,0.05270674,0.039978,0.05679068
2285.715,0.05280985,0.04004685,0.05675945
2286.198,0.05293346,0.04018196,0.05678711
2286.68,0.05303244,0.04036247,0.05689069
2287.162,0.05308584,0.04055042,0.05707275
2287.644,0.05310442,0.040699,0.05731596
2288.126,0.05312102,0.04076751,0.05758705
2288.608,0.05317496,0.04073043,0.05784361
2289.09,0.05329102,0.04058662,0.05804643
2289.572,0.05346607,0.04036013,0.05817382
2290.054,0.0536675,0.04009609,0.05822369
2290.537,0.05384441,0.03984879,0.05821371
2291.019,0.05394895,0.03966383,0.05816928
2291.501,0.05394997,0.03957114,0.05811612
2291.983,0.05384665,0.03957377,0.05807007
2292.465,0.0536672,0.03964965,0.05803395
2292.947,0.05346225,0.03975371,0.05800178
2293.429,0.05328885,0.03983141,0.05796555
2293.911,0.05319184,0.03983499,0.05792158
2294.394,0.0531997,0.03973189,0.05787445
2294.875,0.05331541,0.03951963,0.05783559
2295.358,0.05352205,0.0392261,0.05781676
2295.84,0.0537872,0.03890831,0.05782638
2296.322,0.05407329,0.03863562,0.05786445
2296.804,0.05434655,0.03846985,0.05792306
2297.286,0.05458128,0.03845166,0.05798957
2297.768,0.05476507,0.0385829,0.05805178
2298.25,0.05489909,0.03882848,0.05810161
2298.732,0.0549944,0.03912334,0.05813506
2299.215,0.05506526,0.03939778,0.05815194
2299.697,0.0551235,0.03959774,0.05815137
2300.179,0.05517374,0.03970066,0.05813142
2300.661,0.05521131,0.03972175,0.05808871
2301.143,0.05522726,0.0397053,0.05802185
2301.625,0.05521356,0.03970747,0.05793393
2302.107,0.05516984,0.03977185,0.05783592
2302.589,0.05510661,0.03991719,0.05774576
2303.072,0.05504246,0.04013116,0.05768561
2303.554,0.05499604,0.04038039,0.0576748
2304.036,0.05497971,0.0406213,0.05772514
2304.518,0.05499246,0.04081611,0.05783536
2305.0,0.05502165,0.04094477,0.0579892
2305.482,0.05504693,0.0410042,0.05815672
2305.964,0.05504914,0.04100546,0.05829978
2306.446,0.0550208,0.0409648,0.05838301
2306.928,0.05496658,0.04090109,0.05837944
2307.411,0.05490185,0.04083218,0.05827966
2307.893,0.05484236,0.0407755,0.0580955
2308.375,0.05479714,0.04075126,0.05785955
2308.857,0.05476326,0.04077831,0.05761919
2309.339,0.05472889,0.04086826,0.05742279
2309.821,0.05468052,0.04101744,0.05731281
2310.303,0.05461421,0.041202,0.05731096
2310.785,0.05453953,0.04138254,0.05741427
2311.268,0.0544782,0.04151024,0.05759586
2311.75,0.05445306,0.0415475,0.05781456
2312.232,0.05447502,0.04148124,0.05803015
2312.714,0.05453682,0.04132988,0.05821226
2313.196,0.05461251,0.0411375,0.05835038
2313.678,0.05466854,0.040957,0.05845031
2314.16,0.05467601,0.04083265,0.05852607
2314.642,0.05462506,0.04078011,0.05858704
2315.125,0.05452726,0.04078328,0.05863003
2315.606,0.05440934,0.04080005,0.0586379
2316.089,0.05429855,0.0407823,0.05859032
2316.571,0.05421063,0.04069378,0.05847641
2317.053,0.05414248,0.04052518,0.05830776
2317.535,0.05407499,0.04029851,0.05812174
2318.017,0.05398437,0.04006209,0.05797591
2318.499,0.05385599,0.03987614,0.05793113
2318.981,0.05369475,0.03978801,0.05802354
2319.463,0.05352558,0.03982253,0.05825111
2319.946,0.05338347,0.03996999,0.05856485
2320.428,0.05329708,0.04019242,0.05888589
2320.91,0.05327898,0.04043236,0.05912564
2321.392,0.05332063,0.04063199,0.05921908
2321.874,0.05340192,0.04075332,0.05914839
2322.356,0.05350342,0.04078558,0.05894737
2322.838,0.05361977,0.04075022,0.05868895
2323.32,0.05376211,0.04068891,0.05845356
2323.802,0.05395194,0.0406538,0.05831113
2324.285,0.05420614,0.04068677,0.05829658
2324.767,0.0545245,0.04080605,0.05840856
2325.249,0.05488392,0.04100227,0.05861666
2325.731,0.05524475,0.04124021,0.0588772
2326.213,0.05556495,0.04147172,0.05914765
2326.695,0.05581275,0.04164461,0.05938923
2327.177,0.05597927,0.04172223,0.0595729
2327.659,0.05607856,0.04169147,0.0596776
2328.142,0.05613989,0.04156593,0.05968814
2328.624,0.05619384,0.04137906,0.05959972
2329.106,0.05625774,0.04117092,0.05942198
2329.588,0.05632947,0.04097749,0.05918908
2330.07,0.05638678,0.040819,0.05895333
2330.552,0.05639842,0.04069985,0.05877875
2331.034,0.05633324,0.04061458,0.05872821
2331.516,0.05617743,0.04055696,0.05883852
2331.999,0.05593649,0.04052463,0.05911128
2332.481,0.055633,0.04052045,0.05950737
2332.963,0.05529477,0.04054696,0.05996313
2333.445,0.05495069,0.04060094,0.06040208
2333.927,0.05462848,0.04066915,0.06075355
2334.409,0.05434917,0.04073177,0.0609722
2334.891,0.05412865,0.04076668,0.0610379
2335.373,0.05397183,0.04075805,0.0609581
2335.855,0.05387093,0.04070259,0.06075848
2336.338,0.05380633,0.04061012,0.06048091
2336.82,0.05375222,0.04050011,0.06017367
2337.302,0.05369054,0.04039346,0.05988239
2337.784,0.05361853,0.04030877,0.0596445
2338.266,0.05355064,0.04025834,0.05948072
2338.748,0.05351214,0.04024766,0.05939044
2339.23,0.05352801,0.04027755,0.05935538
2339.712,0.05361133,0.04034328,0.05934586
2340.195,0.05375363,0.04043273,0.0593299
2340.677,0.05391728,0.04052258,0.05928952
2341.159,0.05404194,0.04057952,0.05923253
2341.641,0.054075,0.04056836,0.05919701
2342.123,0.05400838,0.04045998,0.05923048
2342.605,0.05389,0.04024831,0.05935923
2343.087,0.05378911,0.03995701,0.0595648
2343.569,0.05374827,0.03964144,0.05979017
2344.052,0.05376502,0.03937166,0.05997791
2344.534,0.05380264,0.03921025,0.06010527
2345.016,0.05381761,0.03919175,0.06019244
2345.498,0.05378263,0.0393073,0.06027119
2345.98,0.05370038,0.03951255,0.06035169
2346.462,0.053602,0.0397449,0.0604135
2346.944,0.05352963,0.03995094,0.06042801
2347.426,0.05351525,0.0400972,0.06038308
2347.908,0.05356504,0.04017285,0.06029133
2348.391,0.05366063,0.04018511,0.06018651
2348.873,0.05376641,0.04014975,0.06010939
2349.355,0.05384246,0.04008465,0.06009367
2349.837,0.053857,0.04000362,0.06015317
2350.319,0.05379765,0.03991724,0.06027286
2350.801,0.05368351,0.03983419,0.06040857
2351.283,0.05356676,0.03976274,0.06049761
2351.765,0.05352128,0.03971314,0.06048961
2352.248,0.0536041,0.03969583,0.06037633
2352.729,0.05381884,0.0397188,0.06020504
2353.212,0.05410746,0.03978281,0.06005184
2353.694,0.05438739,0.03988038,0.05997437
2354.176,0.05459683,0.03999859,0.05997753
2354.658,0.05470315,0.04012231,0.06001619
2355.14,0.05469412,0.04023946,0.06002667
2355.622,0.05455979,0.04034216,0.05996419
2356.104,0.05428709,0.04042362,0.05982656
2356.586,0.05388257,0.04047347,0.05964947
2357.069,0.05340735,0.04047497,0.05948316
2357.551,0.05299671,0.04040556,0.0593639
2358.033,0.05279648,0.04024637,0.05929895
2358.515,0.05286952,0.03999139,0.05927747
2358.997,0.05314248,0.03965564,0.059285
2359.479,0.05345093,0.03927425,0.05931422
2359.961,0.05367198,0.03889178,0.05936693
2360.443,0.05383706,0.03855203,0.0594589
2360.926,0.05407854,0.0382834,0.05960191
2361.408,0.05447418,0.03809764,0.05977624
2361.89,0.05496602,0.03799515,0.05991436
2362.372,0.05540689,0.03797437,0.05993458
2362.854,0.0556399,0.03803734,0.05977798
2363.336,0.05558329,0.03819079,0.05943118
2363.818,0.05528109,0.03843835,0.05893883
2364.3,0.0548748,0.03877157,0.05839231
2364.782,0.05452105,0.03916279,0.057903
2365.265,0.05430444,0.03957076,0.0575616
2365.747,0.05423087,0.03994557,0.05742649
2366.229,0.05424719,0.04024215,0.05750764
2366.711,0.05428017,0.0404347,0.05776791
2367.193,0.05427555,0.0405171,0.058133
2367.675,0.05421523,0.04050187,0.05851366
2368.157,0.05411635,0.04041089,0.05883717
2368.639,0.0540085,0.0402682,0.05905747
2369.122,0.0539177,0.04009528,0.05916536
2369.604,0.05385855,0.03990962,0.05918165
2370.086,0.05383832,0.03972904,0.05914143
2370.568,0.05386048,0.03957116,0.05907681
2371.05,0.05392745,0.03945107,0.0590027
2371.532,0.05404004,0.03937801,0.05891511
2372.014,0.05419328,0.0393512,0.05879637
2372.496,0.05437763,0.03936001,0.0586287
2372.979,0.0545777,0.0393889,0.05840421
2373.46,0.05477892,0.03942478,0.05813449
2373.943,0.0549714,0.03946442,0.0578495
2374.425,0.05515026,0.03951506,0.05759314
2374.907,0.05531369,0.03959003,0.05740689
2375.389,0.05545972,0.03970047,0.05731976
2375.871,0.0555819,0.03984753,0.057341
2376.353,0.055669,0.04001833,0.05745672
2376.835,0.05571015,0.04018913,0.05763574
2377.317,0.05569735,0.04033229,0.05783632
2377.8,0.05563152,0.0404283,0.05801996
2378.282,0.0555238,0.04047045,0.05815729
2378.764,0.05539468,0.04046657,0.05823356
2379.246,0.0552665,0.04043308,0.05825023
2379.728,0.05515996,0.04038846,0.05822097
2380.21,0.0550881,0.04034607,0.05816715
2380.692,0.05505447,0.04031107,0.05810929
2381.174,0.05505502,0.04028226,0.05806407
2381.656,0.05508006,0.04025691,0.05803939
2382.139,0.05511833,0.04023307,0.05803473
2382.621,0.05515797,0.04021189,0.05804154
2383.103,0.05518753,0.04019395,0.05804649
2383.585,0.0551972,0.04017694,0.05803702
2384.067,0.05517832,0.04015324,0.0580035
2384.549,0.05512554,0.04011298,0.05794347
2385.031,0.05503872,0.04004998,0.05786146
2385.513,0.05492477,0.03996877,0.05776956
2385.996,0.05479828,0.03988934,0.05768315
2386.478,0.05467762,0.03984176,0.05761598
2386.96,0.0545832,0.03986043,0.05757828
2387.442,0.05453119,0.03996663,0.05757299
2387.924,0.05452827,0.04015714,0.0575963
2388.406,0.05457253,0.04039894,0.05764053
2388.888,0.05465371,0.04063621,0.0576985
2389.37,0.05475833,0.04080839,0.05776641
2389.853,0.05487378,0.04086611,0.05784559
2390.335,0.05499232,0.0407922,0.05794098
2390.817,0.05511077,0.0406063,0.05805637
2391.299,0.05522835,0.04036067,0.05819072
2391.781,0.05534172,0.04011955,0.05833515
2392.263,0.05544293,0.03993987,0.05847339
2392.745,0.05551728,0.03985685,0.05858439
2393.227,0.05554866,0.03987482,0.0586509
2393.709,0.05552511,0.03997223,0.05866296
2394.192,0.05544573,0.04011276,0.05862243
2394.674,0.05532466,0.04026308,0.05854127
2395.156,0.05518985,0.0403995,0.05843771
2395.638,0.05507767,0.04051309,0.05833095
2396.12,0.05501954,0.04060545,0.05823543
2396.602,0.055034,0.04068079,0.05816041
2397.084,0.05511864,0.04073933,0.05811141
2397.566,0.0552512,0.04077383,0.05809323
2398.049,0.05539328,0.04077195,0.05811263
2398.531,0.05550331,0.04072242,0.05817756
2399.013,0.05555063,0.04062157,0.05829311
2399.495,0.05552146,0.04047823,0.05845743
2399.977,0.05542409,0.04031343,0.05865649
2400.459,0.05527867,0.04015423,0.05887156
2400.941,0.0551224,0.04002902,0.05906476
2401.423,0.0549855,0.039957,0.05920727
2401.906,0.05488492,0.03994284,0.05928274
2402.388,0.05482242,0.03997465,0.05928972
2402.87,0.0547859,0.04002748,0.05924204
2403.352,0.05475878,0.04007185,0.05916045
2403.834,0.05472603,0.04008122,0.05906665
2404.316,0.05468152,0.04004295,0.05897408
2404.798,0.05462914,0.03996218,0.05888646
2405.28,0.05457868,0.03986204,0.0587994
2405.762,0.05454079,0.03977518,0.05870622
2406.245,0.05451993,0.03973306,0.05860423
2406.727,0.05451393,0.03975665,0.05849842
2407.209,0.05451496,0.03984753,0.05840106
2407.691,0.05451506,0.03998962,0.05832864
2408.173,0.05451088,0.04015435,0.05829774
2408.655,0.05450775,0.04031399,0.05831858
2409.137,0.05451837,0.04045054,0.05839312
2409.619,0.05455881,0.04056083,0.05851379
2410.102,0.05464068,0.04065498,0.05866538
2410.583,0.05476661,0.04074845,0.05882651
2411.066,0.05492697,0.04085159,0.05897253
2411.548,0.05510354,0.04096115,0.05908074
2412.03,0.05527364,0.0410586,0.05913159
2412.512,0.05541693,0.04111432,0.05911326
2412.994,0.05552228,0.04110029,0.05902365
2413.476,0.05558855,0.04099827,0.05887057
2413.958,0.05562338,0.0408085,0.05866991
2414.44,0.05563761,0.04054924,0.0584406
2414.923,0.05564157,0.04025382,0.05820199
2415.405,0.05564006,0.03996131,0.05797008
2415.887,0.05563181,0.03970525,0.05775557
2416.369,0.05561076,0.03951145,0.05756781
2416.851,0.05556945,0.03939263,0.05741571
2417.333,0.05550322,0.03934921,0.05730956
2417.815,0.05541106,0.03937112,0.0572607
2418.297,0.05529672,0.03944093,0.05727829
2418.78,0.05516672,0.03953729,0.05736394
2419.262,0.0550292,0.03963631,0.05751017
2419.744,0.0548915,0.03971793,0.0576997
2420.226,0.05475935,0.03976943,0.05791119
2420.708,0.05463756,0.03978874,0.05812242
2421.19,0.05452956,0.03978453,0.0583191
2421.672,0.05443787,0.03977361,0.05849504
2422.154,0.05436449,0.03977413,0.05864992
2422.636,0.05431005,0.03979767,0.05878455
2423.119,0.05427439,0.03984361,0.058894
2423.601,0.05425647,0.03989802,0.05896584
2424.083,0.05425515,0.03993893,0.0589841
2424.565,0.05427048,0.03994309,0.05893566
2425.047,0.05430331,0.03989444,0.0588197
2425.529,0.05435542,0.03979087,0.05865134
2426.011,0.05442764,0.03964491,0.05846093
2426.493,0.05451775,0.0394803,0.05828611
2426.976,0.05461971,0.03932403,0.05815708
2427.458,0.05472192,0.03920211,0.05808866
2427.94,0.05480842,0.03913395,0.05807466
2428.422,0.05486321,0.03913001,0.05809259
2428.904,0.05487218,0.03919251,0.05811131
2429.386,0.05482726,0.03931511,0.05810443
2429.868,0.05472907,0.03948411,0.05806026
2430.35,0.05458706,0.03967731,0.05798324
2430.833,0.05441818,0.0398655,0.05789114
2431.314,0.05424155,0.04001879,0.05780568
2431.797,0.05407747,0.04010844,0.05774698
2432.279,0.0539423,0.04011685,0.05772756
2432.761,0.05384638,0.04004225,0.05775298
2433.243,0.05379449,0.03989997,0.057825
2433.725,0.05378671,0.03971766,0.05794437
2434.207,0.0538208,0.03952607,0.05811179
2434.689,0.05389449,0.03935297,0.0583247
2435.171,0.05400675,0.03921468,0.05857262
2435.654,0.05415814,0.03911567,0.05883545
2436.136,0.05434824,0.0390527,0.05908189
2436.618,0.0545731,0.03902165,0.05927816
2437.1,0.05482272,0.03902274,0.05939818
2437.582,0.05507843,0.03906208,0.05943038
2438.064,0.05531486,0.03914888,0.05938413
2438.546,0.05550303,0.0392896,0.05928653
2439.028,0.05561516,0.03948205,0.05917611
2439.51,0.0556334,0.03971313,0.05908739
2439.993,0.05555388,0.03996193,0.05904223
2440.475,0.05539042,0.04020432,0.05904394
2440.957,0.0551703,0.04042216,0.05907767
2441.439,0.05493069,0.04060688,0.05911817
2441.921,0.05470942,0.04075995,0.0591381
2442.403,0.05453385,0.04088854,0.05912015
2442.885,0.0544188,0.04099939,0.05905995
2443.367,0.05436385,0.04109384,0.0589682
2443.85,0.05435755,0.04116622,0.05886419
2444.332,0.05438332,0.0412054,0.05877076
2444.814,0.05442566,0.04120055,0.05870673
2445.296,0.05447545,0.04114557,0.0586802
2445.778,0.0545292,0.04104198,0.0586886
2446.26,0.05458643,0.04089727,0.0587198
2446.742,0.05464488,0.04072152,0.05875691
2447.224,0.05469752,0.04052402,0.0587839
2447.707,0.0547318,0.04031038,0.0587906
2448.189,0.05473459,0.04008354,0.05877601
2448.671,0.05469605,0.03984671,0.05874871
2449.153,0.05461672,0.03960719,0.05872364
2449.635,0.05450827,0.03937753,0.058717
2450.117,0.05439431,0.03917694,0.05874186
2450.599,0.05430209,0.03902572,0.05880284
2451.081,0.05425505,0.03893914,0.05889461
2451.563,0.05426834,0.03892418,0.05900169
2452.046,0.05434377,0.03897457,0.05910375
2452.528,0.0544726,0.03907315,0.05918001
2453.01,0.05463938,0.03919375,0.05921349
2453.492,0.05482971,0.03931034,0.05919741
2453.974,0.05503345,0.0394017,0.05913622
2454.456,0.05524594,0.03945599,0.05904676
2454.938,0.05546583,0.03947289,0.05895397
2455.42,0.05569028,0.03946157,0.05888638
2455.903,0.05591109,0.03943802,0.05887017
2456.385,0.05611357,0.03941824,0.05891931
2456.867,0.05627774,0.03941521,0.05903136
2457.349,0.05638236,0.03943527,0.05918415
2457.831,0.05641164,0.03947704,0.05934238
2458.313,0.05635793,0.03953279,0.05946263
2458.795,0.05622424,0.03959069,0.05950694
2459.277,0.05602321,0.03964007,0.05945649
2459.76,0.0557753,0.03967279,0.05931646
2460.242,0.05550549,0.03968717,0.05911704
2460.724,0.05523879,0.03968723,0.05890089
2461.206,0.05499988,0.03968197,0.05871287
2461.688,0.0548104,0.03968253,0.0585819
2462.17,0.05468477,0.03969776,0.05851316
2462.652,0.05463003,0.0397326,0.05848782
2463.134,0.05464204,0.03978545,0.05847247
2463.616,0.05470642,0.03984985,0.05843609
2464.099,0.05479847,0.03991452,0.05836069
2464.581,0.05488962,0.03996799,0.05825069
2465.063,0.05495554,0.04000052,0.05812923
2465.545,0.05498036,0.04000663,0.05803024
2466.027,0.05496229,0.03998547,0.05798238
2466.509,0.05491271,0.03994101,0.05799906
2466.991,0.05485239,0.03988047,0.05807482
2467.473,0.05480229,0.039813,0.05818959
2467.956,0.05477618,0.03974815,0.05831827
2468.438,0.05477588,0.03969646,0.05843848
2468.92,0.05479099,0.03966765,0.05853783
2469.402,0.05480395,0.03967106,0.05861284
2469.884,0.05479643,0.03971477,0.0586643
2470.366,0.0547594,0.03980254,0.05869173
2470.848,0.05469685,0.03993259,0.05869151
2471.33,0.05462715,0.04009569,0.05865907
2471.813,0.05457685,0.04027567,0.05859396
2472.294,0.05457335,0.04045124,0.05850573
2472.777,0.05463677,0.04059943,0.05841573
2473.259,0.05477157,0.04070168,0.05835059
2473.741,0.05496554,0.04074626,0.05833665
2474.223,0.05519028,0.04073032,0.05838903
2474.705,0.0554115,0.04065949,0.05850535
2475.187,0.05559381,0.04054581,0.05866591
2475.669,0.05571126,0.04040442,0.05883969
2476.151,0.0557542,0.04025007,0.05899582
2476.634,0.05572953,0.04009767,0.05910997
2477.116,0.05565899,0.03996222,0.05917146
2477.598,0.0555702,0.03985785,0.05918201
2478.08,0.05549163,0.03979942,0.05915247
2478.562,0.05544279,0.03979908,0.05909739
2479.044,0.05542999,0.03986231,0.05903031
2479.526,0.05544684,0.0399848,0.05896337
2480.008,0.05547908,0.04015083,0.05890672
2480.49,0.05551172,0.04033717,0.05886838
2480.973,0.05553673,0.04051538,0.05885427
2481.455,0.05555787,0.0406617,0.05886537
2481.937,0.05558933,0.04076267,0.05889693
2482.419,0.05565219,0.04081625,0.05893771
2482.901,0.05576352,0.04083226,0.0589748
2483.383,0.05592908,0.04082464,0.05899797
2483.865,0.05613741,0.04080854,0.05900479
2484.347,0.05636184,0.0407925,0.05900222
2484.83,0.05656646,0.04077918,0.05900399
2485.312,0.05671427,0.04076673,0.05902427
2485.794,0.0567802,0.04075291,0.05906969
2486.276,0.05675574,0.0407383,0.05913502
2486.758,0.05665045,0.04072759,0.05920328
2487.24,0.05648672,0.0407268,0.05925418
2487.722,0.05629331,0.04074014,0.05927125
2488.204,0.05609773,0.04076703,0.05925045
2488.687,0.05591848,0.04080131,0.05920294
2489.168,0.055766,0.0408332,0.05915178
2489.651,0.05564317,0.04085264,0.05912425
2490.133,0.05554849,0.04085388,0.05914088
2490.615,0.05547908,0.04083624,0.05921005
2491.097,0.05543204,0.04080349,0.0593256
2491.579,0.05540498,0.04076084,0.05947055
2492.061,0.05539539,0.04071293,0.05962117
2492.543,0.05540128,0.040662,0.05975326
2493.025,0.0554217,0.04060959,0.05984744
2493.508,0.05545727,0.04055806,0.0598879
2493.99,0.05550985,0.04051258,0.05986523
2494.472,0.05558038,0.04048041,0.05977697
2494.954,0.05566442,0.04046827,0.05963019
2495.436,0.0557497,0.04047874,0.05944294
2495.918,0.05581645,0.04050887,0.05924224
2496.4,0.05583913,0.04054874,0.05906221
2496.882,0.05579584,0.04058622,0.05893333
2497.365,0.05567782,0.04061245,0.05887308
2497.847,0.05549682,0.04062384,0.0588804
2498.329,0.0552859,0.04062387,0.05893425
2498.811,0.05509302,0.0406205,0.05900145
2499.293,0.0549721,0.04062079,0.0590463
2499.775,0.05496296,0.04062586,0.05904615
2500.257,0.05508174,0.04063072,0.05899768
2500.739,0.05531474,0.04062608,0.05891882
2501.221,0.05562299,0.04060475,0.05883927
2501.704,0.05595275,0.04056647,0.05878996
2502.186,0.05624753,0.04052052,0.05879177
2502.668,0.05646628,0.04048171,0.05884697
2503.15,0.05658578,0.04046568,0.05894016
2503.632,0.05660199,0.04048109,0.05904335
2504.114,0.05652352,0.0405257,0.0591272
2504.596,0.05636476,0.04058816,0.05916767
2505.078,0.05614038,0.04065373,0.05915165
2505.561,0.05586261,0.04071279,0.05907951
2506.043,0.05554494,0.04076596,0.05896373
2506.525,0.05520657,0.0408244,0.05882633
2507.007,0.05487213,0.04090352,0.05869241
2507.489,0.0545735,0.04101606,0.05858948
2507.971,0.05434356,0.0411617,0.05854033
2508.453,0.05420724,0.04132554,0.05855666
2508.935,0.05417789,0.04147898,0.05863629
2509.417,0.05425286,0.04158833,0.05876017
2509.9,0.05441486,0.04162586,0.05889774
2510.382,0.05463593,0.04157533,0.05901227
2510.864,0.05488555,0.04143659,0.05907407
2511.346,0.05513773,0.04122352,0.05907064
2511.828,0.0553711,0.04096112,0.05901002
2512.31,0.05557279,0.04068011,0.05891861
2512.792,0.05573546,0.04041199,0.05882993
2513.274,0.05585629,0.04019034,0.05877448
2513.757,0.05593576,0.04004516,0.05876664
2514.239,0.05597826,0.03999967,0.05880238
2514.721,0.05599373,0.04006599,0.05886282
2515.203,0.05599696,0.04023914,0.05892571
2515.685,0.05600581,0.040495,0.05897601
2516.167,0.05603932,0.04079179,0.05901279
2516.649,0.05611099,0.04108114,0.05904911
2517.131,0.05622496,0.04131804,0.05910522
2517.614,0.05637296,0.04147175,0.05919925
2518.096,0.05653567,0.04153545,0.05933795
2518.578,0.0566844,0.04152465,0.05951397
2519.06,0.05678709,0.04147165,0.05970805
2519.542,0.05681701,0.04141044,0.05989733
2520.024,0.05675709,0.04136843,0.06006114
2520.506,0.05660478,0.0413575,0.06018588
2520.988,0.05637403,0.04137282,0.06026749
2521.47,0.05609391,0.04139807,0.06030891
2521.953,0.05580435,0.0414126,0.06031844
2522.435,0.05554597,0.04140063,0.06030656
2522.917,0.05535594,0.04135481,0.06028694
2523.399,0.05525795,0.04127842,0.06027462
2523.881,0.05525747,0.04118176,0.06028323
2524.363,0.05534103,0.04107985,0.06032155
2524.845,0.05547963,0.0409876,0.06038787
2525.327,0.05563812,0.04091572,0.06046791
2525.81,0.05578157,0.04087044,0.06053452
2526.292,0.05588686,0.04085248,0.06055606
2526.774,0.05594767,0.04085851,0.0605085
2527.256,0.05597387,0.04088179,0.06038303
2527.738,0.05598696,0.0409156,0.06019377
2528.22,0.05601023,0.04095501,0.05997243
2528.702,0.05606175,0.04099794,0.059762
2529.184,0.05614614,0.04104501,0.05959867
2529.667,0.05625413,0.04109759,0.05950144
2530.148,0.05636617,0.04115536,0.05946707
2530.631,0.05646084,0.04121322,0.05947395
2531.113,0.05652313,0.04126233,0.05949311
2531.595,0.05654837,0.04129148,0.05949893
2532.077,0.05654323,0.04129249,0.05948002
2532.559,0.05652164,0.04126453,0.05944005
2533.041,0.0564976,0.04121658,0.05939287
2533.523,0.05647827,0.04116396,0.05935224
2534.005,0.05646201,0.04112358,0.05932481
2534.488,0.05643976,0.04110615,0.05930634
2534.97,0.0564024,0.04111014,0.05928478
2535.452,0.05634674,0.04112132,0.05924562
2535.934,0.05628108,0.04111668,0.05917973
2536.416,0.05622359,0.0410757,0.05908726
2536.898,0.05619854,0.04098741,0.05897744
2537.38,0.05622656,0.04085745,0.05886487
2537.862,0.05631502,0.04070673,0.05876403
2538.344,0.05645451,0.04056682,0.05868671
2538.827,0.05661869,0.04046931,0.05864128
2539.309,0.05677473,0.040435,0.05863306
2539.791,0.05688859,0.04047081,0.0586664
2540.273,0.05693797,0.04056769,0.05874433
2540.755,0.05691691,0.04070713,0.0588664
2541.237,0.05683525,0.04086469,0.05902516
2541.719,0.05671359,0.04101824,0.05920517
2542.201,0.0565735,0.04115125,0.05938554
2542.684,0.05643287,0.04125272,0.05954262
2543.166,0.05629902,0.04131754,0.05965939
2543.648,0.0561702,0.04134604,0.05973031
2544.13,0.05603773,0.041344,0.05976399
2544.612,0.05589178,0.04132155,0.0597805
2545.094,0.05572607,0.04129209,0.05980319
2545.576,0.05554038,0.04126987,0.05985254
2546.058,0.05534237,0.04126451,0.05993647
2546.541,0.05514623,0.04127715,0.06004845
2547.022,0.05497144,0.04129934,0.06016736
2547.505,0.05483877,0.04131576,0.06026541
2547.987,0.05476709,0.0413097,0.06031344
2548.469,0.05476999,0.04126977,0.06028824
2548.951,0.05485108,0.041196,0.0601794
2549.433,0.05500292,0.04110045,0.05999127
2549.915,0.0552056,0.04100416,0.05974458
2550.397,0.0554323,0.04092752,0.0594712
2550.879,0.05565169,0.04088557,0.05921208
2551.362,0.05583471,0.04088167,0.05901015
2551.844,0.05596158,0.04090826,0.05889858
2552.326,0.05602252,0.04094949,0.05889706
2552.808,0.05601916,0.04098814,0.05900372
2553.29,0.05596115,0.04101159,0.05919729
2553.772,0.0558644,0.04101374,0.0594393
2554.254,0.0557475,0.04099558,0.0596844
2554.736,0.05562871,0.04096372,0.05989366
2555.219,0.05552784,0.04092841,0.06003912
2555.701,0.0554631,0.04090221,0.06011185
2556.183,0.05544832,0.04089823,0.06011895
2556.665,0.05549146,0.04093093,0.06007933
2557.147,0.05558966,0.04101216,0.06001564
2557.629,0.05572885,0.04114747,0.05994668
2558.111,0.05588496,0.0413328,0.05988656
2558.593,0.05603035,0.04155252,0.05984278
2559.075,0.05614168,0.04178204,0.05981949
2559.558,0.05620444,0.0419919,0.05981963
2560.04,0.05621687,0.04215745,0.05984614
2560.522,0.05618731,0.04226576,0.0598999
2561.004,0.05612916,0.04231815,0.05997794
2561.486,0.05605345,0.04232659,0.06007095
2561.968,0.05596576,0.04230736,0.0601636
2562.45,0.05586708,0.04227182,0.06023571
2562.932,0.05575806,0.04222008,0.06026851
2563.415,0.0556454,0.04214154,0.06024934
2563.897,0.05554455,0.0420199,0.06017574
2564.379,0.05547649,0.04184492,0.06005741
2564.861,0.0554614,0.04161951,0.05991538
2565.343,0.05550867,0.04136597,0.0597789
2565.825,0.05560992,0.04111953,0.05967638
2566.307,0.05573871,0.04092281,0.05963178
