absorbance_5.10_1A,5.10_1A,5.10_2A,5.10_3A,5.10_4A,5.9_1A,5.9_2A
1023.052,0.06892809,0.06906573,0.1155226,0.05676009,0.03639187,0.04538448
1023.534,0.06947811,0.0690231,0.115409,0.05664299,0.03649313,0.04517675
1024.016,0.06997204,0.06893677,0.1153378,0.056522,0.0366053,0.04511705
1024.498,0.0703848,0.06879617,0.1153475,0.05643511,0.03671824,0.04521355
1024.98,0.07069547,0.06859215,0.1154539,0.05641694,0.03682641,0.04544861
1025.462,0.07089274,0.06832457,0.1156389,0.05648376,0.03693177,0.04578344
1025.944,0.07097904,0.06800521,0.1158583,0.056629,0.03704371,0.04616955
1026.427,0.07097264,0.06765722,0.116053,0.0568237,0.03717701,0.04655223
1026.909,0.07090584,0.06730795,0.1161706,0.05702748,0.03734713,0.04688341
1027.391,0.07081459,0.06697872,0.1161854,0.0572037,0.0375642,0.04713326
1027.873,0.0707309,0.06667986,0.1161027,0.05732676,0.03782898,0.04729223
1028.355,0.07067044,0.0664064,0.115957,0.05739088,0.03813084,0.04737447
1028.837,0.07062912,0.06614341,0.1157948,0.05740551,0.03844883,0.04740835
1029.319,0.07058658,0.06587125,0.1156622,0.05738955,0.038753,0.04742814
1029.801,0.07051807,0.06557526,0.1155874,0.05736152,0.03901127,0.04745889
1030.283,0.07040776,0.06524935,0.1155754,0.05733367,0.03919506,0.04750842
1030.766,0.07025719,0.06489471,0.1156127,0.05731311,0.03928257,0.04756732
1031.248,0.07008775,0.0645147,0.1156762,0.0573047,0.03926578,0.0476158
1031.73,0.06993164,0.06410785,0.1157455,0.05731621,0.03915126,0.04763576
1032.212,0.06982248,0.06366255,0.1158092,0.05736266,0.03896233,0.04762058
1032.694,0.06978042,0.06315678,0.1158683,0.05746307,0.03873403,0.04758005
1033.176,0.06980745,0.0625631,0.1159315,0.05763455,0.03850665,0.0475364
1033.658,0.06988922,0.06185452,0.1160085,0.05788453,0.03832133,0.04751661
1034.14,0.07000439,0.06101531,0.116104,0.05820338,0.038208,0.04753876
1034.623,0.07013413,0.060046,0.1162152,0.05856262,0.03818141,0.04760603
1035.105,0.07026772,0.05896642,0.1163311,0.05891798,0.03823864,0.04770688
1035.587,0.07040253,0.05781063,0.116438,0.05922365,0.03836141,0.04782153
1036.069,0.07053833,0.05662097,0.1165211,0.05944226,0.03852095,0.04793148
1036.551,0.07066918,0.05543962,0.1165666,0.05955605,0.03868464,0.04802597
1037.033,0.07078157,0.05429411,0.1165635,0.05957253,0.03882453,0.04810458
1037.515,0.07085577,0.05319285,0.1165012,0.05952209,0.03891888,0.04817238
1037.997,0.07087522,0.05211923,0.116372,0.05944976,0.03895301,0.04823313
1038.479,0.07083718,0.05103637,0.1161746,0.0593987,0.03891909,0.0482837
1038.962,0.07075807,0.04989473,0.1159192,0.05940127,0.03881502,0.04831322
1039.444,0.07067257,0.04864841,0.1156335,0.05946777,0.03864468,0.04830772
1039.926,0.07062045,0.04727705,0.115359,0.0595851,0.03841884,0.04825793
1040.408,0.07063708,0.04579808,0.1151505,0.05972064,0.0381586,0.04816417
1040.89,0.07073905,0.04427528,0.1150623,0.05983268,0.03789498,0.04803848
1041.372,0.07091992,0.04280334,0.1151317,0.05988669,0.03766248,0.04790022
1041.854,0.07115377,0.04149693,0.1153692,0.0598621,0.03749583,0.04777149
1042.336,0.07140389,0.04045654,0.1157486,0.05976079,0.03741879,0.0476707
1042.818,0.07163756,0.03973756,0.1162135,0.05960352,0.03743645,0.04760868
1043.301,0.07183091,0.03934148,0.1166842,0.0594234,0.03753332,0.04759007
1043.783,0.07197436,0.03921457,0.1170804,0.05925223,0.03767691,0.04761349
1044.265,0.0720697,0.03927464,0.1173443,0.05910856,0.03782983,0.04767352
1044.747,0.07212516,0.03943319,0.1174487,0.05899443,0.03795706,0.04775792
1045.229,0.07215044,0.03962994,0.1174073,0.0588965,0.03803967,0.04784746
1045.711,0.07215419,0.03984784,0.117266,0.05879652,0.03807755,0.0479164
1046.193,0.07214577,0.04010944,0.1170944,0.05868244,0.03808807,0.04793668
1046.675,0.07213564,0.0404603,0.1169639,0.0585596,0.03809895,0.04788974
1047.157,0.07213628,0.04094512,0.1169301,0.05845282,0.0381388,0.04777788
1047.64,0.07216191,0.04159104,0.1170268,0.05840245,0.03823248,0.04763234
1048.122,0.07222486,0.04239675,0.1172583,0.05844843,0.03839362,0.04751037
1048.604,0.0723334,0.04333894,0.1176053,0.05861647,0.0386259,0.04748093
1049.086,0.07249092,0.04438345,0.118033,0.05890804,0.03892307,0.04760887
1049.568,0.0726953,0.045503,0.1185036,0.05929705,0.03927116,0.04792786
1050.05,0.07294106,0.04668529,0.1189842,0.05973841,0.03964996,0.04843026
1050.532,0.07321917,0.04793544,0.1194516,0.06018046,0.0400342,0.04906423
1051.014,0.07351926,0.04926987,0.1198959,0.06058636,0.04040018,0.0497527
1051.497,0.07382831,0.05070626,0.1203163,0.06094345,0.04073053,0.05041334
1051.979,0.07413161,0.05225414,0.1207163,0.06126818,0.04102074,0.05097879
1052.461,0.07441595,0.05390755,0.121097,0.06159689,0.04128372,0.05141592
1052.943,0.07467175,0.05564367,0.1214525,0.06197379,0.04154859,0.05172221
1053.425,0.0748973,0.05742304,0.1217683,0.0624335,0.04185341,0.05191856
1053.907,0.0750998,0.05920001,0.1220254,0.06298701,0.04223015,0.05203471
1054.389,0.07529416,0.06092497,0.122207,0.0636173,0.04269321,0.05210242
1054.871,0.07549733,0.06255244,0.1223077,0.06428073,0.04322866,0.05215187
1055.354,0.07572019,0.06405056,0.1223404,0.06492089,0.0437984,0.05221203
1055.836,0.07596374,0.06540018,0.1223388,0.06547657,0.0443472,0.05231802
1056.318,0.07621764,0.06659774,0.1223522,0.06589646,0.04482242,0.05250836
1056.8,0.07646593,0.06765132,0.1224289,0.06615144,0.04519539,0.05281485
1057.282,0.07669321,0.06857782,0.1226063,0.0662373,0.04546848,0.05325225
1057.764,0.0768929,0.06939531,0.1228935,0.06617907,0.04567727,0.05380401
1058.246,0.0770698,0.07011838,0.123269,0.06602362,0.04587321,0.05442245
1058.728,0.0772368,0.07075679,0.1236836,0.06583662,0.04610893,0.05503298
1059.21,0.07740767,0.07131603,0.1240792,0.0656854,0.04641385,0.05555773
1059.693,0.07758878,0.07180111,0.1244107,0.06562209,0.04678329,0.05594214
1060.175,0.077777,0.07222354,0.1246597,0.06567673,0.04717921,0.05616531
1060.657,0.07796224,0.07260367,0.1248434,0.06584597,0.04754379,0.05624996
1061.139,0.07813537,0.07296909,0.1250043,0.0660972,0.04782119,0.05624848
1061.621,0.07829571,0.07335195,0.1251956,0.06637586,0.0479709,0.05622866
1062.103,0.07845519,0.07377726,0.1254539,0.06662581,0.04798332,0.05624707
1062.585,0.07863278,0.0742539,0.1257822,0.06680787,0.04787768,0.05633397
1063.067,0.07884714,0.07476993,0.1261441,0.06691048,0.04769497,0.05649073
1063.55,0.07910404,0.07529376,0.1264755,0.06695514,0.04748146,0.05669567
1064.032,0.07939173,0.07578391,0.1267094,0.06698623,0.04727627,0.05691863
1064.514,0.07968357,0.07619711,0.1267976,0.0670584,0.04710738,0.05713303
1064.996,0.07995096,0.07650582,0.1267353,0.0672121,0.04698702,0.0573264
1065.478,0.08017626,0.07670304,0.1265632,0.06746154,0.04691833,0.05749956
1065.96,0.08036263,0.07680485,0.1263581,0.06778768,0.04690021,0.05766193
1066.442,0.08053282,0.076842,0.1262006,0.06814699,0.04693179,0.05782315
1066.924,0.08071712,0.07685047,0.1261512,0.06848278,0.04701458,0.05798806
1067.406,0.08093723,0.07686204,0.1262304,0.06874195,0.04715097,0.05815496
1067.889,0.08119022,0.0768948,0.1264146,0.06889254,0.0473433,0.05831835
1068.371,0.08144595,0.07695433,0.126649,0.06892695,0.0475909,0.05847179
1068.853,0.08165544,0.0770368,0.1268688,0.06886354,0.04788965,0.05861048
1069.335,0.08177472,0.07713379,0.1270275,0.06873706,0.0482316,0.05873128
1069.817,0.08178188,0.07723556,0.1271084,0.06859308,0.04860532,0.05883072
1070.299,0.08169312,0.07733367,0.1271297,0.06847969,0.04899583,0.05890371
1070.781,0.08155728,0.07742131,0.1271327,0.06843711,0.0493883,0.0589452
1071.263,0.08144517,0.07749241,0.127169,0.06849857,0.04976846,0.0589539
1071.745,0.08142473,0.07754415,0.1272844,0.06868606,0.05012664,0.05893832
1072.228,0.08153659,0.07757896,0.1275075,0.06900892,0.05046155,0.0589194
1072.71,0.08178878,0.07760867,0.1278515,0.06946466,0.0507817,0.05893363
1073.192,0.08215613,0.07765491,0.1283162,0.07003859,0.05110593,0.05902653
1073.674,0.08259729,0.07774367,0.1288931,0.0707088,0.05145825,0.0592404
1074.156,0.08306924,0.07790162,0.1295663,0.0714469,0.05186573,0.05960787
1074.638,0.08354491,0.07814284,0.1303116,0.07222511,0.05235042,0.06014013
1075.12,0.08401954,0.078462,0.1310954,0.07302064,0.05292435,0.06082634
1075.602,0.08450732,0.07883115,0.1318703,0.07381345,0.05358892,0.06163474
1076.084,0.08503305,0.07920395,0.1325827,0.07458767,0.05433407,0.06252034
1076.567,0.08562049,0.07952899,0.1331864,0.07532931,0.05514136,0.06343544
1077.049,0.08628701,0.07975936,0.1336532,0.07602578,0.05598389,0.06433019
1077.531,0.08703672,0.07987048,0.133991,0.07666973,0.05683096,0.06516139
1078.013,0.08785988,0.07986595,0.1342461,0.07726355,0.05765084,0.06589518
1078.495,0.08873264,0.07977884,0.1345024,0.07782334,0.05841251,0.06650573
1078.977,0.08962131,0.07966177,0.1348565,0.07837766,0.05909466,0.06698084
1079.459,0.09048842,0.07957434,0.1353951,0.07896046,0.05969042,0.06732627
1079.941,0.09129944,0.07957561,0.1361746,0.079603,0.06021217,0.06757101
1080.424,0.09203775,0.07970915,0.1372011,0.0803201,0.06069043,0.06776837
1080.906,0.09271456,0.08000141,0.1384295,0.08110459,0.0611681,0.06799383
1081.388,0.09337489,0.0804626,0.1397709,0.08192819,0.06169083,0.06833702
1081.87,0.09408648,0.081089,0.1411234,0.08275294,0.06228929,0.06887431
1082.352,0.09492396,0.08186758,0.1423938,0.08354636,0.06297315,0.06965286
1082.834,0.09594304,0.08277803,0.1435201,0.08429467,0.06372944,0.07067004
1083.316,0.09715496,0.08379573,0.1444881,0.08501007,0.06453407,0.07187143
1083.798,0.09851733,0.08488772,0.1453257,0.08572785,0.06536663,0.0731564
1084.281,0.09993844,0.08601128,0.1460907,0.08649359,0.06622668,0.07439977
1084.763,0.1013114,0.08711886,0.1468436,0.08734274,0.06713948,0.07549363
1085.245,0.1025383,0.08815955,0.1476312,0.08829049,0.06815009,0.07636771
1085.727,0.1035641,0.089091,0.1484696,0.08932339,0.06930296,0.07701291
1086.209,0.1043908,0.08989254,0.1493444,0.09040843,0.07061558,0.07747756
1086.691,0.1050674,0.09057143,0.1502208,0.09150354,0.07206206,0.07785204
1087.173,0.1056664,0.09116836,0.1510638,0.09257557,0.07356711,0.07823683
1087.655,0.1062499,0.09174767,0.1518594,0.09361193,0.07503112,0.07870661
1088.137,0.1068553,0.09239003,0.152623,0.09462131,0.07634872,0.07930107
1088.62,0.1074868,0.09317201,0.1533977,0.09562647,0.07745016,0.08001712
1089.102,0.1081292,0.09414436,0.1542342,0.09664974,0.07832351,0.08082527
1089.584,0.1087667,0.09532298,0.1551713,0.09770067,0.07901733,0.08168736
1090.066,0.1094013,0.09668075,0.1562113,0.09876668,0.07962192,0.08257762
1090.548,0.110055,0.09815782,0.1573151,0.09981573,0.08022883,0.08349124
1091.03,0.1107611,0.09966937,0.1584066,0.1008018,0.08090823,0.08444129
1091.512,0.1115414,0.1011296,0.1593999,0.1016811,0.08168137,0.08544503
1091.994,0.1123872,0.1024714,0.1602315,0.1024261,0.08252466,0.08651081
1092.477,0.1132496,0.1036519,0.1608769,0.1030316,0.08338553,0.08762762
1092.959,0.1140492,0.1046624,0.1613623,0.1035173,0.08421088,0.08876429
1093.441,0.114703,0.1055213,0.1617484,0.1039189,0.08496743,0.08987749
1093.923,0.1151462,0.1062657,0.1621078,0.1042795,0.08564721,0.09091826
1094.405,0.1153614,0.1069351,0.1624893,0.1046338,0.08626133,0.09184454
1094.887,0.1153831,0.1075608,0.1629024,0.1049996,0.08682335,0.0926256
1095.369,0.1152923,0.1081611,0.1633167,0.1053765,0.0873362,0.09324095
1095.851,0.1151878,0.108739,0.1636819,0.1057486,0.08778837,0.09368293
1096.333,0.1151622,0.109287,0.1639538,0.1060914,0.08816006,0.09395663
1096.816,0.1152802,0.1097928,0.1641132,0.1063778,0.08843704,0.09408182
1097.298,0.1155587,0.1102453,0.1641732,0.1065858,0.08862032,0.09409124
1097.78,0.1159685,0.1106375,0.1641666,0.1067003,0.08872805,0.09402744
1098.262,0.1164394,0.1109671,0.1641251,0.1067133,0.08878607,0.09393638
1098.744,0.1168867,0.1112362,0.1640561,0.106625,0.08881363,0.09385346
1099.226,0.1172242,0.1114504,0.1639361,0.1064435,0.0888144,0.09379916
1099.708,0.1173848,0.111615,0.163717,0.1061848,0.0887754,0.0937757
1100.19,0.1173381,0.1117331,0.1633523,0.105872,0.08867767,0.0937718
1100.672,0.1170921,0.1118013,0.1628176,0.1055334,0.08850996,0.09377006
1101.155,0.1166918,0.1118089,0.162131,0.1051982,0.08828145,0.09375677
1101.637,0.1162024,0.1117396,0.1613505,0.1048881,0.08802196,0.09372696
1102.119,0.1156996,0.1115788,0.1605669,0.1046163,0.08777557,0.09368142
1102.601,0.1152518,0.1113247,0.1598796,0.1043843,0.08758428,0.09362166
1103.083,0.1149068,0.1109981,0.1593685,0.1041855,0.08747192,0.09354372
1103.565,0.1146934,0.1106505,0.1590876,0.1040093,0.08744105,0.09343679
1104.047,0.1146187,0.110358,0.1590521,0.1038464,0.08747599,0.09328984
1104.529,0.1146731,0.1101995,0.1592413,0.1036932,0.08755574,0.09310219
1105.011,0.1148339,0.1102416,0.1596036,0.1035527,0.0876657,0.09289296
1105.494,0.1150705,0.1105108,0.1600681,0.1034356,0.08780696,0.09270474
1105.976,0.1153502,0.1109866,0.1605631,0.1033589,0.08799447,0.09259331
1106.458,0.115641,0.1116059,0.1610237,0.1033477,0.08825321,0.09261926
1106.94,0.11592,0.1122875,0.1614137,0.1034323,0.08860588,0.09282599
1107.422,0.1161795,0.112963,0.1617346,0.1036441,0.08906685,0.09322827
1107.904,0.1164318,0.1135956,0.1620306,0.1040132,0.08963939,0.09380889
1108.386,0.116708,0.1141943,0.162377,0.1045571,0.09031635,0.09452479
1108.868,0.1170502,0.114802,0.1628562,0.1052739,0.09108383,0.09532289
1109.351,0.1175029,0.1154754,0.1635368,0.1061377,0.09192171,0.09615092
1109.833,0.1180955,0.1162536,0.1644411,0.1071037,0.09280483,0.09697178
1110.315,0.1188326,0.1171404,0.1655352,0.1081173,0.0937027,0.09776658
1110.797,0.1196907,0.1180998,0.1667288,0.1091226,0.09457652,0.09852892
1111.279,0.120624,0.1190715,0.1679024,0.1100804,0.09538574,0.09926
1111.761,0.1215749,0.1199934,0.1689348,0.1109715,0.09609214,0.09996097
1112.243,0.1224854,0.1208219,0.1697285,0.111795,0.09666382,0.1006294
1112.725,0.123313,0.1215486,0.1702391,0.1125589,0.09708297,0.1012587
1113.208,0.1240321,0.1221918,0.1704733,0.1132676,0.0973443,0.1018375
1113.69,0.1246322,0.1227832,0.1704823,0.1139108,0.09745257,0.1023486
1114.172,0.1251115,0.1233433,0.1703379,0.1144629,0.09741948,0.1027699
1114.654,0.1254695,0.123869,0.1701214,0.1148887,0.09726217,0.1030716
1115.136,0.1257023,0.1243291,0.16991,0.1151562,0.09700392,0.1032171
1115.618,0.1258025,0.1246784,0.1697613,0.1152506,0.09667177,0.103172
1116.1,0.1257595,0.1248696,0.1697125,0.1151772,0.09629426,0.1029068
1116.582,0.1255617,0.1248678,0.1697691,0.1149565,0.09589159,0.1024055
1117.064,0.1251984,0.1246583,0.1699005,0.1146091,0.09546415,0.1016701
1117.547,0.1246601,0.1242393,0.1700367,0.114143,0.09498464,0.1007216
1118.029,0.1239423,0.1236151,0.1700777,0.1135451,0.09439941,0.09959978
1118.511,0.1230516,0.1227893,0.1699218,0.1127871,0.09364844,0.09835617
1118.993,0.122012,0.1217662,0.1694812,0.1118378,0.09268201,0.09705646
1119.475,0.1208701,0.1205586,0.1687137,0.1106829,0.09148947,0.09577146
1119.957,0.1196845,0.119194,0.167634,0.1093377,0.09010921,0.09456398
1120.439,0.1185218,0.1177221,0.1663089,0.1078495,0.08862565,0.09348175
1120.921,0.1174327,0.116208,0.1648325,0.1062868,0.0871426,0.09253998
1121.404,0.1164373,0.1147174,0.1632915,0.1047179,0.08574461,0.09171523
1121.886,0.1155208,0.1133083,0.1617501,0.1032028,0.08447783,0.09094341
1122.368,0.1146388,0.1120152,0.1602351,0.101779,0.08333233,0.09013656
1122.85,0.1137369,0.1108459,0.1587479,0.1004625,0.08225576,0.08920881
1123.332,0.1127657,0.1097871,0.1572844,0.09925665,0.08117735,0.08809533
1123.814,0.1117011,0.1088133,0.1558556,0.09815758,0.08004415,0.08678247
1124.296,0.1105487,0.1079005,0.1544959,0.09715939,0.07884508,0.08531198
1124.778,0.1093389,0.1070347,0.1532629,0.09625494,0.07761771,0.08377784
1125.26,0.1081138,0.1062188,0.1522177,0.09543553,0.07643376,0.08229628
1125.743,0.1069155,0.1054713,0.1514081,0.09469271,0.07537346,0.08097674
1126.225,0.1057843,0.1048243,0.1508574,0.09402192,0.07450443,0.07990202
1126.707,0.1047555,0.1043131,0.1505592,0.09343082,0.07385717,0.07910527
1127.189,0.1038669,0.1039709,0.1504851,0.09294453,0.07342567,0.07857552
1127.671,0.1031652,0.1038229,0.1505953,0.09260954,0.07317662,0.07827014
1128.153,0.1026985,0.1038805,0.1508549,0.09248255,0.07307044,0.07813956
1128.635,0.1025128,0.1041423,0.1512396,0.09262088,0.07307754,0.07814531
1129.117,0.1026418,0.1045972,0.1517387,0.09306796,0.0731909,0.07827234
1129.599,0.1030974,0.1052291,0.1523534,0.09383763,0.07342613,0.07852976
1130.082,0.1038695,0.1060228,0.1530931,0.09491227,0.07381475,0.0789436
1130.564,0.1049317,0.1069687,0.1539743,0.09624487,0.07439244,0.07954523
1131.046,0.1062531,0.1080653,0.1550162,0.09777726,0.07518591,0.08036007
1131.528,0.1078075,0.1093188,0.1562425,0.09945098,0.07621042,0.08140582
1132.01,0.1095789,0.11074,0.1576774,0.1012244,0.07746983,0.08269268
1132.492,0.1115604,0.1123381,0.1593388,0.1030818,0.07896218,0.08422594
1132.974,0.1137459,0.1141177,0.1612336,0.1050299,0.08068693,0.0860076
1133.456,0.1161192,0.1160747,0.1633513,0.1070902,0.08264919,0.08803321
1133.938,0.1186521,0.1181969,0.1656656,0.1092853,0.08485781,0.09028879
1134.421,0.1213029,0.1204641,0.1681351,0.1116307,0.08732136,0.09274521
1134.903,0.1240302,0.1228532,0.1707123,0.1141274,0.09003956,0.09536193
1135.385,0.1268059,0.1253416,0.1733559,0.1167621,0.09299682,0.09809907
1135.867,0.1296214,0.1279069,0.1760313,0.119508,0.09615717,0.1009255
1136.349,0.1324861,0.1305271,0.1787153,0.1223284,0.09946428,0.1038307
1136.831,0.1354121,0.1331792,0.1813919,0.1251816,0.1028501,0.106823
1137.313,0.1383956,0.1358356,0.1840457,0.1280176,0.1062349,0.1099161
1137.795,0.1413994,0.138467,0.1866593,0.1307857,0.1095415,0.1131088
1138.278,0.1443548,0.1410478,0.1892159,0.1334418,0.1127075,0.1163689
1138.76,0.1471654,0.1435593,0.1917002,0.1359538,0.1156874,0.1196214
1139.242,0.1497405,0.1459952,0.1941043,0.1383123,0.1184635,0.1227636
1139.724,0.1520205,0.1483576,0.1964252,0.1405322,0.1210426,0.1256894
1140.206,0.1539898,0.1506485,0.1986594,0.142646,0.1234502,0.1283104
1140.688,0.1556809,0.1528568,0.2007951,0.1446871,0.1257172,0.1305852
1141.17,0.1571566,0.1549505,0.2028095,0.1466741,0.127869,0.1325248
1141.652,0.1584921,0.1568731,0.2046703,0.1485971,0.1299198,0.1341867
1142.135,0.1597494,0.1585609,0.2063514,0.1504189,0.1318714,0.135653
1142.617,0.1609665,0.15996,0.2078449,0.1520857,0.1337189,0.1370106
1143.099,0.1621577,0.1610475,0.2091709,0.1535445,0.135457,0.1383363
1143.581,0.1633172,0.1618445,0.21037,0.1547679,0.1370848,0.1396775
1144.063,0.164428,0.162414,0.211488,0.1557624,0.1386024,0.1410526
1144.545,0.1654676,0.1628482,0.2125537,0.1565708,0.1400081,0.1424496
1145.027,0.1664159,0.1632391,0.2135621,0.1572562,0.1412936,0.1438328
1145.509,0.1672568,0.1636652,0.2144768,0.1578883,0.1424454,0.1451488
1145.991,0.1679838,0.16418,0.2152468,0.1585278,0.1434527,0.1463339
1146.474,0.1686054,0.1648063,0.2158408,0.1592111,0.144318,0.147332
1146.956,0.1691488,0.1655473,0.2162691,0.1599517,0.1450651,0.1481034
1147.438,0.1696586,0.1663908,0.2165958,0.1607411,0.1457398,0.1486384
1147.92,0.1701836,0.1673177,0.2169175,0.1615586,0.146394,0.1489626
1148.402,0.1707687,0.1683014,0.2173391,0.1623767,0.1470752,0.149137
1148.884,0.1714396,0.1693087,0.2179345,0.1631706,0.1478086,0.1492471
1149.366,0.1721968,0.1703058,0.2187206,0.1639254,0.1485915,0.1493795
1149.848,0.1730194,0.17126,0.2196593,0.1646391,0.1494004,0.1496141
1150.331,0.1738761,0.1721507,0.2206742,0.1653234,0.1502054,0.1500022
1150.813,0.1747412,0.1729749,0.2216897,0.165999,0.1509881,0.1505578
1151.295,0.1756012,0.1737465,0.2226501,0.1666891,0.1517486,0.1512582
1151.777,0.1764573,0.1744865,0.2235392,0.1674075,0.1525043,0.1520501
1152.259,0.1773179,0.1752107,0.2243727,0.1681518,0.1532767,0.1528665
1152.741,0.1781883,0.1759184,0.2251801,0.1689021,0.1540779,0.1536351
1153.223,0.1790649,0.1765905,0.2259841,0.1696286,0.1549019,0.1542986
1153.705,0.1799373,0.1772003,0.2267897,0.1703054,0.1557269,0.1548254
1154.188,0.1807959,0.1777274,0.2275867,0.1709227,0.1565252,0.1552135
1154.67,0.1816426,0.1781747,0.2283615,0.1714943,0.1572771,0.1554911
1155.152,0.1824924,0.1785725,0.229108,0.1720521,0.1579783,0.155706
1155.634,0.1833661,0.1789716,0.2298313,0.172633,0.1586359,0.1559175
1156.116,0.1842731,0.1794194,0.2305403,0.1732567,0.159257,0.1561769
1156.598,0.1851944,0.1799393,0.2312354,0.1739129,0.159835,0.1565152
1157.08,0.1860734,0.1805179,0.2318966,0.174557,0.1603436,0.1569393
1157.562,0.1868289,0.1811088,0.2324846,0.1751263,0.1607449,0.1574293
1158.044,0.1873778,0.1816503,0.2329511,0.1755598,0.161005,0.1579451
1158.526,0.1876624,0.1820865,0.2332546,0.175819,0.1611108,0.158433
1159.009,0.1876773,0.182392,0.2333793,0.1759026,0.1610797,0.1588399
1159.491,0.1874696,0.1825744,0.2333384,0.1758401,0.1609529,0.1591176
1159.973,0.1871257,0.1826667,0.2331708,0.1756785,0.1607785,0.1592288
1160.455,0.1867313,0.1827042,0.2329234,0.1754585,0.1605856,0.1591531
1160.937,0.1863492,0.1827102,0.2326417,0.175203,0.160374,0.1588867
1161.419,0.1859986,0.1826842,0.2323604,0.1749143,0.1601137,0.1584445
1161.901,0.1856589,0.1826076,0.2321008,0.1745833,0.1597628,0.1578553
1162.383,0.185287,0.1824545,0.2318753,0.1742026,0.1592878,0.1571573
1162.865,0.1848419,0.1822051,0.2316874,0.1737773,0.1586809,0.1563879
1163.348,0.1843063,0.1818535,0.231529,0.1733248,0.1579627,0.155571
1163.83,0.1836894,0.1814048,0.2313735,0.1728674,0.1571724,0.1547145
1164.312,0.1830194,0.1808665,0.2311717,0.1724206,0.1563485,0.1538113
1164.794,0.1823258,0.180241,0.2308626,0.1719834,0.1555117,0.1528503
1165.276,0.1816269,0.1795243,0.2303807,0.1715391,0.154663,0.1518303
1165.758,0.1809212,0.1787114,0.2296824,0.1710617,0.1537892,0.1507708
1166.24,0.1801911,0.1778045,0.2287636,0.1705297,0.1528778,0.1497112
1166.722,0.1794103,0.1768202,0.2276648,0.1699305,0.1519268,0.1487032
1167.205,0.178556,0.1757879,0.2264605,0.1692638,0.1509463,0.1477892
1167.687,0.1776165,0.1747396,0.2252309,0.1685352,0.1499504,0.1469844
1168.169,0.1765929,0.1737033,0.2240442,0.1677479,0.1489454,0.1462677
1168.651,0.1755002,0.1726926,0.2229337,0.1668977,0.1479209,0.1455858
1169.133,0.1743648,0.171709,0.2218982,0.1659754,0.1468538,0.1448744
1169.615,0.1732255,0.1707476,0.2209138,0.1649719,0.1457174,0.1440729
1170.097,0.1721282,0.169808,0.2199524,0.163887,0.144499,0.1431502
1170.579,0.1711185,0.1688975,0.2189968,0.1627325,0.1432089,0.1421088
1171.062,0.170235,0.1680303,0.2180433,0.1615296,0.1418807,0.1409781
1171.544,0.169494,0.1672177,0.2170976,0.1603009,0.1405573,0.1397973
1172.026,0.1688822,0.1664572,0.2161634,0.1590635,0.1392742,0.1385974
1172.508,0.1683528,0.1657277,0.2152361,0.1578257,0.1380479,0.137394
1172.99,0.1678377,0.1649941,0.2143036,0.1565902,0.1368708,0.1361851
1173.472,0.1672626,0.1642182,0.2133543,0.1553604,0.1357189,0.1349606
1173.954,0.166565,0.1633732,0.2123864,0.154146,0.1345632,0.1337125
1174.436,0.1657164,0.1624559,0.2114134,0.1529628,0.133384,0.132443
1174.918,0.1647243,0.1614861,0.2104598,0.1518285,0.1321752,0.1311649
1175.401,0.1636267,0.1604983,0.2095506,0.1507537,0.1309402,0.1298962
1175.883,0.1624715,0.159523,0.2086975,0.1497353,0.1296846,0.1286521
1176.365,0.1612997,0.1585747,0.2078934,0.1487546,0.128409,0.1274414
1176.847,0.1601303,0.157644,0.2071111,0.1477816,0.1271065,0.1262649
1177.329,0.158956,0.1567016,0.2063141,0.1467845,0.1257661,0.1251186
1177.811,0.1577488,0.1557074,0.2054639,0.1457358,0.1243777,0.1239956
1178.293,0.1564728,0.1546233,0.2045265,0.1446157,0.1229364,0.1228877
1178.775,0.1551008,0.1534268,0.2034765,0.1434132,0.1214418,0.1217838
1179.258,0.1536228,0.1521129,0.2022911,0.1421213,0.1198949,0.1206674
1179.74,0.1520505,0.1506931,0.2009489,0.1407341,0.1182934,0.1195144
1180.222,0.1504114,0.1491883,0.1994328,0.1392481,0.1166329,0.1183
1180.704,0.1487416,0.1476228,0.1977351,0.1376655,0.1149123,0.1170011
1181.186,0.1470726,0.1460171,0.195868,0.1360001,0.1131419,0.115607
1181.668,0.1454198,0.1443846,0.1938659,0.1342769,0.1113487,0.1141246
1182.15,0.1437818,0.142732,0.1917846,0.1325309,0.1095773,0.1125779
1182.632,0.1421408,0.1410607,0.1896866,0.1307981,0.1078782,0.1110042
1183.115,0.1404747,0.1393703,0.1876208,0.1291042,0.1062891,0.1094418
1183.597,0.1387674,0.1376637,0.1856171,0.1274629,0.1048252,0.1079273
1184.079,0.1370211,0.1359494,0.1836777,0.1258748,0.1034693,0.1064864
1184.561,0.1352581,0.1342434,0.1817889,0.1243334,0.1021801,0.1051347
1185.043,0.1335251,0.1325682,0.1799357,0.1228353,0.1009037,0.1038766
1185.525,0.1318742,0.130947,0.1781167,0.1213837,0.09959859,0.102709
1186.007,0.1303478,0.1293984,0.1763511,0.1199887,0.09825285,0.1016236
1186.489,0.1289685,0.1279325,0.1746757,0.1186614,0.09688893,0.1006048
1186.971,0.1277303,0.1265496,0.1731305,0.1174054,0.0955558,0.09963351
1187.453,0.1266059,0.1252441,0.1717443,0.1162116,0.09431086,0.09868857
1187.936,0.125557,0.1240117,0.1705277,0.115058,0.0932029,0.09775011
