absorbance_6.5_1A,6.5_1A,6.5_2A,6.5_3A,6.5_4A,6.5_5A,6.5_6A
2088.047,0.03533436,0.06819562,0.03075595,0.0153052,0.05913194,0.06371628
2088.53,0.03516265,0.06809971,0.03101174,0.01548786,0.05931637,0.06357328
2089.012,0.03524696,0.06804272,0.03131216,0.015684,0.05944875,0.06343728
2089.494,0.03561367,0.06804076,0.03162695,0.01586141,0.05952063,0.06329466
2089.976,0.03623477,0.06810378,0.03193218,0.01596094,0.05952169,0.06312595
2090.458,0.03703077,0.0682284,0.03220862,0.01591858,0.05944053,0.06292772
2090.94,0.0378793,0.06839573,0.0324317,0.01568467,0.05926501,0.06273001
2091.422,0.03864954,0.06857166,0.0325657,0.01525355,0.05898936,0.06259803
2091.904,0.03924201,0.06871751,0.03256835,0.01466959,0.0586185,0.06260974
2092.386,0.03960064,0.06879672,0.03239826,0.01402857,0.05817402,0.06283611
2092.869,0.03973011,0.06878974,0.03203613,0.01345174,0.0576924,0.06330759
2093.351,0.0396821,0.06870324,0.03150168,0.01304671,0.05721667,0.0639993
2093.833,0.03954181,0.06857337,0.03086222,0.01288414,0.05679098,0.06482853
2094.315,0.03939618,0.0684594,0.03022087,0.01296835,0.05644799,0.06567928
2094.797,0.03930743,0.06842539,0.0296841,0.01324102,0.05620414,0.06643927
2095.279,0.03930606,0.06852706,0.02933872,0.01359485,0.05606315,0.0670208
2095.761,0.03938293,0.06878795,0.02921617,0.01391222,0.05602077,0.06739003
2096.243,0.03950075,0.06919316,0.02928792,0.01409848,0.05607294,0.06756299
2096.726,0.03960352,0.0696874,0.02947743,0.01409532,0.05621799,0.06759341
2097.208,0.03963524,0.0701925,0.02969499,0.01389398,0.0564546,0.06754414
2097.69,0.03955052,0.07062879,0.0298735,0.01352466,0.05677655,0.06746588
2098.172,0.03931953,0.07093006,0.02999003,0.0130439,0.0571653,0.06738527
2098.654,0.03893549,0.07106454,0.03007172,0.01251483,0.05758996,0.06730168
2099.136,0.03841372,0.07103571,0.030177,0.01200019,0.05801198,0.06719718
2099.618,0.03779235,0.07087684,0.03036801,0.0115618,0.05839051,0.06704874
2100.1,0.0371252,0.07063529,0.03067618,0.01125363,0.05869604,0.06684303
2100.583,0.0364771,0.07036073,0.03108804,0.01112453,0.05891408,0.0665834
2101.065,0.03591705,0.07009533,0.03154518,0.01121101,0.05904578,0.06629208
2101.547,0.03550011,0.06986659,0.03197041,0.01152546,0.05910167,0.06600273
2102.029,0.03526093,0.06969104,0.03229077,0.01204826,0.05909368,0.06575243
2102.511,0.03520402,0.06957833,0.03246549,0.01272293,0.05902805,0.0655731
2102.993,0.03530319,0.06953281,0.03249889,0.01346939,0.05890394,0.0654808
2103.475,0.03550437,0.06955478,0.03243512,0.01419235,0.0587184,0.06547512
2103.957,0.03573819,0.06963605,0.03234206,0.01480311,0.05847465,0.06553824
2104.439,0.03594256,0.0697576,0.03228243,0.01524455,0.05818681,0.06564402
2104.922,0.03607289,0.06988711,0.032301,0.01549515,0.05788192,0.06576259
2105.404,0.03611945,0.06998301,0.03240953,0.01557456,0.05759308,0.06587118
2105.886,0.0361074,0.07000701,0.03258945,0.01552957,0.05734752,0.06596127
2106.368,0.03608865,0.0699292,0.03279931,0.01542233,0.05716071,0.06603716
2106.85,0.03612089,0.06973854,0.03299043,0.01531126,0.05703187,0.06611358
2107.332,0.03624142,0.06944314,0.03312177,0.01523407,0.05694909,0.06620428
2107.814,0.03645255,0.06906925,0.03316484,0.01520783,0.05689745,0.06631342
2108.296,0.03671278,0.06865247,0.03311092,0.01522675,0.05686903,0.06642631
2108.779,0.03695288,0.06822873,0.03296784,0.01527088,0.05686692,0.06651086
2109.261,0.03709061,0.06783273,0.03275798,0.01531371,0.05690307,0.06652095
2109.743,0.03706628,0.06749213,0.0325084,0.01533187,0.05698961,0.06641286
2110.225,0.03686294,0.06722677,0.03224365,0.0153114,0.0571297,0.0661623
2110.707,0.0365115,0.06705001,0.03198169,0.01524799,0.0573104,0.06577439
2111.189,0.03608183,0.06696621,0.03172895,0.01514634,0.05750343,0.06529018
2111.671,0.0356567,0.06696915,0.03148248,0.01501573,0.05767313,0.06477711
2112.153,0.0353136,0.0670426,0.03123411,0.01486564,0.05778256,0.06431792
2112.635,0.03509806,0.06716507,0.03097707,0.01470157,0.05780687,0.06398222
2113.118,0.03502128,0.06731826,0.03071148,0.01452384,0.05773579,0.06380682
2113.6,0.03506691,0.06749535,0.03044764,0.01432971,0.05757279,0.06378588
2114.082,0.03520676,0.06770626,0.03020201,0.0141184,0.05733117,0.06387395
2114.564,0.03541481,0.06797428,0.02999161,0.0138967,0.05702778,0.06400234
2115.046,0.03567205,0.06832507,0.02982669,0.01368401,0.05668259,0.06409936
2115.528,0.03596701,0.06876889,0.02970402,0.01351105,0.05631683,0.06411931
2116.01,0.03628644,0.0692883,0.02960707,0.01341538,0.05595678,0.06405247
2116.492,0.03660892,0.06983307,0.02951015,0.01343222,0.05563513,0.06392742
2116.975,0.03690766,0.07033529,0.02939025,0.01358023,0.05538483,0.06379461
2117.457,0.0371559,0.07072451,0.02923591,0.01385375,0.05523663,0.06370853
2117.939,0.03733763,0.07095108,0.02905397,0.01421688,0.05521029,0.06370645
2118.421,0.03745739,0.07100194,0.02886644,0.01461213,0.05530784,0.06379577
2118.903,0.03754136,0.07089857,0.02870621,0.01496528,0.05551215,0.06395607
2119.385,0.03763133,0.0706874,0.02860392,0.01520208,0.05578639,0.06415024
2119.867,0.03776937,0.07041413,0.02857575,0.01527023,0.05608387,0.06434327
2120.349,0.03798905,0.07011184,0.02861815,0.01514619,0.05635098,0.06451242
2120.832,0.03830488,0.06979179,0.02870874,0.01484558,0.05653837,0.06465442
2121.313,0.03871185,0.06944958,0.02881695,0.01441623,0.05661096,0.06477847
2121.796,0.0391891,0.06908402,0.02891223,0.01393165,0.05654985,0.06489583
2122.278,0.0397037,0.0687118,0.02897628,0.0134742,0.05635881,0.06500797
2122.76,0.04021647,0.06837165,0.02900761,0.01311337,0.05606238,0.0651042
2123.242,0.04067685,0.06811728,0.02901969,0.01290124,0.05570861,0.06516813
2123.724,0.04102677,0.06799316,0.02903471,0.01285796,0.05536099,0.06519233
2124.206,0.04121119,0.0680116,0.02907316,0.01297163,0.05508469,0.06518991
2124.688,0.04118577,0.0681432,0.02914957,0.01320294,0.05493864,0.06519998
2125.17,0.04093905,0.06832576,0.02926663,0.01349789,0.05495722,0.06527572
2125.653,0.0405018,0.06849539,0.02941822,0.01380497,0.05514459,0.06546172
2126.135,0.03995347,0.06861111,0.02959096,0.01408235,0.05547541,0.06577442
2126.617,0.03940428,0.06868096,0.02976888,0.01430956,0.05590718,0.06618442
2127.099,0.03896667,0.06875645,0.02993637,0.01448634,0.05639729,0.066622
2127.581,0.0387327,0.06891134,0.03007749,0.01462706,0.05691376,0.06698895
2128.063,0.03873823,0.06919661,0.03017843,0.01475044,0.0574468,0.06719697
2128.545,0.0389575,0.06960695,0.03022746,0.0148687,0.05800357,0.06719567
2129.027,0.03930893,0.07006427,0.03021862,0.01498153,0.05859409,0.06698751
2129.51,0.03968955,0.07044036,0.03015425,0.01507499,0.05921351,0.06662439
2129.992,0.04000516,0.07059952,0.03004833,0.01512591,0.05982744,0.06618477
2130.474,0.04019127,0.07044578,0.02992835,0.01510999,0.06036719,0.06575104
2130.956,0.04022875,0.0699705,0.02982807,0.0150124,0.0607478,0.06537846
2131.438,0.04013676,0.06926269,0.02978123,0.014833,0.06088871,0.06509195
2131.92,0.03996109,0.06849482,0.02980938,0.01458878,0.06074457,0.06489179
2132.402,0.03975401,0.06785478,0.02991035,0.01430617,0.06032595,0.06477188
2132.884,0.03956823,0.06749855,0.03005219,0.01401548,0.05970397,0.06473546
2133.366,0.03945097,0.06749482,0.03017411,0.01374018,0.05899655,0.06480052
2133.849,0.03943877,0.06780884,0.03020648,0.01349144,0.05832526,0.06499019
2134.331,0.03955695,0.06831608,0.03008614,0.01327024,0.05779346,0.06531394
2134.813,0.03980728,0.06884433,0.02978168,0.01307373,0.05745759,0.06574814
2135.295,0.04016149,0.06924219,0.02930935,0.01290348,0.05731753,0.0662381
2135.777,0.04055508,0.06940974,0.02873811,0.01277274,0.05732694,0.06670801
2136.259,0.04090032,0.06933252,0.02817566,0.01270701,0.05741434,0.06709415
2136.741,0.04111921,0.0690725,0.02773134,0.01273495,0.05751493,0.06737502
2137.223,0.04116597,0.0687483,0.02749576,0.01287891,0.0575849,0.06757957
2137.706,0.04105306,0.06849564,0.02750903,0.01314016,0.05761546,0.06777441
2138.188,0.04084525,0.06842535,0.0277537,0.01349316,0.05762991,0.06802485
2138.67,0.0406421,0.06860742,0.02815893,0.01388326,0.05767534,0.06836093
2139.152,0.04053192,0.06904703,0.028623,0.01424054,0.05780708,0.06874696
2139.634,0.04055177,0.06968705,0.0290477,0.01450422,0.05806872,0.0690901
2140.116,0.04066895,0.07041327,0.02935375,0.0146414,0.05848104,0.06926093
2140.598,0.04078813,0.07108572,0.02950639,0.014668,0.05902715,0.06915265
2141.08,0.04079325,0.07157633,0.02951397,0.01464486,0.05965251,0.06872659
2141.563,0.04058284,0.07178707,0.02941626,0.01466774,0.06026468,0.06803569
2142.044,0.04011571,0.07168096,0.02926419,0.01482913,0.0607564,0.06721686
2142.527,0.03941894,0.07128377,0.02909912,0.01518313,0.06103228,0.066448
2143.009,0.03858126,0.07068051,0.02894667,0.01571961,0.06103307,0.06590854
2143.491,0.03771383,0.06998958,0.02880874,0.01635375,0.06076505,0.06571199
2143.973,0.03691759,0.06933296,0.02867408,0.01694648,0.06030282,0.06588095
2144.455,0.03626627,0.0688202,0.02852422,0.01733009,0.05978002,0.06634709
2144.937,0.03579479,0.06851968,0.02834657,0.01737061,0.05934107,0.06698951
2145.419,0.03551407,0.06846069,0.02813777,0.01700001,0.05910106,0.06768119
2145.901,0.03542325,0.06863424,0.02790893,0.01624003,0.05911404,0.06832522
2146.384,0.03551286,0.06900328,0.02768537,0.01519462,0.05935328,0.06888767
2146.866,0.0357554,0.06950622,0.02750577,0.01402766,0.05972524,0.06939203
2147.348,0.03608976,0.07006171,0.02742156,0.01293091,0.06009651,0.06990129
2147.83,0.03642652,0.07058683,0.02748451,0.01206482,0.06034994,0.0704764
2148.312,0.03665837,0.07100385,0.02773996,0.01154322,0.06041223,0.07114965
2148.794,0.03669543,0.07125798,0.02821184,0.01141714,0.0602744,0.07189832
2149.276,0.03650293,0.07133089,0.02889025,0.01168035,0.05998215,0.07264695
2149.758,0.03611621,0.0712409,0.02972491,0.01228045,0.05961606,0.07327641
2150.24,0.03563806,0.07103784,0.03062275,0.01312878,0.05926396,0.07365204
2150.723,0.03519192,0.07078008,0.03147314,0.01411878,0.05899667,0.07366717
2151.205,0.0348865,0.07051986,0.03216119,0.01511957,0.05886622,0.07326978
2151.687,0.03476876,0.07028643,0.03260053,0.01599434,0.05890547,0.07249168
2152.169,0.03481461,0.07008483,0.03275726,0.01662426,0.05913235,0.07143874
2152.651,0.03494943,0.06991313,0.0326529,0.01691437,0.05955373,0.07028028
2153.133,0.03509484,0.06978516,0.03235966,0.01681342,0.06015905,0.06920229
2153.615,0.03521165,0.06974434,0.03197256,0.0163192,0.06091658,0.06835278
2154.097,0.03531397,0.06986655,0.03160239,0.01547716,0.0617584,0.06782626
2154.58,0.03545649,0.0702301,0.03134912,0.01437447,0.06258609,0.06763417
2155.062,0.03568943,0.07087698,0.03128659,0.01311894,0.06329234,0.06772001
2155.544,0.0360179,0.07176975,0.03145984,0.01184439,0.06377496,0.06797768
2156.026,0.03637566,0.07277691,0.03186947,0.01068972,0.0639707,0.06829727
2156.508,0.03664464,0.07369868,0.03246912,0.009789771,0.0638656,0.06860358
2156.99,0.03669731,0.07429936,0.03314752,0.009276234,0.06349151,0.06886439
2157.472,0.03647245,0.07439516,0.03373764,0.009242116,0.06290863,0.06908911
2157.954,0.03601445,0.07391579,0.03404535,0.009708121,0.06218516,0.06929524
2158.437,0.03548324,0.0729375,0.03388672,0.01057865,0.06139122,0.06947003
2158.919,0.0350868,0.07165864,0.03317244,0.01164398,0.06059018,0.06954834
2159.401,0.0349953,0.07032498,0.03195301,0.01263059,0.05984415,0.06941909
2159.883,0.0352841,0.06915398,0.03042558,0.01327433,0.05921917,0.06895361
2160.365,0.0359085,0.06825943,0.0288667,0.0134317,0.05877456,0.06806419
2160.847,0.03673636,0.06765465,0.02755662,0.01311598,0.05854918,0.06673321
2161.329,0.03758979,0.06728123,0.02671644,0.01249293,0.05854533,0.06503413
2161.811,0.0383,0.06705745,0.02644051,0.01181487,0.05871638,0.063122
2162.293,0.03872375,0.06690641,0.02669799,0.01135399,0.05897126,0.06121431
2162.776,0.03875796,0.06677444,0.02734585,0.01132964,0.05919278,0.05956043
2163.258,0.0383608,0.06663869,0.02818883,0.01183931,0.05928415,0.05837047
2163.74,0.03755429,0.06650303,0.02902494,0.01286073,0.0591942,0.05779098
2164.222,0.03643906,0.06639667,0.02969343,0.01427196,0.05894076,0.0578766
2164.704,0.03518122,0.06636252,0.03010852,0.01591063,0.05859898,0.05858504
2165.186,0.03400962,0.06645299,0.03024511,0.01760696,0.05828007,0.05979127
2165.668,0.03317447,0.06671007,0.03012668,0.01920858,0.05809087,0.061308
2166.15,0.03286782,0.06714234,0.02980057,0.02059958,0.05809262,0.06293193
2166.633,0.03318502,0.06771464,0.02932723,0.02167623,0.058289,0.06445748
2167.115,0.03407244,0.06834409,0.02876936,0.02234886,0.05861993,0.06572028
2167.597,0.03534946,0.06893135,0.02818679,0.02255291,0.05898804,0.06662743
2168.079,0.03674051,0.06938239,0.02763976,0.02225891,0.05927484,0.06714713
2168.561,0.03796043,0.06964712,0.02718181,0.02150177,0.05936597,0.06730413
2169.043,0.03880247,0.06973422,0.0268488,0.02038957,0.05917449,0.06715395
2169.525,0.03916476,0.06970571,0.02665365,0.01911148,0.05863626,0.06676707
2170.007,0.03908326,0.06964844,0.02657821,0.01790158,0.0577288,0.06621251
2170.49,0.03869577,0.06963066,0.0265795,0.01697271,0.05647692,0.06555115
2170.972,0.03820059,0.06967408,0.02659992,0.01648138,0.05496747,0.06484102
2171.454,0.03778036,0.06973717,0.02658918,0.01646892,0.05334789,0.06413598
2171.936,0.03754964,0.06973688,0.02652083,0.0168649,0.05180711,0.06348446
2172.418,0.03754592,0.06957909,0.02639625,0.01750898,0.05056852,0.0629319
2172.9,0.0377335,0.06920779,0.02624142,0.018209,0.04982987,0.06251016
2173.382,0.03803716,0.06862886,0.02609048,0.01879634,0.04971242,0.06223284
2173.864,0.03837113,0.06791299,0.0259743,0.01914814,0.05022146,0.06209154
2174.346,0.03867523,0.06716902,0.0259075,0.01921636,0.05121926,0.06205907
2174.829,0.03892859,0.0665063,0.02588752,0.01901631,0.05245747,0.06210037
2175.311,0.0391473,0.06601143,0.02590346,0.01861101,0.0536216,0.06218364
2175.793,0.03936955,0.06572768,0.02594591,0.01808733,0.05444722,0.06229675
2176.275,0.03963161,0.06566983,0.02601454,0.01754556,0.05478103,0.06244899
2176.757,0.03994747,0.06584225,0.02611886,0.01709698,0.05461812,0.06266947
2177.239,0.04029493,0.06624786,0.02627304,0.01684347,0.0540932,0.06299139
2177.721,0.04061621,0.06688002,0.02649027,0.01686363,0.05343511,0.06344027
2178.203,0.04082944,0.06769934,0.02677779,0.01718231,0.0529049,0.06401949
2178.686,0.04086291,0.06861497,0.02713774,0.01774572,0.05270339,0.06470554
2179.167,0.04067724,0.0694793,0.02756816,0.0184117,0.05293863,0.06544681
2179.65,0.0402897,0.07010971,0.02806319,0.01896597,0.05359998,0.06616789
2180.132,0.03977237,0.07035355,0.02860872,0.01919483,0.05458062,0.06678598
2180.614,0.0392399,0.07013061,0.02917418,0.01893019,0.05570912,0.06721647
2181.096,0.03881153,0.06948115,0.02970354,0.01812293,0.0567988,0.06739127
2181.578,0.03856439,0.06855608,0.03012699,0.0168672,0.057706,0.06727956
2182.06,0.03851484,0.06758665,0.03036739,0.0153887,0.05834728,0.06690039
2182.542,0.03861221,0.06680504,0.03037172,0.01397379,0.05872066,0.0663285
2183.024,0.0387734,0.06635847,0.03013406,0.01286231,0.05889002,0.06567299
2183.507,0.03891643,0.06628893,0.02970576,0.01220243,0.05896217,0.06506336
2183.989,0.03899982,0.06653222,0.02918828,0.01200791,0.05904686,0.06460945
2184.471,0.0390351,0.06697262,0.02869854,0.01218576,0.0592184,0.06436974
2184.953,0.03907147,0.06748831,0.02834871,0.01257976,0.059503,0.06434339
2185.435,0.03916288,0.06799898,0.02820763,0.01303382,0.05986812,0.06446782
2185.917,0.03933045,0.06847772,0.02828701,0.01344351,0.06024268,0.06464557
2186.399,0.03954748,0.06892802,0.02854828,0.0137627,0.06053828,0.06476978
2186.881,0.03974612,0.0693529,0.0289225,0.01400084,0.06068678,0.06476626
2187.364,0.03985359,0.06972926,0.02934082,0.0141895,0.06066581,0.06461391
2187.846,0.03982214,0.07000045,0.02974688,0.01435163,0.06050431,0.06434463
2188.328,0.03965847,0.07010028,0.03010907,0.01448042,0.06027324,0.06402837
2188.81,0.03941932,0.06998695,0.030411,0.01454161,0.06005586,0.06373967
2189.292,0.03919078,0.06967074,0.03063806,0.01449033,0.059924,0.06353766
2189.774,0.03904618,0.06922226,0.03077091,0.01429987,0.05990653,0.0634435
2190.256,0.03901761,0.0687506,0.03078745,0.01397871,0.05998398,0.06344289
2190.738,0.03908699,0.06837291,0.03067084,0.01357961,0.0600986,0.06350259
2191.22,0.03920159,0.06816409,0.03042424,0.0131832,0.06018348,0.06359327
2191.703,0.03930194,0.06814002,0.03007471,0.01287841,0.06018895,0.06370464
2192.185,0.0393467,0.06825829,0.02966992,0.01274081,0.06009826,0.06384946
2192.667,0.03932828,0.06844438,0.0292571,0.0128073,0.05993231,0.06405307
2193.149,0.03926472,0.0686218,0.0288659,0.01307019,0.05973348,0.06433613
2193.631,0.03918181,0.06873969,0.02849288,0.01347786,0.05954636,0.06469811
2194.113,0.03909326,0.06878708,0.02810443,0.01395184,0.05939421,0.06511129
2194.595,0.0389951,0.06878705,0.02765471,0.0144039,0.05927487,0.0655251
2195.077,0.03887497,0.0687797,0.02711511,0.01475437,0.05916564,0.06588017
2195.56,0.03873147,0.06880041,0.02649939,0.01495355,0.05904254,0.06613008
2196.042,0.03858994,0.06886972,0.02587361,0.01498374,0.05889616,0.06625005
2196.524,0.03850478,0.06898671,0.02534491,0.01486378,0.05874372,0.06624302
2197.006,0.03853557,0.06913383,0.02501952,0.01463941,0.05862187,0.06613576
2197.488,0.03872297,0.06928059,0.0249756,0.01438046,0.05857608,0.06597017
2197.97,0.03905841,0.06938961,0.02522532,0.0141668,0.05863656,0.06579313
2198.452,0.0394778,0.06942458,0.02571319,0.01406988,0.05880209,0.06564266
2198.934,0.03987176,0.06935189,0.0263288,0.01414706,0.05903398,0.06554669
2199.417,0.04012075,0.06915264,0.02694518,0.01442624,0.05926278,0.06551795
2199.898,0.04013926,0.06883123,0.02746459,0.01489618,0.05941166,0.06555443
2200.381,0.03989476,0.06842465,0.02783391,0.0155023,0.05940992,0.06563886
2200.863,0.03942287,0.06800286,0.02806071,0.01614976,0.05921922,0.06574051
2201.345,0.03880792,0.06765055,0.02819753,0.01672552,0.05884534,0.06582192
2201.827,0.03816561,0.06745471,0.02832026,0.01711036,0.05834003,0.06584088
2202.309,0.03760338,0.06747153,0.02849676,0.01721938,0.05779107,0.06576309
2202.791,0.0371988,0.06770916,0.02876472,0.0170258,0.05729703,0.0655705
2203.273,0.03699788,0.06812431,0.02912848,0.01657257,0.05695544,0.06526486
2203.755,0.03701122,0.06863363,0.02956033,0.01596537,0.05682802,0.06487165
2204.238,0.03722104,0.06913877,0.03001426,0.01534157,0.05692343,0.06443427
2204.72,0.03758551,0.06954212,0.03043264,0.01484235,0.05718596,0.06401403
2205.202,0.03804439,0.06977595,0.03076133,0.01455785,0.05750448,0.06367578
2205.684,0.03852789,0.06980927,0.030955,0.01450351,0.05774108,0.06348137
2206.166,0.03896502,0.06964702,0.03097777,0.01461585,0.05776332,0.06348421
2206.648,0.03930368,0.06932347,0.03081306,0.01478119,0.05749873,0.06371666
2207.13,0.03952115,0.06889012,0.03046732,0.01487653,0.05695854,0.06418522
2207.612,0.03962588,0.06841293,0.02997902,0.01480889,0.05624802,0.0648633
2208.094,0.03964694,0.06795875,0.02941807,0.0145511,0.05553322,0.06569066
2208.577,0.03961734,0.06759261,0.028883,0.01414097,0.05499844,0.0665763
2209.059,0.03955578,0.067369,0.02849063,0.01366487,0.05479258,0.06740756
2209.541,0.03945888,0.06731574,0.0283393,0.01321375,0.05496919,0.06808159
2210.023,0.03931035,0.06742923,0.02849237,0.01285445,0.05547504,0.06851844
2210.505,0.039104,0.06766902,0.02895189,0.01260781,0.05616074,0.06868267
2210.987,0.03886523,0.06797329,0.02965675,0.01245269,0.05684539,0.06858749
2211.469,0.03866366,0.06827079,0.03048684,0.01234799,0.05736258,0.06828908
2211.951,0.03860203,0.06850438,0.03128697,0.01226354,0.05761916,0.06787109
2212.434,0.03877184,0.06865275,0.03191585,0.01220186,0.05762139,0.06741734
2212.916,0.03921883,0.06873311,0.0322661,0.01220485,0.05746096,0.06700455
2213.398,0.03990071,0.06879902,0.03230033,0.01233914,0.05727466,0.06668831
2213.88,0.04069338,0.06891426,0.03205562,0.01266571,0.05718085,0.06649908
2214.362,0.04140956,0.0691355,0.03163151,0.0132167,0.05724683,0.06645102
2214.844,0.04186035,0.06948787,0.03115775,0.01397226,0.05746263,0.06654175
2215.326,0.04192358,0.06995586,0.03074854,0.01486266,0.05776079,0.06675318
2215.808,0.0415695,0.07048514,0.03048233,0.01577288,0.05804601,0.06704199
2216.291,0.04088003,0.07099676,0.03037615,0.01657085,0.05824464,0.06733542
2216.773,0.04000958,0.07141191,0.0303912,0.01714299,0.05833719,0.06753908
2217.255,0.03915072,0.0716623,0.03045011,0.01740612,0.05836561,0.06754251
2217.737,0.03846673,0.07171064,0.03047018,0.01733414,0.05841545,0.06725539
2218.219,0.03805014,0.07155444,0.03039473,0.01695805,0.05857526,0.06663744
2218.701,0.03792164,0.0712249,0.03020588,0.01636232,0.05890663,0.06572011
2219.183,0.03803427,0.07077895,0.02992985,0.01566462,0.05941062,0.06461269
2219.665,0.03830417,0.07028651,0.02962133,0.01498908,0.06002831,0.06347626
2220.147,0.03862945,0.06982318,0.02934689,0.0144511,0.06064951,0.06250169
2220.63,0.03891939,0.06944939,0.02915935,0.01412161,0.06115273,0.0618423
2221.112,0.03910458,0.06920035,0.02908651,0.01401694,0.06143694,0.06157619
2221.594,0.03914118,0.06907976,0.02913177,0.01409611,0.06144019,0.06168801
2222.076,0.03901977,0.06906053,0.02928195,0.01427832,0.06115484,0.06207848
2222.558,0.03876509,0.06909557,0.02952002,0.01446866,0.06061554,0.06260148
2223.04,0.03843834,0.0691302,0.02983308,0.01458415,0.05988797,0.06310623
2223.522,0.03812318,0.06912263,0.03021329,0.01458378,0.05904717,0.06349403
2224.004,0.03791161,0.06905362,0.03064967,0.01447342,0.05817069,0.06373572
2224.487,0.03788239,0.06892917,0.03111694,0.01430199,0.0573373,0.06387537
2224.969,0.03807183,0.06877534,0.03156996,0.01413629,0.05661796,0.06399958
2225.451,0.03846547,0.06862771,0.03194213,0.01404129,0.05608078,0.06420179
2225.933,0.03899897,0.06852108,0.03215501,0.01406081,0.05578327,0.06454191
2226.415,0.03958429,0.06847976,0.03214331,0.01420807,0.05575743,0.06501881
2226.897,0.04012802,0.06851994,0.03186828,0.01447161,0.05600047,0.06556936
2227.379,0.04055854,0.06865259,0.03133859,0.01482325,0.05646216,0.06608451
2227.861,0.0408437,0.06888579,0.03061179,0.01522947,0.05705171,0.0664556
2228.344,0.04098715,0.06922555,0.02979316,0.01565018,0.05764625,0.06659932
2228.826,0.041022,0.06966913,0.02901571,0.01603632,0.05811889,0.06649569
2229.308,0.04099343,0.07019879,0.02840223,0.01633239,0.05837777,0.06619215
2229.79,0.04094992,0.07077541,0.02805334,0.01647166,0.05837655,0.06579303
2230.272,0.04093546,0.07133973,0.0280173,0.01639071,0.05812805,0.06542244
2230.754,0.04097337,0.07182689,0.0282854,0.01606298,0.0576907,0.06519114
2231.236,0.04107425,0.07217282,0.02878983,0.01550885,0.05714951,0.06516887
2231.718,0.04122661,0.07233852,0.02941919,0.01481303,0.05658669,0.06536157
2232.2,0.04139578,0.0723208,0.03004844,0.01410554,0.05605917,0.06572217
2232.683,0.04152255,0.07215214,0.03055405,0.01354626,0.05559856,0.06616613
2233.165,0.04153899,0.07188997,0.03084921,0.01326826,0.05521284,0.06660642
2233.647,0.04139155,0.07159446,0.03089882,0.01333507,0.05490295,0.06698184
2234.129,0.04105616,0.07131819,0.03071976,0.01372165,0.05467792,0.06726204
2234.611,0.04055757,0.07109041,0.03037373,0.01431362,0.05455971,0.06744892
2235.093,0.03996262,0.07091748,0.02994353,0.0149473,0.05457829,0.06755902
2235.575,0.0393669,0.07079081,0.02951996,0.01544523,0.0547598,0.06760551
2236.057,0.03885798,0.07069501,0.02917355,0.01568441,0.05510975,0.06758597
2236.54,0.0384872,0.07061502,0.02894346,0.01562682,0.05560475,0.06748421
2237.021,0.03825716,0.07053693,0.02883817,0.01532659,0.05619307,0.06728167
2237.504,0.03812702,0.07044797,0.02883832,0.01490287,0.0568089,0.06697475
2237.986,0.03803741,0.07033399,0.02890914,0.01449626,0.05738677,0.06658631
2238.468,0.03793817,0.07018017,0.02900906,0.01422726,0.05787188,0.06616737
2238.95,0.03781252,0.06997678,0.02910231,0.014151,0.058232,0.06578131
2239.432,0.03767755,0.06972689,0.02916046,0.01425383,0.05845387,0.06548506
2239.914,0.03756889,0.06945163,0.02916562,0.01446297,0.05854028,0.06531056
2240.396,0.03751237,0.06918827,0.02911266,0.01468652,0.0585051,0.06525401
2240.878,0.03750628,0.06898346,0.02900984,0.0148446,0.0583718,0.06528287
2241.361,0.03751428,0.06888134,0.02888096,0.01489907,0.05817432,0.06535241
2241.843,0.03748722,0.06890562,0.02876038,0.01486235,0.05795365,0.06542911
2242.325,0.03738536,0.06905413,0.02868917,0.01478395,0.05775941,0.06550089
2242.807,0.03720655,0.06929444,0.02870411,0.01472571,0.05764136,0.06557791
2243.289,0.03699125,0.06957493,0.02882353,0.01472983,0.05763528,0.06567922
2243.771,0.036812,0.06983446,0.02903999,0.01480329,0.05775599,0.06581405
2244.253,0.03674033,0.07001962,0.02931865,0.01491249,0.05798969,0.06596678
2244.735,0.03680886,0.07010018,0.02961098,0.01500049,0.05830082,0.06609782
2245.218,0.036995,0.07007222,0.0298675,0.01500481,0.05864076,0.06615333
2245.7,0.03722073,0.06995819,0.03006093,0.01488441,0.05896537,0.06609049
2246.182,0.03738559,0.06979661,0.03019889,0.01463411,0.05924799,0.06589968
2246.664,0.03739592,0.06963509,0.03032421,0.01428522,0.05948194,0.06561457
2247.146,0.03720667,0.06951487,0.03050091,0.01389543,0.05967666,0.0653087
2247.628,0.03683932,0.06945959,0.03078583,0.01352699,0.05984622,0.0650667
2248.11,0.03637625,0.06947235,0.03120525,0.01323587,0.06000029,0.06496681
2248.592,0.03593458,0.06953324,0.03173264,0.01305549,0.06013691,0.06504646
2249.074,0.03562432,0.06960767,0.03229161,0.01299553,0.06024565,0.06529339
2249.557,0.03552737,0.06965428,0.03276321,0.01304749,0.06031311,0.06564852
2250.039,0.03567059,0.06964,0.033025,0.01319092,0.06033216,0.06602531
2250.521,0.03602877,0.06954993,0.03298682,0.01339987,0.06030545,0.06633726
2251.003,0.03653451,0.06939202,0.03261168,0.0136429,0.0602436,0.06651375
2251.485,0.03710207,0.06919573,0.03193535,0.01388471,0.06015781,0.06652228
